@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.510
@SPECTRUM spectrum_05D2dy_805.dat
@SN-NAME 05D2dy
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 1.110
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.601            0.00000        0.50993
       4154.074            0.00000        0.78840
       4156.547            0.00000        0.57012
       4159.021            0.00000        0.57732
       4161.495            0.00000        0.47684
       4163.969            0.00000        1.04329
       4166.444            0.00000        0.51205
       4168.919            0.00000        0.64017
       4171.395            0.00000        0.97343
       4173.871            0.00000        0.51377
       4176.348            0.00000        0.68543
       4178.825            0.00000        0.49694
       4181.302            0.00000        0.59618
       4183.780           -0.27180        0.48377
       4186.258            0.26240        0.41361
       4188.736            0.11130        0.30568
       4191.215            0.02170        0.24274
       4193.695            0.09070        0.21077
       4196.175           -0.01740        0.17524
       4198.655           -0.12660        0.15613
       4201.136           -0.02160        0.12990
       4203.617           -0.01630        0.11449
       4206.098           -0.03580        0.09587
       4208.580            0.03300        0.08384
       4211.062            0.02610        0.07640
       4213.545           -0.06730        0.06588
       4216.028            0.01110        0.05671
       4218.512            0.01190        0.05220
       4220.996            0.00870        0.04653
       4223.480           -0.07030        0.04422
       4225.964            0.03650        0.03850
       4228.450           -0.01690        0.03481
       4230.935           -0.02920        0.03190
       4233.421            0.02680        0.02986
       4235.907           -0.00050        0.02707
       4238.394            0.01630        0.02472
       4240.881            0.01790        0.02322
       4243.369            0.00000        0.02190
       4245.856            0.05130        0.02197
       4248.345            0.00040        0.01967
       4250.833           -0.01310        0.01842
       4253.322            0.03390        0.01905
       4255.812            0.01770        0.01736
       4258.302            0.02750        0.01602
       4260.792            0.03110        0.01644
       4263.283            0.02960        0.01561
       4265.774           -0.00480        0.01472
       4268.265            0.00570        0.01365
       4270.757           -0.00500        0.01331
       4273.250           -0.00330        0.01277
       4275.742           -0.01050        0.01245
       4278.235            0.01980        0.01225
       4280.729            0.01410        0.01175
       4283.222           -0.00030        0.01127
       4285.717           -0.00290        0.01119
       4288.211           -0.00600        0.01079
       4290.706            0.01290        0.01062
       4293.202            0.00710        0.01016
       4295.697           -0.00180        0.00991
       4298.193            0.02390        0.00942
       4300.690            0.01130        0.00949
       4303.187            0.01460        0.00874
       4305.684            0.00660        0.00892
       4308.182            0.00810        0.00885
       4310.680            0.02140        0.00877
       4313.179            0.01710        0.00872
       4315.677            0.00910        0.00864
       4318.177            0.02730        0.00885
       4320.676            0.02240        0.00833
       4323.176            0.01770        0.00820
       4325.677            0.01080        0.00785
       4328.178            0.01670        0.00789
       4330.679            0.00480        0.00790
       4333.180            0.02180        0.00786
       4335.682            0.01120        0.00749
       4338.185            0.01730        0.00737
       4340.687            0.00860        0.00699
       4343.190            0.01490        0.00716
       4345.694            0.00560        0.00707
       4348.198            0.01840        0.00720
       4350.702            0.02170        0.00696
       4353.207            0.00790        0.00684
       4355.711            0.00980        0.00683
       4358.217            0.02720        0.00681
       4360.723            0.01730        0.00683
       4363.229            0.01390        0.00685
       4365.735            0.02170        0.00682
       4368.242            0.01640        0.00674
       4370.749            0.01200        0.00663
       4373.257            0.00580        0.00647
       4375.765            0.02330        0.00622
       4378.273            0.01780        0.00623
       4380.782            0.02100        0.00603
       4383.291            0.02100        0.00597
       4385.800            0.01530        0.00595
       4388.311            0.01760        0.00574
       4390.820            0.01260        0.00578
       4393.331            0.02210        0.00580
       4395.842            0.00390        0.00580
       4398.354            0.01110        0.00602
       4400.865            0.01180        0.00585
       4403.377            0.01390        0.00573
       4405.890            0.02130        0.00589
       4408.402            0.01810        0.00583
       4410.916            0.00810        0.00599
       4413.429            0.02430        0.00591
       4415.943            0.01920        0.00584
       4418.458            0.01900        0.00577
       4420.972            0.02890        0.00584
       4423.487            0.02880        0.00578
       4426.002            0.00700        0.00564
       4428.519            0.01320        0.00558
       4431.034            0.01990        0.00568
       4433.551            0.02030        0.00560
       4436.068            0.01700        0.00553
       4438.585            0.02710        0.00555
       4441.103            0.03130        0.00554
       4443.621            0.01040        0.00544
       4446.139            0.01150        0.00539
       4448.657            0.00820        0.00534
       4451.176            0.03170        0.00528
       4453.696            0.01580        0.00521
       4456.216            0.02120        0.00521
       4458.736            0.02130        0.00508
       4461.256            0.01940        0.00505
       4463.777            0.02150        0.00514
       4466.298            0.01670        0.00506
       4468.820            0.02010        0.00514
       4471.341            0.01590        0.00511
       4473.864            0.02010        0.00508
       4476.386            0.02380        0.00506
       4478.909            0.01930        0.00513
       4481.433            0.01540        0.00512
       4483.957            0.01950        0.00507
       4486.480            0.01400        0.00506
       4489.005            0.01500        0.00508
       4491.529            0.02090        0.00500
       4494.055            0.02060        0.00504
       4496.580            0.02210        0.00514
       4499.106            0.01920        0.00499
       4501.632            0.01770        0.00497
       4504.159            0.01520        0.00498
       4506.686            0.01440        0.00495
       4509.212            0.01570        0.00505
       4511.740            0.01340        0.00491
       4514.268            0.02070        0.00495
       4516.796            0.02260        0.00498
       4519.325            0.01780        0.00494
       4521.854            0.00700        0.00486
       4524.383            0.01190        0.00484
       4526.913            0.01260        0.00481
       4529.443            0.01180        0.00466
       4531.973            0.00770        0.00488
       4534.504            0.00670        0.00479
       4537.035            0.01240        0.00483
       4539.566            0.01060        0.00487
       4542.098            0.01040        0.00495
       4544.630            0.01320        0.00482
       4547.163            0.01800        0.00478
       4549.695            0.01350        0.00479
       4552.229            0.01820        0.00470
       4554.762            0.01040        0.00477
       4557.295            0.01610        0.00468
       4559.830            0.01860        0.00466
       4562.364            0.01680        0.00476
       4564.899            0.02730        0.00467
       4567.434            0.01100        0.00466
       4569.970            0.01420        0.00470
       4572.505            0.02240        0.00473
       4575.042            0.01430        0.00463
       4577.578            0.01850        0.00461
       4580.115            0.01460        0.00456
       4582.652            0.01760        0.00459
       4585.190            0.01420        0.00456
       4587.728            0.01800        0.00463
       4590.266            0.01780        0.00466
       4592.804            0.00940        0.00455
       4595.343            0.01260        0.00452
       4597.882            0.02590        0.00448
       4600.422            0.01400        0.00445
       4602.962            0.01410        0.00454
       4605.502            0.00950        0.00445
       4608.042            0.01660        0.00454
       4610.583            0.01160        0.00448
       4613.125            0.01380        0.00447
       4615.667            0.01300        0.00454
       4618.208            0.01860        0.00442
       4620.750            0.01480        0.00438
       4623.293            0.02250        0.00450
       4625.836            0.01920        0.00455
       4628.379            0.01640        0.00446
       4630.922            0.01770        0.00445
       4633.466            0.01650        0.00440
       4636.011            0.01640        0.00437
       4638.555            0.01800        0.00433
       4641.100           -0.00110        0.00439
       4643.645            0.01250        0.00432
       4646.191            0.00890        0.00429
       4648.736            0.01050        0.00424
       4651.283            0.01390        0.00437
       4653.829            0.01500        0.00438
       4656.376            0.02370        0.00438
       4658.923            0.02240        0.00439
       4661.471            0.01590        0.00437
       4664.019            0.00880        0.00436
       4666.566            0.01760        0.00426
       4669.115            0.01070        0.00423
       4671.664            0.02960        0.00430
       4674.213            0.01380        0.00439
       4676.762            0.01370        0.00435
       4679.312            0.02130        0.00443
       4681.862            0.01960        0.00424
       4684.412            0.02210        0.00429
       4686.963            0.01700        0.00440
       4689.514            0.01930        0.00425
       4692.065            0.01590        0.00432
       4694.617            0.02080        0.00427
       4697.169            0.01070        0.00421
       4699.721            0.02140        0.00417
       4702.274            0.01620        0.00414
       4704.827            0.01360        0.00415
       4707.380            0.01220        0.00410
       4709.934            0.01760        0.00418
       4712.487            0.01610        0.00422
       4715.042            0.01340        0.00415
       4717.596            0.01700        0.00413
       4720.151            0.01840        0.00419
       4722.706            0.01970        0.00434
       4725.262            0.02400        0.00420
       4727.817            0.01750        0.00418
       4730.374            0.02080        0.00415
       4732.930            0.02300        0.00407
       4735.486            0.01500        0.00411
       4738.043            0.01970        0.00413
       4740.601            0.02220        0.00411
       4743.159            0.01950        0.00409
       4745.716            0.01450        0.00416
       4748.275            0.01780        0.00411
       4750.833            0.01960        0.00411
       4753.392            0.02460        0.00410
       4755.951            0.02230        0.00408
       4758.511            0.03540        0.00412
       4761.071            0.01650        0.00401
       4763.631            0.02200        0.00401
       4766.191            0.02340        0.00400
       4768.752            0.02780        0.00404
       4771.313            0.02390        0.00416
       4773.875            0.02620        0.00414
       4776.436            0.01400        0.00416
       4778.998            0.02770        0.00412
       4781.560            0.01690        0.00404
       4784.123            0.01970        0.00411
       4786.686            0.02320        0.00401
       4789.249            0.02120        0.00395
       4791.812            0.02050        0.00402
       4794.376            0.02430        0.00403
       4796.940            0.03440        0.00402
       4799.505            0.02660        0.00403
       4802.069            0.02350        0.00406
       4804.634            0.02740        0.00400
       4807.200            0.01970        0.00402
       4809.765            0.02510        0.00396
       4812.331            0.01810        0.00395
       4814.897            0.02090        0.00402
       4817.464            0.02100        0.00407
       4820.031            0.01440        0.00404
       4822.598            0.02400        0.00409
       4825.165            0.01630        0.00410
       4827.733            0.01530        0.00397
       4830.301            0.01590        0.00397
       4832.869            0.02000        0.00400
       4835.438            0.01650        0.00403
       4838.006            0.01400        0.00401
       4840.576            0.02240        0.00401
       4843.145            0.02260        0.00394
       4845.715            0.01670        0.00395
       4848.285            0.01660        0.00395
       4850.855            0.01850        0.00393
       4853.426            0.01970        0.00390
       4855.997            0.01910        0.00372
       4858.568            0.01100        0.00372
       4861.140            0.01580        0.00372
       4863.711            0.01150        0.00370
