# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL23A20
# OBJECT = 2023fqv
# RA = 7:59:12.171
# DEC = 32:54:42.58
# DATE-OBS = 2023-04-22T20:48:20.297
# MJD-OBS = 60056.866902
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.074724
# SEEING-OBS = 1.205038
# wl fl
# [A] [Normalised]
4020.000000 1.06534
4029.200000 0.958106
4038.400000 1.08285
4047.600000 1.02284
4056.800000 1.18702
4066.000000 0.68221
4075.200000 1.18114
4084.400000 1.0004
4093.600000 1.0292
4102.800000 1.01644
4112.000000 1.04076
4121.200000 1.20335
4130.400000 1.26204
4139.600000 1.18053
4148.800000 1.12663
4158.000000 1.23326
4167.200000 1.39537
4176.400000 1.11757
4185.600000 1.104
4194.800000 1.08583
4204.000000 1.07826
4213.200000 1.05307
4222.400000 1.10068
4231.600000 1.01286
4240.800000 1.03156
4250.000000 0.878283
4259.200000 0.809278
4268.400000 0.889017
4277.600000 0.798848
4286.800000 0.744661
4296.000000 0.750429
4305.200000 0.759755
4314.400000 0.691216
4323.600000 0.668329
4332.800000 0.533029
4342.000000 0.689314
4351.200000 0.644134
4360.400000 0.516564
4369.600000 0.634421
4378.800000 0.637873
4388.000000 0.722025
4397.200000 0.875373
4406.400000 0.867606
4415.600000 0.852163
4424.800000 0.870159
4434.000000 0.934236
4443.200000 0.956002
4452.400000 0.876012
4461.600000 0.830698
4470.800000 0.812256
4480.000000 0.816564
4489.200000 0.859436
4498.400000 0.799084
4507.600000 0.903979
4516.800000 0.986193
4526.000000 0.963512
4535.200000 1.06784
4544.400000 1.06681
4553.600000 1.06445
4562.800000 1.09344
4572.000000 1.20207
4581.200000 1.15303
4590.400000 1.14312
4599.600000 1.13002
4608.800000 1.1038
4618.000000 1.16879
4627.200000 1.16514
4636.400000 1.09674
4645.600000 1.02085
4654.800000 1.09694
4664.000000 1.11075
4673.200000 1.0739
4682.400000 1.06586
4691.600000 0.970194
4700.800000 0.943192
4710.000000 0.923436
4719.200000 0.851348
4728.400000 0.821097
4737.600000 0.835716
4746.800000 0.800028
4756.000000 0.873723
4765.200000 0.882693
4774.400000 0.888852
4783.600000 0.875279
4792.800000 0.89299
4802.000000 0.777591
4811.200000 0.755077
4820.400000 0.784564
