@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.920
@SPECTRUM spectrum_05D2bw_764.dat
@SN-NAME 05D2bw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 1.940
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.990            0.00339        0.00464
       4272.990            0.00410        0.00387
       4287.990            0.00191        0.00323
       4302.990            0.00238        0.00275
       4317.990            0.00517        0.00253
       4332.990            0.00098        0.00226
       4347.990            0.00351        0.00210
       4362.990            0.00327        0.00198
       4377.990            0.00399        0.00186
       4392.990            0.00242        0.00177
       4407.990           -0.00113        0.00178
       4422.990           -0.00034        0.00173
       4437.990           -0.00079        0.00165
       4452.990            0.00145        0.00156
       4467.990            0.00040        0.00151
       4482.990            0.00175        0.00148
       4497.990           -0.00071        0.00147
       4512.990            0.00112        0.00146
       4527.990            0.00161        0.00145
       4542.990           -0.00028        0.00144
       4557.990            0.00097        0.00140
       4572.990            0.00029        0.00137
       4587.990            0.00235        0.00137
       4602.990            0.00144        0.00132
       4617.990            0.00218        0.00132
       4632.990            0.00062        0.00130
       4647.990            0.00108        0.00127
       4662.990           -0.00187        0.00129
       4677.990           -0.00015        0.00126
       4692.990            0.00291        0.00137
       4707.990            0.00090        0.00124
       4722.990           -0.00125        0.00123
       4737.990            0.00155        0.00121
       4752.990           -0.00009        0.00120
       4767.990            0.00100        0.00120
       4782.990           -0.00034        0.00119
       4797.990            0.00117        0.00118
       4812.990           -0.00170        0.00120
       4827.990            0.00180        0.00121
       4842.990           -0.00032        0.00131
       4857.990            0.00305        0.00115
       4872.990           -0.00093        0.00113
       4887.990            0.00075        0.00114
       4902.990            0.00160        0.00114
       4917.990           -0.00091        0.00112
       4932.990            0.00163        0.00112
       4947.990           -0.00003        0.00112
       4962.990            0.00143        0.00122
       4977.990            0.00475        0.00112
       4992.990            0.00040        0.00109
       5007.990            0.00216        0.00107
       5022.990            0.00188        0.00106
       5037.990            0.00119        0.00105
       5052.990            0.00185        0.00115
       5067.990            0.00005        0.00104
       5082.990           -0.00080        0.00104
       5097.990            0.00127        0.00103
       5112.990            0.00043        0.00103
       5127.990           -0.00031        0.00113
       5142.990            0.00019        0.00104
       5157.990           -0.00024        0.00102
       5172.990            0.00073        0.00099
       5187.990           -0.00043        0.00102
       5202.990            0.00180        0.00116
       5217.990            0.00123        0.00103
       5232.990            0.00022        0.00103
       5247.990            0.00169        0.00104
       5262.990            0.00112        0.00100
       5277.990            0.00352        0.00112
       5292.990            0.00244        0.00101
       5307.990            0.00156        0.00103
       5322.990            0.00013        0.00103
       5337.990            0.00106        0.00112
       5352.990            0.00142        0.00101
       5367.990            0.00022        0.00099
       5382.990            0.00124        0.00099
       5397.990            0.00077        0.00107
       5412.990            0.00346        0.00097
       5427.990            0.00179        0.00098
       5442.990            0.00192        0.00098
       5457.990            0.00202        0.00108
       5472.990            0.00160        0.00098
       5487.990            0.00205        0.00098
       5502.990            0.00280        0.00099
       5517.990            0.00092        0.00108
       5532.990            0.00141        0.00099
       5547.990            0.00347        0.00103
       5562.990            0.00136        0.00109
       5577.990           -0.00093        0.00340
       5592.990            0.00409        0.00106
       5607.990            0.00206        0.00102
       5622.990            0.00330        0.00111
       5637.990            0.00298        0.00100
       5652.990            0.00242        0.00099
       5667.990            0.00280        0.00100
       5682.990            0.00236        0.00111
       5697.990            0.00448        0.00102
       5712.990            0.00222        0.00100
       5727.990            0.00169        0.00110
       5742.990            0.00276        0.00099
       5757.990            0.00173        0.00099
       5772.990            0.00288        0.00110
       5787.990            0.00390        0.00100
       5802.990            0.00269        0.00100
       5817.990            0.00241        0.00110
       5832.990            0.00454        0.00101
       5847.990            0.00215        0.00100
       5862.990            0.00514        0.00122
       5877.990            0.00351        0.00114
       5892.990            0.00544        0.00143
       5907.990            0.00259        0.00124
       5922.990            0.00478        0.00114
       5937.990            0.00260        0.00113
       5952.990            0.00633        0.00124
       5967.990            0.00304        0.00107
       5982.990            0.00276        0.00105
       5997.990            0.00358        0.00113
       6012.990            0.00391        0.00100
       6027.990            0.00277        0.00100
       6042.990            0.00371        0.00107
       6057.990            0.00436        0.00097
       6072.990            0.00313        0.00097
       6087.990            0.00443        0.00106
       6102.990            0.00198        0.00097
       6117.990            0.00313        0.00095
       6132.990            0.00286        0.00108
       6147.990            0.00084        0.00103
       6162.990            0.00419        0.00111
       6177.990            0.00240        0.00101
       6192.990            0.00067        0.00098
       6207.990            0.00223        0.00109
       6222.990            0.00171        0.00104
       6237.990            0.00171        0.00122
       6252.990            0.00144        0.00122
       6267.990            0.00191        0.00113
       6282.990            0.00232        0.00122
       6297.990            0.00032        0.00158
       6312.990            0.00002        0.00116
       6327.990            0.00286        0.00125
       6342.990            0.00303        0.00101
       6357.990            0.00303        0.00122
       6372.990            0.00399        0.00115
       6387.990            0.00340        0.00101
       6402.990            0.00421        0.00101
       6417.990            0.00430        0.00095
       6432.990            0.00277        0.00093
       6447.990            0.00514        0.00104
       6462.990            0.00341        0.00112
       6477.990            0.00030        0.00114
       6492.990            0.00366        0.00104
       6507.990            0.00403        0.00107
       6522.990            0.00354        0.00113
       6537.990            0.00333        0.00110
       6552.990            0.00230        0.00128
       6567.990            0.00296        0.00108
       6582.990            0.00452        0.00102
       6597.990            0.00185        0.00110
       6612.990            0.00338        0.00094
       6627.990            0.00212        0.00105
       6642.990            0.00407        0.00093
       6657.990            0.00313        0.00100
       6672.990            0.00354        0.00092
       6687.990            0.00545        0.00092
       6702.990            0.00480        0.00101
       6717.990            0.00729        0.00091
       6732.990            0.00242        0.00101
       6747.990            0.00410        0.00091
       6762.990            0.00560        0.00091
       6777.990            0.00515        0.00099
       6792.990            0.00401        0.00091
       6807.990            0.00763        0.00100
       6822.990            0.00649        0.00108
       6837.990            0.00685        0.00147
       6852.990            0.00683        0.00103
       6867.990            0.00617        0.00148
       6882.990            0.00454        0.00131
       6897.990            0.00626        0.00119
       6912.990            0.00379        0.00136
       6927.990            0.00512        0.00119
       6942.990            0.00398        0.00134
       6957.990            0.00588        0.00110
       6972.990            0.00409        0.00115
       6987.990            0.00355        0.00127
       7002.990            0.00392        0.00103
       7017.990            0.00467        0.00107
       7032.990            0.00341        0.00093
       7047.990            0.00304        0.00115
       7062.990            0.00370        0.00098
       7077.990            0.00438        0.00108
       7092.990            0.00061        0.00098
       7107.990            0.00117        0.00094
       7122.990            0.00230        0.00105
       7137.990            0.00209        0.00099
       7152.990            0.00174        0.00110
       7167.990            0.00152        0.00104
       7182.990            0.00320        0.00121
       7197.990            0.00243        0.00107
       7212.990            0.00341        0.00109
       7227.990            0.00229        0.00110
       7242.990            0.00150        0.00219
       7257.990            0.00031        0.00143
       7272.990            0.00290        0.00170
       7287.990            0.00372        0.00183
       7302.990            0.00216        0.00147
       7317.990            0.00111        0.00212
       7332.990            0.00269        0.00166
       7347.990            0.00457        0.00174
       7362.990            0.00223        0.00163
       7377.990            0.00552        0.00147
       7392.990            0.00345        0.00139
       7407.990            0.00633        0.00132
       7422.990            0.00748        0.00127
       7437.990            0.00519        0.00137
       7452.990            0.00777        0.00121
       7467.990            0.00657        0.00142
       7482.990            0.00823        0.00174
       7497.990            0.00750        0.00119
       7512.990            0.00568        0.00130
       7527.990            0.01118        0.00177
       7542.990            0.00852        0.00131
       7557.990            0.00842        0.00127
       7572.990            0.00833        0.00182
       7587.990            0.00648        0.00148
       7602.990            0.00480        0.00296
       7617.990            0.00257        0.00256
       7632.990            0.00453        0.00219
       7647.990            0.00374        0.00184
       7662.990            0.00417        0.00157
       7677.990            0.00312        0.00138
       7692.990            0.00496        0.00132
       7707.990            0.00884        0.00192
       7722.990            0.00790        0.00210
       7737.990            0.00414        0.00155
       7752.990            0.00463        0.00243
       7767.990            0.00327        0.00202
       7782.990            0.00337        0.00192
       7797.990            0.01037        0.00235
       7812.990            0.00604        0.00196
       7827.990            0.00517        0.00185
       7842.990            0.00616        0.00211
       7857.990            0.00545        0.00266
       7872.990            0.00483        0.00249
       7887.990            0.00629        0.00217
       7902.990            0.00148        0.00185
       7917.990            0.00067        0.00288
       7932.990            0.00593        0.00217
       7947.990            0.00501        0.00177
       7962.990            0.00266        0.00263
       7977.990            0.00223        0.00216
       7992.990            0.00393        0.00297
       8007.990            0.00244        0.00178
       8022.990            0.00132        0.00261
       8037.990            0.00462        0.00167
       8052.990            0.00471        0.00200
       8067.990            0.00376        0.00179
       8082.990            0.00266        0.00164
       8097.990            0.00275        0.00171
       8112.990            0.00344        0.00170
       8127.990            0.00414        0.00154
       8142.990            0.00327        0.00175
       8157.990            0.00153        0.00188
       8172.990            0.00222        0.00172
       8187.990            0.00630        0.00191
       8202.990            0.00373        0.00167
       8217.990            0.00325        0.00186
       8232.990            0.00217        0.00182
       8247.990            0.00134        0.00187
       8262.990            0.00292        0.00170
       8277.990           -0.00122        0.00300
       8292.990            0.00378        0.00377
       8307.990           -0.00160        0.00305
       8322.990            0.00434        0.00195
       8337.990           -0.00121        0.00280
       8352.990            0.00491        0.00368
       8367.990           -0.00057        0.00250
       8382.990            0.00499        0.00254
       8397.990            0.00551        0.00391
       8412.990            0.00148        0.00286
       8427.990            0.00150        0.00401
       8442.990           -0.00217        0.00259
       8457.990            0.00651        0.00334
       8472.990            0.00515        0.00268
       8487.990            0.00379        0.00221
