wavelength flux
3700.1724 6.3200965e-15
3702.8954 1.7303135e-15
3705.6184 -1.0117333e-15
3708.3414 -2.5026497e-15
3711.0645 1.5910572e-15
3713.7875 2.796208e-16
3716.5105 9.306614e-16
3719.2335 2.694283e-15
3721.9566 2.2366642e-15
3724.6796 2.5839515e-15
3727.4026 2.5693955e-15
3730.1256 7.219728e-16
3732.8487 1.585257e-15
3735.5717 3.6664165e-16
3738.2947 1.4495097e-15
3741.0177 1.9014316e-15
3743.7408 4.24881e-16
3746.4638 5.5516673e-16
3749.1868 -2.5301253e-16
3751.9099 1.4300362e-15
3754.6329 1.4997673e-15
3757.3559 4.060896e-16
3760.0789 -2.390571e-16
3762.8020 2.0122533e-16
3765.5250 1.1808262e-15
3768.2480 5.5257523e-16
3770.9710 1.273336e-15
3773.6941 5.28499e-16
3776.4171 -5.4082424e-16
3779.1401 -2.998217e-16
3781.8631 7.140868e-16
3784.5862 6.8800574e-16
3787.3092 1.1660014e-15
3790.0322 8.5895e-16
3792.7552 6.603138e-16
3795.4783 5.2735885e-16
3798.2013 9.103306e-16
3800.9243 1.7495164e-16
3803.6474 2.4437403e-16
3806.3704 1.0315693e-16
3809.0934 -1.5297154e-17
3811.8164 6.6451085e-17
3814.5395 4.8803653e-17
3817.2625 -2.0370801e-18
3819.9855 2.157309e-16
3822.7085 8.4710203e-17
3825.4316 8.014421e-17
3828.1546 1.2033931e-16
3830.8776 1.9907539e-16
3833.6006 1.785758e-16
3836.3237 3.6715403e-16
3839.0467 4.098656e-16
3841.7697 2.7006833e-16
3844.4927 3.7442948e-16
3847.2158 4.3035203e-16
3849.9388 2.9953494e-16
3852.6618 2.973635e-16
3855.3848 1.4235875e-16
3858.1079 2.5894837e-16
3860.8309 4.412934e-16
3863.5539 3.9312064e-16
3866.2770 2.5524062e-16
3869.0000 1.3032068e-16
3871.7230 3.7158073e-16
3874.4460 3.501876e-16
3877.1691 4.2303425e-16
3879.8921 3.6075477e-16
3882.6151 2.2196187e-16
3885.3381 5.3246736e-16
3888.0612 4.693034e-16
3890.7842 4.998665e-16
3893.5072 5.125276e-16
3896.2302 4.1009815e-16
3898.9533 4.8527105e-16
3901.6763 6.00225e-16
3904.3993 5.623158e-16
3907.1223 5.4810565e-16
3909.8454 6.6267633e-16
3912.5684 4.3656504e-16
3915.2914 4.783285e-16
3918.0144 6.7122824e-16
3920.7375 5.967682e-16
3923.4605 6.105755e-16
3926.1835 6.4304507e-16
3928.9066 7.144146e-16
3931.6296 8.451131e-16
3934.3526 6.9891436e-16
3937.0756 5.7529133e-16
3939.7987 7.961882e-16
3942.5217 8.8804337e-16
3945.2447 8.2402065e-16
3947.9677 8.780838e-16
3950.6908 8.4737065e-16
3953.4138 8.953355e-16
3956.1368 8.061366e-16
3958.8598 7.9834094e-16
3961.5829 8.332707e-16
3964.3059 8.941526e-16
3967.0289 9.389958e-16
3969.7519 9.092717e-16
3972.4750 8.786661e-16
3975.1980 7.890217e-16
3977.9210 8.776065e-16
3980.6441 1.008667e-15
3983.3671 1.0648401e-15
3986.0901 1.054197e-15
3988.8131 9.486721e-16
3991.5362 9.786745e-16
3994.2592 9.427164e-16
3996.9822 8.533827e-16
3999.7052 8.0342706e-16
4002.4283 9.14738e-16
4005.1513 9.959326e-16
4007.8743 8.927719e-16
4010.5973 8.778079e-16
4013.3204 8.8774564e-16
4016.0434 1.0005702e-15
4018.7664 1.0078886e-15
4021.4894 8.766115e-16
4024.2125 9.671678e-16
4026.9355 9.036592e-16
4029.6585 9.278132e-16
4032.3815 9.320742e-16
4035.1046 7.9601536e-16
4037.8276 9.210992e-16
4040.5506 1.0210111e-15
4043.2737 7.627436e-16
4045.9967 8.4347176e-16
4048.7197 9.39367e-16
4051.4427 7.758275e-16
4054.1658 6.86868e-16
4056.8888 8.8492724e-16
4059.6118 6.933037e-16
4062.3348 7.568873e-16
4065.0579 5.782647e-16
4067.7809 7.4309803e-16
4070.5039 6.8429987e-16
4073.2269 5.97362e-16
4075.9500 7.017091e-16
4078.6730 7.585628e-16
4081.3960 8.300824e-16
4084.1190 7.3856964e-16
4086.8421 7.375485e-16
4089.5651 7.1440395e-16
4092.2881 5.261968e-16
4095.0112 7.813832e-16
4097.7342 6.910155e-16
4100.4572 6.648818e-16
4103.1802 6.930729e-16
4105.9033 7.249516e-16
4108.6263 6.9160245e-16
4111.3493 5.8787766e-16
4114.0723 6.068598e-16
4116.7954 6.428213e-16
4119.5184 5.716633e-16
4122.2414 6.7896875e-16
4124.9644 6.698477e-16
4127.6875 5.2088185e-16
4130.4105 5.81228e-16
4133.1335 5.939809e-16
4135.8565 5.6857664e-16
4138.5796 5.5551417e-16
4141.3026 5.6037974e-16
4144.0256 6.0250803e-16
4146.7486 6.29103e-16
4149.4717 6.7768343e-16
4152.1947 6.064372e-16
4154.9177 6.9120175e-16
4157.6408 6.309338e-16
4160.3638 6.298749e-16
4163.0868 6.4047814e-16
4165.8098 7.049362e-16
4168.5329 7.0134307e-16
4171.2559 6.845408e-16
4173.9789 7.510226e-16
4176.7019 6.9690393e-16
4179.4250 7.252459e-16
4182.1480 7.2661906e-16
4184.8710 6.2380943e-16
4187.5940 7.103627e-16
4190.3171 7.7378217e-16
4193.0401 7.3569804e-16
4195.7631 7.3423436e-16
4198.4861 6.4054643e-16
4201.2092 5.829739e-16
4203.9322 7.7854525e-16
4206.6552 8.076493e-16
4209.3782 7.757698e-16
4212.1013 6.9532125e-16
4214.8243 7.031605e-16
4217.5473 6.362019e-16
4220.2704 7.3818413e-16
4222.9934 7.778809e-16
4225.7164 6.092891e-16
4228.4394 6.483907e-16
4231.1625 7.2830264e-16
4233.8855 6.5632295e-16
4236.6085 7.420013e-16
4239.3315 6.255823e-16
4242.0546 6.694398e-16
4244.7776 6.6014217e-16
4247.5006 6.825245e-16
4250.2236 6.7263606e-16
4252.9467 7.064549e-16
4255.6697 6.951316e-16
4258.3927 7.119565e-16
4261.1157 6.359454e-16
4263.8388 6.8918e-16
4266.5618 6.322097e-16
4269.2848 7.1864875e-16
4272.0079 7.5076707e-16
4274.7309 7.429972e-16
4277.4539 7.179391e-16
4280.1769 7.8796865e-16
4282.9000 7.555902e-16
4285.6230 7.0526594e-16
4288.3460 7.315283e-16
4291.0690 7.181406e-16
4293.7921 7.602073e-16
4296.5151 7.0210085e-16
4299.2381 6.8625254e-16
4301.9611 7.317658e-16
4304.6842 7.47973e-16
4307.4072 7.5634314e-16
4310.1302 7.255696e-16
4312.8532 7.2330986e-16
4315.5763 7.252832e-16
4318.2993 7.261554e-16
4321.0223 7.415058e-16
4323.7453 7.258869e-16
4326.4684 7.844128e-16
4329.1914 7.767224e-16
4331.9144 8.0051125e-16
4334.6375 6.813861e-16
4337.3605 7.712619e-16
4340.0835 8.104508e-16
4342.8065 7.698129e-16
4345.5296 7.912953e-16
4348.2526 7.549575e-16
4350.9756 8.472221e-16
4353.6986 8.486535e-16
4356.4217 7.685823e-16
4359.1447 7.415148e-16
4361.8677 6.694668e-16
4364.5907 6.832535e-16
4367.3138 7.6747067e-16
4370.0368 7.896973e-16
4372.7598 7.6164954e-16
4375.4828 6.81096e-16
4378.2059 6.211426e-16
4380.9289 6.520905e-16
4383.6519 6.880869e-16
4386.3749 6.5699915e-16
4389.0980 6.6915063e-16
4391.8210 6.638799e-16
4394.5440 6.1462124e-16
4397.2671 5.6111073e-16
4399.9901 5.392955e-16
4402.7131 5.585306e-16
4405.4361 4.962596e-16
4408.1592 5.577908e-16
4410.8822 5.102682e-16
4413.6052 5.1009833e-16
4416.3282 4.8406705e-16
4419.0513 4.524086e-16
4421.7743 4.779159e-16
4424.4973 4.51369e-16
4427.2203 3.8669905e-16
4429.9434 4.645921e-16
4432.6664 4.2646304e-16
4435.3894 3.085298e-16
4438.1124 3.1697458e-16
4440.8355 3.4518398e-16
4443.5585 4.5382315e-16
4446.2815 4.2664788e-16
4449.0046 3.8400196e-16
4451.7276 3.467523e-16
4454.4506 3.679323e-16
4457.1736 3.611326e-16
4459.8967 3.5632924e-16
4462.6197 3.3460658e-16
4465.3427 3.855862e-16
4468.0657 4.3694113e-16
4470.7888 4.043738e-16
4473.5118 3.2463027e-16
4476.2348 4.0781947e-16
4478.9578 3.79527e-16
4481.6809 3.0939657e-16
4484.4039 3.7996114e-16
4487.1269 3.797172e-16
4489.8499 3.9864356e-16
4492.5730 4.078116e-16
4495.2960 3.6815668e-16
4498.0190 3.7274468e-16
4500.7420 3.9571368e-16
4503.4651 4.013489e-16
4506.1881 4.304915e-16
4508.9111 4.5752315e-16
4511.6342 4.5077516e-16
4514.3572 4.6504856e-16
4517.0802 4.3396343e-16
4519.8032 4.8627166e-16
4522.5263 4.945792e-16
4525.2493 5.361347e-16
4527.9723 5.4970914e-16
4530.6953 5.511473e-16
4533.4184 5.470959e-16
4536.1414 5.705369e-16
4538.8644 5.638009e-16
4541.5874 5.9350323e-16
4544.3105 6.897892e-16
4547.0335 6.2978625e-16
4549.7565 6.510659e-16
4552.4795 6.1905244e-16
4555.2026 6.2498977e-16
4557.9256 7.4184104e-16
4560.6486 7.878818e-16
4563.3717 7.0851786e-16
4566.0947 8.1719976e-16
4568.8177 8.285003e-16
4571.5407 8.3368704e-16
4574.2638 9.062591e-16
4576.9868 9.452523e-16
4579.7098 9.305315e-16
4582.4328 9.305575e-16
4585.1559 9.572746e-16
4587.8789 1.0181098e-15
4590.6019 1.0013164e-15
4593.3249 1.024628e-15
4596.0480 1.0761978e-15
4598.7710 1.1193132e-15
4601.4940 1.1810384e-15
4604.2170 1.1054615e-15
4606.9401 1.1062069e-15
4609.6631 1.2018545e-15
4612.3861 1.2346662e-15
4615.1091 1.2357115e-15
4617.8322 1.243514e-15
4620.5552 1.3040858e-15
4623.2782 1.3074437e-15
4626.0013 1.3122529e-15
4628.7243 1.3609891e-15
4631.4473 1.3864402e-15
4634.1703 1.4021824e-15
4636.8934 1.4312741e-15
4639.6164 1.5211782e-15
4642.3394 1.4925358e-15
4645.0624 1.5838579e-15
4647.7855 1.5425573e-15
4650.5085 1.5800348e-15
4653.2315 1.6160408e-15
4655.9545 1.6024418e-15
4658.6776 1.6693646e-15
4661.4006 1.6337451e-15
4664.1236 1.6181853e-15
4666.8466 1.6620844e-15
4669.5697 1.7108773e-15
4672.2927 1.6993801e-15
4675.0157 1.5783133e-15
4677.7387 1.5845787e-15
4680.4618 1.5799712e-15
4683.1848 1.5839133e-15
4685.9078 1.5122702e-15
4688.6309 1.5075994e-15
4691.3539 1.4857456e-15
4694.0769 1.4903221e-15
4696.7999 1.4545095e-15
4699.5230 1.3453753e-15
4702.2460 1.3158546e-15
4704.9690 1.3130902e-15
4707.6920 1.2800168e-15
4710.4151 1.1978227e-15
4713.1381 1.172799e-15
4715.8611 1.1538594e-15
4718.5841 1.1691489e-15
4721.3072 1.1206037e-15
4724.0302 1.0513092e-15
4726.7532 1.0800803e-15
4729.4762 1.0481994e-15
4732.1993 1.0066728e-15
4734.9223 9.913587e-16
4737.6453 9.308574e-16
4740.3684 9.23551e-16
4743.0914 9.050308e-16
4745.8144 9.098681e-16
4748.5374 8.6576503e-16
4751.2605 8.099555e-16
4753.9835 8.1325116e-16
4756.7065 7.9544065e-16
4759.4295 7.1085414e-16
4762.1526 6.691864e-16
4764.8756 7.0955024e-16
4767.5986 6.5319226e-16
4770.3216 6.646949e-16
4773.0447 6.563181e-16
4775.7677 6.283418e-16
4778.4907 6.1018215e-16
4781.2137 6.1462987e-16
4783.9368 5.810017e-16
4786.6598 5.600461e-16
4789.3828 5.219013e-16
4792.1058 5.179822e-16
4794.8289 5.3473375e-16
4797.5519 5.927845e-16
4800.2749 5.597739e-16
4802.9980 5.3848145e-16
4805.7210 5.745664e-16
4808.4440 5.635637e-16
4811.1670 5.623068e-16
4813.8901 5.862669e-16
4816.6131 6.15658e-16
4819.3361 5.9360985e-16
4822.0591 6.3460497e-16
4824.7822 5.972668e-16
4827.5052 6.066115e-16
4830.2282 6.236868e-16
4832.9512 6.584877e-16
4835.6743 6.315509e-16
4838.3973 6.4647873e-16
4841.1203 6.283596e-16
4843.8433 6.3849677e-16
4846.5664 6.4184276e-16
4849.2894 6.518894e-16
4852.0124 6.5424947e-16
4854.7354 6.7047115e-16
4857.4585 6.3621534e-16
4860.1815 6.381349e-16
4862.9045 6.179e-16
4865.6276 6.304736e-16
4868.3506 6.340954e-16
4871.0736 6.500327e-16
4873.7966 6.399506e-16
4876.5197 6.2365273e-16
4879.2427 6.456687e-16
4881.9657 6.3244197e-16
4884.6887 6.378086e-16
4887.4118 6.568032e-16
4890.1348 6.556722e-16
4892.8578 6.589615e-16
4895.5808 6.5322646e-16
4898.3039 6.3606176e-16
