@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.531
@SPECTRUM spectrum_06D2ca_1153.dat
@SN-NAME 06D2ca
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 0.000
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.460           -0.02323        0.01062
       4273.460            0.00562        0.00932
       4288.460           -0.00209        0.00785
       4303.460            0.00163        0.00683
       4318.460            0.01266        0.00631
       4333.460            0.00362        0.00563
       4348.460            0.00881        0.00523
       4363.460            0.00025        0.00546
       4378.460            0.00120        0.00466
       4393.460            0.01385        0.00446
       4408.460            0.00396        0.00455
       4423.460            0.00420        0.00449
       4438.460            0.00871        0.00426
       4453.460            0.00772        0.00412
       4468.460            0.00563        0.00391
       4483.460           -0.00013        0.00382
       4498.460            0.00933        0.00380
       4513.460            0.00432        0.00374
       4528.460            0.00743        0.00377
       4543.460            0.00946        0.00378
       4558.460            0.00860        0.00361
       4573.460            0.01264        0.00354
       4588.460            0.00678        0.00351
       4603.460           -0.00182        0.00373
       4618.460            0.01531        0.00339
       4633.460            0.00721        0.00332
       4648.460            0.00658        0.00328
       4663.460            0.00746        0.00335
       4678.460            0.00685        0.00330
       4693.460            0.00462        0.00322
       4708.460            0.00713        0.00318
       4723.460            0.00685        0.00347
       4738.460            0.00587        0.00311
       4753.460            0.00602        0.00305
       4768.460            0.00424        0.00304
       4783.460            0.01264        0.00304
       4798.460            0.00815        0.00304
       4813.460            0.00866        0.00310
       4828.460            0.00680        0.00346
       4843.460            0.00310        0.00309
       4858.460            0.00580        0.00292
       4873.460            0.00362        0.00288
       4888.460            0.00615        0.00295
       4903.460            0.01033        0.00318
       4918.460            0.00663        0.00285
       4933.460            0.00824        0.00284
       4948.460            0.01504        0.00283
       4963.460            0.00698        0.00284
       4978.460            0.00936        0.00309
       4993.460            0.00345        0.00278
       5008.460            0.00632        0.00275
       5023.460            0.00749        0.00269
       5038.460            0.00649        0.00267
       5053.460           -0.00025        0.00290
       5068.460            0.00548        0.00264
       5083.460            0.00387        0.00260
       5098.460            0.00707        0.00260
       5113.460            0.01621        0.00285
       5128.460            0.00829        0.00261
       5143.460            0.00712        0.00267
       5158.460            0.00045        0.00262
       5173.460            0.00899        0.00256
       5188.460            0.00882        0.00287
       5203.460            0.01174        0.00275
       5218.460            0.00452        0.00261
       5233.460            0.01005        0.00286
       5248.460            0.01092        0.00262
       5263.460            0.01427        0.00254
       5278.460            0.00979        0.00253
       5293.460            0.00710        0.00282
       5308.460            0.00930        0.00261
       5323.460            0.00817        0.00262
       5338.460            0.01734        0.00260
       5353.460            0.01789        0.00281
       5368.460            0.01317        0.00253
       5383.460            0.01387        0.00252
       5398.460            0.01390        0.00271
       5413.460            0.01416        0.00247
       5428.460            0.01157        0.00249
       5443.460            0.00894        0.00250
       5458.460            0.01121        0.00273
       5473.460            0.00915        0.00248
       5488.460            0.00925        0.00249
       5503.460            0.01632        0.00277
       5518.460            0.00878        0.00252
       5533.460            0.01364        0.00253
       5548.460            0.01206        0.00284
       5563.460            0.00884        0.00282
       5578.460            0.00704        0.00891
       5593.460            0.00886        0.00300
       5608.460            0.00361        0.00258
       5623.460            0.00118        0.00254
       5638.460           -0.00074        0.00278
       5653.460            0.00137        0.00249
       5668.460            0.00462        0.00252
       5683.460            0.00549        0.00277
       5698.460            0.00618        0.00256
       5713.460            0.00719        0.00255
       5728.460            0.00881        0.00279
       5743.460            0.00622        0.00252
       5758.460            0.00403        0.00251
       5773.460            0.00643        0.00276
       5788.460            0.01191        0.00250
       5803.460            0.01115        0.00252
       5818.460            0.00814        0.00276
       5833.460            0.01267        0.00254
       5848.460            0.00923        0.00253
       5863.460            0.01003        0.00301
       5878.460            0.01225        0.00301
       5893.460            0.01341        0.00428
       5908.460            0.01295        0.00321
       5923.460            0.01101        0.00286
       5938.460            0.01093        0.00307
       5953.460            0.01128        0.00280
       5968.460            0.01545        0.00271
       5983.460            0.01836        0.00290
       5998.460            0.01326        0.00259
       6013.460            0.01250        0.00251
       6028.460            0.01466        0.00272
       6043.460            0.01779        0.00246
       6058.460            0.02118        0.00267
       6073.460            0.01853        0.00243
       6088.460            0.02049        0.00241
       6103.460            0.01360        0.00264
       6118.460            0.01882        0.00239
       6133.460            0.01713        0.00245
       6148.460            0.01477        0.00274
       6163.460            0.01201        0.00247
       6178.460            0.01328        0.00271
       6193.460            0.01628        0.00242
       6208.460            0.01596        0.00245
       6223.460            0.02316        0.00277
       6238.460            0.01872        0.00319
       6253.460            0.01758        0.00299
       6268.460            0.01737        0.00274
       6283.460            0.01823        0.00276
       6298.460           -0.00111        0.00636
       6313.460            0.01430        0.00308
       6328.460            0.01908        0.00301
       6343.460            0.01476        0.00253
       6358.460            0.01458        0.00338
       6373.460            0.01585        0.00315
       6388.460            0.01412        0.00245
       6403.460            0.01457        0.00251
       6418.460            0.01876        0.00234
       6433.460            0.01595        0.00250
       6448.460            0.00853        0.00231
       6463.460            0.01124        0.00265
       6478.460            0.01103        0.00270
       6493.460            0.01135        0.00252
       6508.460            0.00427        0.00280
       6523.460            0.01180        0.00244
       6538.460            0.01155        0.00259
       6553.460            0.00876        0.00296
       6568.460            0.00732        0.00257
       6583.460            0.00565        0.00270
       6598.460            0.00543        0.00237
       6613.460            0.00647        0.00251
       6628.460            0.00882        0.00228
       6643.460            0.01339        0.00224
       6658.460            0.00405        0.00245
       6673.460            0.01546        0.00222
       6688.460            0.01352        0.00241
       6703.460            0.01204        0.00224
       6718.460            0.01298        0.00244
       6733.460            0.01018        0.00222
       6748.460            0.00966        0.00222
       6763.460            0.01097        0.00239
       6778.460            0.01274        0.00218
       6793.460            0.01135        0.00240
       6808.460            0.00868        0.00217
       6823.460            0.00757        0.00288
       6838.460            0.01269        0.00301
       6853.460            0.01080        0.00255
       6868.460            0.01141        0.00374
       6883.460            0.00808        0.00278
       6898.460            0.00810        0.00296
       6913.460            0.01236        0.00282
       6928.460            0.01774        0.00301
       6943.460            0.01065        0.00277
       6958.460            0.01249        0.00284
       6973.460            0.01139        0.00262
       6988.460            0.00659        0.00241
       7003.460            0.01026        0.00265
       7018.460            0.01142        0.00230
       7033.460            0.00905        0.00243
       7048.460            0.01417        0.00248
       7063.460            0.01519        0.00259
       7078.460            0.00964        0.00239
       7093.460            0.00630        0.00255
       7108.460            0.00854        0.00222
       7123.460            0.00991        0.00226
       7138.460            0.00526        0.00262
       7153.460            0.01056        0.00239
       7168.460            0.01171        0.00268
       7183.460            0.00997        0.00253
       7198.460            0.00614        0.00264
       7213.460            0.01258        0.00233
       7228.460            0.01135        0.00288
       7243.460            0.01161        0.00469
       7258.460            0.00935        0.00336
       7273.460            0.00719        0.00381
       7288.460           -0.00132        0.00362
       7303.460            0.00812        0.00356
       7318.460            0.01123        0.00396
       7333.460            0.01344        0.00404
       7348.460            0.01071        0.00361
       7363.460            0.01367        0.00402
       7378.460            0.00703        0.00311
       7393.460            0.00597        0.00358
       7408.460            0.00641        0.00303
       7423.460            0.01317        0.00284
       7438.460            0.00620        0.00304
       7453.460            0.00855        0.00279
       7468.460            0.01117        0.00305
       7483.460            0.00517        0.00332
       7498.460            0.00625        0.00287
       7513.460            0.01187        0.00281
       7528.460            0.01536        0.00407
       7543.460            0.01151        0.00270
       7558.460            0.00749        0.00313
       7573.460            0.00490        0.00346
       7588.460            0.00359        0.00352
       7603.460            0.00618        0.00629
       7618.460            0.00018        0.00525
       7633.460            0.00452        0.00467
       7648.460            0.01269        0.00397
       7663.460            0.00100        0.00332
       7678.460            0.00756        0.00285
       7693.460            0.00306        0.00328
       7708.460            0.00996        0.00423
       7723.460            0.00222        0.00519
       7738.460            0.00753        0.00355
       7753.460            0.01642        0.00588
       7768.460            0.00076        0.00425
       7783.460            0.01181        0.00482
       7798.460            0.00308        0.00462
       7813.460            0.00199        0.00487
       7828.460            0.01159        0.00439
       7843.460            0.00453        0.00461
       7858.460            0.01069        0.00565
       7873.460            0.00867        0.00482
       7888.460            0.00114        0.00530
       7903.460            0.01045        0.00425
       7918.460            0.00952        0.00665
       7933.460            0.01255        0.00436
       7948.460            0.01112        0.00421
       7963.460            0.01497        0.00501
       7978.460            0.00870        0.00502
       7993.460           -0.00266        0.00539
       8008.460            0.00745        0.00432
       8023.460            0.01196        0.00491
       8038.460            0.00812        0.00407
       8053.460            0.01853        0.00390
       8068.460            0.00754        0.00429
       8083.460            0.00774        0.00336
       8098.460            0.00784        0.00372
       8113.460            0.00484        0.00374
       8128.460            0.00963        0.00344
