# SNID ztf24aaypock
# OBSERVERS = Rich/Huddleston/Wise
# RA 280.67175
# OBS_DATE 2024-08-10 08:28:24.82
# DEC 68.19252777777778
# INSTRUMENT KAST
#wavelength flux flux_err
3736.56490033 0.34034809 0.07599422
3737.57718065 0.34529489 0.07537702
3738.58946098 0.36362445 0.07712472
3739.60174130 0.33523268 0.07680145
3740.61402162 0.32629621 0.07573409
3741.62630194 0.29482129 0.07254494
3742.63858226 0.37369922 0.07532351
3743.65086259 0.32635847 0.07197780
3744.66314291 0.26162675 0.06775140
3745.67542323 0.29995677 0.06968582
3746.68770355 0.32338849 0.07038239
3747.69998387 0.42102677 0.07331032
3748.71226420 0.41511998 0.07235055
3749.72454452 0.34113488 0.06941187
3750.73682484 0.31066090 0.06866847
3751.74910516 0.35030681 0.06846768
3752.76138548 0.30926859 0.06610645
3753.77366581 0.28400865 0.06565886
3754.78594613 0.39386231 0.07043623
3755.79822645 0.31499553 0.06506968
3756.81050677 0.30299479 0.06202824
3757.82278709 0.35183558 0.06490120
3758.83506742 0.33634886 0.06331686
3759.84734774 0.36678040 0.06695767
3760.85962806 0.35340476 0.06377005
3761.87190838 0.38225922 0.06488258
3762.88418870 0.32165852 0.06252125
3763.89646903 0.32612777 0.06336492
3764.90874935 0.36078131 0.06401866
3765.92102967 0.43803984 0.06741868
3766.93330999 0.42314875 0.06555166
3767.94559031 0.33152288 0.05916464
3768.95787064 0.33433053 0.05939476
3769.97015096 0.40395844 0.06496602
3770.98243128 0.45115808 0.06893256
3771.99471160 0.38481861 0.06682167
3773.00699193 0.39776385 0.06691545
3774.01927225 0.39540711 0.06656204
3775.03155257 0.38161850 0.06493613
3776.04383289 0.46191454 0.06757252
3777.05611321 0.43824169 0.06705038
3778.06839354 0.35774499 0.06408726
3779.08067386 0.32093623 0.06243471
3780.09295418 0.31346914 0.06099482
3781.10523450 0.28865033 0.05781110
3782.11751482 0.31332383 0.06040545
3783.12979515 0.38586622 0.06370693
3784.14207547 0.36939034 0.06284951
3785.15435579 0.33576575 0.06173711
3786.16663611 0.38142481 0.06011405
3787.17891643 0.32320136 0.05840642
3788.19119676 0.25149068 0.05686600
3789.20347708 0.25672495 0.05722488
3790.21575740 0.31351531 0.06049307
3791.22803772 0.42592451 0.06358910
3792.24031804 0.33408052 0.06151414
3793.25259837 0.22900879 0.05571439
3794.26487869 0.35126194 0.06147467
3795.27715901 0.44251090 0.06471632
3796.28943933 0.41903967 0.06355287
3797.30171965 0.36729771 0.06038529
3798.31399998 0.32468602 0.05804759
3799.32628030 0.45976099 0.06455250
3800.33856062 0.39624307 0.06349298
3801.35084094 0.31801888 0.05926555
3802.36312126 0.37228847 0.06080448
3803.37540159 0.38422310 0.06005407
3804.38768191 0.34323063 0.05830083
3805.39996223 0.32126132 0.05749394
3806.41224255 0.34166995 0.05779164
3807.42452287 0.34297469 0.05714826
3808.43680320 0.37679949 0.05988565
3809.44908352 0.33588859 0.05720372
3810.46136384 0.31557149 0.05761843
3811.47364416 0.30775559 0.05887381
3812.48592448 0.31694567 0.05832494
3813.49820481 0.33655250 0.05962212
3814.51048513 0.37194330 0.06182060
3815.52276545 0.35051373 0.06086868
3816.53504577 0.36202902 0.06074196
3817.54732609 0.37811890 0.06234030
3818.55960642 0.36947069 0.06220556
3819.57188674 0.40037623 0.06210705
3820.58416706 0.40691879 0.06264807
3821.59644738 0.31589493 0.05950077
3822.60872771 0.37291154 0.05862064
3823.62100803 0.39625761 0.06051025
3824.63328835 0.30680847 0.05540523
3825.64556867 0.37602651 0.05720998
3826.65784899 0.38319314 0.06114450
3827.67012932 0.31229466 0.06509057
3828.68240964 0.28956848 0.07308157
3829.69468996 0.31469357 0.06370839
3830.70697028 0.31731641 0.06330477
3831.71925060 0.39375106 0.06570848
3832.73153093 0.37215215 0.06366108
3833.74381125 0.36819491 0.06316247
3834.75609157 0.39132431 0.06164330
3835.76837189 0.41529727 0.06270735
3836.78065221 0.40531430 0.06097706
3837.79293254 0.36868179 0.05910023
3838.80521286 0.34680426 0.05836200
3839.81749318 0.35736531 0.05854239
3840.82977350 0.32973593 0.05755176
3841.84205382 0.31979102 0.05660138
3842.85433415 0.41382512 0.06007830
3843.86661447 0.39295569 0.05950058
3844.87889479 0.39022803 0.05944702
3845.89117511 0.36546651 0.05792680
3846.90345543 0.37331134 0.05664699
3847.91573576 0.37151626 0.05515504
3848.92801608 0.41943538 0.05715974
3849.94029640 0.34907451 0.05446696
3850.95257672 0.37411767 0.05487886
3851.96485704 0.34343067 0.05332572
3852.97713737 0.40469277 0.05431111
3853.98941769 0.39381662 0.05436071
3855.00169801 0.34461075 0.05276768
3856.01397833 0.34496325 0.05210777
3857.02625865 0.37058523 0.05215613
3858.03853898 0.33580428 0.04985027
3859.05081930 0.42000982 0.05236346
3860.06309962 0.37434688 0.05120154
3861.07537994 0.36588287 0.05119683
3862.08766026 0.40899071 0.05310323
3863.09994059 0.28194460 0.04832309
3864.11222091 0.32854429 0.05011260
3865.12450123 0.41265553 0.05291615
3866.13678155 0.33552423 0.04970312
3867.14906187 0.31616804 0.04738196
3868.16134220 0.38124213 0.04968820
3869.17362252 0.36026797 0.04946738
3870.18590284 0.32651806 0.04741013
3871.19818316 0.35915446 0.04832970
3872.21046349 0.38198850 0.04971170
3873.22274381 0.32354748 0.04841613
3874.23502413 0.31430659 0.04751804
3875.24730445 0.35136428 0.04939828
3876.25958477 0.32196295 0.04834254
3877.27186510 0.31781268 0.04683564
3878.28414542 0.34445706 0.04790339
3879.29642574 0.34457564 0.04754556
3880.30870606 0.32148618 0.04656426
3881.32098638 0.33831358 0.04650251
3882.33326671 0.31081864 0.04532972
3883.34554703 0.26898244 0.04355981
3884.35782735 0.33570600 0.04608410
3885.37010767 0.32737705 0.04591094
3886.38238799 0.30666390 0.04584218
3887.39466832 0.36743093 0.04763287
3888.40694864 0.34191966 0.04628181
3889.41922896 0.31028715 0.04514937
3890.43150928 0.31427178 0.04451102
3891.44378960 0.32408950 0.04605404
3892.45606993 0.29980728 0.04475058
3893.46835025 0.31699213 0.04539402
3894.48063057 0.32687998 0.04648593
3895.49291089 0.31859329 0.04507215
3896.50519121 0.34728971 0.04669332
3897.51747154 0.36734390 0.04797905
3898.52975186 0.30453077 0.04609714
3899.54203218 0.29295334 0.04587859
3900.55431250 0.32323861 0.04580787
3901.56659282 0.34038562 0.04664290
3902.57887315 0.29467279 0.04604189
3903.59115347 0.29147249 0.04749987
3904.60343379 0.31726116 0.05006417
3905.61571411 0.37196639 0.05335118
3906.62799443 0.32433024 0.05228517
3907.64027476 0.35964051 0.05361390
3908.65255508 0.33475849 0.05269110
3909.66483540 0.30777648 0.05083815
3910.67711572 0.32637173 0.05251125
3911.68939604 0.37188029 0.05366398
3912.70167637 0.31626192 0.05126248
3913.71395669 0.23907219 0.04765901
3914.72623701 0.24842052 0.04673169
3915.73851733 0.30140689 0.04696594
3916.75079765 0.24548246 0.04485602
3917.76307798 0.23686182 0.04451894
3918.77535830 0.28554845 0.04546803
3919.78763862 0.28572392 0.04523119
3920.79991894 0.35563692 0.04715094
3921.81219927 0.33086383 0.04522638
3922.82447959 0.31511283 0.04472436
3923.83675991 0.26668847 0.04318873
3924.84904023 0.31689844 0.04487289
3925.86132055 0.29443806 0.04390847
3926.87360088 0.30841604 0.04434283
3927.88588120 0.34568736 0.04429220
3928.89816152 0.28187674 0.04200519
3929.91044184 0.25973001 0.04132257
3930.92272216 0.28617588 0.04355324
3931.93500249 0.26460922 0.04270625
3932.94728281 0.27450323 0.04299854
3933.95956313 0.26095456 0.04184186
3934.97184345 0.28704014 0.04232877
3935.98412377 0.24162003 0.04082268
3936.99640410 0.25065961 0.04159961
3938.00868442 0.26130417 0.04198671
3939.02096474 0.24329020 0.04276639
3940.03324506 0.24540897 0.04343455
3941.04552538 0.21478873 0.04322442
3942.05780571 0.19866252 0.04329755
3943.07008603 0.24943897 0.04472263
3944.08236635 0.27884892 0.04568183
3945.09464667 0.26561901 0.04337870
3946.10692699 0.22469126 0.04241422
3947.11920732 0.21030027 0.04258614
3948.13148764 0.23705336 0.04234290
3949.14376796 0.23941259 0.04217049
3950.15604828 0.17357975 0.03946825
3951.16832860 0.22387290 0.04107644
3952.18060893 0.20576866 0.04084021
3953.19288925 0.19227128 0.04008476
3954.20516957 0.28830642 0.04270788
3955.21744989 0.21704060 0.03871714
3956.22973021 0.25566563 0.04114627
3957.24201054 0.20442809 0.03898409
3958.25429086 0.22479872 0.03978898
3959.26657118 0.21318214 0.04045641
3960.27885150 0.21318567 0.04066751
3961.29113182 0.23035304 0.04055784
3962.30341215 0.20478274 0.03848094
3963.31569247 0.21033545 0.03838114
3964.32797279 0.20041937 0.03703148
3965.34025311 0.15857178 0.03503185
3966.35253343 0.14295956 0.03370040
3967.36481376 0.15336356 0.03426587
3968.37709408 0.14468277 0.03265619
3969.38937440 0.19598936 0.03453374
3970.40165472 0.22243018 0.03770794
3971.41393505 0.18424237 0.03557184
3972.42621537 0.18556643 0.03612423
3973.43849569 0.19736524 0.03789977
3974.45077601 0.18663634 0.03855275
3975.46305633 0.20212853 0.03926638
3976.47533666 0.21665989 0.03963251
3977.48761698 0.22302830 0.03994878
3978.49989730 0.21391599 0.03998898
3979.51217762 0.18063936 0.03835715
3980.52445794 0.20778376 0.03913224
3981.53673827 0.18196374 0.03820520
3982.54901859 0.20091811 0.03831040
3983.56129891 0.18585892 0.03778394
3984.57357923 0.16997892 0.03694391
3985.58585955 0.16988927 0.03687026
3986.59813988 0.18182182 0.03646819
3987.61042020 0.17374401 0.03723259
3988.62270052 0.21191585 0.03871310
3989.63498084 0.19117847 0.03688900
3990.64726116 0.21919224 0.03801918
3991.65954149 0.22098768 0.03783247
3992.67182181 0.20872757 0.03797362
3993.68410213 0.18769886 0.03639529
3994.69638245 0.20224440 0.03742542
3995.70866277 0.23110978 0.03870929
3996.72094310 0.21827060 0.03817546
3997.73322342 0.17442831 0.03694052
3998.74550374 0.20256256 0.03747692
3999.75778406 0.16061254 0.03661775
4000.77006438 0.14145789 0.03599253
4001.78234471 0.15352057 0.03545952
4002.79462503 0.18593755 0.03641203
4003.80690535 0.21589559 0.03763695
4004.81918567 0.20508465 0.03752603
4005.83146599 0.18259546 0.03725287
4006.84374632 0.20147750 0.03861813
4007.85602664 0.19455892 0.03876560
4008.86830696 0.17263134 0.03768310
4009.88058728 0.16429931 0.03776209
4010.89286760 0.19186161 0.03884740
4011.90514793 0.19977812 0.03933109
4012.91742825 0.18879953 0.03906383
4013.92970857 0.16739158 0.03720459
4014.94198889 0.15362237 0.03589022
4015.95426921 0.13929985 0.03577035
4016.96654954 0.14516523 0.03622998
4017.97882986 0.18178174 0.03823463
4018.99111018 0.19673915 0.04009513
4020.00339050 0.22924386 0.04199230
4021.01567083 0.21814601 0.04124883
4022.02795115 0.19872880 0.04059508
4023.04023147 0.19051903 0.03993248
4024.05251179 0.21652129 0.04110264
4025.06479211 0.22327542 0.04020082
4026.07707244 0.18547055 0.03768021
4027.08935276 0.17153272 0.03756839
4028.10163308 0.30059457 0.04148549
4029.11391340 0.35637254 0.04278033
4030.12619372 0.39733404 0.04369878
4031.13847405 0.48915026 0.04609188
4032.15075437 0.50832242 0.04610943
4033.16303469 0.47087425 0.04478217
4034.17531501 0.39305207 0.04315703
4035.18759533 0.31288064 0.04069962
4036.19987566 0.19428483 0.03754205
4037.21215598 0.22037168 0.03823178
4038.22443630 0.21818802 0.03780549
4039.23671662 0.19597921 0.03733748
4040.24899694 0.21304201 0.03811941
4041.26127727 0.28239360 0.04123976
4042.27355759 0.22290325 0.04065126
4043.28583791 0.18346621 0.04199681
4044.29811823 0.21488021 0.05124380
4045.31039855 0.21800667 0.06084476
4046.32267888 0.27140093 0.06737159
4047.33495920 0.32563040 0.06372638
4048.34723952 0.20229706 0.05082757
4049.35951984 0.23661797 0.04412249
4050.37180016 0.27537224 0.04333871
4051.38408049 0.25810000 0.04069222
4052.39636081 0.26349109 0.04034042
4053.40864113 0.23341535 0.03937870
4054.42092145 0.20372628 0.03875893
4055.43320177 0.18663819 0.03751767
4056.44548210 0.17993270 0.03621070
4057.45776242 0.21947378 0.03743062
4058.47004274 0.26672113 0.03898719
4059.48232306 0.25896421 0.03940293
4060.49460338 0.25010192 0.03924753
4061.50688371 0.28214395 0.03998227
4062.51916403 0.27226898 0.03967360
4063.53144435 0.25799695 0.03940725
4064.54372467 0.23403311 0.03966982
4065.55600499 0.23454480 0.03958999
4066.56828532 0.25481966 0.03961311
4067.58056564 0.24738520 0.03929383
4068.59284596 0.27695650 0.04001093
4069.60512628 0.25835916 0.03889001
4070.61740661 0.23598541 0.03819210
4071.62968693 0.24740212 0.03809815
4072.64196725 0.26298669 0.03781663
4073.65424757 0.24906307 0.03752846
4074.66652789 0.27130410 0.03924550
4075.67880822 0.25458694 0.04074519
4076.69108854 0.21599941 0.04158130
4077.70336886 0.23546495 0.04219403
4078.71564918 0.25831822 0.04145984
4079.72792950 0.23593809 0.03961541
4080.74020983 0.23139971 0.03909395
4081.75249015 0.22219479 0.03846864
4082.76477047 0.20310061 0.03722236
4083.77705079 0.23045976 0.03718306
4084.78933111 0.27231702 0.03849079
4085.80161144 0.29985806 0.03981706
4086.81389176 0.27998424 0.03895595
4087.82617208 0.24847531 0.03762606
4088.83845240 0.23964816 0.03682665
4089.85073272 0.24447136 0.03634539
4090.86301305 0.28968242 0.03762181
4091.87529337 0.28509134 0.03761835
4092.88757369 0.25168076 0.03672663
4093.89985401 0.27546594 0.03667864
4094.91213433 0.25208917 0.03614387
4095.92441466 0.26015708 0.03638816
4096.93669498 0.25074875 0.03603171
4097.94897530 0.20171443 0.03452463
4098.96125562 0.22957087 0.03525644
4099.97353594 0.26341954 0.03642522
4100.98581627 0.25343716 0.03524427
4101.99809659 0.25807956 0.03544059
4103.01037691 0.25410187 0.03560638
4104.02265723 0.25753272 0.03502345
4105.03493755 0.25901839 0.03475628
4106.04721788 0.26823840 0.03560903
4107.05949820 0.21536121 0.03408597
4108.07177852 0.27776459 0.03645078
4109.08405884 0.24434149 0.03521901
4110.09633916 0.22457312 0.03452384
4111.10861949 0.25783762 0.03522087
4112.12089981 0.24399641 0.03450904
4113.13318013 0.22669187 0.03423035
4114.14546045 0.23724183 0.03508415
4115.15774077 0.28488216 0.03657857
4116.17002110 0.28642634 0.03630707
4117.18230142 0.25881892 0.03501087
4118.19458174 0.30583552 0.03638094
4119.20686206 0.27253988 0.03570210
4120.21914239 0.28560129 0.03594524
4121.23142271 0.30586615 0.03699045
4122.24370303 0.25729907 0.03606994
4123.25598335 0.27804124 0.03661595
4124.26826367 0.24600016 0.03553709
4125.28054400 0.28429157 0.03684517
4126.29282432 0.30732805 0.03775559
4127.30510464 0.30232006 0.03737529
4128.31738496 0.28046739 0.03667071
4129.32966528 0.24820930 0.03603497
4130.34194561 0.26318377 0.03625850
4131.35422593 0.30108145 0.03767342
4132.36650625 0.27794230 0.03740276
4133.37878657 0.30476373 0.03828374
4134.39106689 0.28627890 0.03758520
4135.40334722 0.31165755 0.03830481
4136.41562754 0.30772597 0.03796150
4137.42790786 0.27683547 0.03672913
4138.44018818 0.31043079 0.03781714
4139.45246850 0.30105859 0.03780435
4140.46474883 0.31564105 0.03796903
4141.47702915 0.29850736 0.03733437
4142.48930947 0.29261231 0.03641042
4143.50158979 0.27703306 0.03563391
4144.51387011 0.24887244 0.03515044
4145.52615044 0.24242167 0.03493936
4146.53843076 0.24075079 0.03480693
4147.55071108 0.28505820 0.03598085
4148.56299140 0.29834294 0.03648077
4149.57527172 0.29289261 0.03627234
4150.58755205 0.29619136 0.03647302
4151.59983237 0.28372228 0.03672700
4152.61211269 0.32519990 0.03814550
4153.62439301 0.30318996 0.03788023
4154.63667333 0.29823372 0.03783134
4155.64895366 0.35311392 0.03942660
4156.66123398 0.33622962 0.03895489
4157.67351430 0.33912733 0.03865268
4158.68579462 0.35727248 0.03884936
4159.69807494 0.33572152 0.03823708
4160.71035527 0.31372485 0.03785726
4161.72263559 0.34797996 0.03917484
4162.73491591 0.33385190 0.03950291
4163.74719623 0.33852684 0.04048634
4164.75947655 0.37518954 0.04175556
4165.77175688 0.34615859 0.04079990
4166.78403720 0.35811418 0.04080598
4167.79631752 0.36564633 0.04085869
4168.80859784 0.36663866 0.04067326
4169.82087817 0.40061024 0.04123798
4170.83315849 0.37586832 0.04051184
4171.84543881 0.37992755 0.04045583
4172.85771913 0.37992126 0.04006745
4173.86999945 0.38397768 0.03986637
4174.88227978 0.39044985 0.04000770
4175.89456010 0.41585046 0.04052050
4176.90684042 0.41432559 0.04032745
4177.91912074 0.41822851 0.04073093
4178.93140106 0.38688630 0.04002593
4179.94368139 0.38851875 0.03962036
4180.95596171 0.35636896 0.03846348
4181.96824203 0.39126965 0.03913643
4182.98052235 0.40308580 0.03971960
4183.99280267 0.41960010 0.04005900
4185.00508300 0.40784860 0.03982345
4186.01736332 0.35879505 0.03844245
4187.02964364 0.36002597 0.03826489
4188.04192396 0.40384960 0.03919673
4189.05420428 0.43052289 0.04001645
4190.06648461 0.39460304 0.03934881
4191.07876493 0.36241511 0.03858515
4192.09104525 0.40891308 0.03973120
4193.10332557 0.39824027 0.03915697
4194.11560589 0.36063790 0.03823550
4195.12788622 0.37720221 0.03882644
4196.14016654 0.40612790 0.03907740
4197.15244686 0.42501739 0.03915858
4198.16472718 0.38038835 0.03820920
4199.17700750 0.37215230 0.03829111
4200.18928783 0.39663038 0.03855950
4201.20156815 0.35442153 0.03764931
4202.21384847 0.36159444 0.03792625
4203.22612879 0.34849992 0.03749662
4204.23840911 0.36120394 0.03793411
