# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL23A20
# OBJECT = 2023cog
# RA = 12:44:0.595
# DEC = -1:38:12.44
# DATE-OBS = 2023-03-03T02:27:31.782
# MJD-OBS = 60006.102451
# EXPTIME-OBS = 2400.0s
# AIRMASS-OBS = 1.185554
# SEEING-OBS = 1.329722
# wl fl
# [A] [Normalised]
4020.000000 -0.469064
4029.200000 0.718394
4038.400000 0.503024
4047.600000 0.266681
4056.800000 1.06456
4066.000000 0.940287
4075.200000 1.0307
4084.400000 1.15054
4093.600000 0.863527
4102.800000 1.01991
4112.000000 0.931881
4121.200000 0.792039
4130.400000 0.881285
4139.600000 0.552255
4148.800000 0.712232
4158.000000 0.595773
4167.200000 0.819616
4176.400000 0.619843
4185.600000 0.98348
4194.800000 0.707981
4204.000000 0.514234
4213.200000 1.07964
4222.400000 0.967411
4231.600000 0.870056
4240.800000 0.809167
4250.000000 0.958614
4259.200000 0.913397
4268.400000 1.00403
4277.600000 1.05693
4286.800000 0.922058
4296.000000 1.00937
4305.200000 0.862783
4314.400000 1.05265
4323.600000 1.09371
4332.800000 0.841228
4342.000000 0.877158
4351.200000 1.03731
4360.400000 1.24219
4369.600000 1.08317
4378.800000 0.869319
4388.000000 0.918375
4397.200000 0.886833
4406.400000 0.917422
4415.600000 0.922496
4424.800000 0.869732
4434.000000 0.857581
4443.200000 0.795483
4452.400000 0.94694
4461.600000 0.79134
4470.800000 0.877245
4480.000000 0.981049
4489.200000 0.679585
4498.400000 0.831328
4507.600000 0.710664
4516.800000 0.651847
4526.000000 0.679896
4535.200000 0.685516
4544.400000 0.662011
4553.600000 0.687351
4562.800000 0.770992
4572.000000 0.78561
4581.200000 0.706527
4590.400000 0.617978
4599.600000 0.889847
4608.800000 0.837423
4618.000000 0.736158
4627.200000 0.808286
4636.400000 0.829544
4645.600000 0.835477
4654.800000 0.892724
4664.000000 0.920694
4673.200000 0.853544
4682.400000 0.990898
4691.600000 1.01998
4700.800000 1.04827
4710.000000 0.974257
4719.200000 1.10485
4728.400000 1.13443
4737.600000 1.12481
4746.800000 1.13065
4756.000000 1.09313
4765.200000 1.16655
4774.400000 1.16684
4783.600000 1.20193
4792.800000 1.06343
4802.000000 1.16859
4811.200000 1.18484
4820.400000 1.15493
4829.600000 1.09882
4838.800000 1.23842
4848.000000 1.13688
4857.200000 1.13761
4866.400000 0.925008
4875.600000 1.06682
4884.800000 0.986087
4894.000000 0.950949
4903.200000 1.01058
4912.400000 1.09013
4921.600000 1.07407
4930.800000 1.01823
4940.000000 0.918478
4949.200000 0.962397
4958.400000 1.03931
4967.600000 1.04633
4976.800000 0.958179
4986.000000 0.990434
4995.200000 0.950298
5004.400000 0.922461
5013.600000 0.925153
5022.800000 0.963261
5032.000000 1.00964
5041.200000 1.03327
5050.400000 0.960644
5059.600000 0.814252
5068.800000 0.948992
5078.000000 0.800768
5087.200000 0.766883
5096.400000 0.803415
5105.600000 0.69375
5114.800000 0.784037
5124.000000 0.66667
5133.200000 0.891214
5142.400000 0.854029
5151.600000 0.877216
5160.800000 0.970711
5170.000000 0.921529
5179.200000 1.01122
5188.400000 0.984534
5197.600000 1.00528
5206.800000 0.907713
5216.000000 0.975671
5225.200000 0.964024
5234.400000 0.938037
5243.600000 0.988072
5252.800000 0.955578
5262.000000 0.90268
5271.200000 0.938964
5280.400000 0.980253
5289.600000 0.926091
5298.800000 1.04524
5308.000000 0.98897
5317.200000 1.03744
5326.400000 1.02504
5335.600000 0.996405
5344.800000 1.05324
5354.000000 1.03843
5363.200000 1.08412
5372.400000 1.01787
5381.600000 1.05365
5390.800000 1.07878
5400.000000 1.08647
5409.200000 1.01885
5418.400000 1.00262
5427.600000 0.969413
5436.800000 1.06461
5446.000000 1.10339
5455.200000 1.17723
5464.400000 1.1376
5473.600000 1.06931
5482.800000 1.15724
5492.000000 1.12282
5501.200000 1.07252
5510.400000 0.941176
5519.600000 0.94291
5528.800000 0.992622
5538.000000 0.996868
5547.200000 1.03511
5556.400000 1.05331
5565.600000 0.904059
5574.800000 0.90246
5584.000000 0.87397
5593.200000 0.980356
5602.400000 1.01927
5611.600000 1.01047
5620.800000 1.00729
5630.000000 1.00187
5639.200000 0.972523
5648.400000 1.02444
5657.600000 0.940737
5666.800000 1.04129
5676.000000 1.03061
5685.200000 0.955764
5694.400000 0.958489
5703.600000 1.14186
5712.800000 0.95007
5722.000000 0.937971
5731.200000 0.925457
5740.400000 0.953941
5749.600000 0.919939
5758.800000 0.904201
5768.000000 1.03011
5777.200000 0.988329
5786.400000 1.06202
5795.600000 1.0955
5804.800000 1.13986
5814.000000 1.08636
5823.200000 1.15028
5832.400000 1.12635
5841.600000 1.12059
5850.800000 1.14233
5860.000000 1.12852
5869.200000 1.16642
5878.400000 1.07646
5887.600000 1.07878
5896.800000 1.15092
5906.000000 1.13224
5915.200000 1.10188
5924.400000 1.16349
5933.600000 1.08219
5942.800000 1.123857
5952.000000 1.19251
