@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.830
@SPECTRUM spectrum_05D1cl_999.dat
@SN-NAME 05D1cl
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 8.730
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.540            0.00043        0.00858
       4274.540           -0.00780        0.00722
       4289.540            0.00555        0.00595
       4304.540            0.00414        0.00505
       4319.540            0.00299        0.00470
       4334.540           -0.00835        0.00421
       4349.540           -0.00071        0.00390
       4364.540            0.00230        0.00368
       4379.540            0.00313        0.00348
       4394.540            0.00335        0.00328
       4409.540           -0.00233        0.00329
       4424.540            0.00003        0.00320
       4439.540            0.00149        0.00303
       4454.540            0.00512        0.00288
       4469.540            0.00256        0.00281
       4484.540            0.00130        0.00276
       4499.540           -0.00282        0.00272
       4514.540            0.00025        0.00270
       4529.540           -0.00065        0.00267
       4544.540            0.00158        0.00267
       4559.540            0.00162        0.00256
       4574.540           -0.00181        0.00254
       4589.540            0.00166        0.00252
       4604.540            0.00083        0.00244
       4619.540           -0.00194        0.00245
       4634.540           -0.00310        0.00239
       4649.540            0.00216        0.00235
       4664.540            0.00091        0.00236
       4679.540           -0.00538        0.00234
       4694.540           -0.00217        0.00252
       4709.540            0.00058        0.00227
       4724.540            0.00043        0.00227
       4739.540            0.00206        0.00225
       4754.540            0.00331        0.00221
       4769.540            0.00212        0.00219
       4784.540            0.00051        0.00221
       4799.540           -0.00220        0.00221
       4814.540           -0.00238        0.00223
       4829.540            0.00110        0.00225
       4844.540           -0.00325        0.00240
       4859.540           -0.00181        0.00210
       4874.540           -0.00142        0.00210
       4889.540            0.00009        0.00212
       4904.540            0.00296        0.00210
       4919.540            0.00240        0.00206
       4934.540            0.00270        0.00206
       4949.540           -0.00102        0.00226
       4964.540            0.00004        0.00203
       4979.540            0.00103        0.00201
       4994.540            0.00081        0.00200
       5009.540            0.00055        0.00199
       5024.540            0.00182        0.00195
       5039.540            0.00030        0.00194
       5054.540            0.00078        0.00214
       5069.540           -0.00010        0.00193
       5084.540            0.00210        0.00191
       5099.540            0.00047        0.00191
       5114.540            0.00156        0.00190
       5129.540            0.00376        0.00207
       5144.540            0.00050        0.00191
       5159.540           -0.00169        0.00190
       5174.540           -0.00208        0.00182
       5189.540            0.00043        0.00189
       5204.540            0.00188        0.00214
       5219.540            0.00422        0.00190
       5234.540           -0.00102        0.00190
       5249.540            0.00122        0.00190
       5264.540           -0.00115        0.00183
       5279.540            0.00478        0.00204
       5294.540            0.00287        0.00188
       5309.540            0.00180        0.00190
       5324.540            0.00709        0.00188
       5339.540            0.00047        0.00205
       5354.540            0.00232        0.00187
       5369.540            0.00261        0.00183
       5384.540            0.00532        0.00185
       5399.540            0.00084        0.00198
       5414.540            0.00095        0.00181
       5429.540            0.00049        0.00182
       5444.540            0.00123        0.00184
       5459.540            0.00166        0.00201
       5474.540            0.00060        0.00184
       5489.540            0.00103        0.00184
       5504.540            0.00056        0.00185
       5519.540            0.00460        0.00203
       5534.540            0.00275        0.00186
       5549.540            0.00032        0.00189
       5564.540            0.00109        0.00216
       5579.540            0.00332        0.00489
       5594.540            0.00162        0.00191
       5609.540            0.00195        0.00191
       5624.540            0.00138        0.00207
       5639.540            0.00378        0.00187
       5654.540           -0.00296        0.00186
       5669.540            0.00583        0.00206
       5684.540           -0.00133        0.00190
       5699.540            0.00225        0.00192
       5714.540            0.00029        0.00208
       5729.540            0.00511        0.00191
       5744.540            0.00627        0.00190
       5759.540            0.00602        0.00189
       5774.540            0.00194        0.00207
       5789.540            0.00236        0.00189
       5804.540            0.00401        0.00190
       5819.540            0.00505        0.00209
       5834.540            0.00558        0.00191
       5849.540            0.00568        0.00190
       5864.540            0.00361        0.00226
       5879.540            0.00143        0.00220
       5894.540            0.00044        0.00309
       5909.540            0.00324        0.00232
       5924.540            0.00251        0.00212
       5939.540            0.00144        0.00208
       5954.540            0.00476        0.00229
       5969.540           -0.00009        0.00201
       5984.540            0.00033        0.00198
       5999.540            0.00273        0.00214
       6014.540            0.00404        0.00191
       6029.540            0.00159        0.00189
       6044.540            0.00379        0.00204
       6059.540            0.00115        0.00184
       6074.540            0.00387        0.00201
       6089.540            0.00104        0.00182
       6104.540            0.00496        0.00183
       6119.540            0.00413        0.00197
       6134.540            0.00468        0.00183
       6149.540            0.00355        0.00185
       6164.540            0.00508        0.00200
       6179.540            0.00294        0.00183
       6194.540            0.00252        0.00181
       6209.540            0.00450        0.00200
       6224.540            0.00168        0.00189
       6239.540            0.00342        0.00233
       6254.540            0.00167        0.00200
       6269.540            0.00078        0.00197
       6284.540            0.00530        0.00222
       6299.540            0.00518        0.00290
       6314.540            0.00401        0.00207
       6329.540            0.00272        0.00224
       6344.540            0.00251        0.00186
       6359.540           -0.00048        0.00240
       6374.540            0.00657        0.00194
       6389.540            0.00357        0.00181
       6404.540            0.00253        0.00190
       6419.540            0.00441        0.00175
       6434.540            0.00647        0.00186
       6449.540            0.00113        0.00173
       6464.540            0.00459        0.00195
       6479.540            0.00613        0.00198
       6494.540            0.00748        0.00188
       6509.540            0.00429        0.00202
       6524.540            0.00814        0.00183
       6539.540            0.00377        0.00190
       6554.540            0.00487        0.00219
       6569.540            0.00837        0.00186
       6584.540            0.00613        0.00197
       6599.540            0.00912        0.00178
       6614.540            0.00731        0.00170
       6629.540            0.00362        0.00188
       6644.540            0.00713        0.00169
       6659.540            0.00730        0.00185
       6674.540            0.00527        0.00168
       6689.540            0.00913        0.00183
       6704.540            0.00769        0.00170
       6719.540            0.00535        0.00167
       6734.540            0.00656        0.00184
       6749.540            0.00745        0.00167
       6764.540            0.00705        0.00182
       6779.540            0.00648        0.00165
       6794.540            0.00449        0.00167
       6809.540            0.00372        0.00184
       6824.540            0.00809        0.00198
       6839.540            0.00660        0.00229
       6854.540            0.00472        0.00188
       6869.540            0.00131        0.00267
       6884.540            0.00451        0.00206
       6899.540            0.00447        0.00206
       6914.540            0.00365        0.00229
       6929.540           -0.00046        0.00200
       6944.540            0.00271        0.00231
       6959.540            0.00641        0.00188
       6974.540            0.00208        0.00215
       6989.540            0.00054        0.00194
       7004.540            0.00598        0.00199
       7019.540            0.00377        0.00175
       7034.540            0.00604        0.00170
       7049.540            0.00461        0.00203
       7064.540            0.00892        0.00177
       7079.540            0.01187        0.00197
       7094.540            0.00863        0.00175
       7109.540            0.00750        0.00187
       7124.540            0.00947        0.00172
       7139.540            0.00902        0.00180
       7154.540            0.01095        0.00198
       7169.540            0.00791        0.00193
       7184.540            0.00747        0.00224
       7199.540            0.00773        0.00196
       7214.540            0.00771        0.00199
       7229.540            0.00954        0.00206
       7244.540            0.00516        0.00389
       7259.540            0.01028        0.00227
       7274.540            0.01066        0.00330
       7289.540            0.00863        0.00268
       7304.540            0.01327        0.00254
       7319.540            0.00632        0.00320
       7334.540            0.00227        0.00273
       7349.540            0.00351        0.00273
       7364.540            0.00648        0.00270
       7379.540            0.01086        0.00241
       7394.540            0.01301        0.00241
       7409.540            0.01521        0.00244
       7424.540            0.00844        0.00204
       7439.540            0.00777        0.00253
       7454.540            0.00747        0.00196
       7469.540            0.01400        0.00238
       7484.540            0.01142        0.00271
       7499.540            0.01103        0.00202
       7514.540            0.00836        0.00237
       7529.540            0.01007        0.00267
       7544.540            0.00623        0.00220
       7559.540            0.01075        0.00219
       7574.540            0.00891        0.00286
       7589.540            0.00899        0.00255
       7604.540            0.00409        0.00625
       7619.540            0.01224        0.00398
       7634.540            0.00811        0.00404
       7649.540            0.00677        0.00290
       7664.540            0.00516        0.00253
       7679.540            0.00893        0.00242
       7694.540            0.00875        0.00226
       7709.540            0.00848        0.00340
       7724.540            0.01436        0.00307
       7739.540            0.00923        0.00270
       7754.540            0.00488        0.00362
       7769.540            0.00761        0.00298
       7784.540            0.00672        0.00296
       7799.540            0.00126        0.00353
       7814.540            0.00381        0.00319
       7829.540            0.00501        0.00316
       7844.540            0.00612        0.00308
       7859.540            0.00448        0.00429
       7874.540            0.00485        0.00342
       7889.540            0.00543        0.00334
       7904.540            0.00247        0.00313
       7919.540            0.00543        0.00418
       7934.540            0.00620        0.00325
       7949.540            0.00748        0.00285
       7964.540            0.01020        0.00428
       7979.540            0.00400        0.00327
       7994.540            0.00764        0.00443
       8009.540            0.00846        0.00284
       8024.540            0.01618        0.00408
       8039.540            0.00449        0.00266
       8054.540            0.00594        0.00323
       8069.540            0.00904        0.00279
       8084.540            0.00882        0.00281
       8099.540            0.00749        0.00278
       8114.540            0.00591        0.00284
       8129.540            0.00505        0.00268
       8144.540            0.01080        0.00328
       8159.540            0.00614        0.00298
       8174.540            0.01447        0.00329
       8189.540            0.00701        0.00297
       8204.540            0.01244        0.00282
       8219.540            0.00300        0.00321
       8234.540            0.00882        0.00311
       8249.540            0.00841        0.00317
       8264.540            0.00897        0.00290
       8279.540           -0.00074        0.00494
       8294.540            0.01448        0.00547
       8309.540            0.01072        0.00449
       8324.540            0.00847        0.00316
       8339.540            0.01494        0.00502
       8354.540            0.01305        0.00507
       8369.540            0.00686        0.00385
       8384.540            0.00514        0.00396
       8399.540            0.01077        0.00609
       8414.540            0.00356        0.00423
       8429.540            0.00636        0.00621
       8444.540            0.01148        0.00378
       8459.540            0.01825        0.00511
       8474.540            0.01052        0.00393
       8489.540            0.01061        0.00390
