@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.585
@SPECTRUM spectrum_05D4ej_1000.dat
@SN-NAME 05D4ej
       4838.580            0.00400        0.00481
       4841.130            0.00730        0.00474
       4843.681           -0.00640        0.00468
       4846.232            0.00300        0.00468
       4848.784           -0.00210        0.00461
       4851.336            0.00240        0.00457
       4853.888           -0.00350        0.00450
       4856.440            0.00210        0.00449
       4858.993            0.00330        0.00457
       4861.546           -0.00440        0.00447
       4864.100           -0.00430        0.00450
       4866.653           -0.00770        0.00445
       4869.208           -0.00310        0.00442
       4871.762            0.00280        0.00444
       4874.316           -0.00100        0.00447
       4876.871            0.00490        0.00451
       4879.426            0.00180        0.00457
       4881.982           -0.00220        0.00456
       4884.538           -0.00110        0.00457
       4887.094           -0.01020        0.00453
       4889.650            0.00030        0.00446
       4892.207           -0.00570        0.00459
       4894.764            0.00040        0.00448
       4897.322           -0.01030        0.00453
       4899.879           -0.00390        0.00491
       4902.437           -0.00590        0.00496
       4904.996            0.00400        0.00465
       4907.554           -0.00210        0.00451
       4910.113            0.00280        0.00450
       4912.672            0.00870        0.00447
       4915.231            0.00450        0.00445
       4917.792            0.00420        0.00434
       4920.352            0.00460        0.00442
       4922.912            0.00540        0.00432
       4925.472            0.00110        0.00433
       4928.033           -0.00510        0.00442
       4930.595           -0.00800        0.00445
       4933.156            0.00050        0.00442
       4935.718            0.00240        0.00442
       4938.280            0.00220        0.00441
       4940.843            0.00650        0.00434
       4943.405            0.00860        0.00445
       4945.968           -0.00440        0.00436
       4948.532            0.00380        0.00444
       4951.095           -0.00140        0.00446
       4953.659            0.00570        0.00435
       4956.224            0.00460        0.00434
       4958.788           -0.00140        0.00432
       4961.353            0.00180        0.00435
       4963.918           -0.00350        0.00440
       4966.483            0.00890        0.00441
       4969.049           -0.00300        0.00442
       4971.615           -0.00050        0.00444
       4974.181            0.00700        0.00437
       4976.748           -0.00430        0.00439
       4979.314           -0.00190        0.00432
       4981.881            0.00500        0.00421
       4984.449            0.00700        0.00425
       4987.017            0.00470        0.00428
       4989.584            0.00360        0.00435
       4992.153            0.00160        0.00433
       4994.721            0.00590        0.00434
       4997.290            0.00520        0.00433
       4999.859           -0.00230        0.00428
       5002.429            0.00370        0.00428
       5004.999            0.01330        0.00431
       5007.568           -0.00270        0.00425
       5010.139            0.00630        0.00423
       5012.709           -0.00070        0.00430
       5015.280            0.00580        0.00427
       5017.852            0.00470        0.00421
       5020.423           -0.00190        0.00424
       5022.995            0.00950        0.00421
       5025.566            0.00790        0.00417
       5028.139            0.01030        0.00421
       5030.711            0.00480        0.00423
       5033.284           -0.00680        0.00422
       5035.857            0.00350        0.00417
       5038.431            0.00240        0.00416
       5041.004            0.00880        0.00414
       5043.578            0.00030        0.00412
       5046.152            0.00870        0.00410
       5048.727            0.00340        0.00415
       5051.302            0.00310        0.00417
       5053.877            0.00100        0.00417
       5056.452            0.00420        0.00418
       5059.028            0.00660        0.00419
       5061.604            0.01320        0.00421
       5064.180            0.00030        0.00412
       5066.756            0.00380        0.00416
       5069.333           -0.00090        0.00409
       5071.910            0.00010        0.00414
       5074.488            0.00230        0.00407
       5077.065            0.01590        0.00404
       5079.643            0.00790        0.00405
       5082.221            0.00570        0.00409
       5084.800            0.00550        0.00404
       5087.378           -0.00320        0.00412
       5089.957           -0.00030        0.00412
       5092.536            0.00090        0.00414
       5095.116            0.00070        0.00404
       5097.696            0.00130        0.00412
       5100.276           -0.00070        0.00405
       5102.856            0.00150        0.00406
       5105.437           -0.00380        0.00403
       5108.018            0.00210        0.00405
       5110.599            0.00360        0.00407
       5113.180            0.00300        0.00410
       5115.762            0.00640        0.00409
       5118.344            0.00040        0.00412
       5120.926            0.00520        0.00406
       5123.508            0.00500        0.00405
       5126.091            0.00170        0.00405
       5128.674            0.00200        0.00401
       5131.257           -0.00780        0.00416
       5133.841           -0.00210        0.00409
       5136.425           -0.00210        0.00411
       5139.009            0.00540        0.00411
       5141.593           -0.00030        0.00414
       5144.178            0.00500        0.00412
       5146.763            0.00590        0.00404
       5149.348            0.00190        0.00411
       5151.933            0.00390        0.00407
       5154.519            0.00200        0.00416
       5157.105           -0.00410        0.00411
       5159.691            0.00380        0.00411
       5162.277           -0.00650        0.00408
       5164.864           -0.00070        0.00395
       5167.451            0.00770        0.00392
       5170.039            0.00240        0.00384
       5172.626            0.00130        0.00388
       5175.214           -0.00930        0.00395
       5177.802            0.00040        0.00395
       5180.390            0.00550        0.00397
       5182.979            0.00360        0.00399
       5185.567            0.00160        0.00397
       5188.157            0.00540        0.00398
       5190.746           -0.00330        0.00404
       5193.335            0.00040        0.00444
       5195.925            0.00430        0.00469
       5198.516            0.00610        0.00475
       5201.106            0.00740        0.00468
       5203.697            0.00200        0.00467
       5206.288            0.00310        0.00436
       5208.878           -0.00120        0.00408
       5211.470            0.00620        0.00407
       5214.062           -0.00040        0.00403
       5216.654            0.00560        0.00409
       5219.246            0.00310        0.00406
       5221.838            0.00680        0.00409
       5224.431            0.00830        0.00413
       5227.024            0.00890        0.00410
       5229.617            0.00650        0.00404
       5232.210            0.00450        0.00403
       5234.804            0.00030        0.00403
       5237.398           -0.00660        0.00401
       5239.993            0.00670        0.00415
       5242.587            0.01090        0.00411
       5245.182            0.00540        0.00410
       5247.777            0.00440        0.00402
       5250.372            0.00490        0.00408
       5252.967            0.00260        0.00416
       5255.563            0.00480        0.00413
       5258.159            0.00620        0.00409
       5260.755           -0.00040        0.00399
       5263.352            0.00270        0.00393
       5265.949           -0.00520        0.00384
       5268.545            0.00050        0.00382
       5271.143            0.00170        0.00390
       5273.740            0.00590        0.00398
       5276.338            0.00400        0.00399
       5278.936            0.00140        0.00400
       5281.534            0.00060        0.00402
       5284.133            0.00330        0.00397
       5286.731            0.01190        0.00402
       5289.331           -0.00230        0.00401
       5291.930            0.00870        0.00400
       5294.529           -0.00370        0.00405
       5297.128           -0.00520        0.00401
       5299.729            0.00080        0.00404
       5302.329           -0.00060        0.00404
       5304.929           -0.00060        0.00407
       5307.530            0.00520        0.00410
       5310.131            0.00770        0.00402
       5312.732            0.00390        0.00408
       5315.333            0.00550        0.00406
       5317.935            0.00220        0.00410
       5320.537            0.00260        0.00399
       5323.139            0.00270        0.00402
       5325.742            0.00900        0.00409
       5328.344            0.00150        0.00404
       5330.947            0.00400        0.00407
       5333.550            0.00440        0.00412
       5336.153           -0.00350        0.00410
       5338.757            0.00710        0.00400
       5341.361            0.00420        0.00400
       5343.965           -0.00500        0.00399
       5346.569            0.00090        0.00395
       5349.174           -0.00140        0.00399
       5351.778            0.00960        0.00404
       5354.383            0.00130        0.00405
       5356.989           -0.00480        0.00404
       5359.594            0.01120        0.00393
       5362.200            0.00300        0.00396
       5364.806           -0.00190        0.00392
       5367.412            0.00430        0.00392
       5370.019            0.00280        0.00396
       5372.625            0.00820        0.00393
       5375.232            0.00560        0.00395
       5377.839            0.00820        0.00399
       5380.447            0.00870        0.00395
       5383.054            0.00480        0.00395
       5385.662            0.00960        0.00392
       5388.270            0.00360        0.00392
       5390.878            0.00310        0.00389
       5393.487           -0.00080        0.00389
       5396.096            0.00230        0.00391
       5398.705           -0.00110        0.00388
       5401.314            0.00460        0.00379
       5403.923            0.00050        0.00383
       5406.533            0.01070        0.00385
       5409.143            0.00740        0.00388
       5411.753            0.00180        0.00387
       5414.364            0.00810        0.00387
       5416.974            0.00020        0.00381
       5419.585           -0.00170        0.00391
       5422.196            0.00470        0.00389
       5424.807            0.00360        0.00387
       5427.419            0.00810        0.00392
       5430.031           -0.00110        0.00388
       5432.643            0.00540        0.00388
       5435.255            0.00760        0.00390
       5437.867            0.00690        0.00400
       5440.480           -0.00030        0.00396
       5443.093            0.00840        0.00393
       5445.706            0.00950        0.00392
       5448.319            0.00740        0.00392
       5450.933            0.00460        0.00391
       5453.547           -0.00530        0.00395
       5456.161            0.00330        0.00391
       5458.775            0.00690        0.00395
       5461.390            0.00240        0.00387
       5464.004            0.00080        0.00396
       5466.619            0.00240        0.00394
       5469.234            0.00180        0.00394
       5471.850            0.01410        0.00391
       5474.465            0.00090        0.00387
       5477.081            0.00560        0.00390
       5479.697           -0.00190        0.00393
       5482.313            0.00910        0.00389
       5484.930            0.01110        0.00392
       5487.546            0.00730        0.00391
       5490.163           -0.00140        0.00394
       5492.780            0.00610        0.00393
       5495.398            0.00780        0.00397
       5498.016            0.00570        0.00398
       5500.633            0.00110        0.00400
       5503.251            0.00330        0.00391
       5505.870            0.00100        0.00392
       5508.488            0.01010        0.00391
       5511.106            0.00250        0.00397
       5513.726            0.00360        0.00400
       5516.345            0.00280        0.00399
       5518.964           -0.00010        0.00399
       5521.583            0.00930        0.00395
       5524.203            0.01160        0.00396
       5526.823            0.00190        0.00394
       5529.443            0.00780        0.00397
       5532.063            0.00510        0.00394
       5534.684            0.00220        0.00392
       5537.305            0.00680        0.00397
       5539.926            0.01000        0.00405
       5542.547            0.00190        0.00404
       5545.169            0.00650        0.00410
       5547.791           -0.00190        0.00406
       5550.413            0.01190        0.00411
       5553.035            0.00010        0.00400
       5555.657            0.00340        0.00402
       5558.279            0.01090        0.00406
       5560.902           -0.00220        0.00405
       5563.525            0.01000        0.00409
       5566.148           -0.00250        0.00410
       5568.771            0.01080        0.00460
       5571.395            0.00710        0.01037
       5574.019           -0.00130        0.01370
       5576.643           -0.00030        0.01390
       5579.267            0.00890        0.01386
       5581.892           -0.02120        0.01394
       5584.516           -0.00920        0.01052
       5587.141            0.00660        0.00463
       5589.766            0.00810        0.00394
       5592.392            0.00750        0.00401
       5595.017            0.00100        0.00404
       5597.643            0.00900        0.00391
       5600.269            0.00060        0.00405
       5602.895           -0.00080        0.00408
       5605.521            0.00380        0.00407
       5608.147            0.00620        0.00411
       5610.774            0.00070        0.00405
       5613.401           -0.00010        0.00399
       5616.028            0.00340        0.00395
       5618.655           -0.00020        0.00403
       5621.283            0.01430        0.00402
       5623.911            0.00760        0.00404
       5626.539            0.00370        0.00403
       5629.167            0.00240        0.00405
       5631.795            0.01120        0.00402
       5634.423            0.00730        0.00395
       5637.052            0.00110        0.00393
       5639.681            0.01530        0.00394
       5642.310            0.00530        0.00401
       5644.939            0.00570        0.00401
       5647.569            0.00810        0.00403
       5650.199            0.01240        0.00398
       5652.829            0.00110        0.00396
       5655.459            0.00390        0.00393
       5658.089            0.00790        0.00388
       5660.720            0.00630        0.00395
       5663.351            0.00640        0.00394
       5665.981            0.00920        0.00394
       5668.613            0.01260        0.00400
       5671.244            0.00990        0.00401
       5673.875            0.01050        0.00405
       5676.507            0.01210        0.00403
       5679.139            0.00550        0.00405
       5681.771            0.00690        0.00403
       5684.404            0.00340        0.00404
       5687.036            0.00630        0.00403
       5689.669            0.01150        0.00401
       5692.302            0.01900        0.00408
       5694.935            0.00420        0.00409
       5697.568            0.00650        0.00404
       5700.202            0.01270        0.00407
       5702.835            0.01070        0.00403
       5705.469            0.00920        0.00405
       5708.104            0.00770        0.00403
       5710.738            0.00530        0.00406
       5713.372            0.01000        0.00400
       5716.007            0.00750        0.00403
       5718.642            0.01030        0.00408
       5721.277            0.00780        0.00410
       5723.912            0.00850        0.00406
       5726.547            0.00800        0.00407
       5729.183            0.00730        0.00407
       5731.819            0.00470        0.00403
       5734.455            0.01230        0.00399
       5737.091            0.00190        0.00400
       5739.728            0.00700        0.00401
       5742.364            0.01590        0.00401
       5745.001            0.00440        0.00405
       5747.638            0.00600        0.00398
       5750.275            0.01420        0.00400
       5752.912            0.00740        0.00394
       5755.550            0.00950        0.00398
       5758.188            0.00830        0.00399
       5760.826            0.01070        0.00396
       5763.463            0.00660        0.00404
       5766.102            0.01120        0.00404
       5768.740            0.01280        0.00402
       5771.379            0.00360        0.00404
       5774.018            0.00760        0.00401
       5776.657            0.01070        0.00400
       5779.296            0.01280        0.00396
       5781.936            0.00870        0.00398
       5784.575            0.01220        0.00397
       5787.215            0.01630        0.00401
       5789.855            0.01770        0.00399
       5792.495            0.01140        0.00400
       5795.135            0.01230        0.00394
       5797.776            0.00340        0.00401
       5800.417            0.01110        0.00399
       5803.057            0.01410        0.00405
       5805.698            0.00630        0.00405
       5808.339            0.01750        0.00402
       5810.981            0.00470        0.00403
       5813.623            0.00650        0.00403
       5816.264            0.01510        0.00401
       5818.906            0.00830        0.00402
       5821.548            0.01310        0.00404
       5824.191            0.01730        0.00404
       5826.833            0.00630        0.00410
       5829.476            0.01060        0.00403
       5832.119            0.01530        0.00402
       5834.762            0.00260        0.00404
       5837.405            0.00350        0.00409
       5840.048            0.00980        0.00403
       5842.692            0.00430        0.00402
       5845.336            0.00710        0.00402
       5847.980            0.00980        0.00405
       5850.624            0.01580        0.00400
       5853.268            0.00440        0.00401
       5855.913            0.01580        0.00401
       5858.557            0.00000        0.00408
       5861.202            0.00600        0.00429
       5863.847           -0.00580        0.00447
       5866.492            0.01620        0.00451
       5869.138            0.01140        0.00460
       5871.783            0.00690        0.00461
       5874.429            0.00680        0.00445
       5877.075            0.00790        0.00435
       5879.721            0.00900        0.00425
       5882.367            0.00560        0.00465
       5885.013            0.01870        0.00616
       5887.660           -0.00070        0.00650
       5890.307            0.00100        0.00709
       5892.954            0.01490        0.00742
       5895.601            0.01190        0.00716
       5898.248            0.01200        0.00593
       5900.896            0.00350        0.00557
       5903.543            0.00990        0.00479
       5906.191            0.00800        0.00431
       5908.839           -0.00590        0.00446
       5911.487           -0.02410        0.00459
       5914.135           -0.02550        0.00454
       5916.784           -0.00120        0.00446
       5919.432            0.00760        0.00457
       5922.081            0.00440        0.00448
       5924.730            0.01360        0.00429
       5927.379            0.00410        0.00449
       5930.028            0.00420        0.00463
       5932.678            0.00700        0.00456
       5935.328            0.00910        0.00453
       5937.978            0.00270        0.00450
       5940.627            0.00710        0.00434
       5943.278            0.00490        0.00431
       5945.928           -0.00370        0.00427
       5948.579            0.01120        0.00448
       5951.229            0.00040        0.00453
       5953.880            0.00550        0.00446
       5956.531            0.00190        0.00441
       5959.182            0.00690        0.00439
       5961.833            0.00890        0.00419
       5964.485            0.00670        0.00413
       5967.137            0.01260        0.00425
       5969.789           -0.00480        0.00425
       5972.440            0.00360        0.00433
       5975.092            0.00160        0.00433
       5977.745            0.00710        0.00427
       5980.397            0.00520        0.00426
       5983.050           -0.00270        0.00429
       5985.703           -0.00200        0.00411
       5988.355            0.00380        0.00408
       5991.009            0.00380        0.00409
       5993.662            0.00760        0.00412
       5996.315           -0.00060        0.00410
       5998.969           -0.00200        0.00415
       6001.623            0.00860        0.00416
       6004.277            0.01790        0.00414
       6006.931            0.00230        0.00405
       6009.585            0.00050        0.00406
       6012.240            0.00680        0.00400
       6014.894            0.01030        0.00396
       6017.549            0.00960        0.00393
       6020.204            0.00940        0.00391
       6022.859            0.00900        0.00393
       6025.514           -0.00510        0.00394
       6028.169           -0.00130        0.00402
       6030.825            0.00410        0.00406
       6033.480            0.00060        0.00399
       6036.137            0.01040        0.00397
       6038.792            0.00540        0.00404
       6041.449            0.01170        0.00393
       6044.105            0.00570        0.00391
       6046.762            0.00730        0.00390
       6049.418            0.00730        0.00389
       6052.075            0.00710        0.00387
       6054.732            0.00800        0.00389
       6057.389            0.01190        0.00390
       6060.046            0.00410        0.00387
       6062.704            0.00200        0.00389
       6065.361            0.00730        0.00392
       6068.019           -0.00120        0.00388
       6070.677            0.00620        0.00389
       6073.335            0.00580        0.00393
       6075.993           -0.00210        0.00388
       6078.651            0.01150        0.00383
       6081.310            0.00410        0.00380
       6083.968            0.00960        0.00384
       6086.627            0.00290        0.00380
       6089.286            0.00700        0.00384
       6091.945            0.00420        0.00386
       6094.604            0.00780        0.00385
       6097.264            0.01480        0.00384
       6099.923            0.01600        0.00386
       6102.583            0.01310        0.00387
       6105.243            0.00440        0.00389
       6107.903            0.01110        0.00389
       6110.563            0.01380        0.00385
       6113.224            0.00610        0.00384
       6115.884            0.00170        0.00386
       6118.544            0.00780        0.00380
       6121.206            0.01050        0.00381
       6123.866            0.00850        0.00379
       6126.527            0.00430        0.00381
       6129.188            0.01470        0.00380
       6131.850            0.01610        0.00383
       6134.511            0.00850        0.00392
       6137.173            0.00800        0.00391
       6139.835            0.01420        0.00401
       6142.497            0.00880        0.00401
       6145.159            0.01160        0.00400
       6147.821            0.01370        0.00392
       6150.483            0.01070        0.00391
       6153.146            0.00990        0.00397
       6155.809            0.00330        0.00394
       6158.472            0.01880        0.00386
       6161.134            0.01460        0.00387
       6163.797            0.01540        0.00393
       6166.461            0.00640        0.00392
       6169.124            0.00700        0.00398
       6171.788            0.01660        0.00405
       6174.452            0.00500        0.00402
       6177.115            0.02000        0.00395
       6179.779            0.01460        0.00384
       6182.443            0.01380        0.00383
       6185.107            0.00630        0.00377
       6187.772            0.00980        0.00379
       6190.437            0.01100        0.00379
       6193.101            0.01510        0.00384
       6195.766            0.01050        0.00380
       6198.431            0.01410        0.00390
       6201.096            0.01710        0.00391
       6203.761            0.01310        0.00393
       6206.427            0.01190        0.00396
       6209.092            0.02020        0.00392
       6211.758            0.01270        0.00376
       6214.424            0.01130        0.00380
       6217.090            0.01000        0.00394
       6219.756            0.01230        0.00392
       6222.422            0.01640        0.00389
       6225.088            0.01470        0.00388
       6227.755            0.01850        0.00401
       6230.422            0.01890        0.00433
       6233.088            0.00370        0.00456
       6235.755            0.01160        0.00466
       6238.422            0.01580        0.00475
       6241.090            0.01070        0.00476
       6243.757            0.01380        0.00432
       6246.424            0.02000        0.00408
       6249.092            0.01230        0.00392
       6251.760            0.01210        0.00417
       6254.428            0.01040        0.00443
       6257.096            0.01840        0.00442
       6259.764            0.01540        0.00462
       6262.432            0.01300        0.00467
       6265.101            0.00680        0.00450
       6267.769            0.01220        0.00423
       6270.438            0.01360        0.00417
       6273.106            0.01810        0.00410
       6275.775            0.01050        0.00403
       6278.445            0.01880        0.00404
       6281.114            0.01040        0.00427
       6283.783            0.01820        0.00454
       6286.453            0.01270        0.00445
       6289.123            0.01930        0.00443
       6291.792            0.00780        0.00489
       6294.462            0.01150        0.01033
       6297.132           -0.00780        0.01258
       6299.802            0.00670        0.01274
       6302.473            0.01530        0.01289
       6305.143            0.00520        0.01277
       6307.813            0.01920        0.00918
       6310.484            0.01020        0.00502
       6313.155            0.00740        0.00433
       6315.826            0.01750        0.00404
       6318.497            0.01060        0.00405
       6321.168            0.01210        0.00406
       6323.840            0.01360        0.00435
       6326.511            0.01810        0.00456
