# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022hpe
# RA = 21:58:38.604
# DEC = 8:27:13.34
# DATE-OBS = 2022-05-03T04:32:24.879
# MJD-OBS = 59702.189177
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.90964
# SEEING-OBS = 1.519302
# wl fl
# [A] [Normalised]
4691.600000 1.17196
4700.800000 1.26765
4710.000000 1.32994
4719.200000 1.34153
4728.400000 1.42775
4737.600000 1.48317
4746.800000 1.57059
4756.000000 1.57884
4765.200000 1.62246
4774.400000 1.57623
4783.600000 1.42768
4792.800000 1.25861
4802.000000 1.18149
4811.200000 1.01383
4820.400000 1.03019
4829.600000 0.856203
4838.800000 0.832644
4848.000000 0.774036
4857.200000 0.795884
4866.400000 0.879206
4875.600000 0.764782
4884.800000 0.729975
4894.000000 0.698807
4903.200000 0.705012
4912.400000 0.731176
4921.600000 0.763563
4930.800000 0.843978
4940.000000 0.902059
4949.200000 0.909252
4958.400000 0.944492
4967.600000 0.906144
4976.800000 0.869586
4986.000000 0.824746
4995.200000 0.786614
5004.400000 0.857299
5013.600000 0.90436
5022.800000 0.816806
5032.000000 0.89631
5041.200000 0.913102
5050.400000 0.97347
5059.600000 1.0448
5068.800000 1.07583
5078.000000 1.10448
5087.200000 1.05498
5096.400000 1.10213
5105.600000 1.05701
5114.800000 1.0251
5124.000000 0.965506
5133.200000 0.863792
5142.400000 0.822015
5151.600000 0.849908
5160.800000 0.846843
5170.000000 0.777037
5179.200000 0.750995
5188.400000 0.735506
5197.600000 0.750818
5206.800000 0.763152
5216.000000 0.730927
5225.200000 0.717558
5234.400000 0.735356
5243.600000 0.678937
5252.800000 0.731374
5262.000000 0.737131
5271.200000 0.710767
5280.400000 0.712187
5289.600000 0.744673
5298.800000 0.719207
5308.000000 0.782366
5317.200000 0.803768
5326.400000 0.834006
5335.600000 0.90139
5344.800000 0.994151
5354.000000 1.08066
5363.200000 1.16671
5372.400000 1.154
5381.600000 1.16622
5390.800000 1.21108
5400.000000 1.25924
5409.200000 1.36302
5418.400000 1.3894
5427.600000 1.44094
5436.800000 1.42611
5446.000000 1.41311
5455.200000 1.45037
5464.400000 1.42294
5473.600000 1.34858
5482.800000 1.31088
5492.000000 1.28588
5501.200000 1.28575
5510.400000 1.24268
5519.600000 1.32049
5528.800000 1.32676
5538.000000 1.36679
5547.200000 1.35056
5556.400000 1.33548
5565.600000 1.33704
5574.800000 1.40656
5584.000000 1.32892
5593.200000 1.31433
5602.400000 1.34011
5611.600000 1.25244
5620.800000 1.31742
5630.000000 1.3015
5639.200000 1.26395
5648.400000 1.18792
5657.600000 1.24557
5666.800000 1.15748
5676.000000 1.21256
5685.200000 1.21697
5694.400000 1.10034
5703.600000 1.10805
5712.800000 1.09359
5722.000000 0.997272
5731.200000 0.988419
5740.400000 0.962118
5749.600000 0.904645
5758.800000 0.936301
5768.000000 0.844275
5777.200000 0.832999
5786.400000 0.828829
5795.600000 0.816601
5804.800000 0.788928
5814.000000 0.750643
5823.200000 0.71974
5832.400000 0.665182
5841.600000 0.697281
5850.800000 0.6749
5860.000000 0.693828
5869.200000 0.680301
5878.400000 0.63048
5887.600000 0.635827
5896.800000 0.699447
5906.000000 0.667685
5915.200000 0.728708
5924.400000 0.75963
5933.600000 0.816293
5942.800000 0.739633
5952.000000 0.855868
5961.200000 0.934199
5970.400000 0.933959
5979.600000 1.0191
5988.800000 1.11057
5998.000000 1.11226
6007.200000 1.21062
6016.400000 1.24359
6025.600000 1.33113
6034.800000 1.3204
6044.000000 1.31579
6053.200000 1.30455
6062.400000 1.27689
6071.600000 1.21726
6080.800000 1.22373
6090.000000 1.17424
6099.200000 1.08463
6108.400000 1.0494
6117.600000 1.01033
6126.800000 0.932796
6136.000000 0.961971
6145.200000 0.982104
6154.400000 0.981699
6163.600000 0.977607
6172.800000 0.997701
6182.000000 0.927198
6191.200000 0.857904
6200.400000 0.835727
6209.600000 0.797307
6218.800000 0.769794
6228.000000 0.822537
6237.200000 0.889576
6246.400000 0.875025
6255.600000 0.876646
6264.800000 0.908458
6274.000000 0.905592
6283.200000 0.864477
6292.400000 0.814686
6301.600000 0.711825
6310.800000 0.679911
6320.000000 0.665042
6329.200000 0.658645
6338.400000 0.642169
6347.600000 0.677343
6356.800000 0.605545
6366.000000 0.638561
6375.200000 0.706164
6384.400000 0.6387
6393.600000 0.644532
6402.800000 0.724468
6412.000000 0.643853
6421.200000 0.721374
6430.400000 0.719767
6439.600000 0.752685
6448.800000 0.754998
6458.000000 0.856177
6467.200000 0.808275
6476.400000 0.82265
6485.600000 0.862883
6494.800000 0.906784
6504.000000 0.900686
6513.200000 0.904417
6522.400000 0.896898
6531.600000 0.953593
6540.800000 0.910822
6550.000000 0.910535
6559.200000 0.942921
6568.400000 0.938357
6577.600000 1.0169
6586.800000 1.01608
6596.000000 0.957522
6605.200000 1.02596
6614.400000 0.95736
6623.600000 1.0185
6632.800000 0.983653
6642.000000 1.01894
6651.200000 0.985884
6660.400000 1.04582
6669.600000 1.12145
6678.800000 1.04464
6688.000000 1.04994
6697.200000 1.05285
6706.400000 1.01466
6715.600000 1.05231
6724.800000 0.989623
6734.000000 1.00991
6743.200000 0.903804
6752.400000 0.910219
6761.600000 0.970543
6770.800000 0.852246
6780.000000 0.945321
6789.200000 0.800542
6798.400000 0.849084
6807.600000 0.800095
6816.800000 0.793255
6826.000000 0.753684
6835.200000 0.740242
6844.400000 0.752051
6853.600000 0.713812
6862.800000 0.606848
6872.000000 0.560842
6881.200000 0.504695
6890.400000 0.535747
6899.600000 0.551208
6908.800000 0.473868
6918.000000 0.536376
6927.200000 0.5228195
6936.400000 0.509263
6945.600000 0.552187
6954.800000 0.496469
6964.000000 0.533225
6973.200000 0.540463
6982.400000 0.554422
6991.600000 0.521442
7000.800000 0.491745
7010.000000 0.533201
7019.200000 0.516736
7028.400000 0.449302
7037.600000 0.457854
7046.800000 0.481558
7056.000000 0.480449
7065.200000 0.459429
7074.400000 0.455724
7083.600000 0.4575765
7092.800000 0.48012075
7102.000000 0.502665
7111.200000 0.497093
7120.400000 0.41843
7129.600000 0.506855
7138.800000 0.507237
7148.000000 0.405141
7157.200000 0.426321
7166.400000 0.475753
7175.600000 0.488221
7184.800000 0.440114
7194.000000 0.448618
7203.200000 0.376597
7212.400000 0.44689
7221.600000 0.397944
7230.800000 0.459669
7240.000000 0.526987
7249.200000 0.4847625
7258.400000 0.442538
7267.600000 0.48305
7276.800000 0.378013
7286.000000 0.452435
7295.200000 0.493766
7304.400000 0.547848
7313.600000 0.534951
7322.800000 0.510108
7332.000000 0.485069
7341.200000 0.486184
7350.400000 0.436817
7359.600000 0.491389
7368.800000 0.498168
7378.000000 0.497958
7387.200000 0.484806
7396.400000 0.554009
7405.600000 0.502459
7414.800000 0.46175
7424.000000 0.521733
7433.200000 0.499257
7442.400000 0.481442
7451.600000 0.519234
7460.800000 0.500241
7470.000000 0.544134
7479.200000 0.538136
7488.400000 0.473374
7497.600000 0.442591
7506.800000 0.511869
7516.000000 0.490804
7525.200000 0.544336
7534.400000 0.511357
7543.600000 0.522312
7552.800000 0.498103
7562.000000 0.468186
7571.200000 0.42205
7580.400000 0.38222
7589.600000 0.396471
7598.800000 0.271762
7608.000000 0.128957
7617.200000 0.100446
7626.400000 0.194282
7635.600000 0.254864
7644.800000 0.285633
7654.000000 0.39654
7663.200000 0.348005
7672.400000 0.457114
7681.600000 0.517723
7690.800000 0.367045
7700.000000 0.481504
7709.200000 0.443832
7718.400000 0.499622
7727.600000 0.466685
7736.800000 0.428954
7746.000000 0.400295
7755.200000 0.238765
7764.400000 0.403787
7773.600000 0.294295
7782.800000 0.427936
7792.000000 0.349919
7801.200000 0.569939
7810.400000 0.498528
7819.600000 0.410154
7828.800000 0.348914
7838.000000 0.484947
7847.200000 0.652431
7856.400000 0.358566
7865.600000 0.290046
7874.800000 0.381592
7884.000000 0.434082
7893.200000 0.442907
7902.400000 0.471881
7911.600000 0.638819
7920.800000 0.601447
7930.000000 0.444091
7939.200000 0.639613
7948.400000 0.26395
7957.600000 0.71966
7966.800000 0.610586
7976.000000 0.417285
7985.200000 0.715391
7994.400000 0.531448
