@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.417
@SPECTRUM spectrum_05D2dw_807.dat
@SN-NAME 05D2dw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -5.250
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.500            0.01102        0.00503
       4273.500            0.00867        0.00432
       4288.500            0.01029        0.00368
       4303.500            0.01427        0.00321
       4318.500            0.01832        0.00307
       4333.500            0.01948        0.00289
       4348.500            0.02363        0.00288
       4363.500            0.01300        0.00254
       4378.500            0.02294        0.00239
       4393.500            0.01621        0.00226
       4408.500            0.01540        0.00226
       4423.500            0.01964        0.00225
       4438.500            0.01564        0.00216
       4453.500            0.01213        0.00208
       4468.500            0.01082        0.00203
       4483.500            0.01459        0.00202
       4498.500            0.00948        0.00201
       4513.500            0.00966        0.00200
       4528.500            0.01044        0.00195
       4543.500            0.01029        0.00195
       4558.500            0.00763        0.00191
       4573.500            0.01271        0.00189
       4588.500            0.01216        0.00186
       4603.500            0.01479        0.00200
       4618.500            0.01074        0.00186
       4633.500            0.01341        0.00181
       4648.500            0.01362        0.00177
       4663.500            0.01617        0.00177
       4678.500            0.01356        0.00176
       4693.500            0.01526        0.00173
       4708.500            0.01612        0.00171
       4723.500            0.01839        0.00188
       4738.500            0.01544        0.00169
       4753.500            0.01645        0.00168
       4768.500            0.01841        0.00167
       4783.500            0.01733        0.00167
       4798.500            0.01798        0.00166
       4813.500            0.01623        0.00182
       4828.500            0.01730        0.00167
       4843.500            0.02422        0.00164
       4858.500            0.02458        0.00155
       4873.500            0.02304        0.00155
       4888.500            0.02766        0.00158
       4903.500            0.02479        0.00174
       4918.500            0.02558        0.00154
       4933.500            0.02661        0.00154
       4948.500            0.02429        0.00156
       4963.500            0.02395        0.00155
       4978.500            0.02371        0.00166
       4993.500            0.02992        0.00150
       5008.500            0.02870        0.00147
       5023.500            0.02327        0.00146
       5038.500            0.02744        0.00145
       5053.500            0.02660        0.00159
       5068.500            0.02776        0.00145
       5083.500            0.02495        0.00143
       5098.500            0.02121        0.00143
       5113.500            0.01729        0.00157
       5128.500            0.01073        0.00142
       5143.500            0.00858        0.00142
       5158.500            0.00820        0.00140
       5173.500            0.00651        0.00147
       5188.500            0.00709        0.00138
       5203.500            0.00569        0.00145
       5218.500            0.00669        0.00140
       5233.500            0.00924        0.00153
       5248.500            0.00720        0.00140
       5263.500            0.00879        0.00137
       5278.500            0.01700        0.00136
       5293.500            0.01925        0.00151
       5308.500            0.01619        0.00139
       5323.500            0.01524        0.00138
       5338.500            0.01789        0.00138
       5353.500            0.01510        0.00150
       5368.500            0.02031        0.00135
       5383.500            0.01773        0.00135
       5398.500            0.01734        0.00145
       5413.500            0.02287        0.00132
       5428.500            0.02142        0.00133
       5443.500            0.02229        0.00134
       5458.500            0.02429        0.00147
       5473.500            0.02531        0.00134
       5488.500            0.02667        0.00133
       5503.500            0.02664        0.00146
       5518.500            0.02792        0.00134
       5533.500            0.02980        0.00134
       5548.500            0.03043        0.00150
       5563.500            0.02865        0.00142
       5578.500            0.03499        0.00309
       5593.500            0.03129        0.00155
       5608.500            0.03000        0.00135
       5623.500            0.02892        0.00134
       5638.500            0.02681        0.00146
       5653.500            0.02650        0.00133
       5668.500            0.02642        0.00133
       5683.500            0.02387        0.00146
       5698.500            0.02737        0.00135
       5713.500            0.02614        0.00134
       5728.500            0.02951        0.00148
       5743.500            0.02882        0.00134
       5758.500            0.02842        0.00132
       5773.500            0.03014        0.00145
       5788.500            0.02868        0.00132
       5803.500            0.02769        0.00133
       5818.500            0.02892        0.00147
       5833.500            0.02750        0.00135
       5848.500            0.02213        0.00135
       5863.500            0.02184        0.00157
       5878.500            0.02582        0.00153
       5893.500            0.01992        0.00220
       5908.500            0.02227        0.00153
       5923.500            0.01839        0.00147
       5938.500            0.02148        0.00160
       5953.500            0.02099        0.00144
       5968.500            0.01905        0.00141
       5983.500            0.01569        0.00152
       5998.500            0.01694        0.00136
       6013.500            0.01665        0.00132
       6028.500            0.01351        0.00144
       6043.500            0.01585        0.00130
       6058.500            0.01531        0.00140
       6073.500            0.01637        0.00127
       6088.500            0.01506        0.00126
       6103.500            0.01419        0.00139
       6118.500            0.01848        0.00126
       6133.500            0.01582        0.00138
       6148.500            0.01904        0.00131
       6163.500            0.01853        0.00131
       6178.500            0.01851        0.00141
       6193.500            0.01953        0.00126
       6208.500            0.01956        0.00139
       6223.500            0.01369        0.00130
       6238.500            0.01572        0.00159
       6253.500            0.01948        0.00152
       6268.500            0.01428        0.00140
       6283.500            0.01738        0.00151
       6298.500            0.01627        0.00225
       6313.500            0.02015        0.00158
       6328.500            0.01911        0.00152
       6343.500            0.01592        0.00130
       6358.500            0.02080        0.00176
       6373.500            0.02040        0.00153
       6388.500            0.01842        0.00127
       6403.500            0.01860        0.00132
       6418.500            0.01900        0.00121
       6433.500            0.02018        0.00131
       6448.500            0.01852        0.00121
       6463.500            0.01838        0.00135
       6478.500            0.01752        0.00140
       6493.500            0.01744        0.00129
       6508.500            0.01708        0.00145
       6523.500            0.01715        0.00126
       6538.500            0.01769        0.00146
       6553.500            0.01560        0.00134
       6568.500            0.01523        0.00128
       6583.500            0.01355        0.00139
       6598.500            0.01401        0.00123
       6613.500            0.01257        0.00131
       6628.500            0.01407        0.00119
       6643.500            0.01591        0.00129
       6658.500            0.01671        0.00117
       6673.500            0.01587        0.00117
       6688.500            0.01261        0.00126
       6703.500            0.01475        0.00117
       6718.500            0.01631        0.00127
       6733.500            0.01385        0.00116
       6748.500            0.01440        0.00128
       6763.500            0.01424        0.00116
       6778.500            0.01504        0.00115
       6793.500            0.01199        0.00126
       6808.500            0.01488        0.00116
       6823.500            0.01498        0.00147
       6838.500            0.01177        0.00153
       6853.500            0.00921        0.00139
       6868.500            0.00951        0.00170
       6883.500            0.01300        0.00141
       6898.500            0.01355        0.00157
       6913.500            0.01147        0.00146
       6928.500            0.01123        0.00155
       6943.500            0.00989        0.00144
       6958.500            0.01126        0.00146
       6973.500            0.00852        0.00134
       6988.500            0.01066        0.00139
       7003.500            0.01096        0.00125
       7018.500            0.01164        0.00121
       7033.500            0.01097        0.00128
       7048.500            0.01025        0.00125
       7063.500            0.00969        0.00133
       7078.500            0.01264        0.00121
       7093.500            0.01734        0.00132
       7108.500            0.01277        0.00117
       7123.500            0.01344        0.00130
       7138.500            0.00919        0.00122
       7153.500            0.01202        0.00123
       7168.500            0.01312        0.00144
       7183.500            0.01370        0.00142
       7198.500            0.01525        0.00152
       7213.500            0.01379        0.00125
       7228.500            0.01306        0.00149
       7243.500            0.01063        0.00235
       7258.500            0.01283        0.00179
       7273.500            0.00820        0.00193
       7288.500            0.01608        0.00221
       7303.500            0.01353        0.00171
       7318.500            0.00963        0.00203
       7333.500            0.01020        0.00208
       7348.500            0.01413        0.00185
       7363.500            0.01040        0.00202
       7378.500            0.01024        0.00162
       7393.500            0.01016        0.00177
       7408.500            0.00881        0.00158
       7423.500            0.00829        0.00150
       7438.500            0.00484        0.00155
       7453.500            0.01051        0.00148
       7468.500            0.01057        0.00162
       7483.500            0.00937        0.00195
       7498.500            0.00850        0.00144
       7513.500            0.00930        0.00148
       7528.500            0.01089        0.00215
       7543.500            0.00819        0.00143
       7558.500            0.00647        0.00164
       7573.500            0.00587        0.00178
       7588.500            0.01001        0.00189
       7603.500            0.00583        0.00333
       7618.500            0.00880        0.00292
       7633.500            0.01177        0.00253
       7648.500            0.01112        0.00209
       7663.500            0.00865        0.00176
       7678.500            0.01070        0.00162
       7693.500            0.00680        0.00151
       7708.500            0.00879        0.00205
       7723.500            0.00730        0.00254
       7738.500            0.00884        0.00175
       7753.500            0.01363        0.00282
       7768.500            0.01135        0.00225
       7783.500            0.01379        0.00247
       7798.500            0.00774        0.00227
       7813.500            0.01244        0.00234
       7828.500            0.01171        0.00218
       7843.500            0.00791        0.00225
       7858.500            0.00860        0.00283
       7873.500            0.00998        0.00272
       7888.500            0.00920        0.00231
       7903.500            0.00922        0.00220
       7918.500            0.00640        0.00306
       7933.500            0.01340        0.00219
       7948.500            0.01545        0.00215
       7963.500            0.01024        0.00255
       7978.500            0.01106        0.00257
       7993.500            0.01253        0.00275
       8008.500            0.00883        0.00224
       8023.500            0.00950        0.00249
       8038.500            0.00794        0.00210
       8053.500            0.00817        0.00198
       8068.500            0.00809        0.00224
       8083.500            0.00907        0.00172
       8098.500            0.00909        0.00208
       8113.500            0.00777        0.00177
       8128.500            0.00827        0.00191
