@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.417
@SPECTRUM spectrum_05D2dw_807.dat
@SN-NAME 05D2dw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -5.250
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.659            0.00000        0.37118
       4154.134            0.00000        0.46670
       4156.610            0.00000        0.35823
       4159.086            0.00000        0.43570
       4161.563            0.00000        0.34219
       4164.040            0.00000        0.34315
       4166.518            0.00000        0.35031
       4168.995            0.00000        0.46904
       4171.474            0.00000        0.68418
       4173.952            0.00000        0.38302
       4176.432            0.00000        0.38454
       4178.911            0.00000        0.37083
       4181.391            0.00000        0.36728
       4183.872            0.08030        0.30895
       4186.353           -0.17090        0.27432
       4188.833           -0.05720        0.20574
       4191.315            0.13710        0.18478
       4193.797           -0.09290        0.14135
       4196.280            0.13470        0.13142
       4198.763            0.23390        0.12162
       4201.246            0.09710        0.09701
       4203.730           -0.07040        0.07826
       4206.214            0.10230        0.07360
       4208.699            0.08930        0.06295
       4211.184            0.01970        0.05237
       4213.669           -0.03560        0.04530
       4216.155            0.05380        0.04321
       4218.641            0.04420        0.03736
       4221.128            0.01540        0.03368
       4223.615           -0.01910        0.02987
       4226.103           -0.02820        0.02784
       4228.590            0.02340        0.02552
       4231.079            0.02840        0.02399
       4233.567            0.03570        0.02231
       4236.057            0.02710        0.02022
       4238.546            0.02330        0.01894
       4241.036            0.00620        0.01836
       4243.526            0.00220        0.01683
       4246.017            0.00360        0.01664
       4248.508            0.02110        0.01535
       4251.000           -0.01420        0.01492
       4253.492            0.01120        0.01489
       4255.984           -0.00190        0.01379
       4258.477            0.03120        0.01332
       4260.970            0.02290        0.01272
       4263.464            0.02930        0.01268
       4265.958            0.00620        0.01172
       4268.452            0.02630        0.01159
       4270.947            0.00330        0.01113
       4273.442           -0.00300        0.01089
       4275.938            0.00160        0.01037
       4278.434            0.02340        0.01023
       4280.931            0.01340        0.00964
       4283.427           -0.00700        0.00965
       4285.925            0.02630        0.00957
       4288.422            0.01700        0.00921
       4290.920            0.00960        0.00896
       4293.418            0.01700        0.00862
       4295.917            0.01090        0.00827
       4298.417            0.02210        0.00825
       4300.917            0.00820        0.00783
       4303.417            0.01380        0.00762
       4305.917            0.01730        0.00754
       4308.417            0.02120        0.00825
       4310.919            0.01700        0.00776
       4313.420            0.02600        0.00803
       4315.922            0.01210        0.00755
       4318.425            0.02470        0.00755
       4320.928            0.01330        0.00744
       4323.431            0.02200        0.00737
       4325.934            0.02510        0.00729
       4328.438            0.02260        0.00707
       4330.942            0.01620        0.00698
       4333.447            0.02550        0.00717
       4335.953            0.01840        0.00728
       4338.458            0.02950        0.00718
       4340.964            0.01810        0.00679
       4343.470            0.02740        0.00657
       4345.977            0.02190        0.00640
       4348.484            0.02760        0.00644
       4350.992            0.02550        0.00640
       4353.500            0.02650        0.00643
       4356.007            0.01500        0.00632
       4358.516            0.01000        0.00624
       4361.025            0.01500        0.00615
       4363.535            0.01010        0.00621
       4366.044            0.03000        0.00624
       4368.554            0.01080        0.00615
       4371.065            0.02370        0.00613
       4373.576            0.02530        0.00605
       4376.087            0.02150        0.00596
       4378.599            0.02590        0.00580
       4381.111            0.03080        0.00564
       4383.624            0.02270        0.00556
       4386.136            0.01820        0.00549
       4388.649            0.01360        0.00553
       4391.163            0.01240        0.00553
       4393.677            0.02770        0.00554
       4396.191            0.01760        0.00557
       4398.706            0.02040        0.00550
       4401.221            0.02510        0.00550
       4403.736            0.01180        0.00552
       4406.252            0.01410        0.00555
       4408.769            0.01600        0.00553
       4411.285            0.02270        0.00554
       4413.802            0.01520        0.00557
       4416.319            0.02040        0.00559
       4418.837            0.01900        0.00557
       4421.355            0.03260        0.00555
       4423.874            0.02220        0.00558
       4426.393            0.01780        0.00542
       4428.912            0.01870        0.00541
       4431.431            0.01830        0.00537
       4433.951            0.02470        0.00535
       4436.472            0.01510        0.00528
       4438.992            0.01650        0.00528
       4441.514            0.02410        0.00526
       4444.035            0.00790        0.00523
       4446.557            0.00750        0.00527
       4449.079            0.02060        0.00521
       4451.602            0.02010        0.00513
       4454.124            0.01440        0.00506
       4456.647            0.02040        0.00504
       4459.171            0.00270        0.00495
       4461.695            0.01060        0.00496
       4464.220            0.01340        0.00494
       4466.744            0.01650        0.00496
       4469.269            0.01700        0.00501
       4471.795            0.01520        0.00498
       4474.320            0.00470        0.00498
       4476.847            0.01420        0.00493
       4479.373            0.01850        0.00500
       4481.900            0.01230        0.00501
       4484.427            0.02580        0.00494
       4486.955            0.01510        0.00494
       4489.483            0.01400        0.00492
       4492.011            0.01000        0.00494
       4494.540            0.01390        0.00488
       4497.069            0.00690        0.00489
       4499.599            0.00390        0.00491
       4502.128            0.01990        0.00495
       4504.659            0.01470        0.00492
       4507.189            0.00780        0.00495
       4509.720            0.01550        0.00496
       4512.251            0.00490        0.00494
       4514.783            0.00900        0.00487
       4517.314            0.01610        0.00487
       4519.847            0.01660        0.00488
       4522.379            0.01880        0.00484
       4524.912            0.01580        0.00476
       4527.446            0.01310        0.00480
       4529.979            0.00330        0.00478
       4532.513            0.01440        0.00474
       4535.048            0.00940        0.00475
       4537.583            0.00110        0.00477
       4540.118            0.01620        0.00480
       4542.653            0.02070        0.00481
       4545.189            0.00890        0.00476
       4547.725            0.01080        0.00477
       4550.261            0.01630        0.00475
       4552.798            0.01540        0.00469
       4555.335            0.00350        0.00470
       4557.873            0.01080        0.00466
       4560.411            0.00670        0.00469
       4562.949            0.00630        0.00466
       4565.487            0.01520        0.00472
       4568.026            0.01500        0.00467
       4570.566            0.01450        0.00465
       4573.105            0.01520        0.00464
       4575.645            0.02330        0.00463
       4578.186            0.01160        0.00465
       4580.726            0.00860        0.00460
       4583.267            0.00980        0.00462
       4585.809            0.01420        0.00458
       4588.350            0.01630        0.00452
       4590.892            0.02080        0.00454
       4593.435            0.01350        0.00456
       4595.977            0.01020        0.00451
       4598.520            0.01110        0.00450
       4601.063            0.01280        0.00449
       4603.607            0.02200        0.00448
       4606.151            0.02210        0.00446
       4608.696            0.01590        0.00445
       4611.240            0.01600        0.00450
       4613.785            0.01230        0.00452
       4616.331            0.01160        0.00467
       4618.876            0.01530        0.00473
       4621.422            0.01340        0.00447
       4623.969            0.00820        0.00446
       4626.516            0.01960        0.00447
       4629.062            0.01750        0.00445
       4631.610            0.01890        0.00442
       4634.158            0.01130        0.00446
       4636.706            0.01580        0.00438
       4639.254            0.00970        0.00440
       4641.803            0.01090        0.00435
       4644.352            0.01800        0.00428
       4646.901            0.01730        0.00435
       4649.451            0.01900        0.00431
       4652.001            0.01300        0.00432
       4654.551            0.01560        0.00436
       4657.102            0.02330        0.00441
       4659.653            0.01290        0.00435
       4662.205            0.02100        0.00434
       4664.756            0.02330        0.00431
       4667.308            0.01210        0.00430
       4669.861            0.01680        0.00429
       4672.413            0.01600        0.00430
       4674.966            0.01740        0.00430
       4677.520            0.01750        0.00432
       4680.073            0.01570        0.00429
       4682.627            0.01380        0.00429
       4685.182            0.01310        0.00430
       4687.736            0.01810        0.00428
       4690.291            0.01920        0.00425
       4692.846            0.01380        0.00426
       4695.402            0.01440        0.00424
       4697.958            0.01770        0.00423
       4700.514            0.02030        0.00417
       4703.071            0.02270        0.00419
       4705.627            0.01610        0.00416
       4708.185            0.01570        0.00416
       4710.742            0.01770        0.00416
       4713.300            0.02170        0.00416
       4715.858            0.01480        0.00423
       4718.417            0.02430        0.00421
       4720.976            0.01750        0.00421
       4723.535            0.02520        0.00421
       4726.094            0.02130        0.00417
       4728.654            0.01370        0.00417
       4731.214            0.02020        0.00415
       4733.774            0.01810        0.00413
       4736.335            0.01790        0.00412
       4738.896            0.01500        0.00413
       4741.457            0.01810        0.00414
       4744.019            0.01520        0.00412
       4746.581            0.02540        0.00415
       4749.143            0.01260        0.00415
       4751.706            0.01760        0.00414
       4754.268            0.01580        0.00412
       4756.832            0.01010        0.00412
       4759.395            0.02860        0.00406
       4761.959            0.02690        0.00407
       4764.523            0.02100        0.00406
       4767.087            0.02340        0.00407
       4769.652            0.02030        0.00409
       4772.217            0.01440        0.00408
       4774.782            0.01590        0.00411
       4777.348            0.02240        0.00415
       4779.914            0.02390        0.00410
       4782.480            0.02400        0.00410
       4785.047            0.01180        0.00409
       4787.614            0.01950        0.00406
       4790.181            0.01400        0.00410
       4792.749            0.01890        0.00410
       4795.316            0.02170        0.00404
       4797.884            0.01680        0.00407
       4800.453            0.02430        0.00407
       4803.021            0.02160        0.00408
       4805.591            0.01610        0.00405
       4808.160            0.01590        0.00405
       4810.729            0.02100        0.00406
       4813.299            0.01540        0.00405
       4815.870            0.01870        0.00409
       4818.440            0.01980        0.00408
       4821.011            0.01120        0.00412
       4823.582            0.02370        0.00410
       4826.154            0.02270        0.00412
       4828.726            0.02010        0.00408
       4831.297            0.01710        0.00406
       4833.870            0.02050        0.00406
       4836.442            0.02090        0.00406
       4839.015            0.02090        0.00401
       4841.588            0.02590        0.00403
       4844.162            0.02740        0.00402
       4846.736            0.03580        0.00403
       4849.310            0.02590        0.00400
       4851.884            0.02540        0.00394
       4854.459            0.02820        0.00387
       4857.034            0.02270        0.00380
       4859.609            0.02650        0.00376
       4862.185            0.02320        0.00371
       4864.761            0.03290        0.00373
       4867.337            0.02080        0.00371
