# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.7  '           / Python version                                 
# VERSNPY = '1.26.4  '           / Numpy version                                  
# VERSSCI = '1.12.0  '           / Scipy version                                  
# VERSAST = '6.0.0   '           / Astropy version                                
# VERSSKL = '1.4.1.post1'        / Scikit-learn version                           
# VERSPYP = '1.17.0  '           / PypeIt version                                 
# DATE    = '2025-02-21'         / UTC date created                               
# RA      =   224.08179166666665                                                  
# DEC     =    66.51309444444445                                                  
# TARGET  = 'GOTO25ajb'                                                           
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =          60727.20979                                                  
# DATETIME= '2025-02-21T05:02:05.856' / Date and time of the observation in ISOT f
# AIRMASS =              1.28193                                                  
# EXPTIME =                900.0                                                  
# FILENAME= 'v_e_20250220_55_1_0_9.fits.gz'                                       
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-02-21T05:02:05.828'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/py&'
# CONTINUE  'peit/20250220/reduced/Calibrations'                                  
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0127-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4001.632  1.041e-15  2.969e-16
  4005.879  1.554e-15  2.761e-16
  4010.122  1.294e-15  2.536e-16
  4014.374  1.672e-15  2.555e-16
  4018.622  1.973e-15  2.613e-16
  4022.873  2.039e-15  2.612e-16
  4027.127  1.502e-15  2.466e-16
  4031.383  1.426e-15  2.594e-16
  4035.643  1.880e-15  2.781e-16
  4039.902  2.422e-15  2.903e-16
  4044.162  2.806e-15  2.995e-16
  4048.426  2.720e-15  3.018e-16
  4052.692  2.769e-15  3.053e-16
  4056.955  2.155e-15  2.913e-16
  4061.226  2.189e-15  2.883e-16
  4065.497  2.171e-15  2.834e-16
  4069.769  2.480e-15  2.694e-16
  4074.043  2.188e-15  2.519e-16
  4078.318  2.235e-15  2.479e-16
  4082.596  2.071e-15  2.292e-16
  4086.875  2.402e-15  2.278e-16
  4091.156  2.199e-15  2.189e-16
  4095.439  2.812e-15  2.215e-16
  4099.725  2.325e-15  2.119e-16
  4104.011  1.067e-15  1.920e-16
  4108.299  1.808e-15  1.947e-16
  4112.589  1.301e-15  1.855e-16
  4116.884  1.859e-15  1.971e-16
  4121.178  2.687e-15  2.043e-16
  4125.473  1.798e-15  1.842e-16
  4129.769  1.650e-15  1.828e-16
  4134.071  1.285e-15  1.693e-16
  4138.370  1.417e-15  1.707e-16
  4142.673  1.925e-15  1.794e-16
  4146.977  1.435e-15  1.652e-16
  4151.283  1.747e-15  1.719e-16
  4155.593  2.214e-15  1.741e-16
  4159.901  1.941e-15  1.637e-16
  4164.213  2.294e-15  1.673e-16
  4168.526  1.901e-15  1.575e-16
  4172.841  1.912e-15  1.565e-16
  4177.155  1.615e-15  1.492e-16
  4181.475  2.032e-15  1.532e-16
  4185.796  2.019e-15  1.520e-16
  4190.118  2.244e-15  1.516e-16
  4194.442  1.976e-15  1.440e-16
  4198.765  2.086e-15  1.471e-16
  4203.092  1.913e-15  1.422e-16
  4207.421  1.989e-15  1.430e-16
  4211.753  1.893e-15  1.382e-16
  4216.086  1.750e-15  1.350e-16
  4220.416  1.626e-15  1.303e-16
  4224.754  1.720e-15  1.292e-16
  4229.091  1.706e-15  1.298e-16
  4233.430  1.671e-15  1.258e-16
  4237.772  1.748e-15  1.245e-16
  4242.112  1.789e-15  1.257e-16
  4246.458  1.552e-15  1.230e-16
  4250.802  1.759e-15  1.233e-16
  4255.150  1.356e-15  1.174e-16
  4259.499  1.545e-15  1.180e-16
  4263.850  1.600e-15  1.178e-16
  4268.203  1.502e-15  1.165e-16
  4272.556  1.697e-15  1.185e-16
  4276.913  1.787e-15  1.190e-16
  4281.269  1.770e-15  1.174e-16
  4285.628  1.907e-15  1.201e-16
  4289.988  1.652e-15  1.126e-16
  4294.348  1.811e-15  1.142e-16
  4298.714  1.568e-15  1.119e-16
  4303.080  1.535e-15  1.091e-16
  4307.446  1.595e-15  1.106e-16
  4311.814  1.526e-15  1.102e-16
  4316.186  1.739e-15  1.110e-16
  4320.559  1.883e-15  1.127e-16
  4324.932  1.744e-15  1.148e-16
  4329.308  1.735e-15  1.119e-16
  4333.684  1.590e-15  1.079e-16
  4338.062  1.608e-15  1.086e-16
  4342.443  1.883e-15  1.091e-16
  4346.825  1.735e-15  1.078e-16
  4351.208  1.646e-15  1.062e-16
  4355.592  1.612e-15  1.065e-16
  4359.982  1.487e-15  1.049e-16
  4364.368  1.855e-15  1.097e-16
  4368.758  1.753e-15  1.061e-16
  4373.148  1.589e-15  1.043e-16
  4377.541  1.680e-15  1.046e-16
  4381.938  2.062e-15  1.090e-16
  4386.333  1.547e-15  1.009e-16
  4390.730  1.774e-15  1.049e-16
  4395.128  1.543e-15  9.977e-17
  4399.529  1.704e-15  1.027e-16
  4403.932  1.652e-15  1.025e-16
  4408.336  1.623e-15  1.010e-16
  4412.741  1.770e-15  1.023e-16
  4417.149  1.770e-15  1.035e-16
  4421.558  1.580e-15  9.782e-17
  4425.968  1.620e-15  9.999e-17
  4430.378  1.561e-15  9.814e-17
  4434.790  1.701e-15  1.004e-16
  4439.207  1.416e-15  9.478e-17
  4443.622  1.579e-15  9.925e-17
  4448.041  1.474e-15  9.466e-17
  4452.461  1.354e-15  9.135e-17
  4456.880  1.396e-15  9.395e-17
  4461.302  1.631e-15  9.362e-17
  4465.728  1.643e-15  9.532e-17
  4470.151  1.763e-15  9.700e-17
  4474.579  1.448e-15  9.162e-17
  4479.007  1.557e-15  8.964e-17
  4483.437  1.225e-15  8.781e-17
  4487.870  1.263e-15  8.730e-17
  4492.302  1.300e-15  8.609e-17
  4496.736  1.321e-15  8.630e-17
  4501.172  1.338e-15  8.506e-17
  4505.609  1.431e-15  8.691e-17
  4510.049  1.430e-15  8.557e-17
  4514.490  1.343e-15  8.452e-17
  4518.931  1.303e-15  8.198e-17
  4523.375  1.452e-15  8.476e-17
  4527.819  1.654e-15  8.615e-17
  4532.265  1.581e-15  8.547e-17
  4536.712  1.401e-15  8.394e-17
  4541.162  1.328e-15  8.183e-17
  4545.613  1.457e-15  8.257e-17
  4550.065  1.398e-15  8.327e-17
  4554.519  1.680e-15  8.358e-17
  4558.973  1.642e-15  8.468e-17
  4563.429  1.475e-15  8.067e-17
  4567.888  1.680e-15  8.409e-17
  4572.347  1.473e-15  7.904e-17
  4576.807  1.601e-15  8.259e-17
  4581.271  1.854e-15  8.266e-17
  4585.734  1.752e-15  8.124e-17
  4590.199  1.712e-15  8.112e-17
  4594.666  1.838e-15  8.083e-17
  4599.132  1.826e-15  8.079e-17
  4603.601  1.802e-15  7.995e-17
  4608.073  1.791e-15  7.881e-17
  4612.547  1.901e-15  7.990e-17
  4617.020  1.957e-15  8.144e-17
  4621.494  2.011e-15  8.052e-17
  4625.972  1.939e-15  7.960e-17
  4630.449  1.943e-15  8.017e-17
  4634.928  2.064e-15  7.892e-17
  4639.407  2.010e-15  7.846e-17
  4643.890  2.085e-15  7.884e-17
  4648.373  2.308e-15  7.868e-17
  4652.858  2.169e-15  7.886e-17
  4657.344  2.255e-15  7.984e-17
  4661.831  2.253e-15  7.961e-17
  4666.321  2.346e-15  8.001e-17
  4670.811  2.503e-15  8.103e-17
  4675.302  2.672e-15  8.199e-17
  4679.795  2.667e-15  8.105e-17
  4684.290  2.333e-15  7.894e-17
  4688.785  2.311e-15  7.609e-17
  4693.282  2.266e-15  7.703e-17
  4697.781  2.550e-15  7.949e-17
  4702.280  2.350e-15  7.605e-17
  4706.781  2.414e-15  7.691e-17
  4711.284  2.514e-15  7.720e-17
  4715.787  2.563e-15  7.710e-17
  4720.293  2.430e-15  7.612e-17
  4724.799  2.280e-15  7.477e-17
  4729.307  2.277e-15  7.402e-17
  4733.815  2.504e-15  7.574e-17
  4738.327  2.474e-15  7.655e-17
  4742.838  2.445e-15  7.492e-17
  4747.351  2.320e-15  7.393e-17
  4751.867  2.439e-15  7.600e-17
  4756.382  2.422e-15  7.433e-17
  4760.900  2.491e-15  7.497e-17
  4765.417  2.353e-15  7.419e-17
  4769.936  2.458e-15  7.370e-17
  4774.459  2.332e-15  7.306e-17
  4778.980  2.472e-15  7.483e-17
  4783.503  2.443e-15  7.291e-17
  4788.028  2.397e-15  7.286e-17
  4792.555  2.149e-15  7.134e-17
  4797.082  2.487e-15  7.306e-17
  4801.610  2.342e-15  7.227e-17
  4806.139  2.229e-15  7.103e-17
  4810.671  2.194e-15  6.970e-17
  4815.204  2.191e-15  7.036e-17
  4819.738  2.085e-15  6.911e-17
  4824.275  2.035e-15  6.753e-17
  4828.811  2.138e-15  6.885e-17
  4833.347  2.010e-15  6.756e-17
  4837.886  2.017e-15  6.661e-17
  4842.426  2.030e-15  6.701e-17
  4846.967  1.955e-15  6.660e-17
  4851.510  2.018e-15  6.578e-17
  4856.053  1.922e-15  6.530e-17
  4860.597  1.985e-15  6.634e-17
  4865.145  1.981e-15  6.512e-17
  4869.694  2.026e-15  6.595e-17
  4874.242  1.990e-15  6.606e-17
  4878.791  2.204e-15  6.754e-17
  4883.343  2.116e-15  6.616e-17
  4887.895  1.852e-15  6.512e-17
  4892.448  2.039e-15  6.510e-17
  4897.002  1.898e-15  6.388e-17
  4901.558  1.901e-15  6.436e-17
  4906.116  1.916e-15  6.329e-17
  4910.675  1.901e-15  6.331e-17
  4915.236  1.776e-15  6.234e-17
  4919.795  1.739e-15  6.077e-17
  4924.357  1.708e-15  6.055e-17
  4928.921  1.799e-15  6.141e-17
  4933.484  1.638e-15  5.892e-17
  4938.050  1.663e-15  6.009e-17
  4942.618  1.650e-15  6.011e-17
  4947.185  1.797e-15  6.094e-17
  4951.755  1.868e-15  6.147e-17
  4956.326  2.048e-15  6.329e-17
  4960.897  1.933e-15  6.230e-17
  4965.469  1.852e-15  6.103e-17
  4970.044  1.903e-15  6.144e-17
  4974.618  1.858e-15  6.072e-17
  4979.194  1.924e-15  6.109e-17
  4983.771  1.614e-15  5.846e-17
  4988.350  1.956e-15  6.062e-17
  4992.929  1.738e-15  5.969e-17
  4997.510  1.823e-15  5.992e-17
  5002.092  1.637e-15  5.683e-17
  5006.675  1.635e-15  5.738e-17
  5011.258  1.518e-15  5.604e-17
  5015.845  1.518e-15  5.498e-17
  5020.432  1.520e-15  5.490e-17
  5025.019  1.362e-15  5.357e-17
  5029.609  1.582e-15  5.524e-17
  5034.197  1.584e-15  5.524e-17
  5038.789  1.489e-15  5.484e-17
  5043.380  1.772e-15  5.618e-17
  5047.975  1.448e-15  5.409e-17
  5052.568  1.485e-15  5.411e-17
  5057.164  1.571e-15  5.490e-17
  5061.761  1.517e-15  5.483e-17
  5066.359  1.444e-15  5.383e-17
  5070.957  1.588e-15  5.461e-17
  5075.557  1.617e-15  5.537e-17
  5080.157  1.669e-15  5.565e-17
  5084.759  1.661e-15  5.548e-17
  5089.364  1.622e-15  5.461e-17
  5093.967  1.601e-15  5.500e-17
  5098.572  1.780e-15  5.548e-17
  5103.180  1.614e-15  5.480e-17
  5107.786  1.703e-15  5.517e-17
  5112.394  1.656e-15  5.395e-17
  5117.003  1.745e-15  5.530e-17
  5121.612  1.308e-15  5.370e-17
  5126.227  1.817e-15  5.520e-17
  5130.839  1.683e-15  5.456e-17
  5135.452  1.741e-15  5.461e-17
  5140.067  1.765e-15  5.428e-17
  5144.682  1.620e-15  5.342e-17
  5149.299  1.497e-15  5.207e-17
  5153.917  1.681e-15  5.272e-17
  5158.535  1.385e-15  5.051e-17
  5163.157  1.445e-15  5.071e-17
  5167.777  1.575e-15  5.151e-17
  5172.400  1.556e-15  5.088e-17
  5177.020  1.440e-15  4.994e-17
  5181.646  1.590e-15  5.104e-17
  5186.271  1.630e-15  5.181e-17
  5190.897  1.633e-15  5.191e-17
  5195.525  1.594e-15  5.177e-17
  5200.154  1.597e-15  5.176e-17
  5204.782  1.549e-15  5.130e-17
  5209.414  1.528e-15  5.036e-17
  5214.044  1.553e-15  5.121e-17
  5218.676  1.571e-15  5.131e-17
  5223.309  1.834e-15  5.277e-17
  5227.942  1.579e-15  5.158e-17
  5232.579  1.612e-15  5.145e-17
  5237.214  1.702e-15  5.146e-17
  5241.852  1.738e-15  5.238e-17
  5246.490  1.722e-15  5.227e-17
  5251.129  1.773e-15  5.207e-17
  5255.769  1.654e-15  5.119e-17
  5260.409  1.557e-15  4.986e-17
  5265.051  1.710e-15  5.072e-17
  5269.695  1.730e-15  5.131e-17
  5274.338  1.643e-15  5.109e-17
  5278.983  1.824e-15  5.173e-17
  5283.629  1.772e-15  5.225e-17
  5288.276  1.756e-15  5.190e-17
  5292.923  1.719e-15  5.117e-17
  5297.573  1.737e-15  5.184e-17
  5302.222  1.700e-15  5.129e-17
  5306.872  1.859e-15  5.143e-17
  5311.524  1.612e-15  5.071e-17
  5316.176  1.875e-15  5.241e-17
  5320.830  1.855e-15  5.170e-17
  5325.484  1.689e-15  5.097e-17
  5330.139  1.763e-15  5.146e-17
  5334.796  2.004e-15  5.253e-17
  5339.453  1.694e-15  5.093e-17
  5344.111  1.845e-15  5.188e-17
  5348.769  1.985e-15  5.223e-17
  5353.430  2.009e-15  5.237e-17
  5358.090  1.793e-15  5.157e-17
  5362.751  1.766e-15  5.061e-17
  5367.414  1.839e-15  5.175e-17
  5372.077  1.860e-15  5.156e-17
  5376.742  1.974e-15  5.214e-17
  5381.407  1.904e-15  5.150e-17
  5386.072  2.019e-15  5.287e-17
  5390.741  2.057e-15  5.228e-17
  5395.407  1.857e-15  5.151e-17
  5400.077  1.962e-15  5.197e-17
  5404.746  2.136e-15  5.286e-17
  5409.416  2.097e-15  5.355e-17
  5414.088  2.075e-15  5.340e-17
  5418.760  2.159e-15  5.318e-17
  5423.434  2.044e-15  5.272e-17
  5428.107  1.962e-15  5.189e-17
  5432.782  2.056e-15  5.196e-17
  5437.456  1.952e-15  5.136e-17
  5442.134  1.844e-15  5.047e-17
  5446.812  1.902e-15  5.025e-17
  5451.490  1.822e-15  4.977e-17
  5456.169  1.863e-15  5.019e-17
  5460.849  1.774e-15  4.935e-17
  5465.530  1.739e-15  4.908e-17
  5470.211  1.624e-15  4.787e-17
  5474.893  1.740e-15  4.821e-17
  5479.576  1.791e-15  4.881e-17
  5484.260  1.714e-15  4.837e-17
  5488.946  1.800e-15  4.835e-17
  5493.631  1.742e-15  4.890e-17
  5498.318  1.653e-15  4.838e-17
  5503.006  1.745e-15  4.789e-17
  5507.693  1.701e-15  4.857e-17
  5512.382  1.685e-15  4.845e-17
  5517.076  1.508e-15  4.688e-17
  5521.762  1.754e-15  4.907e-17
  5526.454  1.738e-15  4.968e-17
  5531.146  1.794e-15  4.897e-17
  5535.838  1.734e-15  4.935e-17
  5540.532  1.720e-15  4.948e-17
  5545.227  1.815e-15  5.002e-17
