# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20a
# OBJECT = 2022eqn
# RA = 15:36:0.03
# DEC = 4:36:34.70
# DATE-OBS = 2022-03-11T02:14:35.710
# MJD-OBS = 59649.093469
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.658189
# SEEING-OBS = 1.210617
# wl fl
# [A] [Normalised]
4020.000000 1.98306
4029.200000 1.72504
4038.400000 2.11321
4047.600000 1.93652
4056.800000 2.0825
4066.000000 1.95914
4075.200000 1.60603
4084.400000 1.69157
4093.600000 1.49849
4102.800000 1.90092
4112.000000 1.80796
4121.200000 1.64202
4130.400000 1.67338
4139.600000 1.59232
4148.800000 1.92404
4158.000000 1.41413
4167.200000 1.70226
4176.400000 1.61945
4185.600000 1.72862
4194.800000 1.99076
4204.000000 1.63786
4213.200000 1.38778
4222.400000 1.34172
4231.600000 1.59338
4240.800000 1.22883
4250.000000 1.43294
4259.200000 1.18772
4268.400000 1.15558
4277.600000 1.42508
4286.800000 1.42924
4296.000000 1.14703
4305.200000 1.1311
4314.400000 1.29873
4323.600000 1.44436
4332.800000 0.868244
4342.000000 1.21235
4351.200000 0.940547
4360.400000 1.01862
4369.600000 1.15363
4378.800000 1.04408
4388.000000 1.18296
4397.200000 1.29232
4406.400000 1.21023
4415.600000 1.34498
4424.800000 1.29851
4434.000000 1.16484
4443.200000 1.45256
4452.400000 1.37277
4461.600000 1.16851
4470.800000 1.31525
4480.000000 1.12917
4489.200000 1.36721
4498.400000 1.11339
4507.600000 1.1216
4516.800000 1.19227
4526.000000 1.21542
4535.200000 1.16058
4544.400000 1.17419
4553.600000 1.36217
4562.800000 1.31047
4572.000000 1.34824
4581.200000 1.28093
4590.400000 1.31437
4599.600000 1.25371
4608.800000 1.34341
4618.000000 1.3186
4627.200000 1.4212
4636.400000 1.38896
4645.600000 1.48619
4654.800000 1.30036
4664.000000 1.49732
4673.200000 1.4163
4682.400000 1.40907
4691.600000 1.43438
4700.800000 1.49074
4710.000000 1.48831
4719.200000 1.46715
