@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.700
@SPECTRUM spectrum_04D2iu_498.dat
@SN-NAME 04D2iu
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 10.400
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.590            0.00266        0.00664
       4272.590           -0.00028        0.00564
       4287.590           -0.00384        0.00472
       4302.590           -0.00016        0.00391
       4317.590            0.00362        0.00364
       4332.590           -0.00137        0.00329
       4347.590           -0.00092        0.00302
       4362.590           -0.00333        0.00291
       4377.590           -0.00109        0.00268
       4392.590            0.00358        0.00256
       4407.590            0.00092        0.00254
       4422.590           -0.00161        0.00239
       4437.590           -0.00189        0.00230
       4452.590           -0.00007        0.00224
       4467.590           -0.00075        0.00220
       4482.590            0.00155        0.00215
       4497.590           -0.00261        0.00215
       4512.590            0.00281        0.00210
       4527.590            0.00028        0.00207
       4542.590            0.00037        0.00211
       4557.590           -0.00012        0.00203
       4572.590           -0.00019        0.00198
       4587.590            0.00036        0.00193
       4602.590            0.00183        0.00190
       4617.590            0.00175        0.00189
       4632.590           -0.00021        0.00187
       4647.590           -0.00093        0.00182
       4662.590            0.00241        0.00184
       4677.590            0.00277        0.00181
       4692.590            0.00100        0.00179
       4707.590            0.00225        0.00192
       4722.590            0.00073        0.00174
       4737.590            0.00217        0.00174
       4752.590           -0.00216        0.00170
       4767.590            0.00112        0.00168
       4782.590           -0.00144        0.00166
       4797.590            0.00190        0.00167
       4812.590           -0.00008        0.00166
       4827.590            0.00266        0.00167
       4842.590            0.00131        0.00164
       4857.590           -0.00302        0.00175
       4872.590            0.00356        0.00158
       4887.590           -0.00222        0.00159
       4902.590            0.00174        0.00159
       4917.590            0.00214        0.00154
       4932.590            0.00173        0.00157
       4947.590            0.00020        0.00156
       4962.590            0.00071        0.00170
       4977.590            0.00241        0.00156
       4992.590            0.00230        0.00155
       5007.590            0.00038        0.00152
       5022.590            0.00295        0.00150
       5037.590           -0.00039        0.00148
       5052.590            0.00149        0.00149
       5067.590            0.00081        0.00160
       5082.590           -0.00128        0.00146
       5097.590            0.00232        0.00146
       5112.590            0.00017        0.00146
       5127.590           -0.00002        0.00146
       5142.590           -0.00032        0.00159
       5157.590           -0.00277        0.00145
       5172.590            0.00295        0.00139
       5187.590            0.00351        0.00149
       5202.590            0.00165        0.00175
       5217.590            0.00041        0.00158
       5232.590            0.00049        0.00147
       5247.590            0.00278        0.00145
       5262.590            0.00147        0.00142
       5277.590            0.00068        0.00141
       5292.590            0.00108        0.00159
       5307.590           -0.00044        0.00144
       5322.590            0.00079        0.00142
       5337.590            0.00104        0.00142
       5352.590            0.00219        0.00157
       5367.590            0.00115        0.00140
       5382.590            0.00057        0.00141
       5397.590            0.00074        0.00140
       5412.590            0.00089        0.00152
       5427.590           -0.00012        0.00139
       5442.590            0.00140        0.00140
       5457.590            0.00124        0.00142
       5472.590            0.00047        0.00153
       5487.590           -0.00100        0.00141
       5502.590           -0.00036        0.00142
       5517.590           -0.00068        0.00142
       5532.590            0.00468        0.00155
       5547.590           -0.00350        0.00147
       5562.590            0.00099        0.00155
       5577.590            0.00015        0.00533
       5592.590            0.00050        0.00155
       5607.590            0.00242        0.00147
       5622.590            0.00168        0.00146
       5637.590            0.00126        0.00157
       5652.590           -0.00330        0.00143
       5667.590           -0.00020        0.00145
       5682.590            0.00100        0.00158
       5697.590            0.00259        0.00146
       5712.590            0.00046        0.00145
       5727.590            0.00076        0.00159
       5742.590            0.00175        0.00144
       5757.590           -0.00204        0.00145
       5772.590            0.00057        0.00144
       5787.590            0.00030        0.00156
       5802.590           -0.00167        0.00145
       5817.590            0.00030        0.00146
       5832.590            0.00131        0.00162
       5847.590           -0.00017        0.00147
       5862.590            0.00013        0.00160
       5877.590            0.00267        0.00179
       5892.590           -0.00082        0.00239
       5907.590            0.00241        0.00169
       5922.590           -0.00063        0.00182
       5937.590            0.00077        0.00163
       5952.590            0.00129        0.00163
       5967.590            0.00211        0.00170
       5982.590            0.00514        0.00154
       5997.590            0.00330        0.00152
       6012.590            0.00340        0.00162
       6027.590            0.00248        0.00146
       6042.590           -0.00012        0.00156
       6057.590           -0.00087        0.00141
       6072.590           -0.00061        0.00140
       6087.590            0.00305        0.00151
       6102.590            0.00160        0.00141
       6117.590           -0.00008        0.00139
       6132.590            0.00470        0.00152
       6147.590           -0.00155        0.00144
       6162.590            0.00162        0.00140
       6177.590            0.00252        0.00156
       6192.590            0.00414        0.00140
       6207.590            0.00381        0.00157
       6222.590            0.00562        0.00146
       6237.590            0.00077        0.00167
       6252.590            0.00166        0.00170
       6267.590            0.00384        0.00160
       6282.590            0.00402        0.00162
       6297.590           -0.00215        0.00487
       6312.590            0.00110        0.00182
       6327.590            0.00317        0.00174
       6342.590            0.00268        0.00145
       6357.590           -0.00061        0.00220
       6372.590            0.00496        0.00198
       6387.590            0.00276        0.00143
       6402.590            0.00272        0.00134
       6417.590            0.00206        0.00154
       6432.590            0.00359        0.00135
       6447.590            0.00239        0.00146
       6462.590            0.00174        0.00152
       6477.590            0.00389        0.00142
       6492.590           -0.00036        0.00160
       6507.590            0.00403        0.00149
       6522.590            0.00553        0.00157
       6537.590            0.00156        0.00152
       6552.590           -0.00022        0.00162
       6567.590            0.00340        0.00172
       6582.590            0.00048        0.00144
       6597.590            0.00299        0.00153
       6612.590            0.00738        0.00136
       6627.590            0.00495        0.00148
       6642.590            0.00499        0.00131
       6657.590            0.00459        0.00130
       6672.590            0.00671        0.00141
       6687.590            0.00589        0.00129
       6702.590            0.00370        0.00145
       6717.590            0.00597        0.00132
       6732.590            0.00304        0.00130
       6747.590            0.00767        0.00144
       6762.590            0.00373        0.00127
       6777.590            0.00567        0.00139
       6792.590            0.00239        0.00127
       6807.590            0.00552        0.00140
       6822.590            0.00310        0.00147
       6837.590            0.00621        0.00172
       6852.590            0.00259        0.00152
       6867.590            0.00126        0.00199
       6882.590            0.00230        0.00175
       6897.590            0.00388        0.00158
       6912.590            0.00336        0.00181
       6927.590            0.00394        0.00163
       6942.590            0.00284        0.00167
       6957.590            0.00256        0.00163
       6972.590            0.00136        0.00156
       6987.590            0.00461        0.00154
       7002.590            0.00331        0.00140
       7017.590            0.00555        0.00172
       7032.590            0.00258        0.00131
       7047.590            0.00471        0.00142
       7062.590            0.00416        0.00148
       7077.590            0.00271        0.00137
       7092.590            0.00402        0.00148
       7107.590            0.00417        0.00131
       7122.590            0.00155        0.00145
       7137.590            0.00339        0.00139
       7152.590            0.00379        0.00152
       7167.590            0.00427        0.00142
       7182.590            0.00331        0.00162
       7197.590            0.00368        0.00144
       7212.590            0.00326        0.00139
       7227.590            0.00297        0.00165
       7242.590            0.00460        0.00275
       7257.590            0.00525        0.00196
       7272.590            0.00505        0.00218
       7287.590            0.00212        0.00235
       7302.590            0.00495        0.00188
       7317.590            0.00441        0.00264
       7332.590            0.00542        0.00214
       7347.590            0.00286        0.00203
       7362.590            0.00257        0.00233
       7377.590            0.00392        0.00176
       7392.590            0.00370        0.00207
       7407.590            0.00038        0.00177
       7422.590            0.00396        0.00171
       7437.590            0.00633        0.00183
       7452.590            0.00051        0.00167
       7467.590            0.00458        0.00191
       7482.590            0.00317        0.00232
       7497.590            0.00401        0.00163
       7512.590            0.00129        0.00177
       7527.590            0.00272        0.00235
       7542.590            0.00639        0.00169
       7557.590            0.00309        0.00196
       7572.590            0.00339        0.00219
       7587.590            0.00134        0.00229
       7602.590            0.00488        0.00431
       7617.590            0.00350        0.00318
       7632.590            0.00743        0.00287
       7647.590            0.00549        0.00241
       7662.590            0.00376        0.00211
       7677.590            0.00234        0.00197
       7692.590            0.00628        0.00210
       7707.590            0.00279        0.00264
       7722.590            0.00383        0.00285
       7737.590            0.00571        0.00228
       7752.590            0.01055        0.00317
       7767.590            0.00593        0.00237
       7782.590            0.00947        0.00272
       7797.590            0.00629        0.00269
       7812.590            0.01085        0.00286
       7827.590            0.00350        0.00248
       7842.590            0.00802        0.00282
       7857.590            0.00273        0.00348
       7872.590            0.00733        0.00334
       7887.590            0.00507        0.00283
       7902.590            0.00448        0.00248
       7917.590            0.00070        0.00379
       7932.590            0.00007        0.00293
       7947.590            0.00558        0.00243
       7962.590            0.00030        0.00348
       7977.590            0.00345        0.00290
       7992.590            0.00741        0.00388
       8007.590            0.00234        0.00245
       8022.590            0.00503        0.00317
       8037.590            0.00326        0.00241
       8052.590            0.00091        0.00252
       8067.590            0.00042        0.00264
       8082.590            0.00005        0.00211
       8097.590            0.00531        0.00262
       8112.590           -0.00130        0.00211
       8127.590           -0.00060        0.00230
       8142.590            0.00080        0.00234
       8157.590            0.00052        0.00243
       8172.590            0.00119        0.00218
       8187.590            0.00231        0.00247
       8202.590            0.00321        0.00218
       8217.590            0.00045        0.00240
       8232.590            0.00059        0.00232
       8247.590            0.00521        0.00243
       8262.590            0.00556        0.00226
       8277.590            0.00605        0.00378
       8292.590            0.01495        0.00461
       8307.590            0.00709        0.00384
       8322.590            0.00619        0.00256
       8337.590            0.00111        0.00350
       8352.590            0.00889        0.00460
       8367.590            0.00327        0.00293
       8382.590            0.00414        0.00358
       8397.590           -0.00216        0.00429
       8412.590            0.00249        0.00385
       8427.590            0.00224        0.00459
       8442.590            0.00213        0.00344
       8457.590            0.00039        0.00391
