@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.870
@SPECTRUM spectrum_05D2nn_1071.dat
@SN-NAME 05D2nn
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -1.250
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.278            0.00000        0.76048
       4151.728            0.00000        0.49885
       4154.178            0.00000        0.71341
       4156.628            0.00000        0.51468
       4159.079            0.00000        0.85105
       4161.530            0.00000        0.48030
       4163.982            0.00000        1.03412
       4166.434            0.00000        0.57859
       4168.887            0.00000        0.60683
       4171.340            0.00000        1.13924
       4173.794            0.00000        0.63004
       4176.248            0.00000        1.19695
       4178.702            0.00000        0.63029
       4181.157            0.00000        0.48478
       4183.612            0.00000        0.71270
       4186.067            0.00000        0.55796
       4188.523            0.00000        0.58460
       4190.980           -0.89360        3.65821
       4193.437           -0.18200        0.75468
       4195.895           -0.14780        0.55089
       4198.352            0.08220        0.33717
       4200.810           -0.04840        0.24661
       4203.269            0.02860        0.19716
       4205.728            0.21250        0.40873
       4208.187            0.14380        0.25787
       4210.646            0.17170        0.25656
       4213.107            0.01830        0.09918
       4215.567            0.06720        0.10616
       4218.028           -0.04670        0.08300
       4220.490           -0.01960        0.06828
       4222.952            0.05410        0.06889
       4225.414            0.06370        0.07035
       4227.876           -0.01130        0.04480
       4230.339            0.01900        0.04458
       4232.803            0.01150        0.03955
       4235.268            0.01090        0.03622
       4237.732            0.03890        0.03424
       4240.196            0.05570        0.03630
       4242.662            0.01930        0.02870
       4245.127            0.00800        0.02625
       4247.593            0.00810        0.02351
       4250.059            0.00550        0.02300
       4252.526            0.00540        0.02049
       4254.994            0.01590        0.02033
       4257.461           -0.02670        0.02048
       4259.929            0.00650        0.01800
       4262.397            0.03010        0.01814
       4264.866           -0.01180        0.01621
       4267.335            0.00370        0.01586
       4269.805            0.03310        0.01549
       4272.275           -0.03660        0.01482
       4274.745            0.00470        0.01352
       4277.216           -0.00240        0.01335
       4279.688            0.00310        0.01268
       4282.159           -0.01620        0.01190
       4284.631            0.00540        0.01159
       4287.104           -0.00670        0.01122
       4289.576            0.01990        0.01120
       4292.049            0.01890        0.01048
       4294.523           -0.01180        0.01037
       4296.997            0.00870        0.00987
       4299.472            0.01460        0.00956
       4301.947           -0.00240        0.00909
       4304.422           -0.01250        0.00892
       4306.897            0.00100        0.00919
       4309.374           -0.00410        0.00841
       4311.850           -0.00710        0.00891
       4314.327            0.00460        0.00904
       4316.804            0.00110        0.00866
       4319.281            0.00210        0.00845
       4321.760            0.02510        0.00857
       4324.238           -0.00300        0.00815
       4326.717           -0.00280        0.00793
       4329.196           -0.00320        0.00745
       4331.676            0.00640        0.00755
       4334.155            0.00850        0.00759
       4336.636            0.00510        0.00739
       4339.117            0.00220        0.00734
       4341.598            0.00470        0.00710
       4344.080            0.00300        0.00686
       4346.562            0.00240        0.00687
       4349.044           -0.00070        0.00687
       4351.526            0.00180        0.00692
       4354.010           -0.00560        0.00685
       4356.493           -0.01660        0.00675
       4358.977            0.00110        0.00662
       4361.461            0.00930        0.00654
       4363.946           -0.00140        0.00654
       4366.431            0.00200        0.00667
       4368.917           -0.00530        0.00642
       4371.402           -0.00290        0.00647
       4373.889            0.00370        0.00625
       4376.375           -0.00570        0.00630
       4378.862           -0.00760        0.00604
       4381.349            0.00040        0.00598
       4383.837            0.00680        0.00607
       4386.326           -0.00560        0.00578
       4388.814            0.00840        0.00591
       4391.303           -0.00290        0.00593
       4393.792            0.00490        0.00590
       4396.282            0.00560        0.00590
       4398.772            0.01330        0.00578
       4401.262           -0.00510        0.00584
       4403.753           -0.00250        0.00585
       4406.244           -0.00140        0.00564
       4408.736           -0.00320        0.00565
       4411.228            0.00920        0.00598
       4413.721            0.01300        0.00584
       4416.213           -0.00020        0.00578
       4418.706            0.00000        0.00578
       4421.200            0.00250        0.00576
       4423.693            0.01240        0.00552
       4426.188            0.00310        0.00553
       4428.682           -0.00290        0.00551
       4431.178           -0.00030        0.00557
       4433.673           -0.00030        0.00549
       4436.168           -0.00340        0.00557
       4438.665           -0.00060        0.00531
       4441.161            0.00300        0.00538
       4443.658           -0.00580        0.00535
       4446.155            0.00140        0.00536
       4448.652            0.00190        0.00528
       4451.150            0.00640        0.00523
       4453.649            0.00380        0.00519
       4456.148            0.00540        0.00519
       4458.647            0.00180        0.00509
       4461.146            0.01050        0.00519
       4463.646            0.00170        0.00515
       4466.146           -0.01010        0.00502
       4468.646           -0.00410        0.00515
       4471.147            0.00570        0.00522
       4473.649           -0.00200        0.00518
       4476.151           -0.00350        0.00510
       4478.653            0.00350        0.00510
       4481.155            0.00430        0.00510
       4483.658            0.00560        0.00497
       4486.161           -0.00330        0.00502
       4488.665           -0.00700        0.00514
       4491.168            0.00770        0.00508
       4493.672           -0.00060        0.00508
       4496.178            0.00380        0.00504
       4498.683            0.00640        0.00517
       4501.188           -0.00050        0.00497
       4503.693            0.00310        0.00494
       4506.200            0.00300        0.00504
       4508.706            0.00140        0.00499
       4511.212            0.00370        0.00483
       4513.720            0.00490        0.00493
       4516.227            0.00610        0.00489
       4518.735            0.00170        0.00493
       4521.244            0.00010        0.00502
       4523.752            0.00020        0.00492
       4526.261            0.00050        0.00495
       4528.771            0.00120        0.00491
       4531.280            0.00620        0.00491
       4533.790           -0.00340        0.00492
       4536.300           -0.00140        0.00492
       4538.811            0.00190        0.00494
       4541.323           -0.00040        0.00499
       4543.834            0.00170        0.00496
       4546.346            0.00140        0.00499
       4548.858           -0.00030        0.00503
       4551.371            0.00440        0.00485
       4553.883            0.00570        0.00482
       4556.396            0.00500        0.00489
       4558.910            0.00080        0.00478
       4561.424            0.00530        0.00473
       4563.939           -0.00520        0.00465
       4566.453            0.00490        0.00466
       4568.968            0.00250        0.00466
       4571.483           -0.00490        0.00482
       4574.000           -0.00280        0.00467
       4576.516           -0.00010        0.00461
       4579.032            0.00800        0.00463
       4581.548           -0.00020        0.00456
       4584.065           -0.00490        0.00455
       4586.583            0.00340        0.00445
       4589.101           -0.00160        0.00459
       4591.619            0.00630        0.00453
       4594.138            0.00870        0.00458
       4596.657            0.00270        0.00447
       4599.176            0.00090        0.00442
       4601.695            0.00590        0.00442
       4604.215            0.00160        0.00449
       4606.735            0.00520        0.00448
       4609.256           -0.00050        0.00443
       4611.777            0.00020        0.00440
       4614.298           -0.00270        0.00442
       4616.820            0.00050        0.00444
       4619.342            0.00600        0.00427
       4621.864            0.00720        0.00440
       4624.387            0.00280        0.00439
       4626.910            0.00480        0.00442
       4629.434            0.00660        0.00432
       4631.958            0.01120        0.00437
       4634.481           -0.00200        0.00435
       4637.006           -0.00480        0.00422
       4639.530            0.00010        0.00421
       4642.056            0.00300        0.00425
       4644.581           -0.00070        0.00411
       4647.106            0.00220        0.00420
       4649.633            0.00140        0.00416
       4652.159           -0.01030        0.00421
       4654.686            0.00230        0.00427
       4657.213           -0.00100        0.00427
       4659.741           -0.00010        0.00428
       4662.269            0.00550        0.00434
       4664.796            0.00040        0.00422
       4667.325            0.00950        0.00423
       4669.854            0.00310        0.00421
       4672.383           -0.00020        0.00428
       4674.913            0.00280        0.00426
       4677.442            0.00390        0.00431
       4679.973           -0.00100        0.00441
       4682.503           -0.00460        0.00439
       4685.034            0.00470        0.00439
       4687.565           -0.00150        0.00435
       4690.096            0.00060        0.00440
       4692.628            0.00020        0.00441
       4695.160            0.00550        0.00432
       4697.693           -0.00240        0.00427
       4700.226           -0.00100        0.00429
       4702.759            0.00670        0.00432
       4705.292            0.00150        0.00424
       4707.826           -0.00720        0.00427
       4710.360            0.00230        0.00423
       4712.895            0.00770        0.00431
       4715.429           -0.00230        0.00431
       4717.964           -0.00130        0.00413
       4720.500           -0.00320        0.00412
       4723.036            0.00130        0.00408
       4725.572            0.00430        0.00410
       4728.108           -0.00170        0.00414
       4730.645            0.00380        0.00402
       4733.182            0.00060        0.00413
       4735.719            0.00340        0.00404
       4738.257            0.00500        0.00430
       4740.795            0.01050        0.00402
       4743.334           -0.00580        0.00411
       4745.873            0.00210        0.00405
       4748.411            0.00200        0.00406
       4750.951           -0.00430        0.00409
       4753.490            0.01100        0.00409
       4756.030            0.00670        0.00403
       4758.570            0.00250        0.00411
       4761.111            0.00120        0.00400
       4763.653           -0.00170        0.00402
       4766.194           -0.00300        0.00405
       4768.735            0.00750        0.00404
       4771.277            0.00430        0.00398
       4773.819           -0.00070        0.00399
       4776.362           -0.00440        0.00399
       4778.905            0.00360        0.00400
       4781.448            0.00220        0.00399
       4783.992            0.00200        0.00391
       4786.536            0.00130        0.00398
       4789.080            0.00100        0.00395
       4791.625            0.00010        0.00393
       4794.169            0.00110        0.00398
       4796.714            0.00090        0.00398
       4799.259            0.00730        0.00409
       4801.805           -0.00210        0.00389
       4804.351           -0.00570        0.00397
       4806.897            0.00540        0.00390
       4809.445            0.00210        0.00393
       4811.991            0.00370        0.00388
       4814.539           -0.00280        0.00389
       4817.086            0.00620        0.00401
       4819.634            0.00010        0.00399
       4822.183            0.00060        0.00404
       4824.731            0.00450        0.00403
       4827.280            0.00740        0.00406
       4829.829            0.00100        0.00398
       4832.379           -0.00260        0.00401
       4834.929            0.00340        0.00392
       4837.479            0.00270        0.00388
       4840.029            0.00390        0.00391
       4842.580            0.00110        0.00396
       4845.131            0.00360        0.00384
