   Wavelength                Flux           Variance
3287.17488789    4.3892444369e-18  1.31787252819e-32
3289.54658695   8.08669668364e-17   1.2611235279e-32
  3291.918286    7.0219151597e-17  1.24721434526e-32
3294.28998505    6.0712577801e-17  1.20419522803e-32
3296.66168411  -6.81138127065e-17  1.12537424261e-32
3299.03338316  -1.00975927736e-16  1.09403531035e-32
3301.40508221   8.69606390916e-17  1.13794153216e-32
3303.77678127   1.50298427554e-16  1.13859045322e-32
3306.14848032   1.19773278304e-16  1.06870397035e-32
3308.52017937  -7.58412610773e-18  9.56821676397e-33
3310.89187843   6.27752083291e-17  9.74333493584e-33
3313.26357748   5.57763857454e-17  9.83893072608e-33
3315.63527653   1.24685397456e-16  1.03882168358e-32
3318.00697559   1.05713858433e-16   9.8927910821e-33
3320.37867464   1.35841130032e-16  1.02838635203e-32
3322.75037369   8.34297771396e-17  1.05763464412e-32
3325.12207275  -3.80035624115e-17  9.77988699938e-33
 3327.4937718   1.90707410059e-16  1.03533444328e-32
3329.86547085   1.89095802447e-16   1.0373388669e-32
3332.23716991   1.68216455635e-16  1.00209867742e-32
3334.60886896   8.91960668523e-17  9.42607704582e-33
3336.98056801   9.61173037329e-17  9.33242703958e-33
3339.35226707   1.90158730865e-16  9.56379568489e-33
3341.72396612  -4.76223168069e-17  7.95882362114e-33
3344.09566517  -1.99549695764e-17  8.00177786849e-33
3346.46736423   1.58979775243e-16  8.47890143994e-33
3348.83906328  -8.26067912377e-18   7.5476129988e-33
3351.21076233   2.15754047012e-17  7.75944563178e-33
3353.58246139   2.30802484916e-17  7.68834798419e-33
3355.95416044   1.27601408329e-16  7.91208661015e-33
3358.32585949    1.1352139825e-16   7.9490648271e-33
3360.69755855   5.56317865182e-17  7.47052978131e-33
 3363.0692576   7.41353564513e-17  7.55016334561e-33
3365.44095665    4.3538816035e-17  7.04376162774e-33
3367.81265571   1.34751469522e-16  7.13229707517e-33
3370.18435476    1.3516840797e-16  7.01440054601e-33
3372.55605381   1.81031698746e-16  7.13289820281e-33
3374.92775286    1.6848943601e-16   7.0680940918e-33
3377.29945192   1.65176383112e-16  6.91952132096e-33
3379.67115097   1.17480191772e-16  6.50466132779e-33
3382.04285002   7.73167884125e-17  6.37561939931e-33
3384.41454908   1.33225487172e-16  6.54584064579e-33
3386.78624813   1.53364415148e-16   6.5034630182e-33
3389.15794718    6.7152892321e-17  5.88327756833e-33
3391.52964624   2.99972361216e-18  5.69650825865e-33
3393.90134529   8.86217640506e-17  6.02366393515e-33
3396.27304434   7.22017675864e-17  5.60674451317e-33
 3398.6447434   2.18778115576e-16  6.18618307771e-33
3401.01644245   6.71794725877e-17  5.48662698439e-33
 3403.3881415     1.260492714e-16  5.62830502275e-33
3405.75984056   1.31861354385e-16  5.67291315836e-33
3408.13153961    6.0625614473e-17  5.44426965554e-33
3410.50323866   6.67455616786e-17  5.23762214164e-33
3412.87493772   1.06356691303e-16  5.28606092431e-33
3415.24663677    1.4614160941e-16   5.3596007235e-33
3417.61833582   1.78601877286e-16   5.4405579153e-33
3419.99003488   1.53734038394e-16  5.25902606914e-33
3422.36173393   1.73355083018e-16  5.21785625045e-33
3424.73343298   1.17477748255e-16  5.14976250618e-33
3427.10513204   1.45759867293e-16  5.10352257977e-33
3429.47683109   8.96956699393e-17  4.89693896997e-33
3431.84853014   1.48750686104e-16  4.80202276061e-33
 3434.2202292   9.42426012777e-17  4.58740377032e-33
3436.59192825   1.16133121783e-16  4.75730911179e-33
 3438.9636273   1.01827437819e-16  4.55277624748e-33
3441.33532636   1.23698906048e-16   4.6430608684e-33
3443.70702541   1.37696733739e-16  4.63572631546e-33
3446.07872446     2.490856748e-16   4.7935455084e-33
3448.45042352   9.67773095081e-17  4.19416128722e-33
3450.82212257   6.26723554909e-17  4.14797556546e-33
3453.19382162   9.59175828546e-17  4.26687023113e-33
3455.56552068    1.0386488774e-16  4.32016870687e-33
3457.93721973   1.76092486491e-16  4.51046954365e-33
3460.30891878   1.70882810047e-16  4.44854503243e-33
3462.68061784   1.26690322352e-16  4.49280243236e-33
