# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.11 '           / Python version                                 
# VERSNPY = '2.2.3   '           / Numpy version                                  
# VERSSCI = '1.13.1  '           / Scipy version                                  
# VERSAST = '6.1.0   '           / Astropy version                                
# VERSSKL = '1.6.1   '           / Scikit-learn version                           
# VERSPYP = '0.1.dev17374+gbfcf572' / PypeIt version                              
# DATE    = '2025-03-06'         / UTC date created                               
# RA      =   216.82058333333327                                                  
# DEC     =  -0.9213055555555555                                                  
# TARGET  = 'ATLAS25buk'                                                          
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60731.150091                                                  
# DATETIME= '2025-02-25T03:36:07.862' / Date and time of the observation in ISOT f
# AIRMASS =             1.280221                                                  
# EXPTIME =               3000.0                                                  
# FILENAME= 'v_e_20250224_104_1_0_2.fits'                                         
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-02-25T03:36:07.864'                                             
# CONFNAME= 'BlueConfig'                                                          
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =   2326.9999999988386                                                  
# CLBS_DIR= '/Users/angus/Downloads/LT_SPRAT_reductions/20250224_x3/reduced/Cali&'
# CONTINUE  'brations'                                                            
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0125-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4274.752  1.302e-15  4.820e-17
  4279.050  1.258e-15  4.860e-17
  4283.350  1.345e-15  4.805e-17
  4287.651  1.413e-15  4.777e-17
  4291.958  1.315e-15  4.787e-17
  4296.267  1.201e-15  4.630e-17
  4300.577  1.475e-15  4.720e-17
  4304.890  1.411e-15  4.704e-17
  4309.202  1.100e-15  4.458e-17
  4313.519  1.595e-15  4.781e-17
  4317.838  1.234e-15  4.503e-17
  4322.161  1.213e-15  4.524e-17
  4326.480  1.349e-15  4.593e-17
  4330.804  1.164e-15  4.458e-17
  4335.133  1.271e-15  4.501e-17
  4339.464  1.198e-15  4.484e-17
  4343.791  1.413e-15  4.515e-17
  4348.125  1.117e-15  4.344e-17
  4352.459  1.317e-15  4.478e-17
  4356.802  1.312e-15  4.530e-17
  4361.136  1.159e-15  4.329e-17
  4365.480  1.217e-15  4.429e-17
  4369.821  1.392e-15  4.553e-17
  4374.168  1.246e-15  4.349e-17
  4378.518  1.091e-15  4.248e-17
  4382.865  1.350e-15  4.358e-17
  4387.217  1.286e-15  4.334e-17
  4391.571  1.396e-15  4.319e-17
  4395.927  1.339e-15  4.338e-17
  4400.285  1.245e-15  4.335e-17
  4404.643  1.261e-15  4.311e-17
  4409.006  1.269e-15  4.309e-17
  4413.369  1.179e-15  4.194e-17
  4417.735  1.312e-15  4.306e-17
  4422.102  1.233e-15  4.231e-17
  4426.475  1.402e-15  4.358e-17
  4430.845  1.275e-15  4.182e-17
  4435.217  1.239e-15  4.167e-17
  4439.597  1.189e-15  4.033e-17
  4443.974  1.314e-15  4.163e-17
  4448.352  1.359e-15  4.225e-17
  4452.734  1.198e-15  4.018e-17
  4457.119  1.188e-15  3.955e-17
  4461.503  1.190e-15  3.925e-17
  4465.891  1.341e-15  4.084e-17
  4470.282  1.287e-15  4.000e-17
  4474.673  1.204e-15  3.875e-17
  4479.065  1.192e-15  3.915e-17
  4483.461  1.184e-15  3.785e-17
  4487.859  1.181e-15  3.822e-17
  4492.255  1.184e-15  3.835e-17
  4496.655  1.145e-15  3.756e-17
  4501.059  1.057e-15  3.631e-17
  4505.464  1.126e-15  3.662e-17
  4509.870  1.012e-15  3.528e-17
  4514.280  1.118e-15  3.552e-17
  4518.690  1.025e-15  3.510e-17
  4523.101  1.105e-15  3.594e-17
  4527.516  9.944e-16  3.454e-17
  4531.933  8.983e-16  3.391e-17
  4536.350  1.014e-15  3.454e-17
  4540.772  8.901e-16  3.370e-17
  4545.191  1.067e-15  3.485e-17
  4549.616  1.145e-15  3.464e-17
  4554.041  1.009e-15  3.435e-17
  4558.467  1.141e-15  3.466e-17
  4562.898  1.112e-15  3.390e-17
  4567.327  1.258e-15  3.518e-17
  4571.760  1.156e-15  3.408e-17
  4576.195  9.913e-16  3.292e-17
  4580.630  1.185e-15  3.403e-17
  4585.069  1.239e-15  3.458e-17
  4589.509  1.165e-15  3.361e-17
  4593.949  1.162e-15  3.318e-17
  4598.394  1.161e-15  3.271e-17
  4602.839  1.130e-15  3.245e-17
  4607.286  1.241e-15  3.292e-17
  4611.734  1.133e-15  3.225e-17
  4616.185  1.016e-15  3.130e-17
  4620.638  1.087e-15  3.156e-17
  4625.090  1.060e-15  3.147e-17
  4629.547  1.059e-15  3.142e-17
  4634.005  1.127e-15  3.135e-17
  4638.462  1.125e-15  3.059e-17
  4642.925  1.018e-15  2.961e-17
  4647.387  1.188e-15  3.081e-17
  4651.851  1.249e-15  3.116e-17
  4656.316  1.177e-15  3.099e-17
  4660.785  1.272e-15  3.143e-17
  4665.254  1.256e-15  3.190e-17
  4669.725  1.215e-15  3.146e-17
  4674.198  1.177e-15  3.105e-17
  4678.672  1.321e-15  3.169e-17
  4683.149  1.252e-15  3.118e-17
  4687.625  1.330e-15  3.090e-17
  4692.107  1.391e-15  3.146e-17
  4696.586  1.249e-15  3.005e-17
  4701.066  1.276e-15  2.976e-17
  4705.550  1.283e-15  2.991e-17
  4710.038  1.275e-15  2.976e-17
  4714.528  1.362e-15  3.074e-17
  4719.017  1.463e-15  3.092e-17
  4723.509  1.384e-15  3.061e-17
  4728.000  1.395e-15  3.080e-17
  4732.495  1.451e-15  3.115e-17
  4736.991  1.460e-15  3.107e-17
  4741.489  1.461e-15  3.081e-17
  4745.987  1.422e-15  3.049e-17
  4750.487  1.619e-15  3.127e-17
  4754.990  1.577e-15  3.092e-17
  4759.493  1.550e-15  3.123e-17
  4764.000  1.483e-15  3.028e-17
  4768.506  1.526e-15  3.047e-17
  4773.015  1.377e-15  2.952e-17
  4777.525  1.528e-15  3.032e-17
  4782.037  1.448e-15  2.957e-17
  4786.549  1.466e-15  3.009e-17
  4791.065  1.474e-15  2.999e-17
  4795.581  1.522e-15  3.032e-17
  4800.098  1.492e-15  3.003e-17
  4804.618  1.522e-15  3.035e-17
  4809.138  1.459e-15  3.003e-17
  4813.662  1.537e-15  3.041e-17
  4818.186  1.526e-15  3.042e-17
  4822.711  1.545e-15  3.030e-17
  4827.238  1.527e-15  3.009e-17
  4831.765  1.440e-15  2.976e-17
  4836.296  1.473e-15  2.995e-17
  4840.827  1.540e-15  3.051e-17
  4845.361  1.506e-15  2.983e-17
  4849.895  1.611e-15  3.026e-17
  4854.431  1.561e-15  2.955e-17
  4858.969  1.593e-15  2.979e-17
  4863.506  1.495e-15  2.910e-17
  4868.048  1.594e-15  2.951e-17
  4872.590  1.468e-15  2.919e-17
  4877.133  1.529e-15  2.904e-17
  4881.677  1.407e-15  2.886e-17
  4886.224  1.363e-15  2.859e-17
  4890.771  1.417e-15  2.856e-17
  4895.319  1.365e-15  2.755e-17
  4899.871  1.479e-15  2.861e-17
  4904.421  1.424e-15  2.853e-17
  4908.975  1.302e-15  2.763e-17
  4913.530  1.337e-15  2.771e-17
  4918.086  1.295e-15  2.737e-17
  4922.643  1.347e-15  2.744e-17
  4927.203  1.398e-15  2.763e-17
  4931.763  1.206e-15  2.615e-17
  4936.324  1.380e-15  2.724e-17
  4940.887  1.434e-15  2.737e-17
  4945.452  1.316e-15  2.687e-17
  4950.017  1.293e-15  2.680e-17
  4954.586  1.375e-15  2.713e-17
  4959.153  1.348e-15  2.702e-17
  4963.723  1.412e-15  2.741e-17
  4968.294  1.312e-15  2.689e-17
  4972.866  1.464e-15  2.768e-17
  4977.442  1.360e-15  2.699e-17
  4982.016  1.335e-15  2.651e-17
  4986.592  1.347e-15  2.669e-17
  4991.171  1.406e-15  2.685e-17
  4995.751  1.396e-15  2.693e-17
  5000.331  1.356e-15  2.667e-17
  5004.913  1.445e-15  2.663e-17
  5009.495  1.317e-15  2.613e-17
  5014.081  1.383e-15  2.626e-17
  5018.666  1.363e-15  2.601e-17
  5023.253  1.229e-15  2.517e-17
  5027.841  1.317e-15  2.572e-17
  5032.432  1.386e-15  2.600e-17
  5037.024  1.247e-15  2.540e-17
  5041.615  1.375e-15  2.584e-17
  5046.208  1.383e-15  2.570e-17
  5050.803  1.372e-15  2.601e-17
  5055.399  1.383e-15  2.604e-17
  5059.997  1.371e-15  2.617e-17
  5064.595  1.361e-15  2.609e-17
  5069.194  1.284e-15  2.536e-17
  5073.796  1.405e-15  2.581e-17
  5078.399  1.399e-15  2.579e-17
  5083.002  1.325e-15  2.532e-17
  5087.606  1.171e-15  2.449e-17
  5092.213  1.323e-15  2.511e-17
  5096.820  1.235e-15  2.469e-17
  5101.428  1.264e-15  2.485e-17
  5106.037  1.231e-15  2.437e-17
  5110.649  1.222e-15  2.438e-17
  5115.260  1.182e-15  2.396e-17
  5119.875  1.186e-15  2.376e-17
  5124.488  1.209e-15  2.407e-17
  5129.105  1.230e-15  2.399e-17
  5133.720  1.279e-15  2.416e-17
  5138.339  1.257e-15  2.420e-17
  5142.958  1.219e-15  2.419e-17
  5147.578  1.299e-15  2.457e-17
  5152.200  1.293e-15  2.432e-17
  5156.823  1.240e-15  2.425e-17
  5161.446  1.356e-15  2.454e-17
  5166.070  1.371e-15  2.446e-17
  5170.698  1.312e-15  2.417e-17
  5175.324  1.394e-15  2.434e-17
  5179.953  1.291e-15  2.386e-17
  5184.583  1.371e-15  2.416e-17
  5189.213  1.273e-15  2.411e-17
  5193.845  1.293e-15  2.455e-17
  5198.478  1.319e-15  2.474e-17
  5203.111  1.400e-15  2.500e-17
  5207.748  1.377e-15  2.462e-17
  5212.383  1.427e-15  2.470e-17
  5217.021  1.340e-15  2.436e-17
  5221.658  1.361e-15  2.407e-17
  5226.298  1.302e-15  2.380e-17
  5230.939  1.349e-15  2.405e-17
  5235.580  1.319e-15  2.397e-17
  5240.223  1.288e-15  2.377e-17
  5244.868  1.271e-15  2.360e-17
  5249.512  1.278e-15  2.344e-17
  5254.158  1.278e-15  2.338e-17
  5258.805  1.326e-15  2.359e-17
  5263.453  1.312e-15  2.350e-17
  5268.102  1.249e-15  2.282e-17
  5272.753  1.274e-15  2.319e-17
  5277.404  1.294e-15  2.313e-17
  5282.055  1.277e-15  2.305e-17
  5286.709  1.251e-15  2.313e-17
  5291.363  1.280e-15  2.312e-17
  5296.018  1.269e-15  2.319e-17
  5300.674  1.245e-15  2.318e-17
  5305.332  1.209e-15  2.275e-17
  5309.991  1.312e-15  2.333e-17
  5314.650  1.272e-15  2.316e-17
  5319.311  1.288e-15  2.322e-17
  5323.971  1.341e-15  2.343e-17
  5328.634  1.290e-15  2.339e-17
  5333.297  1.312e-15  2.339e-17
  5337.962  1.350e-15  2.334e-17
  5342.627  1.333e-15  2.339e-17
  5347.294  1.278e-15  2.308e-17
  5351.961  1.413e-15  2.353e-17
  5356.629  1.407e-15  2.371e-17
  5361.297  1.335e-15  2.328e-17
  5365.969  1.414e-15  2.350e-17
  5370.639  1.420e-15  2.352e-17
  5375.312  1.403e-15  2.342e-17
  5379.982  1.382e-15  2.326e-17
  5384.656  1.411e-15  2.339e-17
  5389.332  1.461e-15  2.364e-17
  5394.006  1.480e-15  2.366e-17
  5398.682  1.395e-15  2.325e-17
  5403.362  1.366e-15  2.304e-17
  5408.040  1.399e-15  2.318e-17
  5412.718  1.358e-15  2.298e-17
  5417.400  1.464e-15  2.356e-17
  5422.081  1.344e-15  2.290e-17
  5426.764  1.414e-15  2.316e-17
  5431.447  1.356e-15  2.290e-17
  5436.130  1.289e-15  2.250e-17
  5440.816  1.330e-15  2.239e-17
  5445.502  1.226e-15  2.212e-17
  5450.188  1.225e-15  2.192e-17
  5454.875  1.189e-15  2.156e-17
  5459.564  1.302e-15  2.217e-17
  5464.254  1.171e-15  2.160e-17
  5468.945  1.315e-15  2.227e-17
  5473.635  1.371e-15  2.235e-17
  5478.327  1.327e-15  2.226e-17
  5483.019  1.379e-15  2.251e-17
  5487.713  1.346e-15  2.236e-17
  5492.408  1.312e-15  2.216e-17
  5497.103  1.315e-15  2.253e-17
  5501.798  1.308e-15  2.252e-17
  5506.497  1.359e-15  2.278e-17
  5511.194  1.436e-15  2.290e-17
  5515.893  1.361e-15  2.273e-17
  5520.592  1.402e-15  2.297e-17
  5525.292  1.354e-15  2.281e-17
  5529.993  1.355e-15  2.275e-17
  5534.696  1.326e-15  2.291e-17
  5539.398  1.240e-15  2.249e-17
  5544.102  1.292e-15  2.269e-17
  5548.806  1.233e-15  2.246e-17
  5553.511  1.249e-15  2.227e-17
  5558.217  1.303e-15  2.271e-17
  5562.923  1.375e-15  2.430e-17
  5567.631  1.331e-15  3.653e-17
  5572.339  1.309e-15  4.616e-17
  5577.048  1.266e-15  4.621e-17
  5581.758  1.381e-15  4.650e-17
  5586.469  1.314e-15  3.897e-17
  5591.180  1.413e-15  2.539e-17
  5595.893  1.394e-15  2.346e-17
  5600.606  1.384e-15  2.328e-17
  5605.318  1.336e-15  2.293e-17
  5610.033  1.331e-15  2.280e-17
  5614.746  1.306e-15  2.260e-17
  5619.464  1.363e-15  2.305e-17
  5624.180  1.347e-15  2.289e-17
  5628.898  1.408e-15  2.304e-17
  5633.616  1.391e-15  2.302e-17
  5638.334  1.434e-15  2.336e-17
  5643.054  1.472e-15  2.345e-17
  5647.774  1.366e-15  2.311e-17
  5652.495  1.366e-15  2.298e-17
  5657.217  1.423e-15  2.320e-17
  5661.939  1.397e-15  2.323e-17
  5666.661  1.430e-15  2.353e-17
  5671.386  1.414e-15  2.350e-17
  5676.109  1.336e-15  2.315e-17
  5680.835  1.396e-15  2.346e-17
  5685.561  1.332e-15  2.313e-17
  5690.287  1.380e-15  2.329e-17
  5695.014  1.322e-15  2.293e-17
  5699.741  1.335e-15  2.295e-17
  5704.470  1.378e-15  2.340e-17
  5709.199  1.349e-15  2.321e-17
  5713.929  1.312e-15  2.299e-17
  5718.659  1.348e-15  2.318e-17
  5723.390  1.314e-15  2.294e-17
  5728.122  1.293e-15  2.272e-17
  5732.854  1.344e-15  2.310e-17
  5737.587  1.338e-15  2.310e-17
  5742.320  1.270e-15  2.251e-17
  5747.055  1.260e-15  2.262e-17
  5751.790  1.226e-15  2.249e-17
  5756.525  1.305e-15  2.285e-17
  5761.261  1.316e-15  2.299e-17
  5765.998  1.252e-15  2.250e-17
  5770.735  1.310e-15  2.281e-17
  5775.473  1.339e-15  2.298e-17
  5780.212  1.338e-15  2.303e-17
  5784.951  1.318e-15  2.293e-17
  5789.690  1.329e-15  2.299e-17
  5794.431  1.360e-15  2.327e-17
  5799.171  1.385e-15  2.320e-17
  5803.914  1.421e-15  2.350e-17
  5808.655  1.379e-15  2.322e-17
  5813.398  1.404e-15  2.339e-17
  5818.141  1.439e-15  2.367e-17
  5822.884  1.417e-15  2.348e-17
  5827.629  1.424e-15  2.348e-17
  5832.375  1.481e-15  2.376e-17
  5837.120  1.517e-15  2.395e-17
  5841.867  1.511e-15  2.399e-17
  5846.612  1.516e-15  2.390e-17
  5851.360  1.538e-15  2.402e-17
  5856.108  1.484e-15  2.393e-17
  5860.856  1.514e-15  2.440e-17
  5865.605  1.518e-15  2.461e-17
  5870.354  1.428e-15  2.410e-17
  5875.104  1.499e-15  2.456e-17
  5879.855  1.541e-15  2.652e-17
  5884.605  1.543e-15  2.948e-17
  5889.357  1.485e-15  3.159e-17
  5894.109  1.405e-15  3.133e-17
  5898.861  1.479e-15  3.056e-17
  5903.615  1.532e-15  2.742e-17
  5908.367  1.515e-15  2.533e-17
  5913.122  1.473e-15  2.426e-17
  5917.876  1.518e-15  2.467e-17
  5922.631  1.494e-15  2.446e-17
  5927.387  1.437e-15  2.426e-17
  5932.143  1.452e-15  2.427e-17
  5936.899  1.521e-15  2.450e-17
  5941.656  1.495e-15  2.422e-17
  5946.414  1.360e-15  2.371e-17
  5951.171  1.449e-15  2.409e-17
  5955.931  1.531e-15  2.446e-17
  5960.689  1.556e-15  2.430e-17
  5965.450  1.469e-15  2.367e-17
  5970.209  1.454e-15  2.389e-17
  5974.968  1.561e-15  2.428e-17
  5979.730  1.559e-15  2.433e-17
  5984.491  1.502e-15  2.395e-17
  5989.253  1.494e-15  2.375e-17
  5994.015  1.485e-15  2.368e-17
  5998.778  1.497e-15  2.374e-17
  6003.540  1.501e-15  2.365e-17
  6008.303  1.511e-15  2.364e-17
  6013.068  1.400e-15  2.296e-17
  6017.832  1.434e-15  2.296e-17
  6022.596  1.401e-15  2.295e-17
  6027.362  1.499e-15  2.350e-17
  6032.128  1.484e-15  2.327e-17
  6036.894  1.494e-15  2.349e-17
  6041.660  1.465e-15  2.308e-17
  6046.426  1.483e-15  2.321e-17
  6051.194  1.461e-15  2.308e-17
  6055.962  1.492e-15  2.310e-17
  6060.729  1.450e-15  2.299e-17
  6065.498  1.460e-15  2.309e-17
  6070.268  1.408e-15  2.285e-17
  6075.036  1.454e-15  2.285e-17
  6079.807  1.424e-15  2.260e-17
  6084.576  1.495e-15  2.312e-17
  6089.346  1.389e-15  2.250e-17
  6094.118  1.426e-15  2.255e-17
  6098.888  1.449e-15  2.269e-17
  6103.659  1.479e-15  2.294e-17
  6108.432  1.513e-15  2.299e-17
  6113.204  1.480e-15  2.278e-17
  6117.976  1.540e-15  2.314e-17
  6122.749  1.548e-15  2.306e-17
  6127.523  1.526e-15  2.309e-17
  6132.297  1.529e-15  2.328e-17
  6137.071  1.503e-15  2.313e-17
  6141.845  1.553e-15  2.354e-17
  6146.620  1.499e-15  2.321e-17
  6151.394  1.517e-15  2.317e-17
  6156.171  1.488e-15  2.304e-17
  6160.946  1.520e-15  2.312e-17
  6165.722  1.478e-15  2.300e-17
  6170.499  1.494e-15  2.301e-17
  6175.275  1.484e-15  2.286e-17
  6180.051  1.501e-15  2.304e-17
  6184.830  1.464e-15  2.280e-17
  6189.608  1.517e-15  2.304e-17
  6194.385  1.444e-15  2.256e-17
  6199.163  1.347e-15  2.215e-17
  6203.943  1.294e-15  2.169e-17
  6208.721  1.314e-15  2.191e-17
  6213.500  1.289e-15  2.182e-17
  6218.280  1.427e-15  2.276e-17
  6223.059  1.450e-15  2.288e-17
  6227.839  1.483e-15  2.361e-17
  6232.621  1.494e-15  2.436e-17
  6237.401  1.444e-15  2.399e-17
  6242.182  1.478e-15  2.419e-17
  6246.961  1.505e-15  2.382e-17
  6251.745  1.504e-15  2.404e-17
  6256.526  1.572e-15  2.444e-17
  6261.308  1.439e-15  2.392e-17
  6266.090  1.480e-15  2.410e-17
  6270.873  1.483e-15  2.364e-17
  6275.656  1.483e-15  2.351e-17
  6280.439  1.470e-15  2.373e-17
  6285.222  1.452e-15  2.375e-17
  6290.005  1.436e-15  2.697e-17
  6294.789  1.496e-15  3.519e-17
  6299.573  1.410e-15  3.561e-17
  6304.357  1.474e-15  3.578e-17
  6309.142  1.538e-15  3.437e-17
  6313.928  1.554e-15  2.632e-17
  6318.713  1.491e-15  2.396e-17
  6323.498  1.447e-15  2.392e-17
  6328.284  1.532e-15  2.434e-17
  6333.069  1.508e-15  2.414e-17
  6337.855  1.461e-15  2.366e-17
  6342.642  1.453e-15  2.312e-17
  6347.428  1.472e-15  2.360e-17
  6352.215  1.444e-15  2.405e-17
  6357.001  1.473e-15  2.716e-17
  6361.788  1.379e-15  2.749e-17
  6366.575  1.466e-15  2.772e-17
  6371.363  1.413e-15  2.698e-17
  6376.151  1.346e-15  2.416e-17
  6380.938  1.429e-15  2.302e-17
  6385.727  1.348e-15  2.274e-17
  6390.514  1.261e-15  2.234e-17
  6395.303  1.363e-15  2.266e-17
  6400.092  1.315e-15  2.229e-17
  6404.881  1.310e-15  2.232e-17
  6409.670  1.319e-15  2.233e-17
  6414.458  1.298e-15  2.249e-17
  6419.249  1.294e-15  2.226e-17
  6424.037  1.242e-15  2.225e-17
  6428.828  1.272e-15  2.205e-17
  6433.617  1.251e-15  2.220e-17
  6438.407  1.261e-15  2.209e-17
  6443.198  1.241e-15  2.220e-17
  6447.987  1.231e-15  2.222e-17
  6452.779  1.325e-15  2.282e-17
  6457.568  1.288e-15  2.292e-17
  6462.360  1.340e-15  2.354e-17
  6467.149  1.222e-15  2.317e-17
  6471.942  1.308e-15  2.373e-17
  6476.733  1.251e-15  2.314e-17
  6481.524  1.231e-15  2.245e-17
  6486.316  1.236e-15  2.219e-17
  6491.107  1.186e-15  2.227e-17
  6495.899  1.234e-15  2.307e-17
  6500.691  1.218e-15  2.323e-17
  6505.482  1.339e-15  2.407e-17
  6510.275  1.197e-15  2.293e-17
  6515.067  1.282e-15  2.304e-17
  6519.860  1.292e-15  2.281e-17
  6524.652  1.319e-15  2.348e-17
  6529.445  1.298e-15  2.363e-17
  6534.237  1.314e-15  2.377e-17
  6539.028  1.274e-15  2.354e-17
  6543.821  1.289e-15  2.354e-17
  6548.615  1.203e-15  2.342e-17
  6553.407  1.279e-15  2.367e-17
  6558.201  1.321e-15  2.385e-17
  6562.993  1.357e-15  2.390e-17
  6567.787  1.246e-15  2.302e-17
  6572.581  1.322e-15  2.341e-17
  6577.375  1.353e-15  2.382e-17
  6582.168  1.287e-15  2.385e-17
  6586.962  1.390e-15  2.439e-17
  6591.756  1.344e-15  2.383e-17
  6596.549  1.343e-15  2.390e-17
  6601.344  1.314e-15  2.404e-17
  6606.137  1.369e-15  2.414e-17
