# SNID ztf18aclieva
# OBSERVER = Rich/Huddleston/Cummings/Wise
# RA 128.47183333333334
# OBS_DATE 2025-05-02 05:07:27.58
# MJD 60797.21351366
# DEC 57.53944444444444
# INSTRUMENT KAST
#wavelength flux flux_err
3451.78495049 0.26917213 0.17240079
3452.79523569 0.07831893 0.17411344
3453.80552090 0.48174855 0.17961439
3454.81580610 0.30891991 0.17684360
3455.82609130 0.21600264 0.17484567
3456.83637651 0.22683544 0.17003517
3457.84666171 0.32077035 0.16894175
3458.85694691 0.42510697 0.16567597
3459.86723211 0.16964011 0.15704377
3460.87751732 0.56882983 0.16936836
3461.88780252 0.29574117 0.16895168
3462.89808772 0.64573491 0.17881837
3463.90837292 0.50872648 0.17638813
3464.91865813 0.55422014 0.17319922
3465.92894333 0.47587967 0.17542714
3466.93922853 0.15953363 0.16964513
3467.94951373 0.34541354 0.16501313
3468.95979894 0.28807086 0.15467381
3469.97008414 0.15667847 0.15553118
3470.98036934 0.30706531 0.16525315
3471.99065455 0.41441196 0.15992688
3473.00093975 0.27297118 0.15436502
3474.01122495 0.31524342 0.14414607
3475.02151015 0.15875988 0.14820674
3476.03179536 0.39786801 0.15267667
3477.04208056 -0.12274632 0.16478564
3478.05236576 -0.09530354 0.17729950
3479.06265096 0.09076304 0.17868666
3480.07293617 0.25182375 0.18710385
3481.08322137 0.16932912 0.17845158
3482.09350657 0.14083794 0.17458706
3483.10379178 0.33414215 0.17953278
3484.11407698 0.46553385 0.18316133
3485.12436218 0.53297764 0.18360388
3486.13464738 0.09769857 0.17599566
3487.14493259 -0.05307924 0.17014553
3488.15521779 0.35875708 0.17611426
3489.16550299 0.33324236 0.16243878
3490.17578819 0.35703605 0.16047001
3491.18607340 0.33357707 0.15374102
3492.19635860 0.31527984 0.15720575
3493.20664380 0.29554650 0.16292216
3494.21692900 0.30281961 0.16756620
3495.22721421 0.49776769 0.16248696
3496.23749941 0.45486727 0.16122623
3497.24778461 0.27647871 0.15683307
3498.25806982 0.48741663 0.17056586
3499.26835502 0.27000394 0.16108149
3500.27864022 0.29010880 0.15831785
3501.28892542 0.38309738 0.16086984
3502.29921063 0.25031328 0.15746048
3503.30949583 0.17600238 0.15735736
3504.31978103 0.05479033 0.16016734
3505.33006623 0.19782406 0.15798131
3506.34035144 0.39390630 0.16308175
3507.35063664 0.33347735 0.16049555
3508.36092184 0.20679015 0.15823816
3509.37120705 0.29923645 0.16101101
3510.38149225 0.24255624 0.15669894
3511.39177745 0.13649489 0.14903113
3512.40206265 0.30914485 0.14713250
3513.41234786 0.50552231 0.15628928
3514.42263306 0.41399035 0.15960865
3515.43291826 0.36970705 0.16718695
3516.44320346 0.61781585 0.16427760
3517.45348867 0.72998631 0.16985689
3518.46377387 0.46927181 0.16315918
3519.47405907 0.35436651 0.15248336
3520.48434427 0.18168122 0.14447628
3521.49462948 0.13512066 0.14590420
3522.50491468 0.33184198 0.15737143
3523.51519988 0.51062858 0.16030830
3524.52548509 0.25932449 0.14978783
3525.53577029 0.32872254 0.14487547
3526.54605549 0.24576010 0.15390441
3527.55634069 0.31150463 0.16133304
3528.56662590 0.28583527 0.15660337
3529.57691110 0.46531054 0.16687565
3530.58719630 0.42202550 0.15752247
3531.59748150 0.06496084 0.14687008
3532.60776671 0.37390107 0.15736185
3533.61805191 0.54942840 0.16246939
3534.62833711 0.52831161 0.16849914
3535.63862231 0.45317629 0.16611916
3536.64890752 0.29013574 0.16357607
3537.65919272 0.17696027 0.16123866
3538.66947792 0.40171960 0.17156529
3539.67976313 0.35447612 0.18171518
3540.69004833 0.37544778 0.17677696
3541.70033353 0.42257941 0.18211438
3542.71061873 0.37567082 0.18233506
3543.72090394 0.25433663 0.18193834
3544.73118914 0.60636681 0.19020832
3545.74147434 0.53673559 0.18867996
3546.75175954 0.31966075 0.18155244
3547.76204475 0.24707957 0.17581569
3548.77232995 0.43209058 0.18154460
3549.78261515 0.18031274 0.18126363
3550.79290036 0.38305146 0.17912434
3551.80318556 0.25463116 0.17485721
3552.81347076 0.27045742 0.17515415
3553.82375596 0.24922182 0.17305112
3554.83404117 0.10245260 0.17645957
3555.84432637 0.34955612 0.17960864
3556.85461157 0.30150765 0.17549911
3557.86489677 0.21625754 0.17087494
3558.87518198 0.38250127 0.17222071
3559.88546718 0.39548081 0.17000574
3560.89575238 0.05569792 0.17005381
3561.90603758 0.25244477 0.17370793
3562.91632279 0.13653201 0.15978695
3563.92660799 0.56986803 0.15975839
3564.93689319 0.44874361 0.15742713
3565.94717840 0.33396447 0.16024898
3566.95746360 0.33473498 0.15939926
3567.96774880 0.18215345 0.15039465
3568.97803400 0.07317399 0.14946075
3569.98831921 0.08036964 0.15015361
3570.99860441 0.30417064 0.15471703
3572.00888961 0.24987850 0.14787567
3573.01917481 0.38208821 0.15615270
3574.02946002 0.58743584 0.16315420
3575.03974522 0.43699268 0.16424608
3576.05003042 0.43143314 0.16625284
3577.06031563 0.45843524 0.15720913
3578.07060083 0.39355114 0.15630913
3579.08088603 0.45912209 0.15006183
3580.09117123 0.29445398 0.13533890
3581.10145644 0.24161726 0.14101115
3582.11174164 0.18885364 0.14410107
3583.12202684 0.15320368 0.13485897
3584.13231204 0.26989478 0.13184187
3585.14259725 0.22993667 0.13611516
3586.15288245 0.24571748 0.12631956
3587.16316765 0.41542298 0.14206780
3588.17345285 0.41171288 0.14856139
3589.18373806 0.17657812 0.14206275
3590.19402326 0.33420417 0.14606264
3591.20430846 0.20723169 0.14454697
3592.21459367 0.22697341 0.14781849
3593.22487887 0.38303563 0.15398803
3594.23516407 0.58983552 0.16433266
3595.24544927 0.36665353 0.15627784
3596.25573448 0.09268095 0.15274332
3597.26601968 0.45764855 0.15388855
3598.27630488 0.56814301 0.15637314
3599.28659008 0.15856127 0.15001374
3600.29687529 0.02600448 0.14471628
3601.30716049 0.27847525 0.14043489
3602.31744569 0.36240205 0.13920560
3603.32773090 0.32862723 0.13645747
3604.33801610 0.35772353 0.14301787
3605.34830130 0.50038201 0.14088577
3606.35858650 0.50640613 0.14125995
3607.36887171 0.47969201 0.12875883
3608.37915691 0.20221309 0.13084185
3609.38944211 0.39845315 0.13835581
3610.39972731 0.51905680 0.14590862
