@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.348
@SPECTRUM spectrum_04D2ac_395.dat
@SN-NAME 04D2ac
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 1.310
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.980           -0.01056        0.01514
       4273.980            0.01252        0.01309
       4288.980            0.00849        0.01090
       4303.980            0.00726        0.00926
       4318.980            0.01877        0.00851
       4333.980            0.01930        0.00759
       4348.980            0.02060        0.00712
       4363.980            0.02076        0.00746
       4378.980            0.02329        0.00647
       4393.980            0.01349        0.00599
       4408.980            0.02448        0.00597
       4423.980            0.01886        0.00576
       4438.980            0.01634        0.00550
       4453.980            0.01902        0.00535
       4468.980            0.02389        0.00527
       4483.980            0.01842        0.00520
       4498.980            0.01428        0.00521
       4513.980            0.02330        0.00510
       4528.980            0.03166        0.00506
       4543.980            0.01686        0.00502
       4558.980            0.01835        0.00487
       4573.980            0.03281        0.00481
       4588.980            0.03169        0.00471
       4603.980            0.03206        0.00506
       4618.980            0.03064        0.00459
       4633.980            0.02578        0.00449
       4648.980            0.03028        0.00444
       4663.980            0.02304        0.00444
       4678.980            0.04322        0.00445
       4693.980            0.03013        0.00432
       4708.980            0.03501        0.00426
       4723.980            0.02854        0.00475
       4738.980            0.03605        0.00416
       4753.980            0.04273        0.00411
       4768.980            0.03936        0.00406
       4783.980            0.02861        0.00403
       4798.980            0.03887        0.00400
       4813.980            0.03270        0.00404
       4828.980            0.02432        0.00445
       4843.980            0.03500        0.00400
       4858.980            0.03383        0.00382
       4873.980            0.02318        0.00380
       4888.980            0.02394        0.00384
       4903.980            0.02436        0.00378
       4918.980            0.01866        0.00405
       4933.980            0.01613        0.00369
       4948.980            0.01473        0.00370
       4963.980            0.02135        0.00374
       4978.980            0.01946        0.00375
       4993.980            0.02525        0.00406
       5008.980            0.01828        0.00363
       5023.980            0.02099        0.00360
       5038.980            0.01995        0.00354
       5053.980            0.02236        0.00386
       5068.980            0.02375        0.00350
       5083.980            0.02881        0.00348
       5098.980            0.03558        0.00348
       5113.980            0.03115        0.00347
       5128.980            0.04324        0.00382
       5143.980            0.03476        0.00351
       5158.980            0.03433        0.00348
       5173.980            0.04039        0.00334
       5188.980            0.05032        0.00380
       5203.980            0.04913        0.00359
       5218.980            0.04334        0.00343
       5233.980            0.04332        0.00344
       5248.980            0.04685        0.00376
       5263.980            0.05432        0.00333
       5278.980            0.04918        0.00333
       5293.980            0.04250        0.00336
       5308.980            0.03959        0.00372
       5323.980            0.04228        0.00339
       5338.980            0.03437        0.00337
       5353.980            0.04123        0.00365
       5368.980            0.04379        0.00327
       5383.980            0.05008        0.00327
       5398.980            0.05232        0.00322
       5413.980            0.05152        0.00350
       5428.980            0.05905        0.00323
       5443.980            0.05783        0.00327
       5458.980            0.05583        0.00354
       5473.980            0.05499        0.00320
       5488.980            0.06343        0.00321
       5503.980            0.06037        0.00355
       5518.980            0.04806        0.00321
       5533.980            0.05007        0.00324
       5548.980            0.04360        0.00329
       5563.980            0.05504        0.00398
       5578.980            0.04047        0.00973
       5593.980            0.04884        0.00343
       5608.980            0.04197        0.00360
       5623.980            0.04465        0.00325
       5638.980            0.04948        0.00321
       5653.980            0.04691        0.00349
       5668.980            0.04722        0.00320
       5683.980            0.03790        0.00322
       5698.980            0.03926        0.00354
       5713.980            0.03225        0.00320
       5728.980            0.02627        0.00322
       5743.980            0.03072        0.00349
       5758.980            0.02441        0.00317
       5773.980            0.02780        0.00319
       5788.980            0.02426        0.00353
       5803.980            0.01797        0.00318
       5818.980            0.01978        0.00350
       5833.980            0.02633        0.00321
       5848.980            0.02665        0.00319
       5863.980            0.03348        0.00377
       5878.980            0.03172        0.00363
       5893.980            0.03372        0.00454
       5908.980            0.03098        0.00389
       5923.980            0.04170        0.00351
       5938.980            0.03986        0.00344
       5953.980            0.04693        0.00379
       5968.980            0.04589        0.00334
       5983.980            0.04732        0.00360
       5998.980            0.05286        0.00324
       6013.980            0.03838        0.00317
       6028.980            0.04850        0.00347
       6043.980            0.04829        0.00312
       6058.980            0.05003        0.00309
       6073.980            0.05813        0.00339
       6088.980            0.04974        0.00303
       6103.980            0.04116        0.00333
       6118.980            0.04072        0.00301
       6133.980            0.04074        0.00308
       6148.980            0.04770        0.00345
       6163.980            0.04811        0.00312
       6178.980            0.04393        0.00310
       6193.980            0.04270        0.00336
       6208.980            0.03948        0.00315
       6223.980            0.03450        0.00347
       6238.980            0.03429        0.00357
       6253.980            0.03319        0.00341
       6268.980            0.03381        0.00418
       6283.980            0.02318        0.00343
       6298.980            0.03698        0.00767
       6313.980            0.03202        0.00383
       6328.980            0.02357        0.00336
       6343.980            0.02396        0.00343
       6358.980            0.02297        0.00415
       6373.980            0.02081        0.00392
       6388.980            0.02818        0.00310
       6403.980            0.02790        0.00322
       6418.980            0.02253        0.00298
       6433.980            0.02892        0.00294
       6448.980            0.03368        0.00329
       6463.980            0.03154        0.00336
       6478.980            0.03235        0.00349
       6493.980            0.03290        0.00329
       6508.980            0.03247        0.00328
       6523.980            0.03184        0.00348
       6538.980            0.02268        0.00331
       6553.980            0.02016        0.00374
       6568.980            0.02251        0.00332
       6583.980            0.02552        0.00348
       6598.980            0.02224        0.00305
       6613.980            0.02143        0.00295
       6628.980            0.01865        0.00323
       6643.980            0.02440        0.00291
       6658.980            0.02208        0.00319
       6673.980            0.02846        0.00291
       6688.980            0.02521        0.00319
       6703.980            0.02719        0.00297
       6718.980            0.02340        0.00294
       6733.980            0.01556        0.00318
       6748.980            0.02821        0.00294
       6763.980            0.01879        0.00310
       6778.980            0.01904        0.00284
       6793.980            0.02687        0.00314
       6808.980            0.02957        0.00289
       6823.980            0.03129        0.00346
       6838.980            0.03140        0.00412
       6853.980            0.03379        0.00335
       6868.980            0.03256        0.00483
       6883.980            0.03457        0.00354
       6898.980            0.03051        0.00384
       6913.980            0.02833        0.00358
       6928.980            0.02812        0.00385
       6943.980            0.03520        0.00357
       6958.980            0.02588        0.00332
       6973.980            0.03187        0.00376
       6988.980            0.02585        0.00312
       7003.980            0.03584        0.00353
       7018.980            0.02699        0.00306
       7033.980            0.01942        0.00317
       7048.980            0.02733        0.00320
       7063.980            0.03938        0.00352
       7078.980            0.02499        0.00310
       7093.980            0.02636        0.00306
       7108.980            0.02486        0.00327
       7123.980            0.02939        0.00306
       7138.980            0.02822        0.00345
       7153.980            0.02761        0.00318
       7168.980            0.02128        0.00356
       7183.980            0.02300        0.00335
       7198.980            0.03012        0.00362
       7213.980            0.02062        0.00309
       7228.980            0.02690        0.00369
       7243.980            0.01570        0.00624
       7258.980            0.02630        0.00394
       7273.980            0.01420        0.00570
       7288.980            0.02871        0.00459
       7303.980            0.02185        0.00454
       7318.980            0.02130        0.00487
       7333.980            0.02693        0.00508
       7348.980            0.02122        0.00448
       7363.980            0.02422        0.00498
       7378.980            0.01948        0.00396
       7393.980            0.01938        0.00406
       7408.980            0.02287        0.00416
       7423.980            0.01767        0.00347
       7438.980            0.03236        0.00433
       7453.980            0.02063        0.00340
       7468.980            0.02025        0.00439
       7483.980            0.02494        0.00425
       7498.980            0.02515        0.00387
       7513.980            0.01834        0.00373
       7528.980            0.02018        0.00516
       7543.980            0.01873        0.00362
       7558.980            0.01556        0.00411
       7573.980            0.01562        0.00441
       7588.980            0.02827        0.00473
       7603.980            0.02637        0.01125
       7618.980            0.01433        0.00607
       7633.980            0.01478        0.00655
       7648.980            0.03341        0.00484
       7663.980            0.01849        0.00469
       7678.980            0.01677        0.00379
       7693.980            0.01613        0.00428
       7708.980            0.01819        0.00533
       7723.980            0.00691        0.00626
       7738.980            0.02578        0.00456
       7753.980            0.01218        0.00704
       7768.980            0.02187        0.00528
       7783.980            0.00985        0.00580
       7798.980            0.01384        0.00568
       7813.980            0.01768        0.00554
       7828.980            0.02005        0.00593
       7843.980            0.01506        0.00541
       7858.980            0.01194        0.00745
       7873.980            0.01348        0.00594
       7888.980            0.01127        0.00633
       7903.980            0.01487        0.00538
       7918.980            0.02393        0.00820
       7933.980            0.01413        0.00540
       7948.980            0.01105        0.00536
       7963.980            0.02307        0.00635
       7978.980            0.00623        0.00638
       7993.980            0.00944        0.00661
       8008.980            0.00817        0.00558
       8023.980            0.00259        0.00602
       8038.980           -0.00269        0.00474
       8053.980           -0.00316        0.00549
       8068.980           -0.00307        0.00488
       8083.980           -0.00572        0.00482
       8098.980            0.00569        0.00479
       8113.980            0.00389        0.00489
       8128.980            0.00986        0.00456
       8143.980            0.00171        0.00531
       8158.980           -0.00127        0.00462
