# FILTER  = 'clear   '           / Filter
# EXPTIME =              1150.01 / Total exposure time (sec); avg. of R&B         
# OBJECT  = 'ZTF19aavlfvn'       / User-specified object name
# TARGNAME= 'ZTF19aavlfvn_S1'    / Target name (from starlist)
# DICHNAME= '560     '           / Dichroic
# GRISNAME= '400/3400'           / Blue grism                                     
# GRANAME = '400/8500'           / Red grating                                    
# WAVELEN =        7827.63818359 / Red specified central wavelength               
# BLUFILT = 'clear   '           / Blue filter                                    
# REDFILT = 'Clear   '           / Red filter                                     
# SLITNAME= 'long_1.0'           / Slitmask
# INSTRUME= 'LRIS+LRISBLUE'      / Camera                                         
# TELESCOP= 'Keck I  '           / Telescope name
# BLUDET  = 'LRISB   '           / LRIS blue detector                             
# REDDET  = 'LRISR3  '           / LRIS red detector                              
# OBSERVER= 'De      '           / Observer name
# REDUCER = '        '           / Name of reducer
# LPIPEVER= '2019.03 '           / LPipe version number
# HOSTNAME= 'gayatri '           / LPipe host computer name
# IDLVER  = '8.1     '           / IDL version number
# DATE    = '2020-02-18T12:12:38' / UT end of last exposure                       
# UTC     = '11:52:38.96'        / Universal time (excl. day) at start
# MJD-OBS = '58897.494895'       / MJD at start
# JD      =        2458897.99490 / Julian date at start
# JDMID   =        2458898.00184 / Julian date at midpoint
# JDEND   =        2458898.00878 / Julian date end of last exposure               
# MJD     =        58897.4948950 / Mean julian date at start
# MJDMID  =        58897.5018394 / Mean julian date at midpoint
# MJDEND  =        58897.5087839 / Mean julian date end of last exposure          
# DATE_BEG= '2020-02-18T11:52:38' / UT start of first exposure                    
# DATE_END= '2020-02-18T12:12:38' / UT end of last exposure                       
# OBSDATE = '2020-02-18T11:52:38' / UT start of first exposure                    
# AZ      =        94.3113748300 / Telescope azimuth (deg)
# EL      =        41.6739258000 / Telescope elevation (deg)
# RA      = '14:38:10.38'        / Right ascension
# DEC     = '+10:08:04.6'        / Telescope declination
# HA      = '+20:44:15.15'       / Hour angle at start
# ST      = '11:22:25.02'        / Sidereal time at start
# EQUINOX =        2000.00000000 / Equinox of RA/DEC
# AIRMASS =              1.47889 / Approximate av. airmass of combined spectrum   
# SUNELEV =       -67.6309000000 / Sun elevation (deg)
# MOONELEV=       -14.3687000000 / Moon elevation (deg)
# MOONDIST=        59.8123895671 / Distance to moon (deg)
# MOONPHAS=       0.239921068592 / Lunar phase (1 = full)
# PARANGLE=       -72.3973243368 / Parallactic angle (at start, deg)
# OFFPA   =       0.897400630722 / Slit rotation vs. parallactic angle (deg)
# SLITPA  =       -71.4999000000 / Slit or right chip CCW from North (deg)
# ROTPOSN =       -161.499922380 / Rotator angle (deg; 90 = slit north)
# ROTPPOSN=       -89.9528981200 / Rotator physical position (deg)
# DOMEPOSN=        94.1476888000 / Dome azimuth angle (deg)
# TRAPDOOR= 'open    '           / Trapdoor status (open/closed)
# CURRINST= 'LRISADC '           / ADC instrument
# ADCWAVE0=        3400.00000000 / ADC min. compensation wavelength (Ang)
# ADCWAVE1=        9000.00000000 / ADC max. compensation wavelength (Ang)
# PREPARED= '2020-02-20T04:26:29' / Timestamp of prepare reduction step
# TOTALEXP=              1150.01 / Total exposure time (sec); avg. of R&B         
# EXTDATE = '2020-03-26T20:00:15' / UT time 1D spectrum extracted by specextract
# REDUCED = '2020-03-26T20:00:50' / Timestamp of connect reduction step           
# MINWAV  =        1784.55051377 / Minimum wavelength                             
# MAXWAV  =        10306.0408086 / Maximum wavelength                             
# SOLFILE = 'fpb200218_0011r_arc.sol' / Secondary wave calibration solution
# BLUFILE = 'celsb200218_0061r_ZTF19aavlfvn.spec' / Blue spectrum file            
# REDFILE = 'celsr200218_0066r_ZTF19aavlfvn_s2.spec' / Red spectrum file          
# JDSTART =        2458897.99490 / Julian date start of first exposure            
# MJDSTART=        58897.4948950 / Mean julian date start of first exposure       
# RESCALER=        1.01900613586 / Rescaling factor applied to red                
# RESCALEB=              1.00000 / (blue not rescaled)                            
# WAVOVER = '5546.19-5704.57'    / Wavelength region of useable red-blue overlap  
# ATCHWAV =        5645.18359375 / Red-blue connection wavelength                 
# BLUDBEG = '2020-02-18T11:52:38' / UT start of first blue exposure               
# REDDBEG = '2020-02-18T11:52:48' / UT start of first red exposure                
# BLUDEND = '2020-02-18T12:12:38' / UT end of last blue exposure                  
# REDDEND = '2020-02-18T12:12:32' / UT end of last red exposure                   
# BLUNEXP =                    1 / Num. blue exposures summed                     
# REDNEXP =                    2 / Num. red exposures summed                      
# BLUEXPTM=              1200.00 / Blue exposure time                             
# REDEXPTM=              1100.01 / Red exposure time                              
# REDEXP1 =              550.004 /                                                
# REDEXP2 =              550.002 /                                                
# BLUEXP1 =              1200.00 /                                                
# BLUAIR1 =              1.50230 /                                                
# REDAIR1 =              1.50113 /                                                
# REDAIR2 =              1.43324 /                                                
# BLUBIN  = '2,2     '           / Blue binning (spat,spec)                       
# REDBIN  = '2,1     '           / Red binning (spat,spec)                        
# BLUXCENT=                 1587 / Blue X reference pixel for extraction          
# REDXCENT=                 2048 / Red X reference pixel for extraction           
# BLUYCENT=              103.920 / Blue Y extraction center position              
# REDYCENT=              67.7400 / Red Y extraction center position               
# BLUAPRAD=              3.79000 / Blue extraction aperture half-width            
# REDAPRAD=              3.36000 / Red extraction aperture half-width             
# BLUBKDST=              6.30000 / Blue background aper. inner edge distance      
# REDBKDST=              5.90000 / Red background aper. inner edge distance       
# BLUBKWID=              5.10000 / Blue background aperture width                 
# REDBKWID=              5.00000 / Red background aperture width                  
# BLUCWAV =        3616.16594317 / Blue central wavelength (Ang)                  
# REDCWAV =        7854.16620197 / Red central wavelength (Ang)                   
# BLUDISP =        2.08204272066 / Blue dispersion (Ang/pix)                      
# REDDISP =        1.19924348022 / Red dispersion (Ang/pix)                       
# BLU2DSPC= 'lsb200218_0061r_ZTF19aavlfvn.fits' / Blue 2D spectrum file           
# RED2DSPC= 'lsr200218_0066r_ZTF19aavlfvn_s2.fits' / Red 2D spectrum file         
# BLU2DS1 = 'szfpb200218_0061r.fits' / Individual blue 2D spectra                 
# RED2DS2 = 'szfpr200218_0067r.fits' / Individual red 2D spectra                  
# RED2DS1 = 'szfpr200218_0066r.fits' / Individual red 2D spectra                  
# BLUARCF = 'fpb200218_0011r_arc.fits' / Blue arc file                            
# REDARCF = 'fpr200218_0011r_arc.fits' / Red arc file                             
# BLUSOL  = 'fpb200218_0011r_arc.sol' / Blue arc solution file                    
# REDSOL  = 'fpr200218_0011r_arc.sol' / Red arc solution file                     
# BLUFLEX =              1.76594 / Blue flexure correction (Ang)                  
# REDFLEX =              4.51620 / Red flexure correction (Ang)                   
# BLUTRAC = 'lsb200218_0061r_ZTF19aavlfvn.trace' / Blue tracing file              
# REDTRAC = 'lsr200218_0066r_ZTF19aavlfvn_s2.trace' / Red tracing file            
# BLUFCAL1= 'elsb200219_0045_Feige34.response' / Blue flux standard file          
# REDFCAL1= 'elsr200219_0045_Feige34.response' / Red flux standard file           
# BLUFAIR1=              1.09004 / Blue flux standard airmass                     
# REDFAIR1=              1.08998 / Red flux standard airmass                      
# BLUFNAM1= 'Feige34 '           / Blue flux standard star name                   
# REDFNAM1= 'Feige34 '           / Red flux standard star name                    
# BLUFLAT = 'lb200218_0013s5_domflat.fits' / Blue flat field file name            
# REDFLAT = 'lr200218_0013s5_domflat.fits' / Red flat field file name             
# KOAID1  = '           0'       /                                                
# KOAID2  = '           0'       /                                                
# KOAID3  = '           0'       /                                                
# HISTORY Processed by lrisprepare 2020-02-20 04:26:29 UT
# HISTORY Processed by flatproc 2020-02-20 04:27:55 UT
# HISTORY Processed by lrissplit 2020-02-20 04:28:10 UT
# HISTORY Processed by pzapspec 2020-02-20 04:33:05 UT
# HISTORY Processed by subtractsky2 2020-02-20 04:45:27 UT
# HISTORY Processed by combinesum 2020-02-20 04:50:49 UT
# HISTORY Processed by specextract 2020-03-26 20:00:15 UT
# HISTORY Processed by specwavcal 2020-03-26 20:00:39 UT
# HISTORY Processed by lrisfluxcal 2020-03-26 20:00:47 UT
# HISTORY Processed by lrisconnect 2020-03-26 20:00:50 UT                         
# COMMENT Wavelengths are Angstroms in air                                        
# COMMENT Fluxes are erg/cm^2/s/Ang; absolute calibration is approximate          
# END                                                                             
##   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   3064.6858  2.41842e-18  1.59122e-16  3.21826e-17     751    99.839  3.32750e+14  0     
   3066.6360 -8.68550e-18  1.62611e-16  3.05902e-17     752    99.844  3.50240e+14  0     
   3068.5869  3.65502e-17  1.44596e-16  3.02437e-17     753    99.848  3.67583e+14  0     
   3070.5381  1.94953e-17  1.45776e-16  2.86549e-17     754    99.853  3.84669e+14  0     
   3072.4900  8.06135e-19  1.28386e-16  2.65208e-17     755    99.857  4.01478e+14  0     
   3074.4426  3.49408e-17  1.27821e-16  2.66907e-17     756    99.862  4.18258e+14  0     
   3076.3955 -2.25921e-17  1.48409e-16  2.46961e-17     757    99.866  4.34887e+14  0     
   3078.3491 -1.22476e-17  1.31451e-16  2.37138e-17     758    99.871  4.51714e+14  0     
   3080.3035 -1.40558e-17  1.44483e-16  2.33646e-17     759    99.875  4.68412e+14  0     
   3082.2583 -1.74784e-17  1.34681e-16  2.22837e-17     760    99.880  4.85047e+14  0     
   3084.2134  8.44532e-18  1.36775e-16  2.25585e-17     761    99.884  5.01351e+14  0     
   3086.1694  2.73175e-17  8.85161e-17  2.10782e-17     762    99.889  5.17481e+14  0     
   3088.1257 -3.36495e-18  1.28414e-16  2.08330e-17     763    99.894  5.33892e+14  0     
   3090.0828 -1.07609e-18  1.11509e-16  1.98734e-17     764    99.898  5.50158e+14  0     
   3092.0403  1.44336e-19  9.59001e-17  1.89479e-17     765    99.903  5.66249e+14  0     
   3093.9985 -4.64710e-18  7.81458e-17  1.77579e-17     766    99.907  5.82765e+14  0     
   3095.9570 -1.17312e-17  9.97993e-17  1.77962e-17     767    99.912  6.00100e+14  0     
   3097.9165  2.01504e-19  9.82035e-17  1.76865e-17     768    99.916  6.18353e+14  0     
   3099.8762 -3.49514e-19  8.95439e-17  1.69346e-17     769    99.921  6.38448e+14  0     
   3101.8364 -1.52993e-17  7.08493e-17  1.53326e-17     770    99.925  6.61488e+14  0     
   3103.7976  3.78830e-18  9.45288e-17  1.62315e-17     771    99.930  6.86689e+14  0     
   3105.7588  7.81806e-18  7.43566e-17  1.52596e-17     772    99.934  7.11767e+14  0     
   3107.7209  2.69225e-18  7.84395e-17  1.47524e-17     773    99.939  7.39495e+14  0     
   3109.6836  2.51858e-18  8.14682e-17  1.43617e-17     774    99.943  7.69882e+14  0     
   3111.6467 -1.19822e-17  8.77495e-17  1.36702e-17     775    99.948  7.99359e+14  0     
   3113.6104  2.01780e-17  7.86167e-17  1.39825e-17     776    99.952  8.28464e+14  0     
   3115.5747 -1.55841e-17  6.51348e-17  1.20437e-17     777    99.957  8.58426e+14  0     
   3117.5396 -4.11204e-18  7.81209e-17  1.24991e-17     778    99.961  8.87095e+14  0     
   3119.5049 -1.10804e-17  5.54959e-17  1.12076e-17     779    99.966  9.17051e+14  0     
   3121.4707  9.37935e-18  7.09362e-17  1.20339e-17     780    99.970  9.48360e+14  0     
   3123.4373  1.49079e-17  5.65584e-17  1.14529e-17     781    99.975  9.80053e+14  0     
   3125.4043  3.55365e-18  5.53139e-17  1.07897e-17     782    99.979  1.00938e+15  0     
   3127.3718  8.21556e-18  5.82672e-17  1.07680e-17     783    99.984  1.03977e+15  0     
   3129.3398 -6.40510e-18  6.26481e-17  1.01982e-17     784    99.988  1.07036e+15  0     
   3131.3086  1.04805e-18  6.04040e-17  1.01174e-17     785    99.993  1.10238e+15  0     
   3133.2778  7.41486e-18  5.42161e-17  9.88558e-18     786    99.997  1.13520e+15  0     
   3135.2476 -4.76673e-18  6.84663e-17  9.71725e-18     787   100.002  1.16913e+15  0     
   3137.2180  9.17912e-18  6.49616e-17  9.80713e-18     788   100.006  1.20354e+15  0     
   3139.1887  1.14685e-18  7.14281e-17  9.55365e-18     789   100.011  1.23719e+15  0     
   3141.1602 -1.59928e-18  7.64535e-17  9.42126e-18     790   100.015  1.27119e+15  0     
   3143.1321  5.88649e-18  8.10238e-17  9.57024e-18     791   100.020  1.30575e+15  0     
   3145.1045 -5.38515e-18  7.94078e-17  9.02569e-18     792   100.024  1.33974e+15  0     
   3147.0776  4.60900e-18  6.68100e-17  8.79099e-18     793   100.029  1.37153e+15  0     
   3149.0513 -2.83525e-19  6.14725e-17  8.34204e-18     794   100.033  1.40290e+15  0     
   3151.0254  8.43632e-18  5.99216e-17  8.41219e-18     795   100.038  1.43339e+15  0     
   3153.0000  7.56845e-18  5.97258e-17  8.24531e-18     796   100.042  1.46436e+15  0     
   3154.9753  5.82858e-18  5.94886e-17  8.05906e-18     797   100.047  1.49501e+15  0     
   3156.9512  1.34829e-17  5.86454e-17  8.12182e-18     798   100.051  1.52717e+15  0     
   3158.9275  5.73920e-18  5.44748e-17  7.64793e-18     799   100.056  1.56169e+15  0     
   3160.9043  5.50830e-18  5.17204e-17  7.42364e-18     800   100.061  1.59894e+15  0     
   3162.8816  5.28717e-18  5.34857e-17  7.34478e-18     801   100.065  1.63405e+15  0     
   3164.8596 -1.23851e-19  5.59779e-17  7.15358e-18     802   100.070  1.66549e+15  0     
   3166.8379  1.00481e-17  5.37677e-17  7.28463e-18     803   100.074  1.69505e+15  0     
   3168.8169  1.08889e-18  4.94155e-17  6.80439e-18     804   100.079  1.72564e+15  0     
   3170.7966  6.45085e-18  4.88204e-17  6.85786e-18     805   100.083  1.75388e+15  0     
   3172.7766  5.06216e-18  4.72060e-17  6.68993e-18     806   100.088  1.78127e+15  0     
   3174.7573 -4.10120e-18  4.18262e-17  6.17515e-18     807   100.092  1.80859e+15  0     
   3176.7383  2.33912e-18  4.47070e-17  6.38338e-18     808   100.097  1.83581e+15  0     
   3178.7202  1.23972e-17  3.76240e-17  6.39835e-18     809   100.101  1.86280e+15  0     
   3180.7024  6.34450e-18  3.81909e-17  6.16414e-18     810   100.106  1.89067e+15  0     
   3182.6851  1.41082e-18  3.69460e-17  5.90576e-18     811   100.110  1.91924e+15  0     
   3184.6685  8.59573e-18  4.33072e-17  6.23206e-18     812   100.115  1.94958e+15  0     
   3186.6521  1.26465e-17  4.66934e-17  6.36518e-18     813   100.119  1.98088e+15  0     
   3188.6367  5.62431e-18  4.01925e-17  5.90793e-18     814   100.124  2.01266e+15  0     
   3190.6216  3.21631e-18  4.13981e-17  5.80034e-18     815   100.128  2.04508e+15  0     
   3192.6069 -1.22633e-17  4.16005e-17  5.27540e-18     816   100.133  2.07289e+15  0     
   3194.5930  8.07081e-18  3.52560e-17  5.64773e-18     817   100.137  2.09875e+15  0     
   3196.5793  8.44678e-18  3.70779e-17  5.65865e-18     818   100.142  2.12442e+15  0     
   3198.5664  4.78324e-18  3.90684e-17  5.55879e-18     819   100.146  2.14988e+15  0     
   3200.5540  2.03567e-18  3.83138e-17  5.40708e-18     820   100.151  2.17488e+15  0     
   3202.5420 -5.62549e-18  3.61907e-17  5.06674e-18     821   100.155  2.19776e+15  0     
   3204.5305  7.23241e-19  3.61960e-17  5.22021e-18     822   100.160  2.21963e+15  0     
   3206.5198  1.69341e-17  4.53843e-17  5.89138e-18     823   100.164  2.24123e+15  0     
   3208.5095  9.06458e-19  5.55431e-17  5.69294e-18     824   100.169  2.26381e+15  0     
   3210.4995  1.47050e-17  6.20002e-17  6.16559e-18     825   100.173  2.28985e+15  0     
   3212.4902  4.63653e-18  5.87977e-17  5.78030e-18     826   100.178  2.31741e+15  0     
   3214.4814 -9.07152e-19  5.92169e-17  5.59685e-18     827   100.183  2.34547e+15  0     
   3216.4734 -4.25132e-19  5.13969e-17  5.35582e-18     828   100.187  2.37121e+15  0     
   3218.4656  1.52574e-17  5.27135e-17  5.75880e-18     829   100.192  2.39652e+15  0     
   3220.4585  1.02327e-17  4.95486e-17  5.50919e-18     830   100.196  2.42064e+15  0     
   3222.4517  9.32624e-18  4.45725e-17  5.31380e-18     831   100.201  2.44566e+15  0     
   3224.4456  6.44198e-18  4.80949e-17  5.28704e-18     832   100.205  2.47358e+15  0     
   3226.4399  7.65074e-18  5.13305e-17  5.36122e-18     833   100.210  2.50103e+15  0     
   3228.4348  9.35705e-18  4.87945e-17  5.29460e-18     834   100.214  2.53082e+15  0     
   3230.4302  2.95366e-18  4.24524e-17  4.90817e-18     835   100.219  2.56212e+15  0     
   3232.4263  1.25173e-17  4.44716e-17  5.17023e-18     836   100.223  2.59540e+15  0     
