@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.915
@SPECTRUM spectrum_04D1ow_683.dat
@SN-NAME 04D1ow
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 6.369
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.980            0.00277        0.00415
       4273.980           -0.00274        0.00349
       4288.980           -0.00229        0.00293
       4303.980           -0.00287        0.00251
       4318.980            0.00005        0.00232
       4333.980            0.00003        0.00207
       4348.980            0.00113        0.00191
       4363.980           -0.00074        0.00182
       4378.980            0.00033        0.00170
       4393.980           -0.00144        0.00162
       4408.980           -0.00038        0.00165
       4423.980           -0.00164        0.00161
       4438.980            0.00100        0.00152
       4453.980            0.00016        0.00144
       4468.980           -0.00119        0.00138
       4483.980           -0.00203        0.00137
       4498.980           -0.00048        0.00135
       4513.980            0.00096        0.00135
       4528.980           -0.00165        0.00135
       4543.980            0.00168        0.00134
       4558.980           -0.00193        0.00130
       4573.980            0.00041        0.00128
       4588.980            0.00139        0.00127
       4603.980           -0.00013        0.00123
       4618.980           -0.00068        0.00122
       4633.980           -0.00135        0.00120
       4648.980            0.00171        0.00118
       4663.980            0.00038        0.00120
       4678.980           -0.00025        0.00119
       4693.980            0.00030        0.00128
       4708.980            0.00063        0.00116
       4723.980           -0.00156        0.00115
       4738.980           -0.00016        0.00112
       4753.980           -0.00161        0.00112
       4768.980           -0.00136        0.00112
       4783.980           -0.00090        0.00111
       4798.980            0.00121        0.00111
       4813.980            0.00155        0.00113
       4828.980           -0.00125        0.00115
       4843.980           -0.00025        0.00123
       4858.980            0.00035        0.00107
       4873.980            0.00102        0.00107
       4888.980           -0.00011        0.00109
       4903.980           -0.00198        0.00107
       4918.980            0.00164        0.00104
       4933.980           -0.00089        0.00104
       4948.980            0.00112        0.00104
       4963.980           -0.00140        0.00115
       4978.980           -0.00015        0.00104
       4993.980           -0.00184        0.00103
       5008.980           -0.00048        0.00102
       5023.980            0.00138        0.00100
       5038.980            0.00101        0.00099
       5053.980           -0.00263        0.00109
       5068.980            0.00046        0.00099
       5083.980            0.00144        0.00097
       5098.980           -0.00122        0.00097
       5113.980            0.00150        0.00097
       5128.980           -0.00029        0.00106
       5143.980           -0.00135        0.00099
       5158.980            0.00042        0.00098
       5173.980           -0.00083        0.00094
       5188.980            0.00063        0.00097
       5203.980           -0.00058        0.00108
       5218.980           -0.00056        0.00097
       5233.980            0.00072        0.00098
       5248.980           -0.00069        0.00097
       5263.980            0.00034        0.00095
       5278.980           -0.00020        0.00105
       5293.980           -0.00026        0.00097
       5308.980           -0.00069        0.00098
       5323.980            0.00142        0.00099
       5338.980            0.00150        0.00107
       5353.980            0.00108        0.00096
       5368.980            0.00112        0.00095
       5383.980            0.00006        0.00094
       5398.980            0.00103        0.00102
       5413.980            0.00149        0.00093
       5428.980            0.00189        0.00094
       5443.980            0.00042        0.00094
       5458.980            0.00230        0.00103
       5473.980           -0.00019        0.00094
       5488.980            0.00303        0.00098
       5503.980            0.00159        0.00095
       5518.980            0.00145        0.00105
       5533.980            0.00225        0.00096
       5548.980            0.00214        0.00098
       5563.980            0.00296        0.00108
       5578.980            0.00428        0.00378
       5593.980            0.00129        0.00100
       5608.980            0.00056        0.00097
       5623.980            0.00296        0.00107
       5638.980            0.00120        0.00096
       5653.980            0.00061        0.00095
       5668.980            0.00150        0.00106
       5683.980            0.00065        0.00097
       5698.980            0.00302        0.00098
       5713.980            0.00155        0.00097
       5728.980            0.00208        0.00107
       5743.980            0.00050        0.00096
       5758.980            0.00084        0.00096
       5773.980            0.00034        0.00107
       5788.980            0.00235        0.00095
       5803.980            0.00168        0.00097
       5818.980            0.00110        0.00106
       5833.980            0.00274        0.00098
       5848.980            0.00020        0.00097
       5863.980            0.00210        0.00115
       5878.980            0.00193        0.00111
       5893.980            0.00008        0.00156
       5908.980            0.00133        0.00119
       5923.980           -0.00093        0.00108
       5938.980            0.00092        0.00106
       5953.980            0.00130        0.00118
       5968.980            0.00039        0.00102
       5983.980            0.00185        0.00101
       5998.980            0.00211        0.00109
       6013.980            0.00308        0.00096
       6028.980            0.00441        0.00096
       6043.980            0.00172        0.00104
       6058.980            0.00288        0.00095
       6073.980            0.00390        0.00094
       6088.980            0.00188        0.00102
       6103.980            0.00274        0.00094
       6118.980            0.00181        0.00092
       6133.980            0.00354        0.00104
       6148.980            0.00263        0.00098
       6163.980            0.00188        0.00107
       6178.980            0.00199        0.00096
       6193.980            0.00155        0.00094
       6208.980            0.00072        0.00103
       6223.980            0.00203        0.00098
       6238.980            0.00168        0.00111
       6253.980            0.00115        0.00116
       6268.980            0.00140        0.00104
       6283.980            0.00191        0.00115
       6298.980            0.00128        0.00132
       6313.980            0.00171        0.00106
       6328.980            0.00290        0.00118
       6343.980            0.00118        0.00097
       6358.980            0.00242        0.00118
       6373.980           -0.00030        0.00098
       6388.980            0.00195        0.00095
       6403.980            0.00146        0.00099
       6418.980            0.00397        0.00092
       6433.980            0.00053        0.00090
       6448.980            0.00095        0.00101
       6463.980            0.00296        0.00105
       6478.980            0.00225        0.00105
       6493.980            0.00273        0.00099
       6508.980            0.00394        0.00099
       6523.980            0.00222        0.00106
       6538.980           -0.00068        0.00101
       6553.980            0.00319        0.00119
       6568.980            0.00324        0.00102
       6583.980            0.00074        0.00096
       6598.980            0.00200        0.00105
       6613.980            0.00054        0.00090
       6628.980            0.00245        0.00100
       6643.980            0.00293        0.00089
       6658.980            0.00171        0.00098
       6673.980            0.00234        0.00089
       6688.980            0.00225        0.00088
       6703.980            0.00330        0.00098
       6718.980            0.00229        0.00088
       6733.980            0.00198        0.00097
       6748.980            0.00168        0.00088
       6763.980            0.00430        0.00087
       6778.980            0.00262        0.00096
       6793.980            0.00284        0.00087
       6808.980            0.00427        0.00096
       6823.980            0.00245        0.00105
       6838.980            0.00463        0.00129
       6853.980            0.00359        0.00099
       6868.980            0.00341        0.00132
       6883.980            0.00635        0.00123
       6898.980            0.00343        0.00112
       6913.980            0.00633        0.00126
       6928.980            0.00529        0.00109
       6943.980            0.00335        0.00124
       6958.980            0.00450        0.00102
       6973.980            0.00389        0.00116
       6988.980            0.00544        0.00108
       7003.980            0.00434        0.00098
       7018.980            0.00601        0.00101
       7033.980            0.00496        0.00090
       7048.980            0.00413        0.00110
       7063.980            0.00238        0.00096
       7078.980            0.00391        0.00105
       7093.980            0.00295        0.00094
       7108.980            0.00248        0.00091
       7123.980            0.00352        0.00102
       7138.980            0.00204        0.00097
       7153.980            0.00054        0.00106
       7168.980            0.00248        0.00101
       7183.980            0.00361        0.00115
       7198.980            0.00260        0.00101
       7213.980            0.00227        0.00106
       7228.980            0.00338        0.00107
       7243.980            0.00388        0.00214
       7258.980           -0.00216        0.00124
       7273.980            0.00143        0.00163
       7288.980            0.00261        0.00158
       7303.980           -0.00077        0.00136
       7318.980            0.00188        0.00183
       7333.980           -0.00107        0.00151
       7348.980            0.00372        0.00154
       7363.980            0.00171        0.00148
       7378.980            0.00331        0.00132
       7393.980            0.00257        0.00132
       7408.980            0.00522        0.00136
       7423.980            0.00582        0.00110
       7438.980            0.00758        0.00126
       7453.980            0.00401        0.00115
       7468.980            0.00721        0.00132
       7483.980            0.00555        0.00154
       7498.980            0.00723        0.00112
       7513.980            0.00599        0.00128
       7528.980            0.00700        0.00153
       7543.980            0.00768        0.00122
       7558.980            0.00663        0.00120
       7573.980            0.00404        0.00161
       7588.980            0.00543        0.00139
       7603.980            0.00355        0.00291
       7618.980            0.00758        0.00242
       7633.980            0.00453        0.00204
       7648.980            0.00434        0.00176
       7663.980            0.00583        0.00143
       7678.980            0.00474        0.00131
       7693.980            0.00477        0.00125
       7708.980            0.00510        0.00188
       7723.980            0.00437        0.00180
       7738.980            0.00211        0.00147
       7753.980            0.00351        0.00210
       7768.980            0.00629        0.00195
       7783.980            0.00373        0.00187
       7798.980            0.00582        0.00205
       7813.980            0.00526        0.00180
       7828.980            0.00530        0.00183
       7843.980            0.00432        0.00172
       7858.980            0.00629        0.00228
       7873.980            0.00761        0.00215
       7888.980            0.00409        0.00193
       7903.980            0.00542        0.00175
       7918.980            0.00407        0.00246
       7933.980            0.00481        0.00188
       7948.980            0.00389        0.00161
       7963.980            0.00504        0.00241
       7978.980            0.00501        0.00189
       7993.980            0.00434        0.00259
       8008.980            0.00541        0.00161
       8023.980            0.00388        0.00233
       8038.980            0.00634        0.00151
       8053.980            0.00450        0.00182
       8068.980            0.00601        0.00159
       8083.980            0.00345        0.00155
       8098.980            0.00335        0.00156
       8113.980            0.00331        0.00158
       8128.980            0.00162        0.00146
       8143.980            0.00273        0.00163
       8158.980            0.00601        0.00176
       8173.980            0.00582        0.00161
       8188.980            0.00343        0.00178
       8203.980            0.00412        0.00156
       8218.980            0.00271        0.00177
       8233.980            0.00197        0.00168
       8248.980            0.00198        0.00175
       8263.980            0.00180        0.00159
       8278.980            0.00499        0.00278
       8293.980           -0.00014        0.00321
       8308.980            0.00536        0.00261
       8323.980            0.00367        0.00179
       8338.980           -0.00123        0.00276
       8353.980           -0.00146        0.00304
       8368.980           -0.00001        0.00223
       8383.980            0.00528        0.00229
       8398.980            0.00645        0.00352
       8413.980            0.00613        0.00247
       8428.980            0.00476        0.00359
       8443.980            0.00669        0.00234
       8458.980            0.00032        0.00300
