   Wavelength                Flux           Variance
3287.17488789  -3.75148087346e-17   4.2695887717e-32
3289.54658695  -8.16289029809e-17  4.03044994113e-32
  3291.918286  -2.71356214028e-16  3.80723754857e-32
3294.28998505  -1.72347804537e-16  3.80290697937e-32
3296.66168411  -8.41057303876e-17  3.77507630831e-32
3299.03338316   9.81510648628e-17  3.77404042113e-32
3301.40508221   8.93241960347e-17  3.69477735908e-32
3303.77678127  -1.19396984743e-17  3.35920599986e-32
3306.14848032   2.62391739623e-17  3.14219938404e-32
3308.52017937  -8.48899023312e-17  2.85394091881e-32
3310.89187843   2.56825325029e-17  2.76138334602e-32
3313.26357748  -1.11193887324e-16  2.49637602862e-32
3315.63527653   1.18701587433e-16  2.79993413352e-32
3318.00697559  -1.34613619201e-16  2.52502602641e-32
3320.37867464   2.10410600992e-17  2.63464920444e-32
3322.75037369  -4.29950739768e-17  2.58434711833e-32
3325.12207275   3.26636194223e-16  2.89418724123e-32
 3327.4937718   1.28060339076e-16  2.71199594628e-32
3329.86547085   4.37931026787e-16  2.91649593614e-32
3332.23716991   -1.2229502052e-16  2.33935495607e-32
3334.60886896  -1.52565462136e-17  2.30278741996e-32
3336.98056801   2.31207392928e-16  2.44422134725e-32
3339.35226707  -2.46465241133e-16   1.9612869466e-32
3341.72396612  -9.60869037473e-17  2.03689397656e-32
3344.09566517  -3.94287262926e-17  2.23755143176e-32
3346.46736423   2.29177338474e-17  2.30916588344e-32
3348.83906328   7.13199285426e-17   2.2852726538e-32
3351.21076233   7.54377985246e-17  2.24982436006e-32
3353.58246139  -9.85766829873e-17  2.11658671599e-32
3355.95416044   2.01910237477e-16  2.27053906988e-32
3358.32585949  -2.38305033578e-16  1.94096547821e-32
3360.69755855  -1.54602474772e-16  1.97047286783e-32
 3363.0692576  -2.23004664728e-17  1.98489380149e-32
3365.44095665  -4.33423225581e-16  1.71185889295e-32
3367.81265571  -2.81249591821e-17  1.87375136887e-32
3370.18435476   3.71699205952e-17  1.84775314188e-32
3372.55605381  -4.13551949692e-17  1.71961127212e-32
3374.92775286  -6.03189556385e-18  1.66431950458e-32
3377.29945192  -2.96813669759e-16  1.48431624258e-32
3379.67115097  -1.25194421605e-16  1.55436082929e-32
3382.04285002   3.40103141803e-17  1.61818294851e-32
3384.41454908   1.93076726256e-16  1.74155881949e-32
3386.78624813   -6.3385468525e-17  1.62827775577e-32
3389.15794718  -2.55950946045e-17   1.5549365823e-32
3391.52964624  -6.93993257402e-17  1.47627467011e-32
3393.90134529  -8.47079890885e-17  1.39004463947e-32
3396.27304434  -2.81940446377e-17  1.41028064041e-32
 3398.6447434  -4.59965880902e-17  1.32702862244e-32
3401.01644245   1.08521333284e-16  1.39838528231e-32
 3403.3881415   2.52596206811e-16  1.48352798943e-32
3405.75984056   -1.5532176803e-16  1.28824179156e-32
3408.13153961  -2.30197301686e-17   1.3331155878e-32
3410.50323866   1.43681998091e-16  1.32317219921e-32
3412.87493772  -1.54423464428e-16  1.20078531224e-32
3415.24663677  -6.69965936794e-17  1.17913046186e-32
3417.61833582  -6.71431011464e-17  1.19687887924e-32
3419.99003488   5.51981438545e-17  1.26973142031e-32
3422.36173393   1.26627711923e-16   1.2989484529e-32
3424.73343298   1.86048593565e-17  1.28483220737e-32
3427.10513204  -3.64422123908e-17  1.17833672436e-32
3429.47683109    3.8642047883e-18  1.21321719877e-32
3431.84853014   5.33817701288e-18  1.15540031529e-32
 3434.2202292  -7.79338718259e-17  1.12232431464e-32
3436.59192825  -2.48789771498e-17  1.13919734483e-32
 3438.9636273   3.32338817507e-17   1.1656265329e-32
3441.33532636    1.4476343051e-16  1.17687020083e-32
3443.70702541  -2.40025788057e-17  1.09078576033e-32
3446.07872446   6.88283206979e-18  1.09399504394e-32
3448.45042352  -1.38092786644e-16  1.03686028614e-32
3450.82212257  -1.07437121691e-16  1.00522726449e-32
3453.19382162  -2.81451717667e-17  1.03536397195e-32
3455.56552068  -8.52761463265e-18  9.76967488437e-33
3457.93721973  -2.49432527933e-17  9.63815526937e-33
3460.30891878   3.00709242393e-17  9.97950413581e-33
3462.68061784   1.68077867734e-17  9.85870071244e-33
3465.05231689  -2.75426670222e-17  9.55140001647e-33
3467.42401594   3.46059125021e-17  1.00257916103e-32
  3469.795715   1.30172493364e-16  1.05070684342e-32
3472.16741405   3.00303407943e-17  9.77451946418e-33
 3474.5391131   9.66644609199e-17  1.00060367452e-32
3476.91081216   1.10117260064e-16  9.81916672484e-33
3479.28251121    4.9051883249e-17  9.44375637643e-33
3481.65421026   1.28525396556e-16  9.70713972481e-33
3484.02590932  -7.54903130833e-18  8.83623404493e-33
3486.39760837  -8.58079280929e-17  8.43501890746e-33
3488.76930742  -1.65979357485e-17  8.63018764628e-33
3491.14100648  -3.55733244684e-17  8.50365236247e-33
3493.51270553  -5.89520625503e-17  8.17187401527e-33
3495.88440458   4.66063669981e-17   8.3835733491e-33
3498.25610364  -4.92280722929e-18  8.19376337434e-33
3500.62780269   3.98180594214e-17  8.45205074371e-33
3502.99950174   9.62193011284e-17   8.7622166547e-33
 3505.3712008    1.0468088108e-16  8.88008125809e-33
3507.74289985   1.22801236064e-16  8.54195529567e-33
 3510.1145989   1.40964838737e-16    8.776829706e-33
3512.48629796   3.89049362431e-17  8.55653550842e-33
3514.85799701  -9.00350631888e-17  7.50460704937e-33
3517.22969606  -5.46081031096e-17  7.99503050743e-33
3519.60139512  -6.97783327856e-17  8.02661256301e-33
3521.97309417  -5.66612885735e-17  7.87053725698e-33
3524.34479322   1.94013683717e-17  7.96219565472e-33
3526.71649228  -6.76733971736e-17  7.37660907254e-33
3529.08819133  -1.24231322908e-16   7.0741221035e-33
3531.45989038  -1.02814196029e-16  7.45978612072e-33
3533.83158944  -4.56190866495e-17  7.33786075774e-33
3536.20328849   1.69242405869e-16  8.40164569509e-33
3538.57498754   6.57982317587e-18  7.16240608222e-33
 3540.9466866   5.78464233456e-17   7.4557600642e-33
3543.31838565   2.20881837222e-16  8.20125601343e-33
 3545.6900847   9.87072740528e-17  7.67786533233e-33
3548.06178376   7.77166063571e-17  7.46981068994e-33
3550.43348281    1.4336598228e-17  7.08200504554e-33
