@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.680
@SPECTRUM spectrum_05D2bt_764.dat
@SN-NAME 05D2bt
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 1.400
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.384            0.00000        1.08791
       4152.833            0.00000        1.08683
       4155.282            0.00000        1.07746
       4157.732            0.00000        1.15323
       4160.182            0.00000        1.14452
       4162.632            0.00000        1.08346
       4165.083            0.00000        1.85837
       4167.535            0.00000        1.11433
       4169.986            0.00000        1.22282
       4172.438            0.00000        1.61196
       4174.891            0.00000        1.81572
       4177.344            0.00000        1.05373
       4179.797            0.00000        1.29811
       4182.251            0.00000        1.06671
       4184.706            0.01820        0.84802
       4187.161            0.10090        0.67404
       4189.616            0.42430        0.62651
       4192.071            0.24480        0.49310
       4194.527            0.02200        0.40794
       4196.983            0.14920        0.35920
       4199.440            0.22700        0.30244
       4201.897           -0.15380        0.26496
       4204.355            0.08220        0.21998
       4206.813           -0.27280        0.21392
       4209.271            0.10270        0.17322
       4211.730           -0.06270        0.15328
       4214.190            0.10280        0.13471
       4216.649            0.23660        0.13283
       4219.110           -0.03190        0.10873
       4221.570            0.06890        0.09676
       4224.031            0.00080        0.08896
       4226.493           -0.04830        0.07897
       4228.955            0.03860        0.07307
       4231.417           -0.04790        0.06677
       4233.879           -0.04870        0.06329
       4236.342            0.08290        0.05895
       4238.806           -0.04000        0.05502
       4241.270            0.00710        0.05045
       4243.734           -0.06390        0.04958
       4246.199           -0.06180        0.04722
       4248.664           -0.02370        0.04527
       4251.129            0.06740        0.04217
       4253.595           -0.00010        0.03853
       4256.062           -0.02330        0.03844
       4258.528           -0.01090        0.03732
       4260.996           -0.00310        0.03579
       4263.463           -0.01550        0.03499
       4265.931           -0.01720        0.03301
       4268.399           -0.02640        0.03239
       4270.868           -0.02190        0.03088
       4273.337            0.02070        0.02998
       4275.807            0.00680        0.02920
       4278.277           -0.02010        0.02848
       4280.747           -0.01920        0.02753
       4283.218           -0.03540        0.02732
       4285.689           -0.00100        0.02561
       4288.161           -0.00190        0.02548
       4290.633           -0.04460        0.02460
       4293.105           -0.01200        0.02450
       4295.578           -0.04680        0.02284
       4298.051           -0.05090        0.02215
       4300.525            0.00290        0.02204
       4302.999            0.01450        0.02102
       4305.473           -0.01820        0.02047
       4307.948            0.00760        0.02043
       4310.423           -0.01700        0.02051
       4312.899           -0.01580        0.02084
       4315.375            0.00830        0.02066
       4317.852           -0.02230        0.02064
       4320.328           -0.01400        0.02040
       4322.805            0.01620        0.01979
       4325.283           -0.01810        0.01947
       4327.761            0.01200        0.01902
       4330.239           -0.01050        0.01909
       4332.718           -0.00190        0.01906
       4335.197           -0.01180        0.01828
       4337.677           -0.01480        0.01790
       4340.157            0.01090        0.01771
       4342.637           -0.00580        0.01744
       4345.118            0.00540        0.01732
       4347.599           -0.00520        0.01741
       4350.081            0.01490        0.01729
       4352.563            0.01630        0.01718
       4355.045            0.02980        0.01714
       4357.528            0.01510        0.01702
       4360.011            0.01180        0.01704
       4362.495            0.00830        0.01676
       4364.979            0.01770        0.01700
       4367.462            0.02170        0.01657
       4369.947           -0.01440        0.01632
       4372.432            0.01490        0.01598
       4374.918            0.01480        0.01589
       4377.404           -0.01140        0.01561
       4379.890            0.00900        0.01523
       4382.376           -0.01700        0.01496
       4384.863           -0.01020        0.01490
       4387.351           -0.03250        0.01474
       4389.839           -0.00910        0.01461
       4392.327           -0.00620        0.01498
       4394.815            0.00350        0.01487
       4397.304            0.01340        0.01484
       4399.793           -0.02770        0.01480
       4402.283           -0.01120        0.01464
       4404.773            0.01620        0.01476
       4407.264           -0.02700        0.01479
       4409.754           -0.00560        0.01470
       4412.246           -0.01140        0.01460
       4414.737            0.01460        0.01480
       4417.229            0.00400        0.01468
       4419.722           -0.02390        0.01460
       4422.214           -0.02010        0.01463
       4424.708           -0.00560        0.01447
       4427.201            0.01200        0.01437
       4429.695           -0.00980        0.01419
       4432.189            0.00730        0.01411
       4434.684           -0.01500        0.01388
       4437.179            0.01410        0.01397
       4439.674           -0.01950        0.01391
       4442.170           -0.01020        0.01377
       4444.666           -0.01090        0.01388
       4447.163           -0.01240        0.01369
       4449.660           -0.00490        0.01359
       4452.157            0.01310        0.01336
       4454.654            0.01790        0.01333
       4457.152           -0.00610        0.01298
       4459.651            0.01290        0.01298
       4462.149           -0.00460        0.01292
       4464.648           -0.02050        0.01291
       4467.148           -0.00200        0.01304
       4469.648           -0.00030        0.01308
       4472.148            0.01020        0.01307
       4474.649            0.00560        0.01293
       4477.150            0.01160        0.01299
       4479.651           -0.00440        0.01286
       4482.153           -0.00510        0.01293
       4484.655           -0.00850        0.01287
       4487.157            0.00270        0.01284
       4489.660            0.01600        0.01293
       4492.164            0.00490        0.01276
       4494.667           -0.00710        0.01263
       4497.171           -0.01820        0.01273
       4499.675           -0.01450        0.01285
       4502.180            0.00480        0.01280
       4504.685           -0.00700        0.01282
       4507.190            0.00700        0.01280
       4509.696           -0.01580        0.01277
       4512.202           -0.01560        0.01268
       4514.708           -0.01110        0.01271
       4517.215            0.00460        0.01257
       4519.723           -0.00220        0.01249
       4522.230            0.00630        0.01244
       4524.738            0.00530        0.01238
       4527.247            0.01340        0.01236
       4529.755           -0.00640        0.01218
       4532.264            0.03360        0.01221
       4534.773            0.00140        0.01243
       4537.283            0.01630        0.01243
       4539.793           -0.02460        0.01235
       4542.304            0.01060        0.01233
       4544.814           -0.01060        0.01223
       4547.326            0.00160        0.01218
       4549.837            0.02260        0.01209
       4552.349           -0.00850        0.01201
       4554.861            0.00650        0.01209
       4557.374            0.01200        0.01202
       4559.887           -0.01250        0.01189
       4562.400            0.01780        0.01211
       4564.914           -0.00100        0.01208
       4567.428            0.00490        0.01204
       4569.942            0.00230        0.01194
       4572.457            0.00630        0.01183
       4574.972           -0.00820        0.01186
       4577.488            0.00170        0.01176
       4580.003           -0.00700        0.01180
       4582.520           -0.01170        0.01184
       4585.036            0.00400        0.01172
       4587.553            0.02690        0.01167
       4590.070           -0.02030        0.01161
       4592.587           -0.00820        0.01163
       4595.105           -0.00940        0.01151
       4597.624           -0.01020        0.01145
       4600.143           -0.00490        0.01147
       4602.661            0.00030        0.01139
       4605.181           -0.01610        0.01141
       4607.700            0.00850        0.01142
       4610.220           -0.00850        0.01135
       4612.741            0.00490        0.01139
       4615.261           -0.00310        0.01148
       4617.782            0.01400        0.01140
       4620.304           -0.00160        0.01142
       4622.825           -0.00670        0.01133
       4625.347            0.00980        0.01140
       4627.870            0.00160        0.01135
       4630.393           -0.01420        0.01119
       4632.916            0.01900        0.01130
       4635.439           -0.01350        0.01122
       4637.963           -0.02220        0.01115
       4640.487           -0.00960        0.01101
       4643.012           -0.00220        0.01107
       4645.537            0.00180        0.01095
       4648.062           -0.01390        0.01096
       4650.587           -0.00610        0.01091
       4653.113           -0.00060        0.01103
       4655.639           -0.00370        0.01111
       4658.166           -0.00340        0.01107
       4660.692           -0.00160        0.01106
       4663.220           -0.00670        0.01090
       4665.747            0.00590        0.01099
       4668.275            0.00080        0.01083
       4670.803           -0.00830        0.01075
       4673.332           -0.01890        0.01089
       4675.861            0.00170        0.01088
       4678.390            0.01280        0.01087
       4680.919           -0.01110        0.01085
       4683.449            0.00560        0.01067
       4685.979           -0.00550        0.01079
       4688.510           -0.00350        0.01067
       4691.041            0.01790        0.01069
       4693.572           -0.02150        0.01077
       4696.104            0.00920        0.01061
       4698.636            0.00770        0.01056
       4701.168            0.01080        0.01052
       4703.701            0.00050        0.01059
       4706.233            0.00470        0.01044
       4708.767            0.00850        0.01042
       4711.300            0.00860        0.01046
       4713.834            0.00420        0.01048
       4716.369            0.00780        0.01054
       4718.903           -0.01230        0.01058
       4721.438            0.01810        0.01071
       4723.973           -0.00210        0.01050
       4726.509            0.00950        0.01038
       4729.044            0.02380        0.01042
       4731.581            0.02680        0.01028
       4734.117            0.00950        0.01027
       4736.654            0.00370        0.01034
       4739.191            0.01040        0.01037
       4741.729           -0.00710        0.01038
       4744.267            0.00190        0.01041
       4746.805            0.01160        0.01034
       4749.343           -0.00830        0.01037
       4751.882            0.00590        0.01032
       4754.421            0.00510        0.01028
       4756.961            0.01110        0.01023
       4759.500            0.00820        0.01023
       4762.041            0.00780        0.01009
       4764.581            0.02040        0.01011
       4767.122            0.01510        0.01011
       4769.663           -0.00710        0.01014
       4772.204            0.00750        0.01024
       4774.746            0.02360        0.01030
       4777.288            0.02440        0.01024
       4779.831           -0.01060        0.01027
       4782.373           -0.00560        0.01018
       4784.916           -0.00710        0.01013
       4787.459           -0.00200        0.01017
       4790.003            0.00830        0.01015
       4792.547            0.02160        0.01009
       4795.091           -0.01190        0.01012
       4797.636           -0.00300        0.01016
       4800.181            0.00390        0.01018
       4802.726            0.01060        0.01008
       4805.271            0.00000        0.01003
       4807.817           -0.00140        0.01017
       4810.364            0.01160        0.01009
       4812.910            0.00150        0.01016
       4815.457            0.00360        0.01016
       4818.004            0.00680        0.01023
       4820.552           -0.01190        0.01027
       4823.099           -0.01370        0.01015
       4825.647            0.01050        0.01021
       4828.196            0.00270        0.01010
       4830.745            0.00320        0.01008
       4833.293            0.01190        0.01014
       4835.843           -0.00160        0.01006
       4838.393            0.01400        0.01007
