# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.10 '           / Python version                                 
# VERSNPY = '2.1.3   '           / Numpy version                                  
# VERSSCI = '1.14.1  '           / Scipy version                                  
# VERSAST = '7.0.0   '           / Astropy version                                
# VERSSKL = '1.5.2   '           / Scikit-learn version                           
# VERSPYP = '1.17.0  '           / PypeIt version                                 
# DATE    = '2025-01-29'         / UTC date created                               
# RA      =   129.98583333333335                                                  
# DEC     =    19.64448611111111                                                  
# TARGET  = 'GOTO25mo'                                                            
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60704.098959                                                  
# DATETIME= '2025-01-29T02:22:30.058' / Date and time of the observation in ISOT f
# AIRMASS =             1.046694                                                  
# EXPTIME =               1200.0                                                  
# FILENAME= 'v_e_20250128_36_1_0_9.fits.gz'                                       
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-01-29T02:22:30.068'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/py&'
# CONTINUE  'peit/20250128/reduced/Calibrations'                                  
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0125-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4327.083  1.017e-15  6.877e-17
  4331.395  1.269e-15  7.172e-17
  4335.709  1.049e-15  6.750e-17
  4340.027  9.680e-16  6.750e-17
  4344.344  1.091e-15  6.794e-17
  4348.666  8.310e-16  6.404e-17
  4352.989  1.033e-15  6.822e-17
  4357.314  1.011e-15  6.646e-17
  4361.642  1.011e-15  6.590e-17
  4365.973  9.657e-16  6.571e-17
  4370.304  9.362e-16  6.559e-17
  4374.637  1.123e-15  6.766e-17
  4378.973  9.288e-16  6.436e-17
  4383.311  9.075e-16  6.470e-17
  4387.652  9.646e-16  6.370e-17
  4391.995  8.460e-16  6.340e-17
  4396.338  7.574e-16  5.983e-17
  4400.685  1.001e-15  6.436e-17
  4405.033  8.167e-16  6.034e-17
  4409.383  8.200e-16  6.114e-17
  4413.738  7.975e-16  6.049e-17
  4418.091  9.247e-16  6.334e-17
  4422.447  6.618e-16  5.827e-17
  4426.807  8.541e-16  5.994e-17
  4431.168  6.174e-16  5.682e-17
  4435.530  6.908e-16  5.844e-17
  4439.896  8.090e-16  5.930e-17
  4444.262  6.190e-16  5.530e-17
  4448.631  6.117e-16  5.496e-17
  4453.002  7.671e-16  5.655e-17
  4457.376  7.440e-16  5.598e-17
  4461.752  9.026e-16  5.935e-17
  4466.127  1.003e-15  5.909e-17
  4470.507  7.378e-16  5.537e-17
  4474.888  9.131e-16  5.749e-17
  4479.269  9.466e-16  5.806e-17
  4483.656  9.892e-16  5.834e-17
  4488.043  8.768e-16  5.621e-17
  4492.430  1.023e-15  5.769e-17
  4496.822  1.016e-15  5.822e-17
  4501.214  1.043e-15  5.756e-17
  4505.610  8.947e-16  5.524e-17
  4510.006  9.704e-16  5.623e-17
  4514.404  1.057e-15  5.683e-17
  4518.803  9.146e-16  5.457e-17
  4523.207  8.355e-16  5.366e-17
  4527.612  9.209e-16  5.365e-17
  4532.018  8.773e-16  5.432e-17
  4536.427  8.851e-16  5.397e-17
  4540.837  8.985e-16  5.413e-17
  4545.249  9.250e-16  5.409e-17
  4549.661  9.158e-16  5.343e-17
  4554.077  1.059e-15  5.499e-17
  4558.495  9.499e-16  5.278e-17
  4562.915  9.364e-16  5.318e-17
  4567.336  8.680e-16  5.114e-17
  4571.759  1.098e-15  5.471e-17
  4576.183  8.102e-16  5.048e-17
  4580.610  1.097e-15  5.389e-17
  4585.041  9.008e-16  5.149e-17
  4589.470  1.121e-15  5.340e-17
  4593.902  1.135e-15  5.231e-17
  4598.336  9.063e-16  4.953e-17
  4602.773  1.120e-15  5.255e-17
  4607.210  1.152e-15  5.203e-17
  4611.650  1.102e-15  5.157e-17
  4616.091  1.051e-15  5.083e-17
  4620.534  1.070e-15  5.080e-17
  4624.980  1.159e-15  5.148e-17
  4629.427  1.111e-15  5.028e-17
  4633.875  1.145e-15  4.977e-17
  4638.325  1.160e-15  4.982e-17
  4642.777  1.059e-15  4.885e-17
  4647.233  1.169e-15  4.935e-17
  4651.687  1.121e-15  4.944e-17
  4656.145  1.233e-15  5.029e-17
  4660.605  1.248e-15  5.022e-17
  4665.064  1.063e-15  4.814e-17
  4669.528  1.173e-15  4.909e-17
  4673.993  1.038e-15  4.740e-17
  4678.457  1.122e-15  4.789e-17
  4682.925  1.150e-15  4.783e-17
  4687.395  1.196e-15  4.840e-17
  4691.866  1.057e-15  4.687e-17
  4696.338  1.142e-15  4.710e-17
  4700.813  1.138e-15  4.663e-17
  4705.289  1.143e-15  4.626e-17
  4709.767  1.070e-15  4.619e-17
  4714.246  1.159e-15  4.626e-17
  4718.730  1.137e-15  4.662e-17
  4723.212  1.191e-15  4.699e-17
  4727.695  1.092e-15  4.591e-17
  4732.184  1.176e-15  4.666e-17
  4736.672  1.140e-15  4.588e-17
  4741.161  1.183e-15  4.589e-17
  4745.652  1.046e-15  4.462e-17
  4750.145  1.079e-15  4.532e-17
  4754.640  1.067e-15  4.447e-17
  4759.137  1.063e-15  4.437e-17
  4763.635  1.050e-15  4.417e-17
  4768.135  1.112e-15  4.455e-17
  4772.635  1.080e-15  4.414e-17
  4777.137  1.058e-15  4.423e-17
  4781.642  9.267e-16  4.270e-17
  4786.149  1.025e-15  4.302e-17
  4790.654  9.694e-16  4.274e-17
  4795.164  9.721e-16  4.223e-17
  4799.676  1.097e-15  4.348e-17
  4804.188  9.990e-16  4.296e-17
  4808.700  1.018e-15  4.274e-17
  4813.217  9.554e-16  4.192e-17
  4817.735  9.421e-16  4.172e-17
  4822.252  9.887e-16  4.177e-17
  4826.773  8.690e-16  4.103e-17
  4831.294  8.862e-16  4.080e-17
  4835.817  1.036e-15  4.233e-17
  4840.342  9.739e-16  4.114e-17
  4844.869  9.413e-16  4.169e-17
  4849.396  8.552e-16  3.977e-17
  4853.926  9.218e-16  3.995e-17
  4858.457  1.030e-15  4.063e-17
  4862.989  8.646e-16  3.906e-17
  4867.523  1.056e-15  4.085e-17
  4872.058  9.002e-16  4.049e-17
  4876.595  1.006e-15  4.082e-17
  4881.133  9.419e-16  4.041e-17
  4885.673  9.220e-16  4.050e-17
  4890.213  9.759e-16  4.094e-17
  4894.756  9.325e-16  4.021e-17
  4899.301  9.509e-16  3.995e-17
  4903.846  1.016e-15  4.057e-17
  4908.394  9.149e-16  3.991e-17
  4912.943  9.904e-16  3.968e-17
  4917.493  9.790e-16  3.967e-17
  4922.044  8.673e-16  3.904e-17
  4926.598  9.304e-16  3.899e-17
  4931.151  9.496e-16  3.873e-17
  4935.707  9.706e-16  3.908e-17
  4940.265  8.908e-16  3.886e-17
  4944.824  9.422e-16  3.894e-17
  4949.390  8.613e-16  3.687e-17
  4953.951  8.764e-16  3.662e-17
  4958.533  1.018e-15  3.995e-17
  4963.097  7.618e-16  3.818e-17
  4967.662  8.305e-16  3.860e-17
  4972.223  7.770e-16  3.940e-17
  4976.773  7.097e-16  3.515e-17
  4981.342  7.140e-16  3.554e-17
  4985.915  6.990e-16  3.505e-17
  4990.488  6.841e-16  3.459e-17
  4995.061  7.026e-16  3.428e-17
  4999.636  7.132e-16  3.511e-17
  5004.214  7.323e-16  3.518e-17
  5008.792  6.794e-16  3.381e-17
  5013.370  6.580e-16  3.385e-17
  5017.952  6.258e-16  3.324e-17
  5022.535  6.397e-16  3.323e-17
  5027.117  6.760e-16  3.400e-17
  5031.702  7.568e-16  3.422e-17
  5036.289  7.620e-16  3.434e-17
  5040.875  7.777e-16  3.457e-17
  5045.465  8.502e-16  3.516e-17
  5050.056  8.862e-16  3.578e-17
  5054.646  8.505e-16  3.560e-17
  5059.239  8.392e-16  3.543e-17
  5063.833  8.530e-16  3.600e-17
  5068.428  8.293e-16  3.542e-17
  5073.024  8.770e-16  3.620e-17
  5077.622  8.692e-16  3.630e-17
  5082.221  8.931e-16  3.577e-17
  5086.821  1.010e-15  3.693e-17
  5091.423  8.939e-16  3.596e-17
  5096.027  8.785e-16  3.556e-17
  5100.631  9.327e-16  3.592e-17
  5105.235  9.446e-16  3.637e-17
  5109.842  9.060e-16  3.535e-17
  5114.450  8.919e-16  3.515e-17
  5119.058  9.733e-16  3.626e-17
  5123.669  8.809e-16  3.523e-17
  5128.280  8.092e-16  3.425e-17
  5132.894  9.105e-16  3.517e-17
  5137.508  9.791e-16  3.577e-17
  5142.123  8.371e-16  3.414e-17
  5146.740  9.326e-16  3.536e-17
  5151.357  9.225e-16  3.508e-17
  5155.975  8.901e-16  3.404e-17
  5160.596  9.348e-16  3.470e-17
  5165.216  9.099e-16  3.413e-17
  5169.839  9.883e-16  3.511e-17
  5174.463  9.279e-16  3.438e-17
  5179.088  9.090e-16  3.391e-17
  5183.714  8.327e-16  3.373e-17
  5188.340  8.805e-16  3.424e-17
  5192.969  9.508e-16  3.507e-17
  5197.598  9.652e-16  3.517e-17
  5202.228  9.323e-16  3.498e-17
  5206.860  9.711e-16  3.442e-17
  5211.493  9.235e-16  3.432e-17
  5216.126  9.582e-16  3.448e-17
  5220.762  9.569e-16  3.456e-17
  5225.399  9.525e-16  3.451e-17
  5230.036  1.024e-15  3.471e-17
  5234.674  9.984e-16  3.446e-17
  5239.314  9.705e-16  3.453e-17
  5243.955  1.047e-15  3.537e-17
  5248.597  1.027e-15  3.504e-17
  5253.239  1.081e-15  3.536e-17
  5257.883  1.045e-15  3.474e-17
  5262.528  1.125e-15  3.540e-17
  5267.174  1.012e-15  3.405e-17
  5271.822  9.173e-16  3.361e-17
  5276.472  1.016e-15  3.412e-17
  5281.120  1.003e-15  3.394e-17
  5285.770  9.566e-16  3.378e-17
  5290.421  9.210e-16  3.318e-17
  5295.074  9.502e-16  3.388e-17
  5299.728  9.765e-16  3.386e-17
  5304.382  9.512e-16  3.337e-17
  5309.038  9.609e-16  3.347e-17
  5313.694  9.008e-16  3.302e-17
  5318.353  9.357e-16  3.318e-17
  5323.012  9.446e-16  3.309e-17
  5327.672  9.422e-16  3.336e-17
  5332.333  9.865e-16  3.342e-17
  5336.994  9.634e-16  3.315e-17
  5341.657  9.561e-16  3.332e-17
  5346.321  9.596e-16  3.318e-17
  5350.986  9.250e-16  3.307e-17
  5355.652  9.151e-16  3.294e-17
  5360.319  1.005e-15  3.324e-17
  5364.987  9.629e-16  3.318e-17
  5369.656  9.879e-16  3.328e-17
  5374.326  8.491e-16  3.197e-17
  5378.997  8.561e-16  3.228e-17
  5383.670  8.950e-16  3.194e-17
  5388.341  7.808e-16  3.079e-17
  5393.016  8.107e-16  3.149e-17
  5397.691  9.111e-16  3.214e-17
  5402.367  7.919e-16  3.093e-17
  5407.043  7.729e-16  3.074e-17
  5411.720  8.159e-16  3.165e-17
  5416.398  7.813e-16  3.094e-17
  5421.079  7.243e-16  3.058e-17
  5425.759  7.593e-16  3.067e-17
  5430.440  8.192e-16  3.116e-17
  5435.123  8.355e-16  3.136e-17
  5439.806  7.654e-16  3.075e-17
  5444.490  7.363e-16  3.036e-17
  5449.176  7.954e-16  3.039e-17
  5453.862  7.813e-16  3.036e-17
  5458.550  8.519e-16  3.101e-17
  5463.236  8.380e-16  3.095e-17
  5467.925  8.268e-16  3.065e-17
  5472.615  8.229e-16  3.080e-17
  5477.306  8.099e-16  3.028e-17
  5481.996  8.683e-16  3.093e-17
  5486.689  8.213e-16  3.068e-17
  5491.382  9.022e-16  3.116e-17
  5496.077  7.699e-16  3.013e-17
  5500.772  8.901e-16  3.107e-17
  5505.468  8.297e-16  3.081e-17
  5510.165  8.579e-16  3.123e-17
  5514.862  8.387e-16  3.059e-17
  5519.559  8.912e-16  3.154e-17
  5524.260  8.501e-16  3.144e-17
  5528.960  8.807e-16  3.136e-17
  5533.660  8.633e-16  3.129e-17
  5538.361  8.831e-16  3.213e-17
  5543.064  9.331e-16  3.224e-17
  5547.767  8.049e-16  3.128e-17
  5552.471  8.430e-16  3.152e-17
  5557.176  8.405e-16  3.161e-17
  5561.882  8.100e-16  3.298e-17
  5566.589  9.019e-16  4.770e-17
  5571.297  8.101e-16  5.261e-17
  5576.006  7.533e-16  5.224e-17
  5580.714  7.541e-16  5.159e-17
  5585.424  7.241e-16  4.215e-17
  5590.135  7.320e-16  3.107e-17
  5594.846  8.058e-16  3.063e-17
  5599.558  7.581e-16  3.029e-17
  5604.271  7.790e-16  3.061e-17
  5608.985  7.502e-16  3.046e-17
  5613.700  7.486e-16  3.014e-17
  5618.415  7.598e-16  3.007e-17
  5623.131  7.395e-16  3.060e-17
  5627.848  7.747e-16  2.996e-17
  5632.565  7.756e-16  3.079e-17
  5637.285  7.998e-16  3.093e-17
  5642.003  7.934e-16  3.062e-17
  5646.723  7.742e-16  3.044e-17
  5651.443  7.730e-16  3.053e-17
  5656.165  8.139e-16  3.074e-17
  5660.887  8.913e-16  3.215e-17
  5665.609  8.110e-16  3.151e-17
  5670.333  8.861e-16  3.202e-17
  5675.057  9.004e-16  3.201e-17
  5679.781  7.958e-16  3.122e-17
  5684.508  9.031e-16  3.201e-17
  5689.233  7.763e-16  3.124e-17
  5693.962  9.494e-16  3.272e-17
  5698.689  8.300e-16  3.117e-17
  5703.418  8.968e-16  3.259e-17
  5708.146  8.965e-16  3.219e-17
  5712.876  8.997e-16  3.206e-17
  5717.606  8.141e-16  3.171e-17
  5722.339  9.339e-16  3.282e-17
  5727.069  8.850e-16  3.204e-17
  5731.803  8.649e-16  3.209e-17
  5736.536  9.523e-16  3.280e-17
  5741.269  9.254e-16  3.232e-17
  5746.003  8.572e-16  3.194e-17
  5750.739  9.659e-16  3.264e-17
  5755.475  1.006e-15  3.318e-17
  5760.212  9.001e-16  3.230e-17
  5764.949  9.108e-16  3.215e-17
  5769.686  9.096e-16  3.229e-17
  5774.424  9.258e-16  3.250e-17
  5779.164  9.353e-16  3.252e-17
  5783.903  8.313e-16  3.163e-17
  5788.644  9.748e-16  3.312e-17
  5793.384  8.766e-16  3.198e-17
  5798.125  9.270e-16  3.217e-17
  5802.868  8.743e-16  3.234e-17
  5807.611  9.507e-16  3.271e-17
  5812.353  9.107e-16  3.196e-17
  5817.098  8.292e-16  3.122e-17
  5821.843  9.100e-16  3.255e-17
  5826.587  9.578e-16  3.286e-17
  5831.334  8.908e-16  3.259e-17
  5836.080  1.001e-15  3.329e-17
  5840.825  9.425e-16  3.233e-17
  5845.567  2.241e-16  3.086e-17
  5850.322  9.027e-16  3.179e-17
  5855.070  9.038e-16  3.216e-17
  5859.819  8.975e-16  3.280e-17
  5864.570  9.890e-16  3.365e-17
  5869.319  9.026e-16  3.277e-17
  5874.070  8.894e-16  3.284e-17
  5878.822  8.416e-16  3.469e-17
  5883.573  7.818e-16  3.684e-17
  5888.326  8.237e-16  3.882e-17
  5893.079  7.831e-16  3.822e-17
  5897.833  8.004e-16  3.732e-17
  5902.587  7.556e-16  3.315e-17
  5907.342  7.638e-16  3.160e-17
  5912.097  8.160e-16  3.139e-17
  5916.852  7.408e-16  3.129e-17
  5921.608  7.338e-16  3.107e-17
  5926.365  8.151e-16  3.149e-17
  5931.122  8.070e-16  3.155e-17
  5935.880  7.873e-16  3.153e-17
  5940.639  7.775e-16  3.088e-17
  5945.397  9.665e-16  3.316e-17
  5950.157  7.839e-16  3.095e-17
  5954.916  8.563e-16  3.142e-17
  5959.677  8.021e-16  3.111e-17
  5964.438  8.078e-16  3.104e-17
  5969.200  8.204e-16  3.121e-17
  5973.961  8.588e-16  3.184e-17
  5978.723  8.174e-16  3.129e-17
  5983.486  8.677e-16  3.152e-17
  5988.249  7.937e-16  3.022e-17
  5993.013  8.628e-16  3.123e-17
  5997.776  8.793e-16  3.128e-17
  6002.541  9.544e-16  3.198e-17
  6007.306  8.847e-16  3.125e-17
  6012.072  8.345e-16  3.074e-17
  6016.838  8.896e-16  3.108e-17
  6021.604  8.745e-16  3.098e-17
  6026.370  8.670e-16  3.091e-17
  6031.138  8.545e-16  3.124e-17
  6035.905  8.818e-16  3.111e-17
  6040.674  9.100e-16  3.103e-17
  6045.442  8.002e-16  3.016e-17
  6050.211  8.384e-16  3.034e-17
  6054.981  8.957e-16  3.099e-17
  6059.750  9.649e-16  3.167e-17
  6064.520  8.650e-16  3.059e-17
  6069.290  9.353e-16  3.126e-17
  6074.062  9.209e-16  3.083e-17
  6078.834  7.949e-16  2.968e-17
  6083.607  8.395e-16  3.014e-17
  6088.377  8.876e-16  3.032e-17
  6093.151  8.902e-16  3.079e-17
  6097.924  9.187e-16  3.069e-17
  6102.697  8.308e-16  3.001e-17
  6107.471  8.824e-16  3.025e-17
  6112.244  8.878e-16  3.027e-17
  6117.021  9.279e-16  3.105e-17
  6121.795  9.125e-16  3.088e-17
  6126.570  8.939e-16  3.026e-17
  6131.346  8.478e-16  3.004e-17
  6136.122  9.586e-16  3.101e-17
  6140.898  8.980e-16  3.089e-17
  6145.675  9.252e-16  3.097e-17
  6150.453  8.075e-16  2.998e-17
  6155.231  9.718e-16  3.081e-17
  6160.008  8.564e-16  3.021e-17
  6164.786  8.527e-16  3.025e-17
  6169.564  8.205e-16  2.989e-17
  6174.344  8.727e-16  3.031e-17
  6179.122  8.802e-16  3.088e-17
  6183.901  8.869e-16  3.021e-17
  6188.682  7.967e-16  2.927e-17
  6193.461  8.141e-16  2.968e-17
  6198.242  8.056e-16  2.958e-17
  6203.023  7.359e-16  2.895e-17
  6207.804  8.224e-16  2.983e-17
  6212.587  7.063e-16  2.887e-17
  6217.367  7.375e-16  2.900e-17
  6222.149  7.481e-16  2.924e-17
  6226.932  7.003e-16  2.973e-17
  6231.715  7.116e-16  3.013e-17
  6236.497  6.606e-16  3.006e-17
  6241.281  6.118e-16  2.929e-17
  6246.064  5.562e-16  2.824e-17
  6250.848  5.058e-16  2.804e-17
  6255.632  6.339e-16  2.876e-17
  6260.417  5.778e-16  2.808e-17
  6265.201  5.882e-16  2.900e-17
  6269.987  5.201e-16  2.736e-17
  6274.772  5.324e-16  2.705e-17
  6279.557  4.875e-16  2.675e-17
  6284.343  4.676e-16  2.705e-17
  6289.128  5.061e-16  3.449e-17
  6293.915  5.666e-16  4.213e-17
  6298.702  4.586e-16  4.213e-17
  6303.489  4.785e-16  4.179e-17
  6308.276  4.513e-16  3.830e-17
  6313.063  5.253e-16  2.895e-17
  6317.850  5.041e-16  2.766e-17
  6322.638  5.760e-16  2.867e-17
  6327.427  5.847e-16  2.896e-17
  6332.215  5.417e-16  2.821e-17
  6337.003  5.640e-16  2.811e-17
  6341.791  5.824e-16  2.770e-17
  6346.581  5.905e-16  2.813e-17
  6351.371  6.193e-16  2.953e-17
  6356.159  5.912e-16  3.333e-17
  6360.949  5.756e-16  3.321e-17
  6365.738  5.549e-16  3.263e-17
  6370.529  5.448e-16  3.245e-17
  6375.319  6.918e-16  2.998e-17
  6380.109  6.502e-16  2.905e-17
  6384.899  7.244e-16  2.961e-17
  6389.692  6.918e-16  2.920e-17
  6394.483  7.436e-16  2.955e-17
  6399.273  7.778e-16  2.974e-17
  6404.065  6.946e-16  2.873e-17
  6408.857  7.810e-16  2.989e-17
  6413.648  7.539e-16  2.991e-17
  6418.441  6.838e-16  2.902e-17
  6423.232  7.631e-16  3.036e-17
  6428.025  7.657e-16  3.012e-17
  6432.818  8.307e-16  3.038e-17
  6437.610  8.189e-16  3.049e-17
  6442.402  7.870e-16  3.058e-17
  6447.196  8.335e-16  3.102e-17
  6451.989  8.068e-16  3.058e-17
  6456.782  8.633e-16  3.204e-17
  6461.576  8.641e-16  3.281e-17
  6466.370  9.390e-16  3.337e-17
  6471.164  8.914e-16  3.320e-17
  6475.959  8.920e-16  3.340e-17
  6480.752  8.092e-16  3.101e-17
  6485.546  8.422e-16  3.159e-17
  6490.340  8.488e-16  3.243e-17
  6495.133  8.991e-16  3.339e-17
  6499.929  8.646e-16  3.287e-17
  6504.724  8.610e-16  3.346e-17
  6509.519  8.583e-16  3.255e-17
  6514.315  8.451e-16  3.208e-17
  6519.109  8.418e-16  3.203e-17
  6523.904  8.359e-16  3.283e-17
  6528.700  7.817e-16  3.193e-17
  6533.494  8.705e-16  3.349e-17
  6538.291  8.943e-16  3.341e-17
  6543.085  8.672e-16  3.330e-17
  6547.882  8.281e-16  3.322e-17
  6552.678  9.145e-16  3.378e-17
  6557.474  8.511e-16  3.295e-17
  6562.269  8.337e-16  3.231e-17
  6567.066  8.451e-16  3.198e-17
  6571.863  7.786e-16  3.166e-17
  6576.659  8.683e-16  3.368e-17
  6581.456  8.883e-16  3.382e-17
  6586.252  8.484e-16  3.343e-17
  6591.049  8.507e-16  3.311e-17
  6595.844  8.713e-16  3.351e-17
  6600.643  8.398e-16  3.325e-17
  6605.440  9.135e-16  3.418e-17
