 3729.99992 4.63908e-02 0.092871764
 3735.00004 1.96187e-01 0.090767578
 3739.99999 2.33963e-02 0.097918061
 3744.99994 2.24123e-02 0.084560450
 3750.00005 0.00000e+00 0.079057571
 3755.00000 2.60126e-02 0.085822114
 3759.99995 0.00000e+00 0.073578330
 3765.00007 0.00000e+00 0.071515445
 3770.00002 0.00000e+00 0.073576448
 3774.99997 0.00000e+00 0.076256345
 3780.00008 1.41184e-02 0.081136958
 3785.00003 1.85633e-03 0.077243735
 3789.99998 1.47550e-02 0.076822065
 3794.99993 0.00000e+00 0.066509863
 3800.00005 5.95622e-02 0.071756884
 3804.99999 0.00000e+00 0.067311467
 3809.99994 0.00000e+00 0.069266256
 3815.00006 0.00000e+00 0.068547927
 3820.00001 1.90046e-02 0.069973960
 3824.99996 1.47989e-01 0.068218987
 3830.00008 7.30161e-02 0.078238241
 3835.00002 1.16744e-03 0.071417957
 3839.99997 4.05782e-02 0.070396085
 3844.99992 5.67012e-02 0.073571703
 3850.00004 8.56372e-02 0.070664753
 3854.99999 3.84783e-02 0.066662149
 3859.99993 1.74246e-01 0.065558587
 3865.00005 4.82288e-02 0.067055887
 3870.00000 4.03384e-04 0.061497051
 3874.99995 6.94902e-02 0.064857201
 3880.00007 4.10436e-02 0.061296220
 3885.00002 1.09019e-01 0.060776181
 3889.99996 9.53032e-02 0.063303897
 3895.00008 7.42785e-02 0.064386396
 3900.00003 0.00000e+00 0.061147780
 3904.99998 1.60615e-02 0.070621008
 3909.99993 1.48599e-01 0.073612892
 3915.00004 1.68008e-02 0.069912437
 3919.99999 5.23018e-02 0.063531101
 3924.99994 0.00000e+00 0.055464692
 3930.00006 0.00000e+00 0.047642481
 3935.00001 0.00000e+00 0.048432200
 3939.99995 0.00000e+00 0.058886255
 3945.00007 1.51901e-01 0.066186818
 3950.00002 2.81998e-02 0.066022428
 3954.99997 1.05741e-01 0.064882024
 3959.99992 4.20688e-02 0.059512027
 3965.00004 0.00000e+00 0.046747880
 3969.99998 0.00000e+00 0.047906371
 3974.99993 4.22898e-02 0.063650241
 3980.00005 3.68799e-02 0.066551564
 3985.00000 0.00000e+00 0.060289098
 3989.99995 0.00000e+00 0.060800907
 3995.00006 2.66893e-02 0.063218577
 4000.00001 5.29639e-02 0.065103830
 4004.99996 0.00000e+00 0.059779815
 4010.00008 5.61840e-02 0.069067106
 4015.00003 0.00000e+00 0.062198114
 4019.99998 9.21412e-03 0.066368650
 4024.99992 7.80024e-02 0.066139089
 4030.00004 3.73808e-03 0.063561154
 4034.99999 1.22818e-03 0.065207693
 4039.99994 0.00000e+00 0.063657690
 4045.00006 1.22295e-01 0.066988108
 4050.00000 0.00000e+00 0.062855758
 4054.99995 6.01457e-02 0.064402364
 4060.00007 2.84233e-03 0.066718512
 4065.00002 1.07338e-01 0.068385026
 4069.99997 7.81128e-02 0.066212573
 4074.99992 1.10483e-01 0.065946361
 4080.00003 2.00900e-02 0.066925724
 4084.99998 6.97424e-02 0.065467194
 4089.99993 7.09722e-02 0.065757569
 4095.00005 7.85116e-02 0.063171859
 4100.00000 1.72368e-02 0.059413776
 4104.99994 1.21005e-01 0.061532771
 4110.00006 1.15720e-03 0.062443162
 4115.00001 0.00000e+00 0.059273352
 4119.99996 4.10239e-02 0.063901290
 4125.00008 7.88600e-02 0.065516353
 4130.00003 2.33037e-02 0.064315807
 4134.99997 3.11289e-02 0.066537958
 4139.99992 0.00000e+00 0.060099874
 4145.00004 3.11595e-02 0.064591469
 4149.99999 0.00000e+00 0.059786770
 4154.99994 0.00000e+00 0.062977143
 4160.00005 5.65394e-02 0.069967037
 4165.00000 2.76092e-03 0.071698326
 4169.99995 0.00000e+00 0.064673551
 4175.00007 3.81006e-02 0.067488299
 4180.00002 0.00000e+00 0.062128090
 4184.99997 3.12465e-04 0.064323988
 4190.00008 4.42826e-03 0.065062190
 4195.00003 0.00000e+00 0.058633075
 4199.99998 2.14536e-02 0.061180916
 4204.99993 4.22227e-02 0.063978833
 4210.00005 3.44867e-02 0.063764066
 4214.99999 8.23607e-02 0.062362688
 4219.99994 5.21529e-02 0.061924233
 4225.00006 5.40554e-02 0.057089597
 4230.00001 2.12327e-03 0.061411147
 4234.99996 1.38244e-02 0.059149565
 4240.00007 5.33102e-02 0.060070046
 4245.00002 0.00000e+00 0.057259716
 4249.99997 5.65772e-02 0.060826844
 4254.99992 4.70789e-02 0.061655484
 4260.00004 7.14443e-02 0.059642231
 4264.99999 6.63225e-04 0.062072549
 4269.99993 0.00000e+00 0.053859879
 4275.00005 2.35083e-02 0.059711522
 4280.00000 0.00000e+00 0.056034777
 4284.99995 7.33407e-02 0.058820730
 4290.00007 4.75369e-02 0.058237761
 4295.00001 2.92497e-02 0.057517610
 4299.99996 4.98176e-02 0.053735527
 4305.00008 4.08510e-02 0.053913389
 4310.00003 1.51418e-02 0.055939663
 4314.99998 7.50390e-02 0.064362926
 4319.99993 0.00000e+00 0.057467209
 4325.00004 1.13467e-01 0.058688092
 4329.99999 1.10833e-01 0.063129764
 4334.99994 6.13634e-02 0.061034486
 4340.00006 1.33878e-01 0.059719350
 4345.00001 4.68644e-02 0.063553467
 4349.99995 4.52832e-05 0.061795305
 4355.00007 4.53220e-02 0.064535015
 4360.00002 8.43269e-02 0.065339430
 4364.99997 1.17564e-02 0.064493565
 4369.99992 6.55005e-02 0.063012664
 4375.00004 1.51725e-01 0.063984780
 4379.99998 3.70667e-03 0.061383765
 4384.99993 0.00000e+00 0.056458771
 4390.00005 1.78356e-02 0.062185161
 4395.00000 6.09844e-02 0.064058420
 4399.99995 0.00000e+00 0.060130606
 4405.00006 2.90508e-02 0.066156028
 4410.00001 9.46375e-02 0.068407857
 4414.99996 1.20375e-02 0.066987539
 4420.00008 0.00000e+00 0.063500139
 4425.00003 1.76787e-04 0.067588124
 4429.99998 2.60960e-02 0.066670927
 4434.99992 3.57738e-02 0.066238545
 4440.00004 4.21857e-02 0.066334641
 4444.99999 6.07375e-02 0.067513560
 4449.99994 3.25301e-02 0.066260581
 4455.00006 0.00000e+00 0.059263569
 4460.00000 0.00000e+00 0.060159741
 4464.99995 3.62536e-02 0.066055128
 4470.00007 0.00000e+00 0.061450554
 4475.00002 1.31691e-01 0.066925282
 4479.99997 0.00000e+00 0.061197255
 4485.00009 5.91542e-02 0.067095801
 4490.00003 1.26264e-02 0.066038810
 4494.99998 1.11745e-04 0.066260614
 4499.99993 1.00550e-01 0.066469619
 4505.00005 1.84349e-02 0.067691052
 4510.00000 1.30059e-01 0.067085671
 4514.99994 6.97522e-02 0.066080441
