@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.592
@SPECTRUM spectrum_03D4gg_330.dat
@SN-NAME 03D4gg
       4857.068            0.00350        0.00307
       4859.620            0.00670        0.00306
       4862.171            0.00020        0.00304
       4864.724            0.00170        0.00305
       4867.276            0.00360        0.00302
       4869.829            0.00190        0.00308
       4872.382            0.00910        0.00305
       4874.935            0.00400        0.00310
       4877.488            0.00780        0.00312
       4880.042            0.00650        0.00313
       4882.597            0.00510        0.00312
       4885.151            0.00930        0.00314
       4887.706            0.00440        0.00310
       4890.261            0.00050        0.00312
       4892.816            0.00720        0.00312
       4895.372            0.00320        0.00314
       4897.928            0.00670        0.00313
       4900.484            0.00540        0.00315
       4903.041            0.00520        0.00313
       4905.598            0.00860        0.00310
       4908.155            0.00490        0.00310
       4910.713            0.00640        0.00310
       4913.271            0.00780        0.00309
       4915.829            0.00220        0.00303
       4918.387            0.00280        0.00305
       4920.946            0.00660        0.00305
       4923.505            0.00020        0.00300
       4926.064            0.00480        0.00304
       4928.624            0.00520        0.00307
       4931.184            0.00080        0.00307
       4933.744           -0.00130        0.00308
       4936.305            0.00840        0.00307
       4938.866            0.00160        0.00308
       4941.427            0.00090        0.00308
       4943.988            0.00550        0.00308
       4946.550            0.00470        0.00309
       4949.112            0.00530        0.00307
       4951.674            0.00470        0.00309
       4954.237            0.00410        0.00307
       4956.800            0.00560        0.00306
       4959.363            0.00480        0.00306
       4961.926            0.00130        0.00306
       4964.490            0.00320        0.00309
       4967.054            0.00770        0.00314
       4969.619            0.00900        0.00312
       4972.184            0.00460        0.00310
       4974.748            0.00580        0.00307
       4977.313            0.01120        0.00308
       4979.879            0.00920        0.00306
       4982.445            0.00530        0.00301
       4985.011            0.00330        0.00301
       4987.578            0.00460        0.00303
       4990.144            0.00290        0.00304
       4992.711            0.00860        0.00317
       4995.278            0.00730        0.00308
       4997.846            0.00110        0.00307
       5000.414            0.00320        0.00301
       5002.982           -0.00260        0.00297
       5005.550            0.00130        0.00297
       5008.119            0.00690        0.00299
       5010.688            0.00470        0.00297
       5013.257            0.00560        0.00293
       5015.827            0.00680        0.00296
       5018.397            0.00080        0.00294
       5020.967            0.00850        0.00294
       5023.538            0.00680        0.00295
       5026.108            0.01210        0.00295
       5028.679            0.00140        0.00294
       5031.250            0.00440        0.00294
       5033.822            0.00390        0.00295
       5036.394            0.00310        0.00293
       5038.966            0.00670        0.00291
       5041.539            0.00370        0.00290
       5044.111            0.00940        0.00289
       5046.684            0.01030        0.00289
       5049.257            0.00630        0.00293
       5051.831            0.00070        0.00292
       5054.405            0.00180        0.00293
       5056.979            0.00580        0.00292
       5059.553            0.00390        0.00293
       5062.128            0.00860        0.00293
       5064.703            0.00590        0.00292
       5067.278            0.00440        0.00291
       5069.854            0.00980        0.00290
       5072.430            0.00020        0.00285
       5075.005            0.00440        0.00287
       5077.582            0.00690        0.00286
       5080.159            0.00680        0.00287
       5082.735            0.00560        0.00286
       5085.312            0.00460        0.00285
       5087.890            0.00870        0.00287
       5090.468            0.00050        0.00288
       5093.046            0.00090        0.00287
       5095.624            0.00930        0.00288
       5098.203            0.01020        0.00288
       5100.781            0.00180        0.00286
       5103.360            0.00690        0.00286
       5105.940            0.00980        0.00285
       5108.520            0.00350        0.00283
       5111.099            0.00960        0.00286
       5113.680            0.00650        0.00285
       5116.260            0.00620        0.00290
       5118.841            0.00380        0.00288
       5121.422            0.00640        0.00284
       5124.003            0.00610        0.00282
       5126.584            0.00970        0.00282
       5129.167            0.00670        0.00283
       5131.749            0.00540        0.00286
       5134.331            0.00180        0.00285
       5136.914            0.00520        0.00285
       5139.496            0.01070        0.00286
       5142.080            0.00250        0.00285
       5144.663            0.00630        0.00284
       5147.247            0.01250        0.00286
       5149.831            0.00550        0.00285
       5152.415            0.00280        0.00286
       5154.999            0.00560        0.00285
       5157.584            0.00070        0.00283
       5160.169            0.00380        0.00282
       5162.754           -0.00390        0.00280
       5165.340            0.00660        0.00277
       5167.926            0.00080        0.00271
       5170.512            0.00710        0.00267
       5173.098            0.00330        0.00269
       5175.685            0.00360        0.00271
       5178.271            0.00520        0.00270
       5180.858            0.00840        0.00271
       5183.446            0.00600        0.00276
       5186.034            0.00350        0.00277
       5188.622            0.00640        0.00278
       5191.209            0.00840        0.00281
       5193.798            0.00740        0.00290
       5196.387            0.01070        0.00293
       5198.976            0.00680        0.00290
       5201.565            0.00130        0.00290
       5204.154            0.00300        0.00291
       5206.744            0.00530        0.00287
       5209.334            0.00480        0.00284
       5211.924            0.00310        0.00277
       5214.515            0.00430        0.00280
       5217.106            0.00880        0.00280
       5219.697            0.00430        0.00281
       5222.288            0.00700        0.00283
       5224.879            0.00620        0.00281
       5227.471            0.00950        0.00283
       5230.063            0.00140        0.00279
       5232.656            0.00190        0.00279
       5235.248            0.01140        0.00284
       5237.841            0.00510        0.00283
       5240.434            0.00060        0.00283
       5243.027            0.00830        0.00287
       5245.621            0.00330        0.00283
       5248.215            0.00140        0.00280
       5250.809            0.00310        0.00280
       5253.403            0.00610        0.00285
       5255.998            0.00230        0.00284
       5258.593            0.00450        0.00282
       5261.188            0.00160        0.00280
       5263.783            0.00850        0.00272
       5266.379            0.00400        0.00266
       5268.975            0.00540        0.00265
       5271.571            0.00290        0.00270
       5274.167            0.00670        0.00274
       5276.764            0.00690        0.00277
       5279.360            0.00660        0.00277
       5281.958            0.00960        0.00277
       5284.555            0.00350        0.00275
       5287.153            0.00660        0.00276
       5289.750            0.00720        0.00276
       5292.349            0.00510        0.00278
       5294.947            0.00140        0.00279
       5297.545            0.00490        0.00280
       5300.144            0.00230        0.00278
       5302.743            0.00680        0.00277
       5305.343            0.00440        0.00278
       5307.942            0.00510        0.00279
       5310.542            0.00650        0.00278
       5313.142           -0.00010        0.00278
       5315.742            0.00830        0.00279
       5318.343           -0.00140        0.00278
       5320.944            0.00300        0.00278
       5323.545            0.00270        0.00274
       5326.146           -0.00070        0.00276
       5328.748            0.00630        0.00276
       5331.349            0.00170        0.00278
       5333.951            0.00320        0.00277
       5336.554           -0.00080        0.00276
       5339.156            0.00860        0.00273
       5341.759            0.00280        0.00272
       5344.362            0.00460        0.00272
       5346.965            0.00320        0.00272
       5349.568            0.00230        0.00275
       5352.172            0.00230        0.00274
       5354.776            0.01070        0.00278
       5357.380            0.00370        0.00276
       5359.984            0.00410        0.00274
       5362.589            0.00260        0.00272
       5365.194            0.00380        0.00270
       5367.799            0.00550        0.00270
       5370.405            0.00220        0.00268
       5373.010            0.00260        0.00269
       5375.616            0.00240        0.00270
       5378.222            0.00440        0.00272
       5380.828            0.00560        0.00272
       5383.435            0.00230        0.00270
       5386.042            0.00630        0.00269
       5388.648            0.00560        0.00269
       5391.256            0.00700        0.00270
       5393.863            0.00540        0.00266
       5396.471            0.00540        0.00265
       5399.079            0.00840        0.00264
       5401.687            0.00150        0.00263
       5404.295            0.00220        0.00261
       5406.904            0.00630        0.00263
       5409.513            0.00850        0.00264
       5412.122            0.00460        0.00263
       5414.731            0.00490        0.00263
       5417.341            0.00050        0.00265
       5419.951            0.00590        0.00267
       5422.561            0.00400        0.00267
       5425.171            0.00370        0.00266
       5427.782            0.00580        0.00264
       5430.393            0.00320        0.00265
       5433.003            0.00220        0.00264
       5435.615            0.00080        0.00266
       5438.226            0.00360        0.00268
       5440.837            0.00280        0.00269
       5443.449            0.00590        0.00267
       5446.062            0.00130        0.00266
       5448.674            0.00620        0.00266
       5451.287            0.00580        0.00264
       5453.899            0.00620        0.00266
       5456.512            0.00400        0.00268
       5459.125            0.00700        0.00266
       5461.739           -0.00090        0.00267
       5464.353            0.00560        0.00269
       5466.966            0.00400        0.00268
       5469.581            0.00670        0.00267
       5472.195            0.00790        0.00267
       5474.810            0.00620        0.00265
       5477.424            0.00400        0.00263
       5480.039            0.00190        0.00266
       5482.654            0.00930        0.00264
       5485.270            0.00550        0.00263
       5487.886            0.00330        0.00265
       5490.501            0.00650        0.00265
       5493.118            0.00500        0.00267
       5495.734            0.00030        0.00267
       5498.351            0.00290        0.00266
       5500.967            0.00590        0.00269
       5503.584            0.00440        0.00266
       5506.202            0.00600        0.00265
       5508.819            0.00570        0.00267
       5511.437            0.00800        0.00266
       5514.055            0.00690        0.00267
       5516.673            0.00160        0.00266
       5519.291            0.00230        0.00268
       5521.910            0.01040        0.00264
       5524.528            0.00640        0.00268
       5527.147            0.00590        0.00266
       5529.767            0.00820        0.00268
       5532.386            0.00550        0.00265
       5535.005            0.00570        0.00267
       5537.625            0.00390        0.00273
       5540.246            0.00400        0.00274
       5542.866            0.00870        0.00279
       5545.486            0.00630        0.00280
       5548.107            0.01020        0.00278
       5550.728            0.00830        0.00274
       5553.349            0.00150        0.00270
       5555.970            0.00220        0.00269
       5558.592            0.00930        0.00273
       5561.214            0.00290        0.00275
       5563.835            0.00470        0.00278
       5566.458            0.00490        0.00278
       5569.080            0.00460        0.00297
       5571.703            0.00180        0.00519
       5574.326           -0.00060        0.00632
       5576.949           -0.00330        0.00636
       5579.572            0.00950        0.00636
       5582.195           -0.00150        0.00630
       5584.819            0.00790        0.00471
       5587.443            0.00440        0.00283
       5590.067            0.00970        0.00267
       5592.691            0.00260        0.00269
       5595.316            0.00710        0.00270
       5597.940            0.00600        0.00268
       5600.565            0.00550        0.00273
       5603.191            0.00630        0.00275
       5605.816            0.00060        0.00273
       5608.441            0.00560        0.00274
       5611.067            0.00660        0.00275
       5613.693            0.00520        0.00268
       5616.319            0.01000        0.00268
       5618.946            0.00790        0.00270
       5621.572            0.00550        0.00271
       5624.199            0.00670        0.00274
       5626.826            0.00570        0.00271
       5629.454            0.00880        0.00272
       5632.081            0.00590        0.00265
       5634.708            0.00290        0.00264
       5637.336            0.00840        0.00266
       5639.964            0.00410        0.00269
       5642.592            0.00540        0.00269
       5645.221            0.00630        0.00270
       5647.850            0.00750        0.00269
       5650.479            0.00590        0.00269
       5653.107            0.00620        0.00263
       5655.737            0.01040        0.00262
       5658.366           -0.00050        0.00264
       5660.996            0.00430        0.00263
       5663.625            0.00430        0.00266
       5666.256            0.00670        0.00268
       5668.886            0.00320        0.00266
       5671.516            0.00350        0.00269
       5674.147            0.00760        0.00269
       5676.778            0.00250        0.00268
       5679.409            0.00300        0.00267
       5682.040            0.00490        0.00266
       5684.671            0.00510        0.00267
       5687.303            0.00330        0.00267
       5689.935            0.00890        0.00269
       5692.567            0.00600        0.00270
       5695.199            0.00180        0.00268
       5697.832            0.00500        0.00270
       5700.464            0.00700        0.00269
       5703.097           -0.00070        0.00267
       5705.730            0.00300        0.00266
       5708.363            0.00890        0.00267
       5710.997            0.00770        0.00266
       5713.630            0.00520        0.00267
       5716.264            0.00470        0.00268
       5718.898            0.00540        0.00268
       5721.532           -0.00010        0.00269
       5724.167            0.00270        0.00268
       5726.801            0.00580        0.00270
       5729.436            0.00120        0.00268
       5732.071            0.00810        0.00267
       5734.706            0.00560        0.00266
       5737.341            0.00300        0.00266
       5739.977            0.00480        0.00267
       5742.613            0.00730        0.00265
       5745.249            0.00070        0.00264
       5747.885            0.00250        0.00263
       5750.521            0.00950        0.00264
       5753.157            0.00150        0.00266
       5755.794            0.00530        0.00263
       5758.431            0.00430        0.00262
       5761.068            0.00140        0.00265
       5763.705            0.00130        0.00265
       5766.343            0.00840        0.00265
       5768.980            0.00620        0.00265
       5771.618            0.00970        0.00267
       5774.256            0.00480        0.00265
       5776.894            0.00480        0.00264
       5779.533           -0.00210        0.00261
       5782.171            0.00730        0.00262
       5784.810            0.00240        0.00262
       5787.449           -0.00020        0.00263
       5790.088            0.00720        0.00264
       5792.727            0.00200        0.00263
       5795.367            0.00160        0.00266
       5798.006           -0.00060        0.00268
       5800.646           -0.00130        0.00263
       5803.286            0.00560        0.00266
       5805.926            0.00120        0.00267
       5808.567            0.00680        0.00267
       5811.208            0.01110        0.00267
       5813.848            0.00470        0.00266
       5816.489            0.00670        0.00268
       5819.130            0.01050        0.00268
       5821.771            0.00820        0.00269
       5824.413            0.00730        0.00268
       5827.055           -0.00100        0.00270
       5829.697            0.00770        0.00269
       5832.339            0.00070        0.00270
       5834.981            0.00500        0.00269
       5837.624            0.00570        0.00270
       5840.266            0.00140        0.00269
       5842.909            0.00520        0.00270
       5845.552            0.00810        0.00268
       5848.195            0.00370        0.00269
       5850.838            0.00330        0.00268
       5853.482            0.00160        0.00266
       5856.125            0.00360        0.00266
       5858.769            0.00620        0.00274
       5861.413            0.00560        0.00290
       5864.058            0.00390        0.00302
       5866.702            0.00440        0.00308
       5869.347            0.00480        0.00312
       5871.991           -0.00080        0.00309
       5874.636            0.00450        0.00296
       5877.281            0.00420        0.00283
       5879.926            0.00500        0.00280
       5882.572            0.00940        0.00309
       5885.217            0.00110        0.00377
       5887.863           -0.00070        0.00393
       5890.509            0.01320        0.00428
       5893.155            0.00940        0.00440
       5895.802            0.00380        0.00421
       5898.448            0.00220        0.00358
       5901.095            0.00930        0.00343
       5903.742            0.01190        0.00305
       5906.389            0.00310        0.00285
       5909.036            0.00390        0.00292
       5911.683            0.00740        0.00304
       5914.331            0.00820        0.00301
       5916.979            0.01530        0.00301
       5919.626            0.00500        0.00306
       5922.274            0.01150        0.00300
       5924.923            0.00900        0.00287
       5927.571            0.00980        0.00305
       5930.220            0.01540        0.00313
       5932.868            0.01530        0.00304
       5935.517            0.00880        0.00301
       5938.167            0.00710        0.00302
       5940.815            0.00840        0.00288
       5943.465           -0.00000        0.00281
       5946.115            0.00060        0.00286
       5948.764            0.00700        0.00300
       5951.414            0.00440        0.00302
       5954.064            0.00780        0.00297
       5956.715            0.00390        0.00295
       5959.365            0.00630        0.00291
       5962.016            0.01260        0.00274
       5964.667            0.00960        0.00277
       5967.317            0.00440        0.00278
       5969.968            0.00470        0.00280
       5972.620            0.01270        0.00292
       5975.271            0.00500        0.00290
       5977.923            0.00960        0.00287
       5980.574            0.00580        0.00284
       5983.226            0.00630        0.00282
       5985.878            0.00520        0.00271
       5988.531            0.00630        0.00269
       5991.183            0.00140        0.00267
       5993.835            0.01060        0.00271
       5996.488            0.00920        0.00271
       5999.141            0.00550        0.00277
       6001.794            0.00620        0.00275
       6004.448            0.00370        0.00275
       6007.101            0.00610        0.00271
       6009.754            0.00540        0.00271
       6012.408            0.00580        0.00264
       6015.062            0.01020        0.00264
       6017.716            0.00980        0.00263
       6020.370            0.00670        0.00263
       6023.025            0.00850        0.00263
       6025.679            0.00530        0.00262
       6028.334            0.01010        0.00265
       6030.989            0.00700        0.00268
       6033.644            0.00740        0.00266
       6036.299            0.00830        0.00266
       6038.954            0.00490        0.00266
       6041.610            0.00450        0.00261
       6044.265            0.00610        0.00259
       6046.921            0.00410        0.00259
       6049.577            0.00430        0.00259
       6052.233            0.00580        0.00258
       6054.890            0.00430        0.00259
       6057.546            0.00370        0.00258
       6060.203            0.00740        0.00260
       6062.859            0.00350        0.00258
       6065.516            0.00540        0.00260
       6068.173            0.00320        0.00260
       6070.830            0.00680        0.00259
       6073.488            0.00500        0.00256
       6076.145            0.00250        0.00254
       6078.803            0.00030        0.00254
       6081.460            0.01000        0.00256
       6084.119            0.00450        0.00254
       6086.777            0.00580        0.00254
       6089.435            0.00970        0.00253
       6092.094            0.00590        0.00257
       6094.752            0.00520        0.00254
       6097.411            0.00380        0.00257
       6100.070            0.00050        0.00256
       6102.729            0.00950        0.00257
       6105.388            0.00400        0.00255
       6108.047            0.00910        0.00255
       6110.707            0.00460        0.00255
       6113.367            0.00340        0.00253
       6116.026            0.00830        0.00253
       6118.687            0.00880        0.00251
       6121.347            0.00700        0.00251
       6124.007            0.00790        0.00250
       6126.667            0.00670        0.00252
       6129.328            0.00580        0.00251
       6131.988            0.01170        0.00256
       6134.649            0.00560        0.00258
       6137.311            0.00610        0.00265
       6139.972            0.00660        0.00270
       6142.633            0.00320        0.00267
       6145.294            0.01090        0.00267
       6147.956            0.01070        0.00263
       6150.618            0.00770        0.00263
       6153.280            0.00790        0.00261
       6155.942            0.00270        0.00262
       6158.604            0.00870        0.00259
       6161.266            0.00410        0.00257
       6163.929            0.00740        0.00258
       6166.591            0.00610        0.00264
       6169.254            0.00680        0.00268
       6171.917            0.00490        0.00269
       6174.580            0.00330        0.00269
       6177.243            0.00720        0.00266
       6179.907            0.00690        0.00260
       6182.570            0.01000        0.00257
       6185.234            0.00730        0.00253
       6187.898            0.00430        0.00255
       6190.562            0.00590        0.00255
       6193.226            0.00180        0.00256
       6195.890            0.00340        0.00255
       6198.554            0.00710        0.00265
       6201.219            0.00640        0.00263
       6203.884            0.01080        0.00265
       6206.548            0.00730        0.00268
       6209.213            0.00560        0.00266
       6211.878            0.01090        0.00258
       6214.543            0.00560        0.00257
       6217.209            0.00730        0.00269
       6219.875            0.00780        0.00268
       6222.540            0.00550        0.00265
       6225.206            0.00800        0.00262
       6227.872            0.00980        0.00272
       6230.538            0.00640        0.00295
       6233.204            0.00640        0.00308
       6235.871            0.01050        0.00320
       6238.537            0.00470        0.00328
       6241.204            0.01420        0.00325
       6243.871            0.00700        0.00295
       6246.538            0.00610        0.00275
       6249.205            0.00200        0.00268
       6251.872            0.00840        0.00279
       6254.539            0.01210        0.00300
       6257.207            0.00740        0.00302
       6259.874            0.00790        0.00314
       6262.542            0.00780        0.00321
       6265.209            0.00310        0.00302
       6267.877            0.00830        0.00281
       6270.546            0.01060        0.00283
       6273.214            0.01130        0.00276
       6275.882            0.00980        0.00271
       6278.551            0.00390        0.00271
       6281.220            0.00560        0.00286
       6283.889            0.00650        0.00303
       6286.558            0.01030        0.00298
       6289.227            0.01250        0.00297
       6291.896            0.00940        0.00309
       6294.565            0.00930        0.00353
       6297.235            0.01360        0.00366
       6299.904            0.01300        0.00373
       6302.574            0.00620        0.00396
       6305.244            0.00750        0.00391
       6307.914            0.00130        0.00341
       6310.584            0.00480        0.00301
       6313.254            0.01020        0.00292
       6315.925            0.00610        0.00268
       6318.596            0.00570        0.00266
       6321.266            0.00630        0.00266
       6323.937            0.00670        0.00287
       6326.608            0.00730        0.00307
       6329.279            0.00760        0.00297
       6331.950            0.00450        0.00289
       6334.622            0.01220        0.00289
       6337.293            0.00410        0.00269
       6339.965            0.00940        0.00252
       6342.636            0.01280        0.00259
       6345.308            0.00700        0.00262
       6347.980            0.00010        0.00263
       6350.652            0.01250        0.00279
       6353.325            0.00660        0.00285
       6355.997            0.00860        0.00285
       6358.669            0.00630        0.00300
