@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.574
@SPECTRUM spectrum_05D2dt_807.dat
@SN-NAME 05D2dt
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -1.694
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.120           -0.00272        0.00631
       4274.120           -0.00091        0.00536
       4289.120            0.00381        0.00445
       4304.120            0.00699        0.00385
       4319.120           -0.00284        0.00356
       4334.120           -0.00370        0.00316
       4349.120            0.00333        0.00327
       4364.120           -0.00058        0.00281
       4379.120           -0.00023        0.00265
       4394.120            0.00099        0.00252
       4409.120           -0.00195        0.00256
       4424.120           -0.00114        0.00250
       4439.120            0.00129        0.00236
       4454.120           -0.00271        0.00226
       4469.120            0.00007        0.00217
       4484.120            0.00788        0.00215
       4499.120            0.00460        0.00211
       4514.120            0.00367        0.00210
       4529.120            0.00413        0.00211
       4544.120            0.00277        0.00211
       4559.120            0.00380        0.00203
       4574.120            0.00358        0.00201
       4589.120            0.00771        0.00197
       4604.120            0.00396        0.00212
       4619.120            0.00452        0.00191
       4634.120            0.00589        0.00187
       4649.120            0.00548        0.00184
       4664.120            0.00905        0.00187
       4679.120            0.00877        0.00185
       4694.120            0.00773        0.00182
       4709.120            0.00385        0.00179
       4724.120            0.00686        0.00195
       4739.120            0.00533        0.00175
       4754.120            0.00771        0.00174
       4769.120            0.00479        0.00174
       4784.120            0.00473        0.00174
       4799.120            0.00943        0.00173
       4814.120            0.00471        0.00181
       4829.120            0.00646        0.00196
       4844.120            0.00489        0.00175
       4859.120            0.00733        0.00166
       4874.120            0.00535        0.00166
       4889.120            0.00598        0.00169
       4904.120            0.00871        0.00182
       4919.120            0.00764        0.00163
       4934.120            0.00934        0.00162
       4949.120            0.00995        0.00162
       4964.120            0.00565        0.00164
       4979.120            0.00888        0.00175
       4994.120            0.00849        0.00159
       5009.120            0.00822        0.00157
       5024.120            0.00696        0.00156
       5039.120            0.00863        0.00153
       5054.120            0.01022        0.00167
       5069.120            0.00441        0.00152
       5084.120            0.00630        0.00150
       5099.120            0.00566        0.00151
       5114.120            0.00564        0.00165
       5129.120            0.00567        0.00151
       5144.120            0.00780        0.00153
       5159.120            0.00515        0.00151
       5174.120            0.00352        0.00160
       5189.120            0.00676        0.00154
       5204.120            0.00533        0.00165
       5219.120            0.00724        0.00152
       5234.120            0.00893        0.00167
       5249.120            0.00810        0.00152
       5264.120            0.00751        0.00149
       5279.120            0.00558        0.00149
       5294.120            0.00685        0.00164
       5309.120            0.00832        0.00151
       5324.120            0.00734        0.00154
       5339.120            0.00946        0.00152
       5354.120            0.01088        0.00163
       5369.120            0.01139        0.00149
       5384.120            0.00957        0.00147
       5399.120            0.00788        0.00159
       5414.120            0.01102        0.00145
       5429.120            0.01183        0.00148
       5444.120            0.01179        0.00148
       5459.120            0.01348        0.00161
       5474.120            0.00987        0.00147
       5489.120            0.01309        0.00148
       5504.120            0.01287        0.00163
       5519.120            0.01207        0.00149
       5534.120            0.01149        0.00151
       5549.120            0.01190        0.00170
       5564.120            0.01363        0.00173
       5579.120            0.01864        0.00507
       5594.120            0.01032        0.00175
       5609.120            0.01059        0.00155
       5624.120            0.00982        0.00153
       5639.120            0.01285        0.00166
       5654.120            0.01369        0.00151
       5669.120            0.01588        0.00153
       5684.120            0.01156        0.00169
       5699.120            0.01307        0.00156
       5714.120            0.01313        0.00156
       5729.120            0.01124        0.00171
       5744.120            0.00864        0.00155
       5759.120            0.01286        0.00154
       5774.120            0.00955        0.00169
       5789.120            0.00980        0.00154
       5804.120            0.00992        0.00155
       5819.120            0.00773        0.00170
       5834.120            0.00629        0.00156
       5849.120            0.00575        0.00156
       5864.120            0.01060        0.00188
       5879.120            0.00918        0.00187
       5894.120            0.00871        0.00247
       5909.120            0.00434        0.00198
       5924.120            0.00541        0.00178
       5939.120            0.00678        0.00191
       5954.120            0.01032        0.00174
       5969.120            0.00795        0.00168
       5984.120            0.00887        0.00180
       5999.120            0.00404        0.00162
       6014.120            0.01089        0.00157
       6029.120            0.00996        0.00169
       6044.120            0.01093        0.00152
       6059.120            0.00838        0.00164
       6074.120            0.01220        0.00149
       6089.120            0.01732        0.00148
       6104.120            0.01632        0.00163
       6119.120            0.01891        0.00147
       6134.120            0.01309        0.00151
       6149.120            0.01851        0.00173
       6164.120            0.01542        0.00158
       6179.120            0.02187        0.00166
       6194.120            0.01917        0.00148
       6209.120            0.01607        0.00151
       6224.120            0.02091        0.00172
       6239.120            0.01932        0.00194
       6254.120            0.01763        0.00187
       6269.120            0.01606        0.00169
       6284.120            0.01605        0.00177
       6299.120            0.02313        0.00535
       6314.120            0.01788        0.00192
       6329.120            0.01983        0.00187
       6344.120            0.01820        0.00157
       6359.120            0.01722        0.00245
       6374.120            0.01486        0.00203
       6389.120            0.02068        0.00151
       6404.120            0.02004        0.00154
       6419.120            0.02143        0.00143
       6434.120            0.01821        0.00152
       6449.120            0.01766        0.00143
       6464.120            0.01724        0.00166
       6479.120            0.01768        0.00166
       6494.120            0.01597        0.00157
       6509.120            0.02071        0.00172
       6524.120            0.01890        0.00151
       6539.120            0.01573        0.00160
       6554.120            0.01650        0.00182
       6569.120            0.01549        0.00157
       6584.120            0.01854        0.00165
       6599.120            0.01724        0.00146
       6614.120            0.01451        0.00153
       6629.120            0.01378        0.00140
       6644.120            0.01477        0.00136
       6659.120            0.01610        0.00149
       6674.120            0.01468        0.00136
       6689.120            0.01349        0.00147
       6704.120            0.01482        0.00137
       6719.120            0.01205        0.00153
       6734.120            0.01256        0.00135
       6749.120            0.01442        0.00136
       6764.120            0.01451        0.00146
       6779.120            0.01255        0.00134
       6794.120            0.01459        0.00146
       6809.120            0.01547        0.00134
       6824.120            0.01145        0.00183
       6839.120            0.01312        0.00185
       6854.120            0.01155        0.00170
       6869.120            0.01311        0.00214
       6884.120            0.01465        0.00174
       6899.120            0.01499        0.00190
       6914.120            0.01386        0.00180
       6929.120            0.01204        0.00189
       6944.120            0.01524        0.00177
       6959.120            0.01442        0.00177
       6974.120            0.01275        0.00165
       6989.120            0.01130        0.00150
       7004.120            0.01190        0.00169
       7019.120            0.01264        0.00143
       7034.120            0.01334        0.00152
       7049.120            0.01316        0.00152
       7064.120            0.01722        0.00159
       7079.120            0.01497        0.00146
       7094.120            0.01490        0.00158
       7109.120            0.01161        0.00138
       7124.120            0.01544        0.00155
       7139.120            0.01367        0.00146
       7154.120            0.01430        0.00149
       7169.120            0.01481        0.00179
       7184.120            0.01467        0.00180
       7199.120            0.01595        0.00191
       7214.120            0.01429        0.00151
       7229.120            0.01221        0.00190
       7244.120            0.01616        0.00313
       7259.120            0.01669        0.00222
       7274.120            0.01408        0.00265
       7289.120            0.01626        0.00276
       7304.120            0.02036        0.00225
       7319.120            0.01836        0.00262
       7334.120            0.00956        0.00268
       7349.120            0.00897        0.00233
       7364.120            0.01369        0.00266
       7379.120            0.01079        0.00201
       7394.120            0.01241        0.00231
       7409.120            0.01282        0.00195
       7424.120            0.01816        0.00196
       7439.120            0.01644        0.00198
       7454.120            0.01077        0.00183
       7469.120            0.00668        0.00207
       7484.120            0.00826        0.00220
       7499.120            0.01064        0.00189
       7514.120            0.01076        0.00191
       7529.120            0.01129        0.00272
       7544.120            0.00910        0.00176
       7559.120            0.01356        0.00206
       7574.120            0.01062        0.00229
       7589.120            0.00902        0.00241
       7604.120            0.00808        0.00454
       7619.120            0.00831        0.00386
       7634.120            0.00969        0.00325
       7649.120            0.01343        0.00278
       7664.120            0.00536        0.00223
       7679.120            0.00874        0.00186
       7694.120            0.00802        0.00213
       7709.120            0.00945        0.00281
       7724.120            0.00919        0.00318
       7739.120            0.00874        0.00229
       7754.120            0.01620        0.00372
       7769.120            0.01194        0.00302
       7784.120            0.01134        0.00329
       7799.120            0.00582        0.00293
       7814.120            0.01075        0.00312
       7829.120            0.01404        0.00277
       7844.120            0.00523        0.00301
       7859.120            0.00619        0.00370
       7874.120            0.01138        0.00317
       7889.120            0.00866        0.00330
       7904.120            0.00963        0.00278
       7919.120            0.00701        0.00441
       7934.120            0.01182        0.00277
       7949.120            0.00631        0.00283
       7964.120            0.01118        0.00342
       7979.120            0.01068        0.00332
       7994.120            0.01053        0.00361
       8009.120            0.01116        0.00284
       8024.120            0.00991        0.00331
       8039.120            0.01147        0.00262
       8054.120            0.01525        0.00260
       8069.120            0.01149        0.00279
       8084.120            0.01365        0.00219
       8099.120            0.01183        0.00245
       8114.120            0.01158        0.00243
       8129.120            0.01149        0.00228
