@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.408
@SPECTRUM spectrum_05D4ay_914.dat
@SN-NAME 05D4ay
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 8.160
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.180            0.00000        1.24346
       4152.654            0.00000        1.27441
       4155.127            0.00000        1.25454
       4157.602            0.00000        1.77621
       4160.076            0.00000        1.32669
       4162.551            0.00000        2.94706
       4165.027            0.00000        1.21629
       4167.503            0.00000        1.25449
       4169.979            0.00000        2.17531
       4172.456            0.00000        1.33070
       4174.933            0.00000        1.34360
       4177.410            0.00000        1.44648
       4179.888            0.00000        1.28156
       4182.367           -0.01550        1.22984
       4184.845           -0.05800        0.99362
       4187.324            0.50660        0.90255
       4189.804            0.01880        0.68206
       4192.284            0.23700        0.60368
       4194.764            0.02440        0.48872
       4197.245            0.09420        0.41903
       4199.727           -0.34980        0.36638
       4202.208            0.07240        0.29972
       4204.690            0.17540        0.25398
       4207.172            0.00240        0.22874
       4209.655           -0.05390        0.19391
       4212.138           -0.01610        0.17164
       4214.622           -0.29940        0.17123
       4217.106           -0.04490        0.13411
       4219.590           -0.08450        0.12255
       4222.075            0.02460        0.10731
       4224.561            0.02580        0.09586
       4227.046            0.02740        0.08616
       4229.532            0.02560        0.08432
       4232.019            0.07000        0.07523
       4234.505            0.07900        0.07050
       4236.993           -0.01950        0.06458
       4239.480            0.13670        0.06192
       4241.968            0.00890        0.05622
       4244.457            0.04720        0.05277
       4246.945            0.07050        0.05120
       4249.435            0.02380        0.04738
       4251.924            0.03660        0.04521
       4254.415           -0.02120        0.04381
       4256.905           -0.00210        0.04025
       4259.396           -0.03540        0.03953
       4261.887            0.05410        0.03724
       4264.378           -0.02750        0.03686
       4266.871            0.04400        0.03525
       4269.363            0.03280        0.03361
       4271.855           -0.01320        0.03233
       4274.349            0.00560        0.03095
       4276.842            0.04940        0.03013
       4279.336            0.04350        0.02961
       4281.831            0.00230        0.02824
       4284.325           -0.00880        0.02689
       4286.820            0.01200        0.02665
       4289.316            0.01390        0.02549
       4291.812            0.02710        0.02488
       4294.308            0.04960        0.02413
       4296.805            0.03200        0.02367
       4299.302            0.01590        0.02263
       4301.799            0.01530        0.02165
       4304.297            0.01030        0.02098
       4306.795            0.00180        0.02122
       4309.294            0.02110        0.02088
       4311.793            0.03870        0.02046
       4314.292            0.03200        0.02090
       4316.792            0.01230        0.02087
       4319.292           -0.01680        0.02070
       4321.793            0.00110        0.01982
       4324.294            0.04620        0.01903
       4326.795            0.05160        0.01867
       4329.297            0.01340        0.01842
       4331.799            0.00610        0.01839
       4334.301            0.00060        0.01843
       4336.804            0.01330        0.01778
       4339.307            0.00390        0.01724
       4341.811            0.01860        0.01710
       4344.315           -0.00520        0.01696
       4346.819            0.01900        0.01690
       4349.324            0.01870        0.01667
       4351.829           -0.01600        0.01622
       4354.334            0.01610        0.01656
       4356.840           -0.00720        0.01600
       4359.347            0.01210        0.01600
       4361.853            0.02730        0.01600
       4364.360            0.02280        0.01601
       4366.868            0.01050        0.01575
       4369.375            0.00990        0.01557
       4371.883            0.01990        0.01506
       4374.392            0.04980        0.01505
       4376.901            0.01230        0.01514
       4379.410            0.02780        0.01458
       4381.919            0.02760        0.01436
       4384.430            0.03270        0.01434
       4386.940           -0.00170        0.01388
       4389.451            0.02810        0.01405
       4391.962            0.03130        0.01373
       4394.473            0.02210        0.01386
       4396.985            0.03540        0.01386
       4399.497            0.01600        0.01395
       4402.010            0.00990        0.01390
       4404.523            0.01340        0.01384
       4407.036            0.00120        0.01385
       4409.550            0.01070        0.01399
       4412.064            0.03960        0.01393
       4414.578            0.01630        0.01392
       4417.093            0.01580        0.01385
       4419.608            0.02790        0.01382
       4422.124            0.01490        0.01378
       4424.640            0.02000        0.01352
       4427.156            0.02390        0.01341
       4429.672           -0.00010        0.01328
       4432.189            0.04440        0.01306
       4434.707            0.03520        0.01312
       4437.224           -0.00350        0.01289
       4439.742            0.03870        0.01283
       4442.261            0.03130        0.01291
       4444.780            0.01800        0.01287
       4447.299            0.01420        0.01271
       4449.818            0.01640        0.01265
       4452.338            0.01810        0.01243
       4454.858            0.01400        0.01241
       4457.379            0.00800        0.01224
       4459.900            0.02370        0.01222
       4462.421            0.01160        0.01200
       4464.943            0.04880        0.01213
       4467.465            0.03840        0.01211
       4469.987            0.02860        0.01220
       4472.510            0.01840        0.01212
       4475.033            0.03560        0.01205
       4477.556            0.02460        0.01216
       4480.080            0.01440        0.01201
       4482.604            0.02290        0.01187
       4485.129            0.00830        0.01186
       4487.654            0.01530        0.01178
       4490.179            0.03570        0.01192
       4492.705            0.01710        0.01180
       4495.230            0.00780        0.01184
       4497.757            0.02290        0.01172
       4500.283            0.04150        0.01179
       4502.810            0.00790        0.01181
       4505.337            0.03320        0.01181
       4507.865            0.00720        0.01164
       4510.393            0.02740        0.01188
       4512.921            0.03110        0.01170
       4515.450            0.00700        0.01161
       4517.979            0.01910        0.01161
       4520.509            0.03800        0.01160
       4523.039            0.03250        0.01149
       4525.569            0.01630        0.01142
       4528.099            0.01800        0.01138
       4530.630            0.02940        0.01142
       4533.161            0.01280        0.01144
       4535.692            0.01830        0.01156
       4538.224            0.01510        0.01136
       4540.756            0.01060        0.01162
       4543.289            0.02870        0.01144
       4545.822            0.02180        0.01143
       4548.355            0.02630        0.01125
       4550.889            0.02340        0.01115
       4553.422            0.03180        0.01128
       4555.957            0.02340        0.01113
       4558.491            0.01690        0.01119
       4561.026            0.01830        0.01105
       4563.562            0.01360        0.01118
       4566.097            0.02140        0.01110
       4568.633            0.02710        0.01097
       4571.169            0.00930        0.01105
       4573.706            0.01870        0.01113
       4576.243            0.02630        0.01083
       4578.780            0.02110        0.01090
       4581.318            0.04590        0.01096
       4583.856            0.02400        0.01094
       4586.394            0.01970        0.01090
       4588.933            0.02580        0.01085
       4591.472            0.03010        0.01078
       4594.011            0.03430        0.01082
       4596.551            0.02880        0.01067
       4599.091            0.01910        0.01067
       4601.631            0.01480        0.01056
       4604.172            0.02640        0.01062
       4606.713            0.03390        0.01057
       4609.254            0.03970        0.01078
       4611.796            0.01900        0.01053
       4614.338            0.04360        0.01065
       4616.880            0.04080        0.01062
       4619.423            0.03430        0.01053
       4621.966            0.03940        0.01059
       4624.509            0.03930        0.01053
       4627.053            0.02990        0.01069
       4629.597            0.01140        0.01050
       4632.141            0.03560        0.01044
       4634.686            0.04430        0.01031
       4637.230            0.03430        0.01035
       4639.776            0.02910        0.01039
       4642.321            0.01300        0.01021
       4644.867            0.02060        0.01030
       4647.414            0.02490        0.01016
       4649.960            0.02050        0.01017
       4652.507            0.00320        0.01031
       4655.054            0.01310        0.01029
       4657.602            0.02790        0.01040
       4660.150            0.01760        0.01037
       4662.698            0.02170        0.01045
       4665.247            0.03040        0.01031
       4667.795            0.02460        0.01004
       4670.345            0.03260        0.01013
       4672.894            0.02340        0.01031
       4675.444            0.01290        0.01027
       4677.994            0.03390        0.01020
       4680.544            0.02800        0.01012
       4683.095            0.02570        0.01019
       4685.646            0.02390        0.01017
       4688.198            0.01290        0.01018
       4690.750            0.02250        0.01001
       4693.302            0.01570        0.00999
       4695.854            0.03460        0.00996
       4698.407            0.02220        0.01009
       4700.960           -0.00100        0.00979
       4703.513            0.05030        0.00982
       4706.067            0.03680        0.00981
       4708.621            0.03730        0.00991
       4711.175            0.01440        0.00995
       4713.729            0.03010        0.00988
       4716.285            0.03550        0.01006
       4718.840            0.02710        0.00992
       4721.396            0.01580        0.01002
       4723.951            0.02330        0.00999
       4726.507            0.02500        0.00988
       4729.064            0.03840        0.00976
       4731.621            0.03660        0.00980
       4734.178            0.02010        0.00966
       4736.735            0.02860        0.00968
       4739.293            0.02710        0.00967
       4741.851            0.03620        0.00972
       4744.409            0.02360        0.00982
       4746.968            0.02730        0.00968
       4749.527            0.01670        0.00978
       4752.086            0.03270        0.00979
       4754.646            0.02250        0.00965
       4757.206            0.02330        0.00957
       4759.766            0.02430        0.00952
       4762.327            0.00900        0.00951
       4764.887            0.02630        0.00942
       4767.448            0.01880        0.00940
       4770.010            0.01970        0.00955
       4772.572            0.03240        0.00957
       4775.134            0.02000        0.00955
       4777.696            0.03760        0.00970
       4780.259            0.02840        0.00955
       4782.822            0.02940        0.00964
       4785.385            0.02900        0.00953
       4787.949            0.02770        0.00953
       4790.512            0.02930        0.00961
       4793.077            0.03530        0.00946
       4795.641            0.02490        0.00951
       4798.206            0.02650        0.00961
       4800.771            0.03290        0.00950
       4803.336            0.01480        0.00950
       4805.902            0.03720        0.00946
       4808.468            0.03990        0.00959
       4811.034            0.03760        0.00947
       4813.601            0.04770        0.00951
       4816.168            0.02640        0.00948
       4818.735            0.02720        0.00968
       4821.302            0.03000        0.00961
       4823.870            0.02260        0.00958
       4826.438            0.00360        0.00948
       4829.007            0.02210        0.00958
       4831.575            0.02490        0.00953
       4834.145            0.01560        0.00953
       4836.713            0.00790        0.00954
       4839.283            0.01850        0.00948
       4841.853            0.00660        0.00950
       4844.423            0.00540        0.00940
       4846.994            0.02170        0.00941
       4849.564            0.03410        0.00933
       4852.135            0.02120        0.00926
       4854.707            0.02340        0.00923
       4857.278            0.02300        0.00910
       4859.850            0.03280        0.00910
       4862.422            0.01380        0.00914
