@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.568
@SPECTRUM spectrum_04D2cw_445.dat
@SN-NAME 04D2cw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 19.280
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       7064.210            0.00174        0.00127
       7079.210            0.00292        0.00116
       7094.210            0.00271        0.00115
       7109.210            0.00563        0.00123
       7124.210            0.00375        0.00114
       7139.210            0.00433        0.00129
       7154.210            0.00503        0.00119
       7169.210            0.00403        0.00135
       7184.210            0.00409        0.00126
       7199.210            0.00436        0.00135
       7214.210            0.00448        0.00119
       7229.210            0.00577        0.00147
       7244.210            0.00714        0.00222
       7259.210            0.00621        0.00151
       7274.210            0.00178        0.00232
       7289.210            0.00630        0.00179
       7304.210            0.00184        0.00178
       7319.210            0.00173        0.00194
       7334.210            0.00133        0.00198
       7349.210            0.00467        0.00176
       7364.210            0.00207        0.00195
       7379.210            0.00204        0.00153
       7394.210            0.00280        0.00172
       7409.210           -0.00002        0.00150
       7424.210            0.00085        0.00135
       7439.210           -0.00005        0.00164
       7454.210            0.00333        0.00133
       7469.210            0.00296        0.00177
       7484.210            0.00341        0.00169
       7499.210            0.00292        0.00149
       7514.210            0.00216        0.00146
       7529.210            0.00222        0.00213
       7544.210            0.00323        0.00143
       7559.210            0.00256        0.00165
       7574.210            0.00195        0.00181
       7589.210           -0.00003        0.00195
       7604.210           -0.00564        0.00405
       7619.210           -0.00112        0.00242
       7634.210            0.00596        0.00264
       7649.210            0.00262        0.00185
       7664.210            0.00395        0.00189
       7679.210            0.00112        0.00149
       7694.210            0.00436        0.00173
       7709.210            0.00177        0.00212
       7724.210            0.00214        0.00247
       7739.210            0.00162        0.00179
       7754.210            0.00282        0.00285
       7769.210            0.00180        0.00236
       7784.210            0.00378        0.00257
       7799.210            0.00325        0.00227
       7814.210            0.00351        0.00239
       7829.210            0.00372        0.00217
       7844.210           -0.00046        0.00218
       7859.210            0.00680        0.00312
       7874.210           -0.00686        0.00246
       7889.210            0.00137        0.00252
       7904.210           -0.00412        0.00216
       7919.210            0.00235        0.00342
       7934.210            0.00295        0.00218
       7949.210            0.00329        0.00223
       7964.210            0.00088        0.00266
       7979.210            0.00304        0.00264
       7994.210           -0.00119        0.00279
       8009.210           -0.00185        0.00225
       8024.210            0.00112        0.00253
       8039.210           -0.00064        0.00214
       8054.210            0.00237        0.00204
       8069.210            0.00108        0.00198
       8084.210            0.00387        0.00195
       8099.210            0.00534        0.00197
       8114.210            0.00446        0.00200
       8129.210            0.00340        0.00180
       8144.210            0.00303        0.00216
       8159.210            0.00106        0.00188
