@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.566
@SPECTRUM spectrum_05D1dn_1002.dat
@SN-NAME 05D1dn
       4864.342            0.01460        0.00314
       4866.918            0.00890        0.00314
       4869.496            0.01050        0.00318
       4872.073            0.01090        0.00322
       4874.650            0.01020        0.00326
       4877.228            0.00800        0.00320
       4879.806            0.00380        0.00325
       4882.384            0.00870        0.00325
       4884.963            0.01170        0.00330
       4887.542            0.00880        0.00328
       4890.121            0.01290        0.00327
       4892.701            0.01430        0.00324
       4895.280            0.00700        0.00324
       4897.860            0.00750        0.00328
       4900.441            0.00890        0.00321
       4903.021            0.01180        0.00320
       4905.603            0.00850        0.00318
       4908.184            0.01080        0.00323
       4910.765            0.00870        0.00321
       4913.347            0.01270        0.00321
       4915.929            0.00480        0.00313
       4918.511            0.01050        0.00314
       4921.094            0.01090        0.00311
       4923.677            0.01460        0.00312
       4926.260            0.01450        0.00316
       4928.844            0.00880        0.00313
       4931.427            0.01150        0.00315
       4934.011            0.01260        0.00316
       4936.596            0.00710        0.00314
       4939.180            0.00950        0.00316
       4941.765            0.00490        0.00315
       4944.351            0.00860        0.00313
       4946.936            0.00660        0.00316
       4949.521            0.00810        0.00314
       4952.107            0.01120        0.00313
       4954.694            0.01000        0.00314
       4957.280            0.01100        0.00314
       4959.867            0.00470        0.00317
       4962.455            0.00410        0.00311
       4965.042            0.00580        0.00311
       4967.629            0.00610        0.00311
       4970.217            0.00690        0.00317
       4972.806            0.01360        0.00314
       4975.394            0.00790        0.00313
       4977.983            0.00700        0.00308
       4980.572            0.00760        0.00309
       4983.161            0.00670        0.00311
       4985.750            0.00940        0.00310
       4988.340            0.01190        0.00305
       4990.931            0.00390        0.00308
       4993.521            0.00620        0.00309
       4996.112            0.00470        0.00313
       4998.703            0.00170        0.00304
       5001.294            0.00940        0.00310
       5003.885            0.00890        0.00306
       5006.477            0.00810        0.00303
       5009.069            0.01170        0.00310
       5011.661            0.01130        0.00302
       5014.254            0.00860        0.00305
       5016.847            0.00760        0.00296
       5019.440            0.01040        0.00299
       5022.033            0.00660        0.00300
       5024.626            0.01310        0.00300
       5027.221            0.01230        0.00302
       5029.815            0.00490        0.00302
       5032.409            0.00600        0.00303
       5035.004            0.00470        0.00302
       5037.599            0.00720        0.00302
       5040.194            0.00680        0.00300
       5042.790            0.00790        0.00297
       5045.385            0.01050        0.00299
       5047.981            0.00610        0.00299
       5050.577            0.00790        0.00299
       5053.174            0.00580        0.00302
       5055.771            0.00520        0.00300
       5058.368            0.00770        0.00292
       5060.965            0.01090        0.00299
       5063.562            0.00710        0.00299
       5066.160            0.00250        0.00300
       5068.758            0.00750        0.00296
       5071.356            0.00550        0.00293
       5073.955            0.00860        0.00300
       5076.554            0.00710        0.00293
       5079.153            0.00960        0.00295
       5081.752            0.01110        0.00296
       5084.352            0.00810        0.00297
       5086.952            0.01020        0.00306
       5089.552            0.00680        0.00302
       5092.152            0.01080        0.00295
       5094.753            0.01190        0.00292
       5097.354            0.00930        0.00298
       5099.955            0.00850        0.00307
       5102.557            0.00680        0.00293
       5105.158            0.01050        0.00292
       5107.760            0.01260        0.00290
       5110.362            0.00900        0.00295
       5112.965            0.01200        0.00293
       5115.567            0.00860        0.00293
       5118.170            0.00910        0.00294
       5120.773            0.00640        0.00294
       5123.377            0.00580        0.00293
       5125.980            0.01320        0.00296
       5128.584            0.00740        0.00291
       5131.189            0.01190        0.00295
       5133.793            0.00820        0.00297
       5136.398            0.00650        0.00299
       5139.003            0.00730        0.00303
       5141.608            0.00970        0.00300
       5144.213            0.00860        0.00302
       5146.819            0.00820        0.00302
       5149.425            0.00810        0.00302
       5152.031            0.01190        0.00297
       5154.638            0.00860        0.00299
       5157.244            0.01380        0.00296
       5159.851            0.00910        0.00297
       5162.458            0.01150        0.00293
       5165.065            0.00980        0.00287
       5167.673            0.01010        0.00287
       5170.281            0.01330        0.00287
       5172.889            0.00930        0.00288
       5175.498            0.01210        0.00288
       5178.106            0.01230        0.00283
       5180.715            0.00900        0.00285
       5183.324            0.01190        0.00289
       5185.934            0.01450        0.00290
       5188.543            0.01220        0.00291
       5191.153            0.00870        0.00297
       5193.763            0.00900        0.00301
       5196.373            0.01870        0.00309
       5198.983            0.00940        0.00304
       5201.594            0.01070        0.00303
       5204.206            0.01000        0.00305
       5206.816            0.00810        0.00301
       5209.428            0.00820        0.00296
       5212.040            0.01430        0.00295
       5214.652            0.01320        0.00294
       5217.264            0.01440        0.00297
       5219.876            0.01430        0.00297
       5222.489            0.01330        0.00300
       5225.102            0.01250        0.00295
       5227.715            0.00900        0.00303
       5230.329            0.01150        0.00297
       5232.942            0.01250        0.00298
       5235.556            0.01450        0.00295
       5238.170            0.01420        0.00297
       5240.784            0.01790        0.00300
       5243.399            0.01020        0.00303
       5246.014            0.00720        0.00299
       5248.628            0.01390        0.00300
       5251.244            0.00960        0.00300
       5253.859            0.01670        0.00300
       5256.475            0.01070        0.00299
       5259.091            0.01550        0.00294
       5261.707            0.00730        0.00294
       5264.323            0.01130        0.00291
       5266.940            0.01420        0.00285
       5269.557            0.01440        0.00285
       5272.174            0.01300        0.00285
       5274.791            0.01120        0.00291
       5277.409            0.01470        0.00291
       5280.026            0.01120        0.00292
       5282.645            0.01550        0.00294
       5285.263            0.01270        0.00291
       5287.881            0.01980        0.00295
       5290.500            0.01380        0.00297
       5293.119            0.01140        0.00291
       5295.738            0.01650        0.00295
       5298.357            0.01820        0.00301
       5300.977            0.01120        0.00298
       5303.597            0.01730        0.00301
       5306.216            0.01340        0.00302
       5308.837            0.01660        0.00301
       5311.457            0.01330        0.00299
       5314.078            0.01620        0.00301
       5316.699            0.01620        0.00300
       5319.320            0.01360        0.00297
       5321.941            0.01360        0.00292
       5324.563            0.01430        0.00298
       5327.185            0.01290        0.00299
       5329.807            0.02080        0.00298
       5332.429            0.01340        0.00299
       5335.051            0.01510        0.00297
       5337.674            0.01680        0.00295
       5340.297            0.01300        0.00297
       5342.920            0.01640        0.00299
       5345.543            0.01410        0.00293
       5348.167            0.01650        0.00296
       5350.791            0.01330        0.00300
       5353.415            0.01450        0.00298
       5356.039            0.02250        0.00294
       5358.663            0.01660        0.00294
       5361.288            0.01270        0.00294
       5363.913            0.01520        0.00293
       5366.538            0.01020        0.00293
       5369.163            0.01800        0.00291
       5371.789            0.01510        0.00291
       5374.414            0.01650        0.00295
       5377.040            0.01660        0.00294
       5379.666            0.01450        0.00292
       5382.292            0.02490        0.00294
       5384.919            0.01870        0.00293
       5387.546            0.01160        0.00293
       5390.173            0.01450        0.00290
       5392.800            0.01900        0.00293
       5395.427            0.01730        0.00286
       5398.055            0.02110        0.00287
       5400.683            0.01510        0.00286
       5403.311            0.01450        0.00288
       5405.939            0.01830        0.00287
       5408.567            0.01930        0.00288
       5411.196            0.01770        0.00284
       5413.825            0.02060        0.00289
       5416.454            0.02230        0.00288
       5419.083            0.01720        0.00291
       5421.713            0.01960        0.00293
       5424.343            0.01970        0.00290
       5426.973            0.02250        0.00290
       5429.603            0.01610        0.00289
       5432.233            0.02060        0.00293
       5434.863            0.01620        0.00292
       5437.494            0.02530        0.00291
       5440.125            0.02370        0.00290
       5442.756            0.01620        0.00292
       5445.388            0.01640        0.00292
       5448.019            0.01830        0.00293
       5450.651            0.01900        0.00294
       5453.283            0.01430        0.00291
       5455.915            0.02060        0.00292
       5458.547            0.01360        0.00297
       5461.180            0.01960        0.00296
       5463.812            0.01960        0.00298
       5466.446            0.01170        0.00293
       5469.079            0.01730        0.00292
       5471.712            0.01540        0.00295
       5474.346            0.01500        0.00294
       5476.979            0.01860        0.00292
       5479.613            0.01910        0.00292
       5482.248            0.01700        0.00291
       5484.882            0.01740        0.00294
       5487.517            0.01580        0.00296
       5490.151            0.01550        0.00298
       5492.786            0.01930        0.00296
       5495.421            0.01550        0.00297
       5498.057            0.01910        0.00300
       5500.692            0.01840        0.00299
       5503.328            0.01870        0.00298
       5505.964            0.01750        0.00296
       5508.600            0.01670        0.00299
       5511.236            0.01840        0.00301
       5513.873            0.01740        0.00297
       5516.510            0.01660        0.00300
       5519.146            0.01920        0.00298
       5521.784            0.01050        0.00298
       5524.421            0.02080        0.00302
       5527.059            0.01820        0.00297
       5529.696            0.01880        0.00299
       5532.334            0.01590        0.00299
       5534.972            0.01480        0.00303
       5537.610            0.02050        0.00307
       5540.249            0.00990        0.00312
       5542.888            0.01990        0.00311
       5545.526            0.02270        0.00313
       5548.166            0.01870        0.00311
       5550.805            0.01890        0.00309
       5553.444            0.02290        0.00307
       5556.083            0.02250        0.00306
       5558.724            0.01300        0.00312
       5561.363            0.01710        0.00312
       5564.004            0.01840        0.00311
       5566.644            0.01700        0.00341
       5569.285            0.02450        0.00615
       5571.925            0.01990        0.00908
       5574.566            0.00500        0.00939
       5577.208            0.01920        0.00939
       5579.849            0.01490        0.00939
       5582.490            0.02950        0.00937
       5585.132            0.00480        0.00840
       5587.773            0.01820        0.00447
       5590.416            0.01380        0.00311
       5593.058            0.01410        0.00309
       5595.700            0.01100        0.00306
       5598.343            0.01540        0.00312
       5600.986            0.01640        0.00311
       5603.628            0.01410        0.00316
       5606.272            0.01270        0.00317
       5608.915            0.01120        0.00313
       5611.559            0.01260        0.00314
       5614.202            0.01230        0.00310
       5616.846            0.01760        0.00310
       5619.490            0.01510        0.00311
       5622.134            0.01280        0.00309
       5624.779            0.01830        0.00314
       5627.423            0.01970        0.00311
       5630.068            0.01490        0.00312
       5632.713            0.00930        0.00309
       5635.358            0.01190        0.00308
       5638.004            0.00480        0.00308
       5640.649            0.00690        0.00311
       5643.295            0.01750        0.00314
       5645.941            0.01280        0.00310
       5648.587            0.00680        0.00310
       5651.233            0.01050        0.00312
       5653.879            0.01460        0.00314
       5656.526            0.00590        0.00308
       5659.172            0.01750        0.00305
       5661.819            0.00860        0.00308
       5664.467            0.00770        0.00312
       5667.114            0.01210        0.00315
       5669.761            0.00150        0.00313
       5672.409            0.00850        0.00314
       5675.057            0.01100        0.00315
       5677.705            0.00320        0.00318
       5680.353            0.00510        0.00314
       5683.001            0.00810        0.00315
       5685.649            0.00670        0.00317
       5688.298            0.01030        0.00316
       5690.947            0.00620        0.00320
       5693.596            0.00330        0.00320
       5696.245            0.00500        0.00319
       5698.895            0.00040        0.00322
       5701.544            0.00820        0.00322
       5704.194            0.00400        0.00319
       5706.844            0.00390        0.00320
       5709.494            0.00080        0.00318
       5712.144            0.00470        0.00319
       5714.794            0.00320        0.00319
       5717.445            0.00830        0.00322
       5720.096            0.00130        0.00321
       5722.747            0.00630        0.00321
       5725.397            0.00610        0.00319
       5728.049            0.00270        0.00322
       5730.700            0.00240        0.00320
       5733.352            0.00660        0.00322
       5736.003            0.00570        0.00318
       5738.655            0.00390        0.00320
       5741.307            0.00990        0.00321
       5743.959            0.00640        0.00319
       5746.612            0.00200        0.00317
       5749.264            0.00350        0.00315
       5751.917            0.00340        0.00318
       5754.570           -0.00090        0.00315
       5757.223            0.00380        0.00315
       5759.876           -0.00050        0.00314
       5762.529            0.00190        0.00329
       5765.183            0.00250        0.00328
       5767.837            0.00980        0.00326
       5770.491            0.00080        0.00316
       5773.145            0.00820        0.00318
       5775.799            0.00230        0.00316
       5778.453            0.00020        0.00319
       5781.107            0.00920        0.00315
       5783.762            0.00440        0.00318
       5786.417            0.00440        0.00316
       5789.072            0.00430        0.00317
       5791.727            0.00740        0.00317
       5794.382            0.00800        0.00316
       5797.038            0.00580        0.00317
       5799.694            0.00710        0.00317
       5802.350            0.00820        0.00316
       5805.005            0.00070        0.00318
       5807.662            0.00900        0.00322
       5810.318            0.00980        0.00319
       5812.974            0.00390        0.00322
       5815.631            0.00720        0.00320
       5818.288            0.01010        0.00321
       5820.944            0.01250        0.00323
       5823.602            0.00360        0.00320
       5826.258            0.00540        0.00321
       5828.916            0.01010        0.00322
       5831.573            0.00710        0.00324
       5834.231            0.01200        0.00320
       5836.889            0.00270        0.00326
       5839.547            0.01110        0.00322
       5842.205            0.00540        0.00322
       5844.863            0.00740        0.00323
       5847.522            0.00970        0.00320
       5850.180            0.01210        0.00322
       5852.839            0.00580        0.00323
       5855.498            0.01190        0.00325
       5858.157            0.00310        0.00332
       5860.816            0.01160        0.00345
       5863.476            0.00610        0.00353
       5866.135            0.01310        0.00358
       5868.795            0.01310        0.00361
       5871.455            0.00790        0.00364
       5874.115            0.00820        0.00364
       5876.774            0.01080        0.00352
       5879.435            0.00900        0.00355
       5882.095            0.00730        0.00439
       5884.756            0.00880        0.00524
       5887.417            0.00490        0.00556
       5890.078            0.00250        0.00609
       5892.738            0.00870        0.00616
       5895.399            0.01120        0.00615
       5898.061            0.00950        0.00571
       5900.722            0.00980        0.00478
       5903.384            0.01140        0.00445
       5906.046            0.00670        0.00371
       5908.708            0.01160        0.00363
       5911.370            0.00750        0.00364
       5914.032            0.01340        0.00361
       5916.694            0.01700        0.00367
       5919.356            0.01410        0.00369
       5922.020            0.01410        0.00368
       5924.682            0.00710        0.00364
       5927.345            0.01190        0.00369
       5930.008            0.01210        0.00370
       5932.671            0.01230        0.00367
       5935.334            0.00600        0.00364
       5937.998            0.00690        0.00364
       5940.662            0.00620        0.00367
       5943.326            0.01000        0.00349
       5945.989            0.01170        0.00352
       5948.653            0.00770        0.00362
       5951.318            0.00990        0.00361
       5953.982            0.01440        0.00360
       5956.646            0.01420        0.00356
       5959.311            0.01210        0.00354
       5961.976            0.01400        0.00349
       5964.641            0.00620        0.00343
       5967.306            0.01370        0.00343
       5969.971            0.01920        0.00350
       5972.636            0.01160        0.00351
       5975.302            0.01520        0.00352
       5977.967            0.01550        0.00350
       5980.633            0.01660        0.00344
       5983.299            0.01590        0.00346
       5985.965            0.01540        0.00343
       5988.631            0.01610        0.00333
       5991.297            0.01160        0.00337
       5993.964            0.01270        0.00333
       5996.630            0.00870        0.00338
       5999.297            0.01560        0.00337
       6001.964            0.01750        0.00335
       6004.631            0.02570        0.00335
       6007.298            0.02110        0.00328
       6009.965            0.01840        0.00329
       6012.633            0.01800        0.00322
       6015.300            0.01730        0.00322
       6017.968            0.01530        0.00320
       6020.636            0.01260        0.00318
       6023.304            0.01430        0.00319
       6025.972            0.01990        0.00322
       6028.640            0.01910        0.00324
       6031.308            0.01430        0.00321
       6033.977            0.01590        0.00321
       6036.646            0.01800        0.00320
       6039.314            0.01480        0.00318
       6041.983            0.01620        0.00316
       6044.652            0.01620        0.00312
       6047.321            0.01480        0.00314
       6049.990            0.01620        0.00311
       6052.660            0.01490        0.00312
       6055.329            0.02530        0.00316
       6057.999            0.01410        0.00310
       6060.668            0.02090        0.00312
       6063.338            0.01290        0.00311
       6066.009            0.01930        0.00312
       6068.679            0.02050        0.00310
       6071.349            0.01750        0.00311
       6074.020            0.01630        0.00307
       6076.690            0.01850        0.00303
       6079.361            0.01340        0.00304
       6082.032            0.02090        0.00303
       6084.703            0.01840        0.00303
       6087.374            0.01470        0.00304
       6090.045            0.02210        0.00304
       6092.716            0.02320        0.00308
       6095.388            0.01600        0.00305
       6098.059            0.01720        0.00308
       6100.731            0.01800        0.00306
       6103.402            0.01980        0.00314
       6106.075            0.02090        0.00309
       6108.747            0.01740        0.00308
       6111.419            0.02410        0.00306
       6114.091            0.02470        0.00302
       6116.764            0.01290        0.00304
       6119.436            0.01730        0.00301
       6122.109            0.02250        0.00304
       6124.782            0.02090        0.00304
       6127.455            0.02080        0.00300
       6130.128            0.02070        0.00303
       6132.801            0.01900        0.00305
       6135.474            0.02190        0.00310
       6138.147            0.01840        0.00313
       6140.821            0.02960        0.00317
       6143.495            0.02130        0.00314
       6146.168            0.02650        0.00314
       6148.843            0.02040        0.00310
       6151.517            0.02420        0.00310
       6154.191            0.02630        0.00305
       6156.865            0.01880        0.00301
       6159.540            0.02020        0.00299
       6162.214            0.01950        0.00303
       6164.889            0.02330        0.00310
       6167.563            0.01910        0.00312
       6170.238            0.02240        0.00313
       6172.913            0.02340        0.00318
       6175.588            0.02030        0.00318
       6178.264            0.02000        0.00315
       6180.939            0.01910        0.00306
       6183.614            0.01420        0.00302
       6186.290            0.01370        0.00303
       6188.966            0.01740        0.00299
       6191.642            0.01930        0.00299
       6194.317            0.02140        0.00303
       6196.994            0.01750        0.00307
       6199.669            0.01120        0.00315
       6202.346            0.02240        0.00309
       6205.022            0.01680        0.00309
       6207.699            0.01060        0.00312
       6210.375            0.01180        0.00311
       6213.052            0.01330        0.00305
       6215.729            0.01530        0.00313
       6218.406            0.02050        0.00311
       6221.083            0.01500        0.00313
       6223.760            0.02260        0.00309
       6226.438            0.01850        0.00316
       6229.115            0.02040        0.00346
       6231.792            0.01920        0.00354
       6234.470            0.01960        0.00363
       6237.148            0.01200        0.00369
       6239.826            0.01800        0.00373
       6242.504            0.01360        0.00368
       6245.182            0.01390        0.00342
       6247.860            0.02020        0.00326
       6250.539            0.01990        0.00342
       6253.217            0.01940        0.00350
       6255.896            0.01510        0.00349
       6258.574            0.01950        0.00358
       6261.253            0.02010        0.00364
       6263.932            0.01650        0.00367
       6266.611            0.02270        0.00352
       6269.290            0.02160        0.00332
       6271.969            0.02050        0.00333
       6274.648            0.02080        0.00326
       6277.328            0.01970        0.00323
       6280.007            0.02230        0.00340
       6282.687            0.01440        0.00359
       6285.367            0.02010        0.00354
       6288.047            0.02420        0.00347
       6290.727            0.02240        0.00362
       6293.407            0.02270        0.00445
       6296.087            0.02860        0.00468
       6298.767            0.01500        0.00461
       6301.448            0.02080        0.00479
       6304.128            0.01840        0.00480
       6306.809            0.02070        0.00472
       6309.489            0.01870        0.00407
       6312.170            0.02580        0.00356
       6314.851            0.02030        0.00348
       6317.532            0.02120        0.00325
       6320.213            0.02480        0.00319
       6322.895            0.01390        0.00346
       6325.576            0.02330        0.00353
       6328.257            0.02070        0.00352
       6330.939            0.01850        0.00342
       6333.621            0.02700        0.00340
       6336.302            0.01950        0.00337
       6338.984            0.02400        0.00319
       6341.666            0.01570        0.00308
       6344.348            0.01250        0.00315
       6347.030            0.02600        0.00316
       6349.712            0.01570        0.00331
       6352.395            0.01330        0.00332
       6355.077            0.02000        0.00344
       6357.760            0.01280        0.00366
       6360.442            0.02100        0.00366
       6363.125            0.02190        0.00367
       6365.808            0.02530        0.00356
       6368.491            0.01720        0.00366
       6371.174            0.02290        0.00364
       6373.857            0.02380        0.00313
       6376.541            0.01990        0.00307
       6379.224            0.01750        0.00310
