@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.521
@SPECTRUM spectrum_04D2gc_471.dat
@SN-NAME 04D2gc
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -4.940
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.950           -0.00244        0.00844
       4273.950            0.00033        0.00720
       4288.950            0.00491        0.00600
       4303.950            0.00549        0.00519
       4318.950           -0.00031        0.00470
       4333.950            0.00019        0.00418
       4348.950            0.00052        0.00385
       4363.950            0.00947        0.00370
       4378.950            0.00475        0.00346
       4393.950            0.00260        0.00322
       4408.950            0.00752        0.00322
       4423.950            0.00930        0.00309
       4438.950            0.00296        0.00293
       4453.950            0.01065        0.00286
       4468.950            0.00645        0.00278
       4483.950            0.00264        0.00276
       4498.950            0.00864        0.00271
       4513.950            0.00930        0.00268
       4528.950            0.00538        0.00266
       4543.950            0.00562        0.00270
       4558.950            0.01016        0.00256
       4573.950            0.00360        0.00252
       4588.950            0.00574        0.00248
       4603.950            0.00491        0.00241
       4618.950            0.00733        0.00241
       4633.950            0.00557        0.00235
       4648.950            0.01222        0.00232
       4663.950            0.00890        0.00234
       4678.950            0.00829        0.00233
       4693.950            0.01177        0.00226
       4708.950            0.01077        0.00244
       4723.950            0.01197        0.00222
       4738.950            0.00956        0.00217
       4753.950            0.01311        0.00215
       4768.950            0.01086        0.00212
       4783.950            0.01050        0.00210
       4798.950            0.00750        0.00210
       4813.950            0.00594        0.00210
       4828.950            0.00517        0.00214
       4843.950            0.00495        0.00209
       4858.950            0.00444        0.00222
       4873.950            0.00612        0.00200
       4888.950            0.00387        0.00203
       4903.950            0.00386        0.00201
       4918.950            0.00840        0.00195
       4933.950            0.00645        0.00196
       4948.950            0.00738        0.00197
       4963.950            0.00738        0.00200
       4978.950            0.00749        0.00216
       4993.950            0.00332        0.00195
       5008.950            0.00846        0.00192
       5023.950            0.00582        0.00191
       5038.950            0.00597        0.00188
       5053.950            0.00989        0.00186
       5068.950            0.01119        0.00203
       5083.950            0.00530        0.00183
       5098.950            0.00826        0.00183
       5113.950            0.00830        0.00183
       5128.950            0.00634        0.00183
       5143.950            0.00815        0.00204
       5158.950            0.00657        0.00184
       5173.950            0.00731        0.00177
       5188.950            0.01058        0.00190
       5203.950            0.01165        0.00206
       5218.950            0.01197        0.00205
       5233.950            0.00921        0.00187
       5248.950            0.01103        0.00185
       5263.950            0.01278        0.00180
       5278.950            0.01681        0.00182
       5293.950            0.01250        0.00199
       5308.950            0.01587        0.00183
       5323.950            0.01592        0.00187
       5338.950            0.01731        0.00186
       5353.950            0.01826        0.00198
       5368.950            0.01835        0.00178
       5383.950            0.01893        0.00179
       5398.950            0.01694        0.00176
       5413.950            0.01496        0.00193
       5428.950            0.01772        0.00179
       5443.950            0.01739        0.00180
       5458.950            0.02056        0.00179
       5473.950            0.01837        0.00197
       5488.950            0.02002        0.00181
       5503.950            0.01765        0.00183
       5518.950            0.02011        0.00183
       5533.950            0.02116        0.00202
       5548.950            0.01729        0.00192
       5563.950            0.01532        0.00206
       5578.950            0.02067        0.00690
       5593.950            0.01015        0.00199
       5608.950            0.01305        0.00191
       5623.950            0.01566        0.00191
       5638.950            0.01342        0.00207
       5653.950            0.00935        0.00188
       5668.950            0.01959        0.00190
       5683.950            0.01406        0.00210
       5698.950            0.01205        0.00194
       5713.950            0.01608        0.00194
       5728.950            0.01404        0.00212
       5743.950            0.01026        0.00192
       5758.950            0.01531        0.00191
       5773.950            0.01478        0.00190
       5788.950            0.01440        0.00208
       5803.950            0.01521        0.00193
       5818.950            0.01846        0.00195
       5833.950            0.01519        0.00214
       5848.950            0.01436        0.00195
       5863.950            0.01599        0.00218
       5878.950            0.01949        0.00250
       5893.950            0.02368        0.00379
       5908.950            0.01951        0.00231
       5923.950            0.02288        0.00248
       5938.950            0.02191        0.00222
       5953.950            0.01722        0.00223
       5968.950            0.01718        0.00233
       5983.950            0.01996        0.00210
       5998.950            0.02442        0.00206
       6013.950            0.01905        0.00214
       6028.950            0.02226        0.00195
       6043.950            0.01416        0.00208
       6058.950            0.02228        0.00188
       6073.950            0.02188        0.00186
       6088.950            0.02076        0.00200
       6103.950            0.02074        0.00186
       6118.950            0.02543        0.00181
       6133.950            0.02272        0.00203
       6148.950            0.01981        0.00193
       6163.950            0.02266        0.00194
       6178.950            0.02700        0.00207
       6193.950            0.02184        0.00186
       6208.950            0.02123        0.00189
       6223.950            0.02128        0.00214
       6238.950            0.01548        0.00230
       6253.950            0.01969        0.00232
       6268.950            0.01757        0.00214
       6283.950            0.01625        0.00215
       6298.950            0.01778        0.00610
       6313.950            0.02019        0.00235
       6328.950            0.01688        0.00238
       6343.950            0.01833        0.00194
       6358.950            0.01849        0.00287
       6373.950            0.01520        0.00247
       6388.950            0.01376        0.00191
       6403.950            0.01301        0.00175
       6418.950            0.01355        0.00197
       6433.950            0.01138        0.00172
       6448.950            0.01520        0.00193
       6463.950            0.01434        0.00208
       6478.950            0.01250        0.00187
       6493.950            0.01405        0.00215
       6508.950            0.01061        0.00195
       6523.950            0.01377        0.00208
       6538.950            0.01678        0.00203
       6553.950            0.01494        0.00217
       6568.950            0.01442        0.00223
       6583.950            0.01694        0.00190
       6598.950            0.01607        0.00206
       6613.950            0.01685        0.00176
       6628.950            0.01484        0.00194
       6643.950            0.01773        0.00173
       6658.950            0.01158        0.00170
       6673.950            0.01207        0.00185
       6688.950            0.01920        0.00170
       6703.950            0.01390        0.00189
       6718.950            0.01193        0.00172
       6733.950            0.01640        0.00172
       6748.950            0.01343        0.00188
       6763.950            0.01605        0.00167
       6778.950            0.01683        0.00183
       6793.950            0.01609        0.00168
       6808.950            0.01835        0.00185
       6823.950            0.01837        0.00201
       6838.950            0.01674        0.00233
       6853.950            0.01740        0.00207
       6868.950            0.02000        0.00274
       6883.950            0.01868        0.00237
       6898.950            0.01650        0.00215
       6913.950            0.01579        0.00245
       6928.950            0.01815        0.00219
       6943.950            0.01538        0.00229
       6958.950            0.01950        0.00217
       6973.950            0.01454        0.00213
       6988.950            0.01736        0.00206
       7003.950            0.01886        0.00196
       7018.950            0.01333        0.00227
       7033.950            0.01539        0.00174
       7048.950            0.01458        0.00193
       7063.950            0.01424        0.00198
       7078.950            0.01375        0.00185
       7093.950            0.01164        0.00197
       7108.950            0.01348        0.00174
       7123.950            0.01512        0.00194
       7138.950            0.01319        0.00184
       7153.950            0.01135        0.00201
       7168.950            0.01186        0.00191
       7183.950            0.01431        0.00198
       7198.950            0.01303        0.00207
       7213.950            0.01124        0.00181
       7228.950            0.01132        0.00224
       7243.950            0.01444        0.00393
       7258.950            0.01242        0.00262
       7273.950            0.01042        0.00302
       7288.950            0.01707        0.00325
       7303.950            0.01347        0.00263
       7318.950            0.01039        0.00370
       7333.950            0.01628        0.00302
       7348.950            0.01190        0.00279
       7363.950            0.01181        0.00332
       7378.950            0.01622        0.00239
       7393.950            0.01148        0.00291
       7408.950            0.00796        0.00238
       7423.950            0.00835        0.00227
       7438.950            0.00931        0.00250
       7453.950            0.00953        0.00218
       7468.950            0.01173        0.00262
       7483.950            0.01031        0.00314
       7498.950            0.00853        0.00214
       7513.950            0.01198        0.00236
       7528.950            0.01316        0.00316
       7543.950            0.01086        0.00220
       7558.950            0.01072        0.00262
       7573.950            0.01518        0.00295
       7588.950            0.01002        0.00317
       7603.950            0.00403        0.00643
       7618.950            0.01702        0.00439
       7633.950            0.00769        0.00376
       7648.950            0.00589        0.00313
       7663.950            0.00839        0.00279
       7678.950            0.01096        0.00254
       7693.950            0.01201        0.00254
       7708.950            0.00923        0.00357
       7723.950            0.00842        0.00384
       7738.950            0.01125        0.00282
       7753.950            0.00999        0.00491
       7768.950            0.01105        0.00374
       7783.950            0.01551        0.00397
       7798.950            0.01137        0.00374
       7813.950            0.01457        0.00405
       7828.950            0.00774        0.00335
       7843.950            0.01739        0.00399
       7858.950            0.00411        0.00485
       7873.950            0.00671        0.00456
       7888.950            0.00958        0.00396
       7903.950            0.01687        0.00344
       7918.950            0.01351        0.00520
       7933.950            0.00799        0.00403
       7948.950            0.01281        0.00331
       7963.950            0.01384        0.00480
       7978.950            0.01186        0.00399
       7993.950            0.02333        0.00546
       8008.950            0.00589        0.00329
       8023.950            0.00448        0.00438
       8038.950            0.00921        0.00316
       8053.950            0.00767        0.00344
       8068.950            0.01263        0.00357
       8083.950            0.01128        0.00284
       8098.950            0.01380        0.00360
       8113.950            0.00820        0.00282
       8128.950            0.01349        0.00310
       8143.950            0.01321        0.00313
       8158.950            0.01484        0.00325
       8173.950            0.00801        0.00286
       8188.950            0.01020        0.00329
       8203.950            0.01050        0.00286
       8218.950            0.01372        0.00327
       8233.950            0.01177        0.00304
       8248.950            0.00951        0.00325
       8263.950            0.00924        0.00296
       8278.950            0.01667        0.00533
       8293.950            0.00826        0.00631
       8308.950            0.00465        0.00509
       8323.950            0.01008        0.00332
       8338.950            0.00612        0.00461
       8353.950            0.00811        0.00663
       8368.950            0.00498        0.00396
       8383.950            0.01492        0.00498
       8398.950           -0.00494        0.00594
       8413.950            0.00151        0.00523
       8428.950            0.01397        0.00650
       8443.950            0.01132        0.00498
       8458.950            0.00509        0.00559
       8473.950            0.01136        0.00484
       8488.950            0.01524        0.00393
       8503.950            0.00322        0.00581
