@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.949
@SPECTRUM spectrum_03D4cx_248.dat
@SN-NAME 03D4cx
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 2.690
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       6340.958            0.02190        0.00787
       6343.266            0.01050        0.00998
       6345.573            0.01680        0.00996
       6347.882            0.02430        0.01012
       6350.191            0.03130        0.01024
       6352.500            0.02100        0.01036
       6354.812            0.01770        0.01072
       6357.123            0.02060        0.01124
       6359.435            0.03080        0.01393
       6361.748            0.04100        0.01832
       6364.061            0.05770        0.01866
       6366.375            0.02340        0.01839
       6368.689            0.03150        0.01806
       6371.005            0.02330        0.01670
       6373.321            0.01520        0.01118
       6375.638            0.01330        0.00961
       6377.956            0.02140        0.00971
       6380.273            0.01880        0.00978
       6382.592            0.00460        0.00991
       6384.912            0.02580        0.01004
       6387.232            0.01240        0.00990
       6389.553            0.00770        0.00984
       6391.875            0.02430        0.00968
       6394.197            0.02660        0.00957
       6396.520            0.01720        0.00929
       6398.843           -0.00420        0.00945
       6401.167            0.00260        0.00926
       6403.492            0.01980        0.00916
       6405.818            0.04100        0.00937
       6408.144            0.02860        0.00917
       6410.471            0.01880        0.00927
       6412.798            0.01630        0.00929
       6415.127            0.01140        0.00940
       6417.456            0.02750        0.00933
       6419.785            0.01870        0.00929
       6422.115            0.03300        0.00931
       6424.446            0.01900        0.00921
       6426.778            0.01530        0.00919
       6429.110            0.01590        0.00909
       6431.442            0.00880        0.00899
       6433.776            0.01330        0.00907
       6436.110            0.03140        0.00895
       6438.445            0.02080        0.00891
       6440.780           -0.00280        0.00904
       6443.116            0.03250        0.00911
       6445.453            0.01150        0.00889
       6447.790            0.03120        0.00906
       6450.128            0.01900        0.00892
       6452.467            0.01050        0.00917
       6454.806            0.01350        0.00917
       6457.146            0.01950        0.00918
       6459.486            0.01450        0.00940
       6461.827            0.01370        0.00983
       6464.169            0.03030        0.01001
       6466.511            0.00920        0.01014
       6468.854            0.00430        0.01025
       6471.198            0.02900        0.00997
       6473.542            0.01090        0.00963
       6475.887            0.02420        0.00946
       6478.232            0.00740        0.00909
       6480.579            0.01280        0.00893
       6482.925            0.03160        0.00879
       6485.272            0.01750        0.00870
       6487.621            0.01400        0.00872
       6489.969            0.02770        0.00881
       6492.318            0.01510        0.00940
       6494.668            0.00710        0.00995
       6497.019            0.02340        0.01012
       6499.370            0.02890        0.01032
       6501.722           -0.00040        0.01030
       6504.074            0.03490        0.00991
       6506.427            0.02020        0.00916
       6508.780            0.02450        0.00902
       6511.134            0.00730        0.00879
       6513.489            0.02000        0.00870
       6515.844            0.02080        0.00873
       6518.200            0.03700        0.00874
       6520.557            0.00440        0.00882
       6522.914            0.01650        0.00886
       6525.271            0.00130        0.00913
       6527.630            0.02260        0.00962
       6529.989            0.01450        0.00947
       6532.348            0.03000        0.00951
       6534.708            0.01280        0.00952
       6537.069            0.00670        0.00957
       6539.430            0.00950        0.00919
       6541.792            0.01410        0.00898
       6544.155            0.01180        0.00905
       6546.518            0.01920        0.00951
       6548.881            0.01100        0.00981
       6551.246            0.02810        0.00958
       6553.610            0.00890        0.00949
       6555.976            0.02050        0.00957
       6558.342            0.02340        0.00936
       6560.708            0.03320        0.00865
       6563.075            0.02170        0.00886
       6565.443            0.03410        0.00892
       6567.811            0.02660        0.00881
       6570.180            0.01070        0.00917
       6572.549            0.02760        0.00948
       6574.919            0.01810        0.00932
       6577.290            0.00930        0.00917
       6579.661            0.02580        0.00913
       6582.033            0.00750        0.00883
       6584.405            0.02140        0.00838
       6586.778            0.02170        0.00825
       6589.151            0.01720        0.00833
       6591.525            0.02340        0.00852
       6593.900            0.02610        0.00845
       6596.275            0.03150        0.00856
       6598.650            0.01410        0.00890
       6601.026            0.02380        0.00894
       6603.403            0.00990        0.00861
       6605.781            0.02820        0.00866
       6608.159            0.00070        0.00844
       6610.537            0.00460        0.00833
       6612.916            0.02190        0.00815
       6615.295            0.01760        0.00813
       6617.675            0.01950        0.00812
       6620.056            0.02840        0.00817
       6622.437            0.01950        0.00816
       6624.819            0.02960        0.00832
       6627.201            0.00750        0.00834
       6629.584            0.00550        0.00830
       6631.967            0.02340        0.00836
       6634.351            0.02510        0.00829
       6636.736            0.01320        0.00821
       6639.121            0.02240        0.00818
       6641.506            0.01160        0.00810
       6643.892            0.01950        0.00788
       6646.279            0.02780        0.00802
       6648.666            0.01740        0.00805
       6651.054            0.01250        0.00796
       6653.442            0.00330        0.00805
       6655.831            0.01000        0.00798
       6658.220            0.02510        0.00809
       6660.609            0.02060        0.00807
       6663.000            0.01820        0.00812
       6665.391            0.01960        0.00810
       6667.782            0.01450        0.00812
       6670.174            0.04140        0.00799
       6672.566            0.01180        0.00795
       6674.959            0.03030        0.00790
       6677.353            0.02830        0.00793
       6679.747            0.01630        0.00793
       6682.141            0.02930        0.00801
       6684.536            0.01290        0.00787
       6686.932            0.01340        0.00797
       6689.328            0.00430        0.00790
       6691.724            0.03100        0.00787
       6694.121            0.01000        0.00793
       6696.519            0.01780        0.00787
       6698.917            0.02420        0.00811
       6701.315            0.01710        0.00811
       6703.714            0.03390        0.00797
       6706.114            0.02790        0.00799
       6708.514            0.02220        0.00787
       6710.915            0.02740        0.00798
       6713.316            0.01980        0.00794
       6715.717            0.03230        0.00792
       6718.120            0.02300        0.00792
       6720.522            0.01540        0.00774
       6722.925            0.01990        0.00773
       6725.329            0.00400        0.00785
       6727.733            0.02060        0.00786
       6730.137            0.03160        0.00780
       6732.542            0.03330        0.00775
       6734.948            0.01770        0.00788
       6737.354            0.01710        0.00782
       6739.761            0.03360        0.00786
       6742.168            0.03110        0.00785
       6744.575            0.01220        0.00790
       6746.983            0.03570        0.00778
       6749.392            0.02300        0.00782
       6751.801            0.02270        0.00765
       6754.210            0.01320        0.00767
       6756.621            0.01260        0.00783
       6759.031            0.01510        0.00768
       6761.442            0.01390        0.00774
       6763.853            0.00590        0.00770
       6766.265            0.02680        0.00772
       6768.678            0.01930        0.00762
       6771.090            0.02050        0.00775
       6773.504            0.03330        0.00771
       6775.917            0.02100        0.00768
       6778.332            0.02400        0.00772
       6780.747            0.02070        0.00761
       6783.162            0.01940        0.00762
       6785.578            0.02110        0.00757
       6787.994            0.02510        0.00756
       6790.410            0.00430        0.00768
       6792.827            0.02320        0.00756
       6795.245            0.00470        0.00758
       6797.663            0.01420        0.00757
       6800.082            0.02260        0.00769
       6802.500            0.00630        0.00787
       6804.919            0.02260        0.00767
       6807.339            0.02460        0.00762
       6809.760            0.01540        0.00746
       6812.181            0.02910        0.00753
       6814.602            0.03040        0.00767
       6817.023            0.02500        0.00769
       6819.446            0.02570        0.00843
       6821.868            0.01780        0.00946
       6824.292            0.05190        0.00989
       6826.715            0.00880        0.01070
       6829.139            0.04770        0.01083
       6831.563            0.00310        0.01045
       6833.988            0.02380        0.00976
       6836.414            0.02300        0.00921
       6838.839            0.01160        0.00828
       6841.265            0.02480        0.00800
       6843.692            0.02200        0.00794
       6846.119            0.02040        0.00765
       6848.546            0.01920        0.00746
       6850.975            0.02280        0.00773
       6853.403            0.01910        0.00808
       6855.832            0.03430        0.00983
       6858.261            0.01390        0.01020
       6860.690            0.01640        0.01013
       6863.121            0.01980        0.01021
       6865.551            0.02870        0.01013
       6867.982            0.02310        0.00895
       6870.414            0.01920        0.00865
       6872.846            0.00950        0.00937
       6875.278            0.02730        0.00928
       6877.711            0.01300        0.00881
       6880.144            0.02370        0.00892
       6882.578            0.02870        0.00877
       6885.012            0.03720        0.00837
       6887.446            0.02870        0.00837
       6889.881            0.01730        0.00844
       6892.316            0.02680        0.00861
       6894.752            0.03450        0.00843
       6897.188            0.02120        0.00826
       6899.625            0.01620        0.00822
       6902.062            0.03730        0.00826
       6904.499            0.02190        0.00866
       6906.937            0.02360        0.00858
       6909.375            0.01470        0.00881
       6911.813            0.02360        0.00867
       6914.253            0.02280        0.00911
       6916.692            0.01220        0.00911
       6919.132            0.02800        0.00900
       6921.572            0.02640        0.00895
       6924.013            0.02020        0.00880
       6926.454            0.01570        0.00816
       6928.896            0.02290        0.00764
       6931.337            0.04660        0.00810
       6933.780            0.02910        0.00807
       6936.223            0.01170        0.00819
       6938.666            0.01320        0.00848
       6941.109            0.00880        0.00945
       6943.553            0.02360        0.00933
       6945.998            0.03150        0.00910
       6948.442            0.00900        0.00915
       6950.888            0.01270        0.00911
       6953.333            0.02020        0.00795
       6955.779            0.03230        0.00757
       6958.226            0.01430        0.00743
       6960.672            0.01590        0.00764
       6963.119            0.02760        0.00789
       6965.567            0.02250        0.00801
       6968.015            0.04000        0.00811
       6970.463            0.00630        0.00862
       6972.912            0.02020        0.00866
       6975.361            0.02660        0.00848
       6977.811            0.02480        0.00839
       6980.260            0.01690        0.00823
       6982.710            0.01290        0.00765
       6985.161            0.01840        0.00734
       6987.612            0.01400        0.00739
       6990.063            0.03550        0.00739
       6992.515            0.03080        0.00728
       6994.967            0.03550        0.00743
       6997.420            0.02010        0.00757
       6999.873            0.02480        0.00752
       7002.326            0.02790        0.00762
       7004.780            0.01940        0.00801
       7007.234            0.03640        0.00781
       7009.688            0.02600        0.00760
       7012.143            0.00680        0.00757
       7014.599            0.02070        0.00750
       7017.054            0.02400        0.00712
