# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022abib
# RA = 23:44:33.84
# DEC = 21:56:16.10
# DATE-OBS = 2022-11-24T22:40:15.651
# MJD-OBS = 59907.944626
# EXPTIME-OBS = 2000.0s
# AIRMASS-OBS = 1.126781
# SEEING-OBS = 1.405483
# wl fl
# [A] [Normalised]
7240.000000 0.726317
7249.200000 0.495437
7258.400000 0.575471
7267.600000 0.535103
7276.800000 0.580756
7286.000000 0.726963
7295.200000 0.498813
7304.400000 0.577272
7313.600000 0.555408
7322.800000 0.566033
7332.000000 0.5903
7341.200000 0.487483
7350.400000 0.466744
7359.600000 0.596082
7368.800000 0.547249
7378.000000 0.589966
7387.200000 0.497779
7396.400000 0.523092
7405.600000 0.549843
7414.800000 0.496188
7424.000000 0.584263
7433.200000 0.498957
7442.400000 0.503769
7451.600000 0.652832
7460.800000 0.512126
7470.000000 0.507273
7479.200000 0.497222
7488.400000 0.435822
7497.600000 0.536066
7506.800000 0.461982
7516.000000 0.456386
7525.200000 0.477367
7534.400000 0.373957
7543.600000 0.578617
7552.800000 0.532339
7562.000000 0.498643
7571.200000 0.363514
7580.400000 0.467222
7589.600000 0.124972
7598.800000 0.204432
7608.000000 0.296369
7617.200000 0.0613798
7626.400000 0.0829266
7635.600000 0.230359
7644.800000 0.453155
7654.000000 0.335462
7663.200000 0.159593
7672.400000 0.44575
7681.600000 0.624355
7690.800000 0.539452
7700.000000 0.67822
7709.200000 0.526322
7718.400000 0.35287
7727.600000 0.656433
7736.800000 0.421265
7746.000000 0.643957
7755.200000 0.449411
7764.400000 0.516181
7773.600000 0.343628
7782.800000 0.558205
7792.000000 0.664974
7801.200000 0.592722
7810.400000 0.668605
7819.600000 0.571077
7828.800000 0.643922
7838.000000 0.852788
7847.200000 0.404081
7856.400000 0.533233
7865.600000 0.265513
7874.800000 0.621085
7884.000000 0.368689
7893.200000 0.684389
7902.400000 0.549431
7911.600000 0.299611
7920.800000 0.373428
7930.000000 0.378741
7939.200000 0.329572
7948.400000 0.512352
7957.600000 0.506884
7966.800000 0.589434
7976.000000 0.737304
7985.200000 0.0392378
7994.400000 0.0337249
