@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.620
@SPECTRUM spectrum_04D2an_386.dat
@SN-NAME 04D2an
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -3.390
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.542            0.00000        0.45479
       4152.989            0.00000        0.76405
       4155.437            0.00000        0.73183
       4157.885            0.00000        0.47227
       4160.334            0.00000        0.44551
       4162.783            0.00000        0.45600
       4165.232            0.00000        0.47299
       4167.683            0.00000        0.57165
       4170.133            0.00000        0.63700
       4172.583            0.19350        0.45092
       4175.035            0.06900        0.35793
       4177.487            0.28970        0.32344
       4179.938           -0.05310        0.25114
       4182.391            0.32480        0.24489
       4184.844           -0.16640        0.19077
       4187.298            0.09730        0.16619
       4189.751           -0.00670        0.14129
       4192.206           -0.18460        0.13063
       4194.660           -0.07230        0.11376
       4197.115           -0.02090        0.10080
       4199.571            0.02620        0.08746
       4202.027            0.13930        0.07834
       4204.483            0.00710        0.06857
       4206.940            0.05940        0.06226
       4209.397            0.04940        0.05407
       4211.854            0.03960        0.04857
       4214.312            0.05180        0.04480
       4216.771            0.01880        0.03939
       4219.230           -0.03200        0.03534
       4221.689            0.03870        0.03215
       4224.149            0.00470        0.02929
       4226.609           -0.00120        0.02777
       4229.070           -0.00930        0.02578
       4231.531            0.00070        0.02424
       4233.992           -0.02530        0.02208
       4236.454           -0.03220        0.02142
       4238.916           -0.00070        0.01976
       4241.378            0.02070        0.01896
       4243.841           -0.00200        0.01800
       4246.305            0.01620        0.01731
       4248.769            0.00070        0.01655
       4251.233           -0.02090        0.01571
       4253.698            0.01160        0.01512
       4256.163           -0.01560        0.01429
       4258.628            0.00780        0.01361
       4261.094           -0.01700        0.01335
       4263.561           -0.00790        0.01274
       4266.027           -0.00720        0.01221
       4268.494            0.00340        0.01197
       4270.961            0.03450        0.01145
       4273.430           -0.00920        0.01117
       4275.898            0.00280        0.01061
       4278.367            0.00540        0.01045
       4280.836            0.01140        0.01004
       4283.306           -0.00800        0.00989
       4285.775           -0.01250        0.00961
       4288.246           -0.00710        0.00925
       4290.717            0.00030        0.00909
       4293.188            0.00200        0.00884
       4295.659            0.00650        0.00831
       4298.131            0.00800        0.00816
       4300.604            0.00780        0.00787
       4303.077            0.00420        0.00783
       4305.550            0.00420        0.00754
       4308.023            0.00250        0.00727
       4310.498            0.00880        0.00735
       4312.972            0.01510        0.00733
       4315.447            0.01000        0.00725
       4317.922           -0.00530        0.00709
       4320.397            0.00430        0.00704
       4322.874            0.00340        0.00678
       4325.350           -0.00550        0.00658
       4327.827           -0.01060        0.00649
       4330.304           -0.00420        0.00635
       4332.781            0.00620        0.00625
       4335.259            0.00850        0.00612
       4337.738           -0.00680        0.00611
       4340.216            0.00850        0.00604
       4342.696           -0.00030        0.00600
       4345.175           -0.00530        0.00581
       4347.655            0.00480        0.00585
       4350.136            0.00130        0.00577
       4352.616            0.00320        0.00579
       4355.098            0.00810        0.00573
       4357.579            0.00050        0.00561
       4360.061           -0.00440        0.00569
       4362.543           -0.00840        0.00556
       4365.026           -0.00620        0.00554
       4367.509           -0.00930        0.00553
       4369.993            0.00230        0.00541
       4372.477           -0.00200        0.00535
       4374.961            0.00420        0.00531
       4377.446            0.00240        0.00516
       4379.931           -0.00690        0.00520
       4382.416           -0.00900        0.00509
       4384.902            0.00440        0.00497
       4387.388            0.00510        0.00493
       4389.875            0.00110        0.00480
       4392.362            0.00070        0.00483
       4394.849           -0.00530        0.00487
       4397.337            0.00850        0.00482
       4399.825            0.00530        0.00473
       4402.313            0.00760        0.00484
       4404.803            0.00160        0.00474
       4407.292            0.01100        0.00478
       4409.782            0.01610        0.00481
       4412.271            0.00490        0.00471
       4414.762           -0.01090        0.00468
       4417.253            0.00160        0.00464
       4419.744           -0.00040        0.00459
       4422.236           -0.00590        0.00462
       4424.728           -0.00260        0.00459
       4427.220           -0.00200        0.00446
       4429.713           -0.00190        0.00446
       4432.206           -0.00080        0.00444
       4434.699            0.01410        0.00445
       4437.193            0.00880        0.00438
       4439.688            0.00400        0.00440
       4442.182            0.00750        0.00438
       4444.677            0.00400        0.00435
       4447.173            0.00550        0.00433
       4449.668            0.00550        0.00431
       4452.165            0.00260        0.00429
       4454.661            0.00960        0.00429
       4457.158            0.00420        0.00423
       4459.655            0.00630        0.00423
       4462.153            0.00440        0.00419
       4464.651            0.00720        0.00416
       4467.149            0.00450        0.00420
       4469.648            0.00360        0.00422
       4472.147            0.00390        0.00421
       4474.647            0.00690        0.00425
       4477.146            0.00610        0.00417
       4479.647            0.00880        0.00415
       4482.147            0.00150        0.00418
       4484.649            0.01130        0.00417
       4487.150            0.00580        0.00413
       4489.652            0.00420        0.00411
       4492.154            0.00130        0.00410
       4494.656            0.00230        0.00403
       4497.159           -0.00090        0.00403
       4499.663            0.00640        0.00406
       4502.166            0.00240        0.00403
       4504.670            0.00610        0.00408
       4507.174            0.00480        0.00406
       4509.679            0.00600        0.00404
       4512.184            0.00070        0.00399
       4514.689           -0.00080        0.00401
       4517.195            0.00740        0.00401
       4519.701            0.00540        0.00398
       4522.208            0.00160        0.00397
       4524.715            0.00500        0.00396
       4527.222            0.00230        0.00394
       4529.729            0.00440        0.00395
       4532.238            0.00280        0.00391
       4534.746            0.00650        0.00397
       4537.254            0.00980        0.00394
       4539.764            0.00960        0.00395
       4542.273            0.00260        0.00397
       4544.783            0.01170        0.00391
       4547.293            0.00170        0.00393
       4549.803            0.00210        0.00388
       4552.314            0.00690        0.00387
       4554.825            0.01000        0.00388
       4557.337            0.00340        0.00384
       4559.849            0.00430        0.00381
       4562.361            0.00560        0.00384
       4564.874            0.01260        0.00388
       4567.387            0.00320        0.00384
       4569.900            0.00750        0.00374
       4572.414            0.01020        0.00372
       4574.928            0.00980        0.00382
       4577.442            0.01190        0.00376
       4579.958            0.00920        0.00374
       4582.472            0.01080        0.00376
       4584.988            0.00670        0.00373
       4587.504            0.00570        0.00372
       4590.020           -0.00180        0.00372
       4592.537            0.00330        0.00370
       4595.053            0.00870        0.00369
       4597.570            0.00520        0.00364
       4600.088            0.00150        0.00363
       4602.606            0.00370        0.00362
       4605.125            0.00420        0.00363
       4607.643            0.00010        0.00360
       4610.162            0.00900        0.00362
       4612.681            0.00440        0.00363
       4615.201            0.00700        0.00365
       4617.721            0.01050        0.00363
       4620.241            0.00740        0.00359
       4622.762            0.00590        0.00364
       4625.283            0.00600        0.00362
       4627.805            0.01100        0.00363
       4630.327            0.00650        0.00360
       4632.849            0.00320        0.00356
       4635.371            0.00350        0.00353
       4637.894            0.00750        0.00352
       4640.417            0.01160        0.00358
       4642.940            0.00880        0.00355
       4645.464            0.00600        0.00349
       4647.989            0.01130        0.00351
       4650.513            0.00690        0.00350
       4653.038            0.00900        0.00350
       4655.563            0.00250        0.00353
       4658.089            0.01090        0.00354
       4660.615            0.00960        0.00351
       4663.141            0.00950        0.00352
       4665.667            0.00840        0.00355
       4668.194            0.00960        0.00347
       4670.722            0.01420        0.00347
       4673.249            0.00300        0.00347
       4675.777            0.01240        0.00351
       4678.306            0.01280        0.00350
       4680.834            0.00970        0.00350
       4683.363            0.01160        0.00346
       4685.893            0.01050        0.00345
       4688.422            0.01190        0.00345
       4690.952            0.00880        0.00345
       4693.482            0.00400        0.00342
       4696.013            0.01340        0.00341
       4698.544            0.01350        0.00337
       4701.075            0.00920        0.00337
       4703.607            0.01210        0.00336
       4706.139            0.00920        0.00335
       4708.671            0.00370        0.00333
       4711.204            0.00870        0.00339
       4713.737            0.00390        0.00335
       4716.270            0.00720        0.00339
       4718.804            0.01090        0.00338
       4721.337            0.00650        0.00337
       4723.872            0.00830        0.00336
       4726.407            0.00610        0.00332
       4728.941            0.00870        0.00327
       4731.477            0.00940        0.00332
       4734.012            0.01490        0.00330
       4736.548            0.00600        0.00326
       4739.084            0.01330        0.00328
       4741.621            0.00830        0.00323
       4744.158            0.01120        0.00330
       4746.695            0.01160        0.00327
       4749.233            0.00270        0.00325
       4751.771            0.00500        0.00325
       4754.309            0.00780        0.00320
       4756.848            0.00580        0.00320
       4759.387            0.01020        0.00320
       4761.926            0.00970        0.00321
       4764.465            0.00920        0.00319
       4767.005            0.00480        0.00317
       4769.545            0.00560        0.00320
       4772.086            0.01010        0.00321
       4774.627            0.00660        0.00321
       4777.168            0.00950        0.00320
       4779.709            0.00170        0.00318
       4782.251            0.00480        0.00316
       4784.793            0.00540        0.00314
       4787.335            0.01000        0.00317
       4789.878            0.00840        0.00315
       4792.421            0.00450        0.00314
       4794.965           -0.00100        0.00318
       4797.509            0.00800        0.00315
       4800.053            0.01030        0.00316
       4802.597            0.00290        0.00317
       4805.142            0.00570        0.00312
       4807.687            0.00670        0.00317
       4810.232            0.00730        0.00313
       4812.778            0.00890        0.00312
       4815.324            0.00990        0.00313
       4817.870            0.00420        0.00318
       4820.417            0.00790        0.00321
       4822.963            0.00790        0.00318
       4825.511            0.00580        0.00319
       4828.058            0.00220        0.00317
       4830.606            0.00600        0.00316
       4833.154            0.00860        0.00317
       4835.703            0.00260        0.00316
       4838.251            0.00870        0.00312
       4840.800            0.00580        0.00314
       4843.350            0.00370        0.00311
       4845.899            0.00650        0.00311
       4848.450            0.00920        0.00307
       4851.000            0.01300        0.00308
       4853.551            0.00960        0.00300
