@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.850
@SPECTRUM spectrum_06D4ce_1295.dat
@SN-NAME 06D4ce
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 2.720
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.390            0.00000        0.78078
       4152.839            0.00000        0.67911
       4155.288            0.00000        0.64721
       4157.738            0.29300        0.59502
       4160.188           -0.33620        0.50830
       4162.639           -0.47010        0.38391
       4165.090           -0.37670        0.34901
       4167.541           -0.00180        0.28517
       4169.993           -0.00950        0.26524
       4172.445            0.23550        0.23576
       4174.897           -0.04400        0.20790
       4177.352           -0.08440        0.17550
       4179.805            0.00010        0.18078
       4182.259            0.27110        0.16868
       4184.713           -0.25550        0.16650
       4187.168            0.20010        0.14145
       4189.623            0.05380        0.13914
       4192.079            0.04670        0.13760
       4194.535           -0.05080        0.10435
       4196.991            0.08580        0.11087
       4199.448           -0.06780        0.08910
       4201.905            0.02960        0.08277
       4204.364            0.01650        0.08101
       4206.822            0.06820        0.07471
       4209.280            0.05810        0.06317
       4211.739            0.02830        0.05505
       4214.199            0.01050        0.05387
       4216.659            0.01420        0.04511
       4219.119            0.05850        0.04643
       4221.580           -0.00620        0.03907
       4224.040            0.03110        0.03837
       4226.502            0.06750        0.03547
       4228.964           -0.03990        0.03296
       4231.426           -0.01640        0.03199
       4233.889           -0.03950        0.02885
       4236.352            0.01920        0.02886
       4238.816            0.00340        0.02780
       4241.280           -0.01250        0.02765
       4243.744           -0.01190        0.02621
       4246.209            0.02670        0.02722
       4248.674            0.03990        0.02565
       4251.140           -0.01170        0.02444
       4253.605            0.01970        0.02332
       4256.072           -0.02350        0.02333
       4258.539            0.00620        0.02253
       4261.006           -0.02070        0.02245
       4263.474            0.00380        0.02133
       4265.942            0.01090        0.02009
       4268.410           -0.00510        0.02051
       4270.879           -0.02730        0.01923
       4273.349           -0.01630        0.01877
       4275.818           -0.02010        0.01796
       4278.288            0.00140        0.01729
       4280.759           -0.01490        0.01794
       4283.229           -0.00690        0.01674
       4285.701           -0.00430        0.01662
       4288.173           -0.01470        0.01644
       4290.645            0.00390        0.01571
       4293.118            0.00860        0.01587
       4295.590           -0.00740        0.01482
       4298.063           -0.00640        0.01485
       4300.537            0.01920        0.01449
       4303.011            0.01000        0.01365
       4305.486            0.00960        0.01312
       4307.960           -0.01170        0.01324
       4310.437            0.00010        0.01366
       4312.912            0.00070        0.01382
       4315.388            0.00500        0.01387
       4317.864            0.01080        0.01389
       4320.341            0.00220        0.01348
       4322.818           -0.00800        0.01375
       4325.296            0.00990        0.01307
       4327.774            0.01410        0.01271
       4330.253           -0.00510        0.01281
       4332.731            0.01170        0.01253
       4335.211           -0.00110        0.01213
       4337.691           -0.00750        0.01213
       4340.171           -0.01680        0.01150
       4342.651           -0.00030        0.01181
       4345.132           -0.02270        0.01156
       4347.613           -0.00380        0.01142
       4350.095           -0.01050        0.01147
       4352.577           -0.01310        0.01137
       4355.060           -0.00020        0.01110
       4357.542            0.01700        0.01128
       4360.025            0.00420        0.01117
       4362.509            0.02410        0.01109
       4364.993           -0.00980        0.01121
       4367.478            0.01140        0.01124
       4369.962            0.00930        0.01081
       4372.447            0.00090        0.01079
       4374.933            0.01740        0.01075
       4377.418            0.00670        0.01050
       4379.905            0.00230        0.01018
       4382.392            0.00440        0.01001
       4384.878            0.00980        0.01003
       4387.366            0.01460        0.01003
       4389.854            0.01270        0.00979
       4392.342            0.00900        0.00974
       4394.831            0.00630        0.00980
       4397.320            0.01380        0.00961
       4399.809            0.00610        0.01009
       4402.299           -0.00680        0.00992
       4404.789           -0.00170        0.00993
       4407.279           -0.00500        0.01004
       4409.771           -0.00740        0.00989
       4412.261           -0.00690        0.00984
       4414.753            0.01460        0.00992
       4417.245            0.02010        0.00996
       4419.738           -0.00540        0.00980
       4422.230            0.01600        0.00988
       4424.724           -0.00020        0.00983
       4427.217            0.00990        0.00981
       4429.711           -0.01670        0.00975
       4432.206            0.00280        0.00955
       4434.700            0.00350        0.00948
       4437.195           -0.01820        0.00937
       4439.690            0.00520        0.00935
       4442.187           -0.00790        0.00929
       4444.683            0.00500        0.00944
       4447.179            0.01560        0.00932
       4449.676           -0.00660        0.00929
       4452.173           -0.00060        0.00907
       4454.671            0.00320        0.00913
       4457.169           -0.00220        0.00881
       4459.667           -0.00830        0.00887
       4462.167           -0.00520        0.00888
       4464.666            0.01150        0.00869
       4467.165            0.01210        0.00885
       4469.665           -0.00790        0.00885
       4472.166            0.01390        0.00888
       4474.667            0.00470        0.00887
       4477.167           -0.00030        0.00881
       4479.668           -0.00760        0.00887
       4482.170           -0.01120        0.00894
       4484.672           -0.00510        0.00871
       4487.175            0.01140        0.00871
       4489.678           -0.00950        0.00879
       4492.181            0.01210        0.00865
       4494.685            0.00170        0.00861
       4497.188            0.00880        0.00850
       4499.693            0.00300        0.00876
       4502.198           -0.00870        0.00857
       4504.703            0.00740        0.00873
       4507.208            0.00250        0.00870
       4509.714            0.00200        0.00862
       4512.220            0.01150        0.00878
       4514.727            0.00310        0.00849
       4517.233            0.00420        0.00878
       4519.740            0.00100        0.00868
       4522.248            0.00360        0.00849
       4524.756            0.01280        0.00853
       4527.265           -0.00630        0.00842
       4529.773           -0.00170        0.00824
       4532.282           -0.00140        0.00848
       4534.792            0.00540        0.00846
       4537.301            0.00430        0.00843
       4539.812           -0.00050        0.00843
       4542.322            0.00780        0.00883
       4544.833            0.00120        0.00890
       4547.344            0.00740        0.00869
       4549.855            0.02130        0.00862
       4552.367            0.00040        0.00817
       4554.880            0.00270        0.00820
       4557.393            0.00570        0.00830
       4559.905            0.00080        0.00826
       4562.418            0.00720        0.00822
       4564.933           -0.00340        0.00823
       4567.446            0.00280        0.00822
       4569.961            0.00380        0.00816
       4572.476           -0.00100        0.00819
       4574.990            0.00300        0.00815
       4577.506            0.01310        0.00807
       4580.021           -0.01000        0.00811
       4582.538           -0.00610        0.00807
       4585.055            0.01460        0.00813
       4587.571            0.00430        0.00793
       4590.089           -0.01180        0.00799
       4592.606           -0.00730        0.00785
       4595.124            0.01020        0.00792
       4597.643            0.00240        0.00790
       4600.161            0.00810        0.00803
       4602.680            0.02070        0.00782
       4605.199           -0.00410        0.00793
       4607.719            0.00380        0.00781
       4610.239           -0.00890        0.00792
       4612.759           -0.00500        0.00784
       4615.280            0.00200        0.00779
       4617.801            0.01400        0.00782
       4620.322           -0.01410        0.00775
       4622.844            0.00400        0.00765
       4625.366            0.01110        0.00778
       4627.889            0.00970        0.00779
       4630.411            0.01360        0.00767
       4632.934            0.00750        0.00762
       4635.458           -0.00270        0.00761
       4637.982           -0.00160        0.00760
       4640.506           -0.00350        0.00764
       4643.030            0.00420        0.00753
       4645.555           -0.00650        0.00746
       4648.080           -0.00540        0.00749
       4650.606           -0.00380        0.00742
       4653.132            0.00150        0.00757
       4655.658           -0.00370        0.00766
       4658.184           -0.01030        0.00774
       4660.711           -0.00630        0.00745
       4663.239            0.00020        0.00743
       4665.766           -0.00340        0.00749
       4668.294           -0.00100        0.00738
       4670.822           -0.00500        0.00740
       4673.351            0.01160        0.00737
       4675.879           -0.01540        0.00735
       4678.409            0.00280        0.00739
       4680.938           -0.00290        0.00735
       4683.468           -0.00600        0.00735
       4685.998            0.00930        0.00727
       4688.529           -0.00890        0.00736
       4691.060            0.01380        0.00735
       4693.591            0.00830        0.00725
       4696.123            0.01800        0.00719
       4698.655            0.00500        0.00719
       4701.187            0.01610        0.00717
       4703.719            0.00720        0.00713
       4706.252            0.00460        0.00709
       4708.786           -0.00480        0.00716
       4711.319            0.02040        0.00716
       4713.853           -0.00580        0.00704
       4716.387            0.00200        0.00721
       4718.922            0.00370        0.00735
       4721.457            0.00800        0.00731
       4723.992            0.00160        0.00716
       4726.527            0.00120        0.00721
       4729.063           -0.00640        0.00721
       4731.600           -0.00670        0.00702
       4734.136            0.00040        0.00699
       4736.673            0.00380        0.00698
       4739.209           -0.00750        0.00705
       4741.747            0.00350        0.00701
       4744.286            0.00840        0.00702
       4746.824           -0.00080        0.00698
       4749.362           -0.00830        0.00721
       4751.901            0.01170        0.00703
       4754.440            0.00260        0.00697
       4756.979            0.01450        0.00695
       4759.519            0.01040        0.00687
       4762.059           -0.00310        0.00703
       4764.600            0.00290        0.00689
       4767.140            0.00340        0.00683
       4769.681           -0.00450        0.00687
       4772.223           -0.00580        0.00685
       4774.765           -0.00580        0.00693
       4777.307            0.02260        0.00703
       4779.849            0.00190        0.00694
       4782.392           -0.00250        0.00705
       4784.934           -0.01100        0.00695
       4787.478           -0.00110        0.00681
       4790.021            0.01090        0.00695
       4792.565           -0.00090        0.00688
       4795.109            0.00140        0.00684
       4797.654           -0.00380        0.00684
       4800.199            0.00750        0.00698
       4802.744            0.00300        0.00690
       4805.290            0.00680        0.00692
       4807.835           -0.00270        0.00679
       4810.382            0.01620        0.00686
       4812.928           -0.00650        0.00692
       4815.475            0.00510        0.00696
       4818.022           -0.00470        0.00699
       4820.569           -0.01290        0.00702
       4823.117            0.00930        0.00701
       4825.665            0.01160        0.00701
       4828.214            0.00520        0.00702
       4830.762            0.00350        0.00693
       4833.312           -0.00340        0.00694
       4835.860            0.00640        0.00678
       4838.410            0.00910        0.00687
       4840.960           -0.00180        0.00685
