@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.375
@SPECTRUM spectrum_04D4gz_620.dat
@SN-NAME 04D4gz
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 10.180
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.962            0.00000        1.06372
       4152.438            0.00000        1.12740
       4154.913            0.00000        1.20260
       4157.390            0.00000        1.08182
       4159.866            0.00000        1.85316
       4162.343            0.00000        0.80951
       4164.821            0.00000        1.01635
       4167.299            0.00000        1.15838
       4169.777            0.00000        1.17778
       4172.256            0.00000        0.80437
       4174.736            0.00000        0.80830
       4177.215            0.00000        0.85270
       4179.695            0.00000        1.09119
       4182.176            0.00000        1.44594
       4184.657           -0.35460        0.73761
       4187.138           -0.80130        0.76757
       4189.620            0.54920        0.54969
       4192.102            0.02790        0.37746
       4194.585           -0.37420        0.34714
       4197.068           -0.56720        0.33025
       4199.551           -0.04120        0.23277
       4202.035            0.13270        0.20587
       4204.519            0.18870        0.18338
       4207.004           -0.07740        0.14830
       4209.489           -0.13000        0.13505
       4211.975           -0.15920        0.12349
       4214.460            0.01800        0.10090
       4216.947           -0.12520        0.09365
       4219.434           -0.14040        0.08647
       4221.920            0.07210        0.07225
       4224.408           -0.03150        0.06587
       4226.896           -0.08790        0.06068
       4229.384           -0.00310        0.05433
       4231.873            0.03460        0.04958
       4234.362           -0.00290        0.04608
       4236.852            0.05820        0.04357
       4239.342           -0.02460        0.03928
       4241.832           -0.00530        0.03797
       4244.323            0.04500        0.03506
       4246.814            0.02910        0.03362
       4249.306           -0.05280        0.03213
       4251.798           -0.02730        0.02984
       4254.291           -0.00200        0.02875
       4256.783            0.02540        0.02727
       4259.276            0.01410        0.02610
       4261.770           -0.00980        0.02491
       4264.264            0.03670        0.02429
       4266.758           -0.03030        0.02321
       4269.253           -0.00070        0.02213
       4271.749            0.00950        0.02141
       4274.244            0.02030        0.02072
       4276.740            0.00770        0.02003
       4279.236            0.00110        0.01897
       4281.733           -0.01100        0.01865
       4284.230           -0.02970        0.01817
       4286.728           -0.03640        0.01754
       4289.226           -0.01050        0.01709
       4291.725           -0.00550        0.01649
       4294.224            0.00810        0.01606
       4296.723           -0.00910        0.01556
       4299.222            0.01700        0.01511
       4301.722            0.02690        0.01478
       4304.223            0.01090        0.01433
       4306.723           -0.02380        0.01406
       4309.225            0.00340        0.01385
       4311.726           -0.00280        0.01401
       4314.228           -0.02820        0.01379
       4316.730           -0.00230        0.01365
       4319.233            0.02170        0.01349
       4321.736            0.02210        0.01314
       4324.240           -0.00390        0.01300
       4326.744           -0.00570        0.01260
       4329.248           -0.00880        0.01245
       4331.752            0.00850        0.01218
       4334.257           -0.00800        0.01201
       4336.763            0.01190        0.01184
       4339.269            0.00020        0.01166
       4341.775           -0.00700        0.01147
       4344.282           -0.01910        0.01127
       4346.789           -0.01410        0.01123
       4349.296           -0.00710        0.01105
       4351.804            0.00860        0.01103
       4354.312           -0.00150        0.01095
       4356.820            0.00480        0.01084
       4359.329            0.00600        0.01075
       4361.838           -0.01090        0.01067
       4364.348           -0.00930        0.01059
       4366.858           -0.02730        0.01049
       4369.369           -0.01430        0.01038
       4371.879            0.01840        0.01019
       4374.391           -0.00340        0.01009
       4376.902           -0.00920        0.00997
       4379.414            0.00140        0.00977
       4381.926           -0.01530        0.00964
       4384.439           -0.00280        0.00952
       4386.952            0.00790        0.00943
       4389.466            0.00210        0.00938
       4391.979           -0.01390        0.00936
       4394.494           -0.00350        0.00937
       4397.008           -0.01210        0.00940
       4399.523           -0.01360        0.00932
       4402.039            0.00650        0.00931
       4404.554            0.01790        0.00936
       4407.070           -0.00930        0.00929
       4409.587           -0.00590        0.00929
       4412.104            0.00140        0.00928
       4414.621           -0.01770        0.00934
       4417.138           -0.00760        0.00925
       4419.656           -0.00620        0.00922
       4422.175            0.01290        0.00914
       4424.693           -0.01020        0.00909
       4427.212           -0.01290        0.00906
       4429.732           -0.01340        0.00889
       4432.251           -0.01460        0.00890
       4434.772           -0.00990        0.00883
       4437.292           -0.00870        0.00867
       4439.813            0.00870        0.00869
       4442.334           -0.00920        0.00866
       4444.856           -0.00720        0.00870
       4447.378           -0.01370        0.00858
       4449.900            0.00260        0.00857
       4452.423            0.01700        0.00842
       4454.946            0.00190        0.00835
       4457.470            0.00000        0.00828
       4459.993           -0.00430        0.00821
       4462.518            0.00640        0.00812
       4465.042           -0.00260        0.00819
       4467.567            0.02670        0.00821
       4470.092            0.00620        0.00822
       4472.618           -0.00040        0.00822
       4475.144            0.00550        0.00808
       4477.670           -0.01370        0.00816
       4480.197           -0.01010        0.00810
       4482.724            0.00680        0.00806
       4485.251            0.00380        0.00804
       4487.779           -0.01660        0.00800
       4490.307           -0.00530        0.00799
       4492.835            0.01070        0.00796
       4495.365           -0.00410        0.00802
       4497.894           -0.00540        0.00799
       4500.423            0.00310        0.00796
       4502.953           -0.00730        0.00799
       4505.483           -0.00250        0.00795
       4508.014           -0.00540        0.00800
       4510.545            0.00370        0.00795
       4513.076           -0.00440        0.00793
       4515.608            0.00150        0.00783
       4518.140           -0.01450        0.00786
       4520.672           -0.00390        0.00775
       4523.205           -0.00030        0.00778
       4525.738            0.00890        0.00779
       4528.271           -0.00730        0.00772
       4530.806           -0.00040        0.00775
       4533.340           -0.00310        0.00777
       4535.874           -0.01230        0.00773
       4538.409           -0.00330        0.00775
       4540.944           -0.00860        0.00769
       4543.479           -0.00660        0.00772
       4546.016            0.00350        0.00772
       4548.552            0.00280        0.00765
       4551.088            0.00370        0.00757
       4553.625           -0.00250        0.00755
       4556.163            0.01520        0.00756
       4558.700            0.00120        0.00755
       4561.238            0.00470        0.00755
       4563.776           -0.00410        0.00754
       4566.315            0.00130        0.00745
       4568.854            0.00190        0.00742
       4571.393            0.00640        0.00752
       4573.933            0.00170        0.00750
       4576.473            0.00730        0.00747
       4579.013            0.00820        0.00737
       4581.554           -0.01220        0.00742
       4584.095            0.00880        0.00747
       4586.636           -0.00230        0.00732
       4589.178            0.00790        0.00730
       4591.720           -0.00870        0.00727
       4594.263            0.01240        0.00729
       4596.805           -0.00220        0.00724
       4599.348            0.00040        0.00715
       4601.892            0.00910        0.00717
       4604.436           -0.01280        0.00718
       4606.979            0.00940        0.00719
       4609.524            0.00680        0.00714
       4612.069           -0.02550        0.00716
       4614.614           -0.00780        0.00716
       4617.159           -0.00090        0.00715
       4619.705           -0.00920        0.00717
       4622.251            0.00520        0.00718
       4624.797           -0.00430        0.00709
       4627.344           -0.00230        0.00713
       4629.891           -0.00410        0.00710
       4632.438           -0.01880        0.00717
       4634.986            0.00670        0.00704
       4637.535            0.01170        0.00706
       4640.083            0.00910        0.00697
       4642.632           -0.00100        0.00693
       4645.181            0.00480        0.00691
       4647.730           -0.00240        0.00691
       4650.280           -0.00370        0.00692
       4652.830            0.00020        0.00696
       4655.380           -0.01200        0.00697
       4657.931            0.00240        0.00697
       4660.482           -0.00580        0.00697
       4663.033            0.00320        0.00701
       4665.585           -0.00030        0.00700
       4668.137            0.00390        0.00691
       4670.689            0.00790        0.00690
       4673.242            0.00800        0.00690
       4675.795            0.00530        0.00689
       4678.348            0.00290        0.00685
       4680.902            0.00000        0.00691
       4683.456           -0.01380        0.00682
       4686.010           -0.00180        0.00684
       4688.565            0.00080        0.00686
       4691.120           -0.00960        0.00685
       4693.675            0.00230        0.00680
       4696.230           -0.00080        0.00674
       4698.786           -0.00210        0.00671
       4701.343            0.00080        0.00667
       4703.899            0.00870        0.00675
       4706.456           -0.00500        0.00666
       4709.013           -0.00050        0.00667
       4711.570            0.00320        0.00668
       4714.128           -0.00080        0.00666
       4716.687           -0.01070        0.00675
       4719.245           -0.00340        0.00677
       4721.804           -0.00830        0.00674
       4724.363            0.00440        0.00669
       4726.922            0.00160        0.00671
       4729.482           -0.00650        0.00665
       4732.042            0.00310        0.00663
       4734.602           -0.00390        0.00658
       4737.163            0.00040        0.00660
       4739.724            0.01070        0.00660
       4742.285            0.01050        0.00656
       4744.847            0.00840        0.00662
       4747.408           -0.00070        0.00659
       4749.971           -0.00880        0.00657
       4752.533           -0.00480        0.00659
       4755.096            0.00140        0.00651
       4757.659            0.00760        0.00654
       4760.223           -0.00770        0.00650
       4762.786            0.00040        0.00654
       4765.350            0.01050        0.00649
       4767.915            0.01000        0.00649
       4770.479           -0.00300        0.00649
       4773.044            0.00930        0.00652
       4775.609           -0.00030        0.00653
       4778.175           -0.00380        0.00655
       4780.741            0.00080        0.00653
       4783.307           -0.00050        0.00650
       4785.874            0.01100        0.00650
       4788.440           -0.00860        0.00645
       4791.007           -0.00620        0.00646
       4793.575           -0.00440        0.00648
       4796.143            0.01040        0.00650
       4798.710            0.00650        0.00647
       4801.279            0.00320        0.00647
       4803.848            0.00430        0.00643
       4806.417            0.00440        0.00643
       4808.986            0.00020        0.00643
       4811.555           -0.00190        0.00648
       4814.125            0.00410        0.00665
       4816.695            0.01000        0.00667
       4819.266           -0.00310        0.00655
       4821.836            0.01450        0.00655
       4824.407           -0.00380        0.00652
       4826.979            0.00580        0.00658
       4829.550           -0.00530        0.00653
       4832.123            0.00510        0.00650
       4834.695           -0.00880        0.00649
       4837.267            0.01250        0.00649
       4839.840            0.00600        0.00650
       4842.413           -0.00830        0.00640
       4844.986            0.00120        0.00640
