   3.8379561e+03   8.9422592e-18   2.3326751e-17
   3.8388398e+03   7.8488588e-18   2.4112859e-17
   3.8397239e+03   1.1765685e-17   2.4404554e-17
   3.8406082e+03   3.7232114e-17   2.5055784e-17
   3.8414927e+03   3.7430532e-17   2.4718258e-17
   3.8423772e+03   2.5975622e-17   2.4335803e-17
   3.8432620e+03   3.2770593e-17   2.4020769e-17
   3.8441472e+03   5.4332882e-17   2.4469726e-17
   3.8450325e+03   6.8432626e-17   2.4424337e-17
   3.8459177e+03   4.8024922e-17   2.3502653e-17
   3.8468035e+03   4.6788737e-17   2.2985440e-17
   3.8476895e+03   2.4060282e-17   2.2288501e-17
   3.8485754e+03   2.1529347e-17   2.2085878e-17
   3.8494617e+03   6.1453610e-17   2.2714555e-17
   3.8503481e+03   6.0535367e-17   2.2669202e-17
   3.8512349e+03   2.8645907e-17   2.2152049e-17
   3.8521218e+03   2.8424275e-17   2.2061772e-17
   3.8530088e+03   4.2275203e-17   2.2600540e-17
   3.8538960e+03   4.0571813e-17   2.2397932e-17
   3.8547837e+03   4.3818457e-17   2.2419978e-17
   3.8556714e+03   3.2473569e-17   2.2711597e-17
   3.8565591e+03   3.2873759e-17   2.2845958e-17
   3.8574473e+03   6.0935405e-17   2.3115092e-17
   3.8583357e+03   7.2541099e-17   2.2732786e-17
   3.8592241e+03   6.6598058e-17   2.2125862e-17
   3.8601128e+03   3.7750856e-17   2.1429113e-17
   3.8610017e+03   4.3587918e-18   2.1001932e-17
   3.8618909e+03   2.6503317e-17   2.1113845e-17
   3.8627803e+03   9.8293144e-18   2.0596840e-17
   3.8636697e+03   5.2395824e-17   2.1247812e-17
   3.8645596e+03   2.3040170e-17   2.1135108e-17
   3.8654495e+03   8.0313176e-17   2.2482299e-17
   3.8663396e+03   6.0760572e-17   2.2100062e-17
   3.8672300e+03   5.1859460e-18   2.1403414e-17
   3.8681206e+03   2.4573538e-17   2.1694969e-17
   3.8690112e+03   5.5173635e-17   2.2345843e-17
   3.8699023e+03   2.0917300e-17   2.1492025e-17
   3.8707935e+03   2.9564428e-17   2.1401785e-17
   3.8716848e+03   1.3496054e-17   2.1064523e-17
   3.8725764e+03   1.4520606e-17   2.1356053e-17
   3.8734683e+03   8.7613316e-18   2.0771789e-17
   3.8743604e+03   6.7434411e-19   2.1153136e-17
   3.8752524e+03   3.1437165e-17   2.1579379e-17
   3.8761448e+03   4.4940048e-17   2.1376872e-17
   3.8770376e+03   3.4942253e-17   2.0904920e-17
   3.8779304e+03   5.2218867e-17   2.0612618e-17
   3.8788232e+03   4.8177639e-17   2.0185606e-17
   3.8797166e+03   3.7748467e-17   2.0117858e-17
   3.8806101e+03   5.1062494e-17   2.0027659e-17
   3.8815037e+03   9.3569791e-17   2.1127424e-17
   3.8823975e+03   6.8560362e-17   2.0880047e-17
   3.8832915e+03   3.5828481e-17   2.0475519e-17
   3.8841858e+03   5.0253307e-17   2.0991490e-17
   3.8850803e+03   6.7661071e-17   2.1058434e-17
   3.8859751e+03   4.9643886e-17   2.0788624e-17
   3.8868699e+03   4.6694776e-17   2.0720871e-17
   3.8877649e+03   3.5696337e-17   2.0787813e-17
   3.8886602e+03   6.3690604e-17   2.1752698e-17
   3.8895557e+03   4.5312822e-17   2.1774721e-17
   3.8904514e+03   5.5470891e-17   2.1751847e-17
   3.8913474e+03   6.7639604e-17   2.1728973e-17
   3.8922434e+03   6.0590623e-17   2.1953014e-17
   3.8931399e+03   4.0753548e-17   2.1458762e-17
   3.8940364e+03   3.0159998e-17   2.1503232e-17
   3.8949331e+03   6.1423865e-17   2.1592590e-17
   3.8958301e+03   1.1172703e-16   2.2063511e-17
   3.8967273e+03   6.4894569e-17   2.0559285e-17
   3.8976245e+03   5.6791931e-17   1.9863108e-17
   3.8985222e+03   1.8200137e-17   1.9301623e-17
   3.8994199e+03   7.2239086e-17   2.0625395e-17
   3.9003179e+03   5.4652472e-17   2.0580100e-17
   3.9012161e+03   4.7356600e-17   2.1208077e-17
   3.9021145e+03   6.0283388e-17   2.1387193e-17
   3.9030129e+03   1.4955373e-17   2.0578871e-17
   3.9039119e+03   4.9105888e-17   2.0713107e-17
   3.9048108e+03   7.8780351e-17   2.1542998e-17
   3.9057100e+03   6.5846866e-17   2.1026443e-17
   3.9066094e+03   2.6256936e-17   2.0240633e-17
   3.9075090e+03   4.8928038e-17   2.0307544e-17
   3.9084089e+03   5.9523096e-17   2.0688598e-17
   3.9093091e+03   4.6359728e-17   2.0531112e-17
   3.9102092e+03   6.1905165e-17   2.0799956e-17
   3.9111096e+03   9.1650447e-17   2.1450224e-17
   3.9120105e+03   7.8306581e-17   2.1786347e-17
   3.9129114e+03   5.0564002e-17   2.2100019e-17
   3.9138123e+03   3.7412936e-17   2.2211753e-17
   3.9147136e+03   7.1968240e-17   2.2166434e-17
   3.9156152e+03   4.0303694e-17   2.0730132e-17
   3.9165168e+03   6.2540982e-17   1.9966931e-17
   3.9174187e+03   4.8812219e-17   1.9293496e-17
   3.9183208e+03   3.6643208e-17   1.8889295e-17
   3.9192231e+03   5.0202399e-17   1.8574844e-17
   3.9201257e+03   5.7927366e-17   1.8058508e-17
   3.9210286e+03   6.0596843e-17   1.8125436e-17
   3.9219314e+03   3.8766428e-17   1.8012907e-17
   3.9228347e+03   7.0673253e-17   1.8999528e-17
   3.9237380e+03   6.6991651e-17   1.9044001e-17
   3.9246416e+03   4.1117401e-17   1.8774444e-17
   3.9255454e+03   4.8407629e-17   1.8931069e-17
   3.9264495e+03   6.4535176e-17   1.9132549e-17
   3.9273535e+03   6.7746655e-17   1.9513454e-17
   3.9282581e+03   5.2052822e-17   1.9221477e-17
   3.9291626e+03   4.2351436e-17   1.9400507e-17
   3.9300674e+03   6.6966292e-17   1.9646815e-17
   3.9309724e+03   3.5505027e-17   1.9220288e-17
   3.9318777e+03   6.1415394e-17   1.9309598e-17
   3.9327832e+03   4.1965294e-17   1.9219494e-17
   3.9336887e+03   4.7760687e-17   1.9196668e-17
   3.9345947e+03   5.2964944e-17   1.9308399e-17
   3.9355007e+03   6.2122925e-17   1.9173446e-17
   3.9364070e+03   5.4984687e-17   1.9105774e-17
   3.9373135e+03   3.4990944e-17   1.8724166e-17
   3.9382202e+03   6.4245530e-17   1.8970436e-17
   3.9391272e+03   7.2949111e-17   1.9261542e-17
   3.9400342e+03   6.6826135e-17   1.9104181e-17
   3.9409417e+03   6.9099227e-17   1.8745024e-17
   3.9418491e+03   2.7312313e-17   1.8139244e-17
   3.9427568e+03   3.3813701e-17   1.7802543e-17
   3.9436648e+03   4.5415882e-17   1.8362692e-17
   3.9445730e+03   4.3142366e-17   1.8272625e-17
   3.9454814e+03   4.2606353e-17   1.8743059e-17
   3.9463899e+03   3.0035894e-17   1.8787503e-17
   3.9472988e+03   1.4500794e-17   1.8831945e-17
   3.9482078e+03   5.7929715e-17   1.9369594e-17
   3.9491169e+03   5.9864649e-17   1.9369183e-17
   3.9500264e+03   3.5924361e-17   1.8987675e-17
   3.9509360e+03   4.3081697e-17   1.8763102e-17
   3.9518459e+03   4.7269143e-17   1.8493705e-17
   3.9527559e+03   5.3168417e-17   1.8313984e-17
   3.9536663e+03   6.9557327e-17   1.8492920e-17
   3.9545767e+03   6.2784041e-17   1.8604602e-17
   3.9554873e+03   3.5679939e-17   1.8088668e-17
   3.9563982e+03   6.2642229e-17   1.8245182e-17
   3.9573093e+03   5.3229469e-17   1.7505140e-17
   3.9582207e+03   1.5557011e-17   1.6540995e-17
   3.9591321e+03   4.8011753e-17   1.7100962e-17
   3.9600439e+03   6.3424808e-17   1.7257481e-17
   3.9609558e+03   6.4798576e-17   1.7391582e-17
