@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.985
@SPECTRUM spectrum_04D1rx_713.dat
@SN-NAME 04D1rx
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 0.910
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.232            0.00000        0.40123
       4152.681            0.00000        0.41058
       4155.129            0.00000        0.39689
       4157.579            0.00000        0.44984
       4160.029            0.00000        0.77848
       4162.479            0.00000        0.39743
       4164.929            0.00000        0.46282
       4167.380            0.00000        0.40118
       4169.832            0.00000        0.58099
       4172.284            0.00000        0.41152
       4174.736            0.00000        0.61026
       4177.188            0.00000        0.40014
       4179.642            0.00000        0.56225
       4182.095            0.00000        0.73334
       4184.549            0.31270        0.41507
       4187.003            0.23120        0.30695
       4189.458            0.58800        0.39706
       4191.914           -0.02560        0.17674
       4194.369            0.17610        0.16653
       4196.825           -0.00950        0.12859
       4199.282            0.06790        0.11720
       4201.739            0.01980        0.09535
       4204.196           -0.02250        0.08293
       4206.654           -0.06630        0.06967
       4209.112            0.03100        0.06394
       4211.571           -0.02930        0.05678
       4214.030            0.00690        0.04810
       4216.489           -0.04250        0.04374
       4218.949            0.01740        0.03761
       4221.409            0.00260        0.03417
       4223.870            0.03060        0.03212
       4226.331           -0.02160        0.02869
       4228.792            0.02400        0.02565
       4231.254           -0.02370        0.02357
       4233.717           -0.00420        0.02166
       4236.179            0.01290        0.02030
       4238.643            0.01300        0.01886
       4241.106            0.03020        0.01805
       4243.570            0.00820        0.01708
       4246.035           -0.01950        0.01617
       4248.500           -0.01170        0.01532
       4250.964           -0.00280        0.01382
       4253.430            0.01470        0.01326
       4255.896           -0.01520        0.01297
       4258.363            0.00110        0.01245
       4260.830           -0.01330        0.01183
       4263.297           -0.00450        0.01151
       4265.765            0.00990        0.01087
       4268.232            0.00480        0.01071
       4270.701           -0.00850        0.01006
       4273.170           -0.02430        0.01007
       4275.639            0.01380        0.00953
       4278.109            0.01820        0.00947
       4280.579            0.01240        0.00882
       4283.050            0.00210        0.00872
       4285.521           -0.00340        0.00813
       4287.992            0.00230        0.00800
       4290.463            0.00330        0.00772
       4292.936            0.01080        0.00794
       4295.408            0.00500        0.00730
       4297.881           -0.00100        0.00714
       4300.354            0.00810        0.00718
       4302.828           -0.00340        0.00687
       4305.302            0.00230        0.00663
       4307.777            0.00170        0.00669
       4310.252           -0.00780        0.00656
       4312.727           -0.00800        0.00664
       4315.203            0.00460        0.00649
       4317.679           -0.01170        0.00655
       4320.156            0.00040        0.00628
       4322.633           -0.01070        0.00610
       4325.110            0.00060        0.00608
       4327.587           -0.00720        0.00589
       4330.066            0.00520        0.00582
       4332.544            0.00370        0.00594
       4335.023           -0.00710        0.00563
       4337.502            0.00640        0.00545
       4339.982           -0.00250        0.00550
       4342.462            0.01170        0.00529
       4344.943           -0.00250        0.00537
       4347.424            0.00130        0.00528
       4349.905            0.00500        0.00518
       4352.387            0.00590        0.00516
       4354.869           -0.00540        0.00520
       4357.351            0.00160        0.00506
       4359.834           -0.00140        0.00507
       4362.317            0.00240        0.00502
       4364.801           -0.00340        0.00490
       4367.285            0.00410        0.00500
       4369.769           -0.00060        0.00489
       4372.254            0.00350        0.00478
       4374.739           -0.00790        0.00480
       4377.225            0.00200        0.00462
       4379.711            0.00340        0.00461
       4382.197           -0.00070        0.00465
       4384.684            0.00500        0.00448
       4387.171           -0.00010        0.00444
       4389.659            0.00340        0.00439
       4392.146           -0.00030        0.00447
       4394.635           -0.00080        0.00436
       4397.124            0.00030        0.00448
       4399.612           -0.00350        0.00449
       4402.102            0.00040        0.00447
       4404.591           -0.00340        0.00457
       4407.082           -0.00110        0.00455
       4409.572           -0.00240        0.00451
       4412.063            0.00040        0.00450
       4414.555            0.00040        0.00452
       4417.046           -0.00770        0.00449
       4419.539            0.00680        0.00444
       4422.031            0.00030        0.00441
       4424.524            0.00580        0.00439
       4427.017           -0.00070        0.00435
       4429.511            0.00400        0.00427
       4432.004            0.00360        0.00425
       4434.499           -0.00160        0.00414
       4436.994            0.00110        0.00418
       4439.489           -0.00240        0.00416
       4441.984           -0.00160        0.00409
       4444.480           -0.00430        0.00415
       4446.977           -0.00350        0.00406
       4449.473           -0.00010        0.00405
       4451.970           -0.00390        0.00393
       4454.468            0.00870        0.00388
       4456.965           -0.00270        0.00378
       4459.463           -0.00160        0.00383
       4461.962            0.00360        0.00384
       4464.461            0.00000        0.00379
       4466.960            0.00430        0.00381
       4469.460            0.00310        0.00383
       4471.959           -0.00160        0.00378
       4474.460           -0.00210        0.00373
       4476.961           -0.00030        0.00376
       4479.462            0.00040        0.00376
       4481.963            0.00180        0.00376
       4484.465           -0.00140        0.00375
       4486.967           -0.00130        0.00376
       4489.470            0.00910        0.00377
       4491.973           -0.00030        0.00372
       4494.476           -0.00100        0.00368
       4496.980            0.00500        0.00372
       4499.484            0.00020        0.00374
       4501.988           -0.00280        0.00367
       4504.493            0.00110        0.00369
       4506.999           -0.00320        0.00366
       4509.504           -0.00110        0.00368
       4512.010            0.00380        0.00365
       4514.516           -0.00250        0.00369
       4517.022            0.00040        0.00365
       4519.530           -0.00280        0.00357
       4522.037           -0.00070        0.00365
       4524.544            0.00020        0.00367
       4527.053            0.00150        0.00369
       4529.561           -0.00390        0.00366
       4532.070            0.00470        0.00367
       4534.579           -0.00460        0.00378
       4537.088            0.00590        0.00375
       4539.598            0.00190        0.00373
       4542.108            0.00030        0.00367
       4544.619           -0.00160        0.00366
       4547.130            0.00590        0.00364
       4549.642           -0.00230        0.00362
       4552.153           -0.00070        0.00358
       4554.665            0.00310        0.00361
       4557.177           -0.00770        0.00356
       4559.690           -0.00230        0.00343
       4562.203           -0.00000        0.00353
       4564.717           -0.00460        0.00351
       4567.230           -0.00840        0.00351
       4569.745           -0.00310        0.00350
       4572.259           -0.00450        0.00344
       4574.774            0.00160        0.00345
       4577.289            0.00000        0.00345
       4579.805           -0.00290        0.00349
       4582.321            0.00680        0.00359
       4584.837            0.00450        0.00353
       4587.354           -0.00390        0.00345
       4589.871           -0.00070        0.00346
       4592.388            0.00080        0.00351
       4594.905            0.00050        0.00339
       4597.423            0.00420        0.00337
       4599.942           -0.00430        0.00336
       4602.460           -0.00250        0.00337
       4604.979            0.00570        0.00333
       4607.499           -0.00130        0.00331
       4610.019           -0.00220        0.00325
       4612.539           -0.00240        0.00332
       4615.060           -0.00570        0.00336
       4617.580           -0.00130        0.00330
       4620.101           -0.00190        0.00330
       4622.623           -0.00440        0.00330
       4625.145           -0.00290        0.00333
       4627.667           -0.00090        0.00328
       4630.189           -0.00380        0.00322
       4632.712            0.00070        0.00329
       4635.235           -0.00270        0.00325
       4637.759           -0.00050        0.00321
       4640.283            0.00090        0.00317
       4642.807            0.00250        0.00324
       4645.332           -0.00470        0.00319
       4647.857           -0.00110        0.00318
       4650.382            0.00150        0.00319
       4652.908            0.00100        0.00322
       4655.434           -0.00240        0.00329
       4657.960           -0.00220        0.00326
       4660.487           -0.00040        0.00329
       4663.014           -0.00110        0.00326
       4665.541           -0.00030        0.00328
       4668.068            0.00430        0.00323
       4670.597            0.00480        0.00320
       4673.125           -0.00450        0.00327
       4675.653            0.00220        0.00324
       4678.183           -0.00100        0.00325
       4680.712            0.00140        0.00323
       4683.242           -0.00230        0.00320
       4685.771            0.00410        0.00323
       4688.302            0.00560        0.00319
       4690.833            0.00250        0.00319
       4693.364           -0.00240        0.00321
       4695.895            0.00310        0.00318
       4698.427           -0.00510        0.00315
       4700.959           -0.00330        0.00313
       4703.491           -0.00490        0.00319
       4706.024           -0.00110        0.00316
       4708.557           -0.00400        0.00310
       4711.090           -0.00340        0.00308
       4713.624           -0.00400        0.00312
       4716.158            0.00030        0.00311
       4718.692           -0.00140        0.00316
       4721.227            0.00320        0.00314
       4723.762           -0.00090        0.00307
       4726.297            0.00180        0.00308
       4728.833           -0.00330        0.00309
       4731.369            0.00210        0.00303
       4733.905            0.00060        0.00304
       4736.442            0.00400        0.00305
       4738.979            0.00200        0.00304
       4741.516            0.00400        0.00306
       4744.054            0.00590        0.00308
       4746.592            0.00460        0.00299
       4749.130            0.00020        0.00302
       4751.669            0.00160        0.00302
       4754.208           -0.00010        0.00302
       4756.747           -0.00800        0.00301
       4759.287            0.00040        0.00303
       4761.826            0.00240        0.00299
       4764.367            0.00410        0.00296
       4766.907            0.00190        0.00299
       4769.448            0.00130        0.00300
       4771.989            0.00110        0.00304
       4774.531           -0.00030        0.00301
       4777.073            0.00230        0.00302
       4779.615            0.00280        0.00302
       4782.157            0.00280        0.00299
       4784.700            0.00010        0.00302
       4787.243            0.00370        0.00300
       4789.787            0.00230        0.00301
       4792.331            0.00210        0.00303
       4794.875            0.00190        0.00298
       4797.419            0.00230        0.00301
       4799.963            0.00080        0.00301
       4802.509           -0.00600        0.00303
       4805.054            0.00180        0.00301
       4807.600            0.00430        0.00306
       4810.146            0.00250        0.00300
       4812.692           -0.00120        0.00305
       4815.238            0.00180        0.00304
       4817.786            0.00060        0.00313
       4820.333            0.00340        0.00313
       4822.880            0.00260        0.00309
       4825.428            0.00130        0.00314
       4827.976            0.00250        0.00312
       4830.525            0.00100        0.00316
       4833.074            0.00210        0.00314
       4835.623            0.00490        0.00311
       4838.172            0.00490        0.00312
       4840.722            0.00250        0.00306
