@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.437
@SPECTRUM spectrum_06D4co_1306.dat
@SN-NAME 06D4co
       4868.098            0.03250        0.00492
       4870.674            0.03590        0.00475
       4873.251            0.03350        0.00480
       4875.829            0.04280        0.00490
       4878.406            0.03020        0.00492
       4880.983            0.04160        0.00498
       4883.562            0.04330        0.00473
       4886.140            0.03650        0.00490
       4888.718            0.04520        0.00501
       4891.297            0.03710        0.00490
       4893.877            0.04180        0.00491
       4896.457            0.03830        0.00497
       4899.036            0.02640        0.00502
       4901.616            0.04250        0.00497
       4904.196            0.03230        0.00487
       4906.777            0.03810        0.00492
       4909.358            0.03550        0.00495
       4911.939            0.04240        0.00486
       4914.521            0.03900        0.00482
       4917.103            0.03640        0.00489
       4919.685            0.03600        0.00478
       4922.267            0.03310        0.00476
       4924.850            0.04390        0.00481
       4927.433            0.03830        0.00481
       4930.016            0.04530        0.00482
       4932.600            0.04310        0.00475
       4935.184            0.04340        0.00494
       4937.767            0.03520        0.00478
       4940.352            0.03780        0.00485
       4942.937            0.03890        0.00483
       4945.521            0.04330        0.00491
       4948.106            0.03520        0.00476
       4950.692            0.03620        0.00472
       4953.278            0.02920        0.00487
       4955.864            0.03770        0.00477
       4958.450            0.04560        0.00481
       4961.037            0.02840        0.00516
       4963.624            0.03040        0.00518
       4966.210            0.03030        0.00484
       4968.798            0.04760        0.00481
       4971.386            0.02930        0.00478
       4973.974            0.03900        0.00489
       4976.562            0.03440        0.00466
       4979.150            0.03300        0.00464
       4981.739            0.04330        0.00481
       4984.328            0.03880        0.00475
       4986.917            0.04750        0.00470
       4989.507            0.04040        0.00478
       4992.097            0.03350        0.00468
       4994.688            0.03890        0.00475
       4997.278            0.04080        0.00465
       4999.868            0.03940        0.00471
       5002.459            0.04010        0.00464
       5005.050            0.05120        0.00464
       5007.642            0.03900        0.00465
       5010.234            0.03460        0.00460
       5012.826            0.04500        0.00462
       5015.418            0.04120        0.00455
       5018.011            0.03700        0.00457
       5020.604            0.05440        0.00455
       5023.196            0.03900        0.00455
       5025.790            0.05340        0.00459
       5028.384            0.03690        0.00455
       5030.978            0.04440        0.00465
       5033.572            0.03980        0.00460
       5036.166            0.04000        0.00467
       5038.761            0.04580        0.00460
       5041.356            0.04860        0.00470
       5043.951            0.04660        0.00450
       5046.546            0.04400        0.00447
       5049.142            0.04420        0.00447
       5051.738            0.04850        0.00453
       5054.334            0.05120        0.00457
       5056.931            0.04830        0.00456
       5059.528            0.05020        0.00451
       5062.125            0.04610        0.00457
       5064.722            0.04580        0.00454
       5067.320            0.04450        0.00455
       5069.917            0.04700        0.00447
       5072.516            0.05160        0.00451
       5075.114            0.04440        0.00452
       5077.713            0.05320        0.00456
       5080.312            0.05740        0.00466
       5082.911            0.04910        0.00444
       5085.510            0.05540        0.00454
       5088.109            0.05330        0.00450
       5090.710            0.05330        0.00460
       5093.310            0.05170        0.00460
       5095.910            0.05470        0.00457
       5098.511            0.05110        0.00457
       5101.112            0.06190        0.00444
       5103.713            0.04590        0.00452
       5106.314            0.05000        0.00448
       5108.916            0.05910        0.00449
       5111.518            0.04800        0.00458
       5114.120            0.05540        0.00452
       5116.723            0.05210        0.00452
       5119.325            0.05250        0.00465
       5121.928            0.04190        0.00445
       5124.532            0.05330        0.00456
       5127.135            0.04530        0.00458
       5129.739            0.05070        0.00454
       5132.343            0.06760        0.00449
       5134.947            0.04130        0.00452
       5137.551            0.04520        0.00449
       5140.156            0.05640        0.00452
       5142.761            0.04670        0.00448
       5145.366            0.04940        0.00450
       5147.972            0.04520        0.00458
       5150.577            0.04140        0.00448
       5153.183            0.05180        0.00453
       5155.789            0.04650        0.00449
       5158.396            0.05390        0.00452
       5161.002            0.04490        0.00452
       5163.609            0.05590        0.00444
       5166.216            0.04840        0.00446
       5168.824            0.04340        0.00433
       5171.431            0.05320        0.00439
       5174.040            0.05450        0.00433
       5176.648            0.06350        0.00432
       5179.256            0.05350        0.00438
       5181.865            0.04790        0.00442
       5184.473            0.05150        0.00432
       5187.083            0.05150        0.00439
       5189.692            0.06410        0.00441
       5192.302            0.05250        0.00452
       5194.912            0.05790        0.00442
       5197.521            0.03870        0.00448
       5200.132            0.05530        0.00451
       5202.742            0.05370        0.00448
       5205.353            0.05170        0.00453
       5207.964            0.04900        0.00456
       5210.576            0.05360        0.00447
       5213.187            0.04390        0.00436
       5215.798            0.04500        0.00445
       5218.411            0.05460        0.00458
       5221.022            0.05150        0.00439
       5223.635            0.05480        0.00451
       5226.248            0.05270        0.00447
       5228.861            0.05310        0.00446
       5231.474            0.04830        0.00446
       5234.087            0.05540        0.00445
       5236.701            0.04950        0.00449
       5239.314            0.05350        0.00445
       5241.929            0.05630        0.00448
       5244.543            0.04600        0.00459
       5247.158            0.04690        0.00452
       5249.772            0.04260        0.00463
       5252.388            0.04360        0.00445
       5255.003            0.04930        0.00448
       5257.619            0.04650        0.00437
       5260.234            0.04120        0.00449
       5262.850            0.05790        0.00447
       5265.466            0.04620        0.00438
       5268.083            0.05170        0.00426
       5270.699            0.05700        0.00431
       5273.316            0.04560        0.00439
       5275.934            0.04470        0.00434
       5278.551            0.03880        0.00440
       5281.168            0.04030        0.00446
       5283.786            0.04660        0.00432
       5286.404            0.04940        0.00449
       5289.022            0.03910        0.00445
       5291.641            0.04000        0.00437
       5294.260            0.03910        0.00445
       5296.878            0.03500        0.00448
       5299.498            0.02840        0.00454
       5302.117            0.03930        0.00448
       5304.736            0.04990        0.00453
       5307.356            0.03640        0.00450
       5309.977            0.04060        0.00436
       5312.597            0.04310        0.00444
       5315.217            0.04450        0.00448
       5317.837            0.03810        0.00448
       5320.458            0.03720        0.00451
       5323.080            0.03440        0.00439
       5325.701            0.04780        0.00438
       5328.323            0.03280        0.00436
       5330.945            0.04160        0.00431
       5333.566            0.03700        0.00440
       5336.189            0.03980        0.00434
       5338.811            0.03900        0.00446
       5341.434            0.03350        0.00438
       5344.057            0.04400        0.00441
       5346.680            0.03740        0.00441
       5349.303            0.04380        0.00446
       5351.927            0.04360        0.00471
       5354.551            0.05010        0.00465
       5357.174            0.05350        0.00450
       5359.799            0.05310        0.00447
       5362.423            0.05560        0.00441
       5365.048            0.04880        0.00430
       5367.673            0.03900        0.00437
       5370.298            0.03530        0.00445
       5372.923            0.03460        0.00442
       5375.549            0.03690        0.00435
       5378.175            0.04150        0.00440
       5380.800            0.05170        0.00433
       5383.427            0.03980        0.00434
       5386.053            0.03050        0.00447
       5388.679            0.03690        0.00441
       5391.307            0.03830        0.00438
       5393.934            0.03610        0.00433
       5396.561            0.03510        0.00436
       5399.188            0.04430        0.00423
       5401.815            0.04420        0.00426
       5404.443            0.04510        0.00442
       5407.071            0.05310        0.00431
       5409.700            0.04580        0.00430
       5412.329            0.05000        0.00435
       5414.957            0.03890        0.00422
       5417.586            0.04230        0.00444
       5420.215            0.04140        0.00437
       5422.844            0.05050        0.00432
       5425.474            0.03820        0.00441
       5428.104            0.04140        0.00437
       5430.733            0.05260        0.00428
       5433.364            0.05530        0.00433
       5435.994            0.05560        0.00440
       5438.625            0.05400        0.00440
       5441.255            0.05040        0.00436
       5443.886            0.05190        0.00425
       5446.518            0.04500        0.00425
       5449.149            0.04670        0.00427
       5451.780            0.04010        0.00431
       5454.412            0.04330        0.00435
       5457.044            0.04390        0.00430
       5459.676            0.03680        0.00436
       5462.309            0.03940        0.00428
       5464.941            0.04490        0.00436
       5467.574            0.05010        0.00426
       5470.207            0.04400        0.00429
       5472.840            0.05840        0.00432
       5475.474            0.04920        0.00436
       5478.107            0.04980        0.00431
       5480.741            0.04870        0.00435
       5483.375            0.05810        0.00428
       5486.009            0.04590        0.00433
       5488.644            0.05800        0.00440
       5491.278            0.03840        0.00423
       5493.913            0.05020        0.00436
       5496.548            0.05160        0.00433
       5499.183            0.04090        0.00427
       5501.818            0.04820        0.00431
       5504.454            0.05270        0.00433
       5507.089            0.05280        0.00436
       5509.726            0.03130        0.00438
       5512.362            0.04370        0.00443
       5514.999            0.03170        0.00444
       5517.635            0.04020        0.00435
       5520.271            0.04210        0.00428
       5522.908            0.04000        0.00429
       5525.546            0.04700        0.00428
       5528.183            0.05930        0.00443
       5530.821            0.06120        0.00433
       5533.458            0.05810        0.00435
       5536.096            0.05640        0.00436
       5538.734            0.05940        0.00434
       5541.373            0.06080        0.00437
       5544.011            0.05460        0.00440
       5546.650            0.06020        0.00437
       5549.289            0.06330        0.00436
       5551.928            0.05900        0.00447
       5554.567            0.06530        0.00453
       5557.206            0.07040        0.00442
       5559.846            0.06320        0.00446
       5562.486            0.05890        0.00450
       5565.126            0.07620        0.00439
       5567.766            0.07000        0.00499
       5570.406            0.06980        0.00800
       5573.047            0.06890        0.00905
       5575.688            0.07030        0.00903
       5578.329            0.06490        0.00906
       5580.970            0.07050        0.00910
       5583.611            0.07640        0.00897
       5586.252            0.06110        0.00692
       5588.894            0.06920        0.00461
       5591.536            0.06490        0.00437
       5594.179            0.06510        0.00429
       5596.821            0.05760        0.00440
       5599.463            0.05930        0.00432
       5602.105            0.06050        0.00437
       5604.749            0.06820        0.00437
       5607.391            0.06390        0.00441
       5610.035            0.07450        0.00437
       5612.678            0.06000        0.00438
       5615.322            0.07560        0.00433
       5617.965            0.06930        0.00448
       5620.609            0.06990        0.00439
       5623.253            0.08100        0.00436
       5625.897            0.07860        0.00449
       5628.542            0.06780        0.00443
       5631.187            0.06740        0.00436
       5633.832            0.07400        0.00434
       5636.476            0.06780        0.00434
       5639.121            0.07270        0.00438
       5641.767            0.07520        0.00438
       5644.413            0.06500        0.00427
       5647.058            0.06300        0.00435
       5649.704            0.06500        0.00438
       5652.350            0.05650        0.00436
       5654.996            0.06260        0.00439
       5657.643            0.06360        0.00423
       5660.289            0.07320        0.00431
       5662.936            0.05830        0.00420
       5665.583            0.07000        0.00425
       5668.230            0.07050        0.00432
       5670.877            0.07480        0.00436
       5673.524            0.06490        0.00439
       5676.172            0.06520        0.00438
       5678.820            0.07290        0.00434
       5681.468            0.07890        0.00435
       5684.116            0.07290        0.00428
       5686.765            0.07410        0.00438
       5689.413            0.06890        0.00431
       5692.062            0.06480        0.00439
       5694.711            0.06560        0.00430
       5697.360            0.05610        0.00445
       5700.009            0.05100        0.00438
       5702.658            0.05020        0.00437
       5705.308            0.04950        0.00429
       5707.958            0.04440        0.00436
       5710.607            0.05600        0.00436
       5713.258            0.05830        0.00438
       5715.908            0.05800        0.00444
       5718.558            0.06250        0.00435
       5721.208            0.07490        0.00450
       5723.859            0.06620        0.00435
       5726.510            0.07360        0.00443
       5729.162            0.07060        0.00442
       5731.813            0.06920        0.00444
       5734.464            0.05640        0.00432
       5737.116            0.06850        0.00455
       5739.767            0.07000        0.00449
       5742.419            0.07530        0.00433
       5745.072            0.06940        0.00445
       5747.724            0.08290        0.00441
       5750.376            0.07460        0.00438
       5753.028            0.07590        0.00428
       5755.681            0.07480        0.00432
       5758.334            0.07170        0.00425
       5760.987            0.06960        0.00434
       5763.641            0.08070        0.00444
       5766.294            0.07460        0.00435
       5768.947            0.07020        0.00436
       5771.601            0.08020        0.00443
       5774.255            0.07050        0.00432
       5776.909            0.07950        0.00434
       5779.563            0.08120        0.00428
       5782.218            0.07770        0.00433
       5784.872            0.08070        0.00429
       5787.527            0.07310        0.00441
       5790.182            0.07890        0.00444
       5792.836            0.07350        0.00454
       5795.492            0.07920        0.00439
       5798.147            0.07450        0.00442
       5800.803            0.07870        0.00445
       5803.458            0.08290        0.00438
       5806.114            0.08240        0.00453
       5808.770            0.08540        0.00447
       5811.426            0.08610        0.00448
       5814.083            0.07970        0.00450
       5816.739            0.07470        0.00447
       5819.396            0.07180        0.00455
       5822.052            0.07820        0.00445
       5824.709            0.07490        0.00449
       5827.366            0.09010        0.00449
       5830.024            0.08180        0.00455
       5832.681            0.07370        0.00446
       5835.338            0.08460        0.00455
       5837.996            0.07450        0.00452
       5840.654            0.06740        0.00447
       5843.312            0.07310        0.00451
       5845.970            0.08020        0.00451
       5848.629            0.08110        0.00448
       5851.287            0.08200        0.00455
       5853.946            0.07360        0.00444
       5856.604            0.07120        0.00446
       5859.263            0.06930        0.00458
       5861.922            0.08050        0.00476
       5864.582            0.06650        0.00477
       5867.241            0.08430        0.00476
       5869.900            0.08120        0.00475
       5872.560            0.09050        0.00487
       5875.220            0.08140        0.00473
       5877.880            0.07570        0.00470
       5880.540            0.07860        0.00479
       5883.201            0.08050        0.00540
       5885.861            0.07940        0.00568
       5888.521            0.07320        0.00603
       5891.182            0.07790        0.00612
       5893.843            0.07430        0.00614
       5896.504            0.06900        0.00599
       5899.166            0.06730        0.00546
       5901.827            0.07910        0.00518
       5904.488            0.08270        0.00497
       5907.150            0.08320        0.00470
       5909.812            0.07040        0.00474
       5912.473            0.07800        0.00470
       5915.136            0.07770        0.00469
       5917.798            0.07710        0.00480
       5920.460            0.07330        0.00479
       5923.123            0.07190        0.00477
       5925.785            0.07980        0.00478
       5928.448            0.08060        0.00480
       5931.111            0.08560        0.00483
       5933.774            0.06490        0.00473
       5936.438            0.07340        0.00462
       5939.101            0.08220        0.00481
       5941.764            0.07170        0.00464
       5944.428            0.07140        0.00452
       5947.091            0.07930        0.00471
       5949.756            0.07810        0.00496
       5952.420            0.07800        0.00487
       5955.084            0.08080        0.00468
       5957.749            0.07290        0.00455
       5960.413            0.08110        0.00453
       5963.077            0.06850        0.00463
       5965.742            0.07480        0.00443
       5968.408            0.07380        0.00457
       5971.072            0.07180        0.00460
       5973.738            0.06340        0.00452
       5976.403            0.07470        0.00468
       5979.068            0.06630        0.00456
       5981.734            0.08570        0.00444
       5984.400            0.07530        0.00450
       5987.066            0.07340        0.00431
       5989.732            0.07550        0.00436
       5992.398            0.07880        0.00433
       5995.064            0.07260        0.00437
       5997.730            0.08070        0.00448
       6000.397            0.07840        0.00438
       6003.064            0.07400        0.00436
       6005.731            0.07820        0.00449
       6008.398            0.07740        0.00437
       6011.065            0.07880        0.00436
       6013.732            0.06710        0.00426
       6016.400            0.07070        0.00423
       6019.068            0.07980        0.00429
       6021.735            0.07590        0.00426
       6024.403            0.07620        0.00428
       6027.071            0.07490        0.00430
       6029.739            0.07460        0.00430
       6032.407            0.08460        0.00440
       6035.076            0.07250        0.00440
       6037.744            0.06930        0.00430
       6040.413            0.07120        0.00433
       6043.082            0.07790        0.00432
       6045.750            0.07220        0.00435
       6048.419            0.07700        0.00419
       6051.089            0.08380        0.00418
       6053.758            0.07790        0.00418
       6056.427            0.07360        0.00430
       6059.097            0.07650        0.00430
       6061.767            0.07720        0.00420
       6064.436            0.07980        0.00421
       6067.106            0.07250        0.00425
       6069.776            0.06800        0.00423
       6072.447            0.06970        0.00428
       6075.117            0.06460        0.00424
       6077.787            0.07660        0.00426
       6080.458            0.07430        0.00418
       6083.128            0.07060        0.00434
       6085.800            0.07060        0.00423
       6088.471            0.08130        0.00434
       6091.142            0.07490        0.00420
       6093.812            0.06220        0.00430
       6096.484            0.06290        0.00424
       6099.155            0.06590        0.00419
       6101.827            0.06990        0.00418
       6104.499            0.07640        0.00429
       6107.171            0.06910        0.00427
       6109.843            0.06950        0.00425
       6112.515            0.07040        0.00438
       6115.187            0.06890        0.00415
       6117.859            0.07690        0.00420
       6120.532            0.06980        0.00415
       6123.205            0.07830        0.00423
       6125.877            0.07630        0.00415
       6128.550            0.06580        0.00417
       6131.223            0.06660        0.00415
       6133.896            0.06810        0.00422
       6136.570            0.07050        0.00424
       6139.243            0.06910        0.00437
       6141.917            0.06010        0.00428
       6144.590            0.07540        0.00440
       6147.264            0.06220        0.00430
       6149.937            0.06860        0.00425
       6152.611            0.06210        0.00425
       6155.286            0.06210        0.00429
       6157.959            0.06950        0.00412
       6160.634            0.06550        0.00414
       6163.308            0.05780        0.00414
       6165.983            0.06050        0.00421
       6168.657            0.06920        0.00436
       6171.333            0.06690        0.00428
       6174.007            0.06270        0.00432
       6176.682            0.06440        0.00426
       6179.357            0.06030        0.00438
       6182.033            0.05320        0.00436
       6184.708            0.05550        0.00426
       6187.383            0.06580        0.00425
       6190.060            0.05290        0.00424
       6192.735            0.04740        0.00414
       6195.411            0.05380        0.00429
       6198.087            0.06870        0.00436
       6200.763            0.05170        0.00428
       6203.439            0.06380        0.00428
       6206.116            0.06850        0.00447
       6208.792            0.06690        0.00422
       6211.469            0.06710        0.00426
       6214.145            0.05410        0.00428
       6216.822            0.06250        0.00421
       6219.499            0.06770        0.00430
       6222.176            0.06400        0.00423
       6224.853            0.05980        0.00427
       6227.530            0.07290        0.00441
       6230.208            0.06980        0.00466
       6232.885            0.05960        0.00460
       6235.562            0.06690        0.00471
       6238.240            0.06850        0.00491
       6240.918            0.06190        0.00545
       6243.596            0.05990        0.00473
       6246.274            0.06220        0.00442
       6248.952            0.06730        0.00446
       6251.630            0.06640        0.00458
       6254.309            0.06000        0.00460
       6256.987            0.07170        0.00473
       6259.666            0.06860        0.00467
       6262.345            0.06920        0.00479
       6265.023            0.06340        0.00481
       6267.702            0.06620        0.00458
       6270.381            0.07780        0.00453
       6273.060            0.06650        0.00443
       6275.740            0.06680        0.00431
       6278.419            0.07170        0.00435
       6281.099            0.07320        0.00469
       6283.778            0.06960        0.00473
       6286.458            0.07590        0.00464
       6289.137            0.07580        0.00466
       6291.818            0.06300        0.00507
       6294.498            0.06060        0.00603
       6297.178            0.07800        0.00594
       6299.858            0.05950        0.00599
       6302.538            0.05390        0.00616
       6305.218            0.05920        0.00604
       6307.899            0.07300        0.00588
       6310.580            0.06230        0.00490
       6313.261            0.06750        0.00474
       6315.941            0.06250        0.00450
       6318.622            0.06110        0.00432
       6321.303            0.06720        0.00447
       6323.984            0.07730        0.00462
       6326.666            0.07000        0.00465
       6329.347            0.07620        0.00461
       6332.029            0.07130        0.00453
       6334.710            0.07700        0.00455
       6337.392            0.08030        0.00440
       6340.074            0.06850        0.00423
       6342.756            0.07300        0.00414
       6345.438            0.07810        0.00421
       6348.120            0.07040        0.00438
       6350.802            0.07620        0.00445
       6353.484            0.07870        0.00452
       6356.167            0.07830        0.00467
       6358.849            0.07070        0.00490
       6361.532            0.07090        0.00499
       6364.215            0.07750        0.00483
       6366.897            0.08410        0.00475
       6369.580            0.08660        0.00469
       6372.263            0.07040        0.00462
       6374.946            0.07990        0.00433
       6377.630            0.08130        0.00418
       6380.313            0.08000        0.00433
       6382.997            0.07040        0.00436
