@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.499
@SPECTRUM spectrum_06D2bk_1135.dat
@SN-NAME 06D2bk
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 0.860
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.131            0.00000        0.82780
       4153.606            0.00000        1.11781
       4156.082            0.00000        0.97938
       4158.558            0.00000        0.95327
       4161.034            0.00000        1.02868
       4163.510           -0.48720        0.67143
       4165.987            0.18770        0.54356
       4168.465            0.06900        0.45935
       4170.942           -0.35700        0.40320
       4173.421            0.30650        0.37386
       4175.900           -0.02060        0.33245
       4178.379            0.49780        0.32201
       4180.858           -0.16990        0.29500
       4183.339            0.40100        0.27388
       4185.819           -0.18170        0.24015
       4188.300            0.13600        0.22511
       4190.781           -0.15820        0.20792
       4193.263            0.31040        0.18792
       4195.745            0.20910        0.16765
       4198.228           -0.22230        0.14569
       4200.710            0.30970        0.13461
       4203.194            0.19260        0.12342
       4205.678           -0.24030        0.11197
       4208.162           -0.07000        0.09624
       4210.647           -0.32260        0.09201
       4213.132           -0.10680        0.08181
       4215.617           -0.06030        0.07315
       4218.103            0.02440        0.06889
       4220.589            0.10510        0.06267
       4223.076            0.03030        0.05900
       4225.563            0.00100        0.05564
       4228.051           -0.03710        0.05212
       4230.539            0.10030        0.05064
       4233.027            0.00940        0.04751
       4235.516           -0.02290        0.04497
       4238.005            0.07090        0.04362
       4240.495            0.00620        0.04147
       4242.984            0.00850        0.04019
       4245.475           -0.04120        0.03904
       4247.966            0.00890        0.03824
       4250.457            0.00130        0.03693
       4252.949            0.02900        0.03571
       4255.441           -0.01760        0.03474
       4257.934            0.05280        0.03377
       4260.426           -0.00080        0.03297
       4262.919            0.04010        0.03199
       4265.413           -0.01060        0.03109
       4267.907            0.05130        0.03012
       4270.402           -0.00140        0.02940
       4272.896           -0.03700        0.02861
       4275.392           -0.02460        0.02817
       4277.888            0.03010        0.02706
       4280.383            0.01820        0.02635
       4282.880            0.03400        0.02610
       4285.377           -0.00810        0.02564
       4287.875           -0.01040        0.02477
       4290.372           -0.02120        0.02440
       4292.870            0.02530        0.02374
       4295.369           -0.04950        0.02274
       4297.867           -0.00340        0.02204
       4300.367            0.00020        0.02162
       4302.867            0.00180        0.02067
       4305.366            0.00630        0.02002
       4307.867            0.03770        0.01976
       4310.368           -0.00410        0.02036
       4312.869            0.01690        0.02069
       4315.371            0.01090        0.02077
       4317.873           -0.02750        0.02056
       4320.375            0.01760        0.02063
       4322.878            0.00270        0.02060
       4325.381            0.00370        0.02030
       4327.885            0.00280        0.02004
       4330.389            0.02910        0.01971
       4332.894           -0.00980        0.01927
       4335.398            0.02430        0.01889
       4337.903           -0.00770        0.01866
       4340.409            0.01210        0.01865
       4342.915            0.00720        0.01842
       4345.421            0.01650        0.01767
       4347.928            0.04950        0.01779
       4350.435           -0.00640        0.01801
       4352.942            0.00210        0.01796
       4355.451           -0.00040        0.01769
       4357.959            0.03250        0.01772
       4360.467            0.00470        0.01768
       4362.977            0.02790        0.01779
       4365.486           -0.01760        0.01755
       4367.996           -0.02440        0.01719
       4370.506           -0.01670        0.01705
       4373.017            0.01080        0.01687
       4375.528            0.02600        0.01666
       4378.039           -0.00240        0.01630
       4380.551            0.01000        0.01627
       4383.063            0.03130        0.01565
       4385.576            0.00990        0.01568
       4388.088           -0.01330        0.01552
       4390.602            0.00990        0.01534
       4393.115            0.01590        0.01549
       4395.630           -0.01240        0.01570
       4398.144            0.01320        0.01560
       4400.659            0.00800        0.01545
       4403.174            0.00560        0.01540
       4405.689            0.01200        0.01551
       4408.205            0.00390        0.01554
       4410.721           -0.00890        0.01557
       4413.238            0.02100        0.01567
       4415.755            0.00990        0.01577
       4418.272           -0.01410        0.01567
       4420.790           -0.01060        0.01568
       4423.309            0.00370        0.01550
       4425.827            0.03600        0.01547
       4428.346            0.01750        0.01535
       4430.865            0.01250        0.01530
       4433.385            0.00450        0.01537
       4435.905            0.02540        0.01511
       4438.425           -0.03000        0.01508
       4440.946            0.03350        0.01500
       4443.467            0.00400        0.01504
       4445.989           -0.00480        0.01498
       4448.511           -0.00210        0.01494
       4451.033           -0.00770        0.01468
       4453.556            0.01720        0.01457
       4456.079           -0.02950        0.01445
       4458.602            0.00740        0.01440
       4461.125            0.03600        0.01426
       4463.650           -0.00090        0.01427
       4466.174            0.01780        0.01434
       4468.699           -0.00220        0.01440
       4471.224           -0.00320        0.01444
       4473.750            0.00370        0.01448
       4476.276            0.02450        0.01438
       4478.802           -0.00040        0.01449
       4481.329           -0.00300        0.01448
       4483.855            0.00730        0.01433
       4486.383           -0.00780        0.01428
       4488.910            0.02860        0.01421
       4491.438            0.01700        0.01425
       4493.967           -0.01030        0.01430
       4496.496            0.00630        0.01424
       4499.025            0.01240        0.01428
       4501.554            0.00210        0.01429
       4504.084            0.00420        0.01445
       4506.614            0.01490        0.01435
       4509.145            0.01070        0.01438
       4511.676           -0.03620        0.01428
       4514.207            0.00850        0.01422
       4516.739            0.01830        0.01418
       4519.271            0.03600        0.01410
       4521.803            0.01690        0.01393
       4524.336            0.01140        0.01376
       4526.869            0.01720        0.01369
       4529.402            0.01240        0.01361
       4531.936            0.00270        0.01358
       4534.470            0.00610        0.01362
       4537.004            0.02130        0.01365
       4539.539            0.01700        0.01382
       4542.074            0.03030        0.01377
       4544.610            0.00530        0.01365
       4547.146           -0.01090        0.01368
       4549.682           -0.00670        0.01359
       4552.219            0.00130        0.01353
       4554.755            0.01080        0.01355
       4557.293           -0.02060        0.01355
       4559.831           -0.01790        0.01356
       4562.369            0.01400        0.01359
       4564.906            0.01210        0.01348
       4567.445            0.00810        0.01359
       4569.984            0.01000        0.01346
       4572.523           -0.00920        0.01348
       4575.063            0.00080        0.01342
       4577.603           -0.00780        0.01338
       4580.144            0.00130        0.01336
       4582.684            0.02760        0.01373
       4585.226            0.01110        0.01322
       4587.767            0.02580        0.01318
       4590.309           -0.00560        0.01315
       4592.851            0.00940        0.01312
       4595.393            0.00500        0.01310
       4597.936            0.02770        0.01300
       4600.479            0.01900        0.01299
       4603.022            0.00670        0.01299
       4605.566            0.00850        0.01305
       4608.110            0.00790        0.01310
       4610.655            0.01310        0.01305
       4613.200           -0.01570        0.01305
       4615.745           -0.00300        0.01307
       4618.290            0.01830        0.01307
       4620.835            0.03820        0.01405
       4623.382            0.03260        0.01302
       4625.929            0.00760        0.01299
       4628.475            0.00980        0.01293
       4631.022            0.01730        0.01291
       4633.570            0.02640        0.01285
       4636.118            0.00920        0.01280
       4638.666            0.01260        0.01281
       4641.214            0.01340        0.01264
       4643.763           -0.00600        0.01255
       4646.312            0.00800        0.01261
       4648.862            0.01180        0.01262
       4651.411            0.02010        0.01260
       4653.961            0.01070        0.01268
       4656.512            0.01690        0.01262
       4659.063            0.02590        0.01270
       4661.614            0.01950        0.01270
       4664.165            0.01720        0.01249
       4666.717            0.00170        0.01255
       4669.270            0.00010        0.01241
       4671.822            0.01320        0.01237
       4674.375            0.02400        0.01237
       4676.927           -0.00170        0.01245
       4679.481            0.02840        0.01238
       4682.035            0.02200        0.01239
       4684.588            0.00380        0.01242
       4687.143            0.04690        0.01237
       4689.698            0.00060        0.01236
       4692.253            0.00920        0.01234
       4694.809           -0.00310        0.01227
       4697.364            0.00200        0.01216
       4699.920           -0.01500        0.01214
       4702.476            0.00570        0.01212
       4705.033            0.01180        0.01211
       4707.590           -0.00320        0.01204
       4710.147            0.00320        0.01200
       4712.705            0.01570        0.01213
       4715.262            0.00770        0.01220
       4717.821           -0.00660        0.01222
       4720.379            0.00240        0.01227
       4722.938            0.00620        0.01212
       4725.498           -0.00440        0.01218
       4728.057            0.00620        0.01215
       4730.617            0.00420        0.01209
       4733.176            0.01290        0.01205
       4735.737            0.00820        0.01188
       4738.298            0.00730        0.01191
       4740.859            0.01890        0.01198
       4743.420            0.01630        0.01204
       4745.982            0.01240        0.01202
       4748.544            0.01660        0.01197
       4751.106           -0.00200        0.01193
       4753.669            0.00950        0.01193
       4756.232            0.00710        0.01186
       4758.795            0.01290        0.01182
       4761.359            0.00480        0.01171
       4763.923           -0.00470        0.01174
       4766.487            0.00890        0.01175
       4769.052           -0.00440        0.01174
       4771.616            0.00310        0.01184
       4774.181            0.02150        0.01181
       4776.747            0.00820        0.01189
       4779.312            0.01290        0.01189
       4781.879            0.02100        0.01181
       4784.445            0.02740        0.01177
       4787.012            0.00580        0.01171
       4789.579            0.02130        0.01173
       4792.146            0.01300        0.01173
       4794.713            0.03320        0.01171
       4797.281           -0.00400        0.01169
       4799.850           -0.00520        0.01170
       4802.418            0.03660        0.01168
       4804.987            0.00510        0.01163
       4807.556            0.01960        0.01162
       4810.125            0.00300        0.01166
       4812.695            0.00460        0.01171
       4815.265           -0.01190        0.01173
       4817.835            0.02060        0.01176
       4820.406            0.00670        0.01173
       4822.977            0.00970        0.01173
       4825.548           -0.00030        0.01174
       4828.119            0.01690        0.01166
       4830.691            0.00330        0.01168
       4833.264           -0.00330        0.01163
       4835.835            0.00610        0.01158
       4838.409            0.00360        0.01150
       4840.981            0.01680        0.01153
       4843.555            0.02520        0.01154
       4846.128            0.00840        0.01149
       4848.702            0.03140        0.01136
       4851.276            0.00580        0.01129
       4853.851            0.00440        0.01111
       4856.426            0.00630        0.01082
