BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 1834  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '                  '  /                                              
FILENAME= 'SN2012IJ_NOT_ALFOSC_03FEB2013'  /
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    F / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
DATE    = '2024-04-25T22:58:23' / Date FITS file was generated                  
IRAF-TLM= '2024-04-25T22:58:23' / Time of last modification                     
APNUM1  = '1 1     '                                                            
WCSDIM  =                    1                                                  
CTYPE1  = 'LINEAR  '                                                            
CRVAL1  =             3500.507                                                  
CRPIX1  =                   1.                                                  
CDELT1  =      3.0816972176759                                                  
CD1_1   =      3.0816972176759                                                  
LTM1_1  =                   1.                                                  
WAT0_001= 'system=equispec'                                                     
WAT1_001= 'wtype=linear label=Wavelength units=angstroms units_display=Angstrom'
DC-FLAG =                    0                                                  
WAT1_002= 's       '                                                            
EXPTIME =                 1800                                                  
FWHM    =                   17                                                  
NCOMBINE=                    1                                                  
WAIRMASS=       1.057450326881                                                  
JD      =          2456327.627                                                  
SNNAME  = 'SN2012ij'                                                            
END                                                                             
3500.507  4.075657E-16
3503.58869721768  5.500756E-16
3506.67039443535  3.155095E-16
3509.75209165303  1.570215E-16
3512.8337888707  3.021591E-16
3515.91548608838  3.113669E-16
3518.99718330606  1.166702E-16
3522.07888052373  2.831036E-16
3525.16057774141  2.073952E-16
3528.24227495908  3.748454E-16
3531.32397217676  2.539491E-16
3534.40566939444  1.463068E-16
3537.48736661211  4.267626E-16
3540.56906382979  3.579633E-16
3543.65076104746  2.448729E-16
3546.73245826514  3.973485E-16
3549.81415548282  2.562307E-16
3552.89585270049  3.231271E-16
3555.97754991817  3.482205E-16
3559.05924713584  5.091505E-16
3562.14094435352  1.307753E-16
3565.2226415712  5.811602E-17
3568.30433878887  3.467747E-16
3571.38603600655  3.308305E-16
3574.46773322422  2.509663E-16
3577.5494304419  3.024462E-16
3580.63112765957  3.848325E-16
3583.71282487725  2.647918E-16
3586.79452209493  3.321520E-16
3589.8762193126  3.283012E-16
3592.95791653028  1.907682E-16
3596.03961374795  2.487841E-16
3599.12131096563  2.699664E-16
3602.20300818331  3.563052E-16
3605.28470540098  3.225573E-16
3608.36640261866  2.325477E-16
3611.44809983633  2.786220E-16
3614.52979705401  2.615987E-16
3617.61149427169  2.968265E-16
3620.69319148936  1.690474E-16
3623.77488870704  3.352259E-16
3626.85658592471  2.564404E-16
3629.93828314239  2.874778E-16
3633.01998036007  3.142468E-16
3636.10167757774  2.648957E-16
3639.18337479542  1.941771E-16
3642.26507201309  1.946668E-16
3645.34676923077  1.978592E-16
3648.42846644844  3.467233E-16
3651.51016366612  2.842903E-16
3654.5918608838  2.236514E-16
3657.67355810147  1.926389E-16
3660.75525531915  2.430036E-16
3663.83695253682  2.875823E-16
3666.9186497545  3.075561E-16
3670.00034697218  2.868608E-16
3673.08204418985  2.725450E-16
3676.16374140753  2.093904E-16
3679.2454386252  2.101494E-16
3682.32713584288  1.449677E-16
3685.40883306056  2.528091E-16
3688.49053027823  3.867871E-16
3691.57222749591  3.097217E-16
3694.65392471358  3.301295E-16
3697.73562193126  3.233513E-16
3700.81731914893  5.281736E-16
3703.89901636661  3.903546E-16
3706.98071358429  3.249190E-16
3710.06241080196  4.369203E-16
3713.14410801964  3.904546E-16
3716.22580523732  4.362138E-16
3719.30750245499  4.262364E-16
3722.38919967267  4.250273E-16
3725.47089689034  4.151554E-16
3728.55259410802  3.624136E-16
3731.63429132569  4.627041E-16
3734.71598854337  3.820787E-16
3737.79768576105  4.241341E-16
3740.87938297872  3.558826E-16
3743.9610801964  4.184637E-16
3747.04277741407  3.391602E-16
3750.12447463175  3.312755E-16
3753.20617184943  3.187462E-16
3756.2878690671  3.275082E-16
3759.36956628478  3.739317E-16
3762.45126350245  3.950519E-16
3765.53296072013  3.119083E-16
3768.6146579378  2.650557E-16
3771.69635515548  2.762379E-16
3774.77805237316  2.652801E-16
3777.85974959083  2.881258E-16
