@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.532
@SPECTRUM spectrum_06D2cc_1153.dat
@SN-NAME 06D2cc
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 3.260
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.046            0.00000        0.50610
       4152.522            0.00000        0.49867
       4154.997            0.00000        0.52022
       4157.474            0.00000        0.50414
       4159.950            0.00000        0.86167
       4162.427           -0.51930        0.44841
       4164.905           -0.00700        0.35412
       4167.382           -0.19780        0.29804
       4169.861            0.17530        0.25451
       4172.339           -0.11020        0.23194
       4174.819            0.15820        0.20379
       4177.298            0.25010        0.19863
       4179.778            0.04890        0.18229
       4182.259           -0.06750        0.16072
       4184.739           -0.06840        0.14598
       4187.221            0.05870        0.13178
       4189.703            0.20000        0.12481
       4192.184           -0.01850        0.11094
       4194.667           -0.08670        0.09862
       4197.150            0.04000        0.08437
       4199.633            0.04710        0.07667
       4202.117            0.01970        0.07011
       4204.601            0.01790        0.06201
       4207.086            0.03820        0.05442
       4209.571            0.08890        0.05103
       4212.057            0.10120        0.04657
       4214.542           -0.01460        0.03985
       4217.028            0.02030        0.03736
       4219.515           -0.02540        0.03317
       4222.002            0.01770        0.03024
       4224.490            0.00700        0.02933
       4226.978            0.03900        0.02683
       4229.466            0.01130        0.02570
       4231.955           -0.00070        0.02364
       4234.444            0.00280        0.02167
       4236.934           -0.00150        0.02093
       4239.424            0.03290        0.01979
       4241.914            0.01100        0.01905
       4244.404            0.02810        0.01829
       4246.896           -0.02450        0.01784
       4249.387            0.01080        0.01709
       4251.879            0.04040        0.01627
       4254.372            0.01840        0.01540
       4256.864           -0.00040        0.01480
       4259.358           -0.01520        0.01449
       4261.852           -0.01620        0.01371
       4264.346            0.00520        0.01369
       4266.840            0.00000        0.01303
       4269.334            0.00570        0.01261
       4271.830            0.00690        0.01212
       4274.326            0.01590        0.01211
       4276.822            0.00470        0.01139
       4279.318            0.00220        0.01111
       4281.815           -0.01050        0.01074
       4284.312           -0.00000        0.01075
       4286.810           -0.00070        0.01021
       4289.308           -0.01440        0.01000
       4291.806           -0.00410        0.00983
       4294.305            0.00890        0.00933
       4296.804           -0.01890        0.00918
       4299.304           -0.00310        0.00907
       4301.804           -0.00200        0.00876
       4304.305           -0.00370        0.00843
       4306.805            0.00750        0.00822
       4309.307            0.00120        0.00819
       4311.808           -0.00490        0.00820
       4314.311            0.00640        0.00814
       4316.812            0.00370        0.00795
       4319.315           -0.00350        0.00798
       4321.819           -0.00380        0.00777
       4324.322           -0.00050        0.00770
       4326.827           -0.00060        0.00756
       4329.331            0.00070        0.00745
       4331.835           -0.00060        0.00736
       4334.341            0.00320        0.00712
       4336.846            0.00750        0.00700
       4339.352           -0.00120        0.00686
       4341.858            0.00570        0.00677
       4344.365            0.00720        0.00662
       4346.872           -0.01300        0.00661
       4349.379            0.00990        0.00662
       4351.888           -0.00340        0.00660
       4354.396           -0.00110        0.00653
       4356.904            0.01050        0.00646
       4359.414            0.01170        0.00639
       4361.923            0.00330        0.00644
       4364.433           -0.00530        0.00628
       4366.942            0.00770        0.00625
       4369.453            0.00670        0.00611
       4371.964           -0.00280        0.00612
       4374.476            0.00150        0.00600
       4376.987           -0.00190        0.00592
       4379.499           -0.01110        0.00583
       4382.012            0.00970        0.00572
       4384.525            0.00190        0.00569
       4387.038            0.01080        0.00565
       4389.552            0.00290        0.00558
       4392.066            0.01430        0.00558
       4394.580            0.00890        0.00563
       4397.095            0.00890        0.00561
       4399.610           -0.00080        0.00554
       4402.125            0.01030        0.00559
       4404.642            0.01270        0.00565
       4407.157            0.00240        0.00573
       4409.674            0.00740        0.00577
       4412.191            0.00970        0.00573
       4414.708            0.00570        0.00571
       4417.227            0.01490        0.00564
       4419.744            0.01230        0.00566
       4422.263           -0.00150        0.00556
       4424.782            0.00420        0.00553
       4427.301            0.00520        0.00544
       4429.821            0.00480        0.00555
       4432.340            0.00060        0.00551
       4434.861            0.01000        0.00540
       4437.382            0.01010        0.00531
       4439.903           -0.00990        0.00527
       4442.424            0.01380        0.00530
       4444.946            0.00400        0.00525
       4447.468            0.00490        0.00532
       4449.991            0.00450        0.00513
       4452.514            0.00100        0.00508
       4455.037           -0.00220        0.00500
       4457.561            0.00680        0.00504
       4460.084            0.00020        0.00498
       4462.609           -0.00150        0.00495
       4465.134            0.00820        0.00497
       4467.659            0.00920        0.00494
       4470.184            0.00990        0.00496
       4472.710            0.00600        0.00493
       4475.237            0.00050        0.00490
       4477.763           -0.00600        0.00492
       4480.290            0.00680        0.00495
       4482.817            0.00670        0.00493
       4485.345            0.00610        0.00492
       4487.873           -0.00240        0.00489
       4490.401            0.01600        0.00486
       4492.930           -0.00290        0.00488
       4495.459           -0.00020        0.00490
       4497.989           -0.00080        0.00489
       4500.519           -0.00210        0.00487
       4503.049            0.00530        0.00488
       4505.580            0.00910        0.00480
       4508.110            0.00840        0.00481
       4510.641            0.00870        0.00477
       4513.173            0.00070        0.00476
       4515.705            0.00400        0.00485
       4518.237            0.01260        0.00480
       4520.770            0.00390        0.00479
       4523.303            0.00060        0.00476
       4525.836           -0.00020        0.00473
       4528.370            0.00420        0.00474
       4530.904            0.00130        0.00470
       4533.438           -0.00040        0.00479
       4535.973            0.00480        0.00476
       4538.508            0.00040        0.00485
       4541.044            0.01050        0.00479
       4543.580            0.00800        0.00475
       4546.116            0.00360        0.00473
       4548.652            0.00820        0.00467
       4551.189            0.00440        0.00467
       4553.727            0.00570        0.00465
       4556.264            0.00410        0.00469
       4558.802            0.00540        0.00462
       4561.340           -0.00030        0.00454
       4563.879           -0.00260        0.00454
       4566.418            0.00080        0.00459
       4568.957            0.00340        0.00451
       4571.497           -0.00130        0.00452
       4574.037            0.00580        0.00454
       4576.577           -0.00090        0.00454
       4579.118            0.00030        0.00461
       4581.659            0.00480        0.00453
       4584.200            0.00030        0.00454
       4586.742            0.00560        0.00452
       4589.284            0.00240        0.00447
       4591.826            0.00280        0.00448
       4594.369            0.00720        0.00444
       4596.912            0.00480        0.00442
       4599.455            0.00600        0.00441
       4601.999            0.00840        0.00440
       4604.543            0.00850        0.00444
       4607.088            0.00470        0.00438
       4609.632            0.00520        0.00440
       4612.177            0.00490        0.00439
       4614.723           -0.00100        0.00441
       4617.269            0.00040        0.00436
       4619.815            0.00290        0.00436
       4622.361            0.00490        0.00438
       4624.908            0.00520        0.00434
       4627.455            0.00160        0.00435
       4630.002           -0.00080        0.00437
       4632.550            0.00170        0.00431
       4635.098            0.00700        0.00429
       4637.646            0.00560        0.00427
       4640.195            0.00540        0.00427
       4642.745            0.00320        0.00425
       4645.294            0.00340        0.00426
       4647.844            0.00720        0.00419
       4650.394           -0.00210        0.00426
       4652.944            0.00250        0.00425
       4655.495            0.00440        0.00425
       4658.046           -0.00560        0.00429
       4660.597            0.00690        0.00429
       4663.149            0.00110        0.00421
       4665.701            0.00240        0.00429
       4668.254           -0.00410        0.00428
       4670.807            0.00220        0.00427
       4673.360           -0.00220        0.00422
       4675.913            0.00540        0.00430
       4678.466            0.00430        0.00422
       4681.021            0.00220        0.00424
       4683.575            0.00130        0.00425
       4686.130            0.00600        0.00421
       4688.685            0.00440        0.00416
       4691.240            0.00140        0.00418
       4693.795            0.00720        0.00412
       4696.352            0.00680        0.00412
       4698.908            0.00380        0.00413
       4701.464            0.00250        0.00412
       4704.021           -0.00410        0.00414
       4706.579            0.00570        0.00408
       4709.136            0.01070        0.00410
       4711.694            0.00030        0.00407
       4714.252            0.00220        0.00412
       4716.811            0.00700        0.00415
       4719.370            0.01370        0.00416
       4721.929            0.00780        0.00408
       4724.488           -0.00220        0.00409
       4727.048            0.00750        0.00408
       4729.608            0.00390        0.00406
       4732.168            0.00190        0.00405
       4734.729            0.00240        0.00397
       4737.291           -0.00030        0.00399
       4739.852            0.00320        0.00399
       4742.413            0.00660        0.00404
       4744.975            0.00370        0.00404
       4747.538            0.00790        0.00404
       4750.101            0.00470        0.00399
       4752.663            0.00340        0.00398
       4755.226            0.00690        0.00398
       4757.790            0.00720        0.00399
       4760.354            0.00460        0.00396
       4762.918            0.01060        0.00395
       4765.482            0.00210        0.00400
       4768.047            0.00400        0.00395
       4770.612            0.00640        0.00398
       4773.178           -0.00270        0.00398
       4775.744           -0.00030        0.00397
       4778.309            0.00450        0.00402
       4780.875            0.00830        0.00396
       4783.442            0.00340        0.00397
       4786.009            0.01190        0.00393
       4788.577            0.01010        0.00398
       4791.144           -0.00130        0.00396
       4793.712            0.00500        0.00396
       4796.280            0.00480        0.00395
       4798.849            0.00340        0.00398
       4801.417            0.01330        0.00399
       4803.986            0.00520        0.00395
       4806.556           -0.00220        0.00392
       4809.125            0.00830        0.00395
       4811.696           -0.00040        0.00398
       4814.266            0.00730        0.00402
       4816.836            0.00120        0.00406
       4819.407            0.00730        0.00404
       4821.979            0.00900        0.00405
       4824.550            0.00680        0.00409
       4827.122           -0.00130        0.00405
       4829.694            0.00150        0.00407
       4832.266            0.01150        0.00407
       4834.839           -0.00220        0.00403
       4837.412            0.00860        0.00401
       4839.985            0.00620        0.00404
       4842.559            0.00630        0.00399
       4845.132            0.00120        0.00398
       4847.707           -0.00040        0.00392
       4850.281            0.00700        0.00392
       4852.856            0.00560        0.00386
       4855.431            0.00530        0.00384
