# Observed by C. Lidman
# Reduced by C. Lidman
# On 05/07/2024, 23:29:19
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3503.10	-9.8252e+00	8.3612e+00
3503.87	-3.7572e+00	8.4478e+00
3504.65	1.0655e+01	8.5248e+00
3505.42	3.7585e+00	8.5915e+00
3506.20	4.9350e+00	8.5483e+00
3506.97	1.7024e+01	8.4792e+00
3507.75	-1.2043e+00	8.3663e+00
3508.52	-1.7530e+01	8.4191e+00
3509.30	-1.9302e+00	8.2918e+00
3510.07	-4.9203e+00	8.1959e+00
3510.85	-1.4645e+01	8.1887e+00
3511.62	-1.7578e+01	8.0743e+00
3512.40	-1.5458e+01	8.0123e+00
3513.17	-4.0461e+00	8.0623e+00
3513.95	-5.2809e-01	8.1064e+00
3514.72	-1.1054e+01	7.9798e+00
3515.50	-2.9976e+01	7.7859e+00
3516.27	-1.2815e+01	7.8585e+00
3517.05	-1.2936e+01	7.8749e+00
3517.82	-1.0216e+01	7.9488e+00
3518.59	-3.0260e+00	7.9057e+00
3519.37	-9.3265e-01	7.8033e+00
3520.14	-1.0430e-01	7.6110e+00
3520.92	-7.2583e+00	7.6584e+00
3521.69	-2.6469e+01	7.8978e+00
3522.47	-1.2436e+01	8.0130e+00
3523.24	-1.1222e+01	7.5325e+00
3524.02	2.4758e+00	7.5645e+00
3524.79	-2.6566e+01	7.6077e+00
3525.57	1.6126e-01	7.4137e+00
3526.34	-4.2951e+00	7.5504e+00
3527.12	-2.2850e+01	7.5048e+00
3527.89	-2.2652e+01	7.4469e+00
3528.67	-1.4084e+01	7.3734e+00
3529.44	5.2769e+00	7.3793e+00
3530.22	-4.3130e+00	7.3746e+00
3530.99	-1.9649e+01	7.4903e+00
3531.77	-1.3237e+00	7.5240e+00
3532.54	-5.9721e+00	7.3343e+00
3533.32	-1.0159e+01	7.2745e+00
3534.09	-1.8269e+01	7.3381e+00
3534.87	-4.5975e+00	7.6599e+00
3535.64	1.0147e+01	7.4847e+00
3536.42	9.0009e+00	7.4026e+00
3537.19	1.3107e+01	7.4913e+00
3537.96	1.5562e+01	7.3453e+00
3538.74	-1.1050e+01	7.2766e+00
3539.51	-1.7707e+01	7.2825e+00
3540.29	-3.1561e+00	7.3894e+00
3541.06	5.9377e+00	7.3541e+00
3541.84	-7.1480e+00	7.1920e+00
3542.61	-7.1883e+00	7.3260e+00
3543.39	-1.1755e+00	7.3534e+00
3544.16	-2.8000e+00	7.2847e+00
3544.94	-1.1250e+01	7.2965e+00
3545.71	7.9942e-01	7.2694e+00
3546.49	-9.2670e+00	7.2187e+00
3547.26	-1.2564e+01	7.2607e+00
3548.04	-1.1401e+01	7.2260e+00
3548.81	-5.8201e+00	7.0981e+00
3549.59	4.3933e+00	7.2111e+00
3550.36	4.6667e+00	7.2344e+00
3551.14	-1.1626e+01	7.1883e+00
3551.91	-6.2338e+00	7.1979e+00
3552.69	8.9169e-01	7.2543e+00
3553.46	-8.0291e+00	7.2208e+00
3554.24	-1.2003e+01	7.3369e+00
3555.01	-1.4031e+01	7.2423e+00
3555.78	-4.8685e+00	7.0383e+00
3556.56	-5.0904e+00	7.0452e+00
3557.33	-6.6685e-01	6.9671e+00
3558.11	4.7001e+00	6.9938e+00
3558.88	1.6626e+01	6.9334e+00
3559.66	4.8296e+00	6.8072e+00
3560.43	5.2918e+00	6.7797e+00
3561.21	2.3677e+00	6.7802e+00
3561.98	-1.4903e+00	6.7681e+00
3562.76	-4.6639e-03	6.8064e+00
3563.53	-1.1778e+01	6.7903e+00
3564.31	4.3723e+00	6.7758e+00
3565.08	-1.7017e+00	6.7640e+00
3565.86	-7.4545e+00	6.6277e+00
3566.63	-1.9260e+01	6.6595e+00
3567.41	-6.3885e+00	6.5646e+00
3568.18	-1.1572e+01	6.5586e+00
3568.96	-1.6681e+01	6.5059e+00
3569.73	-5.1136e+00	6.5142e+00
3570.51	-1.3032e+01	6.5668e+00
3571.28	-6.7263e+00	6.6673e+00
3572.06	3.9180e+00	6.6436e+00
3572.83	9.9959e+00	6.6107e+00
3573.60	1.5038e+01	6.4977e+00
3574.38	-4.1990e+00	6.3279e+00
3575.15	-8.3744e+00	6.2106e+00
3575.93	-3.6350e+00	6.1971e+00
3576.70	-1.4888e+00	6.1784e+00
3577.48	-2.2410e+00	6.1833e+00
3578.25	-7.1821e+00	6.1672e+00
3579.03	3.0931e+00	6.1131e+00
3579.80	-6.0369e+00	6.1960e+00
3580.58	5.5316e+00	6.1348e+00
3581.35	-4.1813e+00	6.1285e+00
3582.13	4.2487e-01	6.1487e+00
3582.90	-4.7608e+00	6.2150e+00
3583.68	-1.4953e+01	6.0723e+00
3584.45	-4.8021e+00	6.0956e+00
3585.23	-6.8916e+00	6.0222e+00
3586.00	-1.9905e+01	6.0300e+00
3586.78	-8.3662e+00	6.0100e+00
3587.55	-5.1459e+00	5.9570e+00
3588.33	-8.0497e+00	6.0986e+00
3589.10	-1.4832e+01	6.0522e+00
3589.88	1.0063e+01	6.0559e+00
3590.65	1.4969e+01	6.0769e+00
3591.42	7.1343e+00	6.0532e+00
3592.20	-8.2998e-01	5.9763e+00
3592.97	8.7759e+00	6.0473e+00
3593.75	6.9849e+00	5.9275e+00
3594.52	-8.0173e+00	5.9322e+00
