# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022ncx
# RA = 12:8:13.503
# DEC = 66:38:24.72
# DATE-OBS = 2022-07-02T21:44:29.824
# MJD-OBS = 59762.905901
# EXPTIME-OBS = 1200.0s
# AIRMASS-OBS = 1.467816
# SEEING-OBS = 99.9
# wl fl
# [A] [Normalised]
4020.000000 0.850313
4029.200000 1.4005
4038.400000 1.21385
4047.600000 0.753762
4056.800000 1.30087
4066.000000 1.02784
4075.200000 1.49233
4084.400000 1.4153
4093.600000 1.23549
4112.000000 1.22445
4121.200000 1.2134
4130.400000 1.38345
4139.600000 1.46747
4148.800000 1.72294
4158.000000 1.6139
4167.200000 1.53731
4176.400000 1.39857
4185.600000 1.57369
4194.800000 1.59904
4204.000000 1.47124
4213.200000 1.67833
4222.400000 1.67292
4231.600000 1.66651
4240.800000 1.62184
4250.000000 1.72004
4259.200000 1.64769
4268.400000 1.71891
4277.600000 1.77089
4286.800000 1.84939
4296.000000 1.62812
4305.200000 1.53527
4314.400000 1.62234
4323.600000 1.71829
4332.800000 1.54908
4342.000000 1.54967
4351.200000 1.44747
4360.400000 1.49568
4369.600000 1.56797
4378.800000 1.56229
4388.000000 1.666
4397.200000 1.65846
4406.400000 1.60683
4415.600000 1.49899
4424.800000 1.47976
4434.000000 1.40192
4443.200000 1.36657
4452.400000 1.16105
4461.600000 1.34707
4470.800000 1.32493
4480.000000 1.03919
4489.200000 1.06293
4498.400000 1.02159
4507.600000 1.19397
4516.800000 0.971013
4526.000000 1.02716
4535.200000 1.0097
4544.400000 1.04461
4553.600000 1.03459
4562.800000 1.02294
4572.000000 1.01652
4581.200000 1.15373
4590.400000 1.20085
4599.600000 1.18488
4608.800000 1.32963
4618.000000 1.29888
4627.200000 1.32628
4636.400000 1.43644
4645.600000 1.38363
4654.800000 1.37314
4664.000000 1.4672
4673.200000 1.52346
4682.400000 1.33799
4691.600000 1.29302
4700.800000 1.39685
4710.000000 1.45422
4719.200000 1.40882
4728.400000 1.4696
4737.600000 1.4926
4746.800000 1.46285
4756.000000 1.4458
4765.200000 1.41935
4774.400000 1.35462
4783.600000 1.42618
4792.800000 1.43698
4802.000000 1.49647
4811.200000 1.45902
