        wavelength                   f_lam                  e_lam              telcor
4089.5999999998858  1.2296025454345056e-17 2.3742794858184445e-17                 1.0
4090.2999999998856   1.920814140979282e-17  2.387202964962701e-17                 1.0
4090.9999999998854   8.001884427954828e-18 2.3441320050807065e-17                 1.0
 4091.699999999885  1.0617250832935047e-17 2.3470267250191217e-17                 1.0
 4092.399999999885 -4.4138456617315784e-18  2.340061888426699e-17                 1.0
 4093.099999999885   9.968048822077907e-18 2.4025859519309036e-17                 1.0
4093.7999999998847     9.6810814691979e-18 2.4383405719938773e-17                 1.0
4094.4999999998845  -4.518935028094354e-18 2.3775734514028558e-17                 1.0
4095.1999999998843   1.458084306504426e-17 2.3863524932558923e-17                 1.0
 4095.899999999884  1.1766787804221353e-17  2.391611511000713e-17                 1.0
 4096.599999999884 -1.3928531172718395e-18 2.3749040979056377e-17                 1.0
 4097.299999999884    1.62600321253829e-17  2.422807517024908e-17                 1.0
 4097.999999999884   3.860562762862963e-18 2.3751895781976995e-17                 1.0
 4098.699999999883   2.576230784398412e-18 2.3329538299580873e-17                 1.0
 4099.399999999883  1.9890866928936903e-17 2.3974911194870445e-17                 1.0
 4100.099999999883  1.6082211729002215e-17 2.4169558568394922e-17                 1.0
 4100.799999999883   8.942128860090835e-18  2.361556837442539e-17                 1.0
 4101.499999999883 -1.1057709326017094e-17  2.275337408589674e-17                 1.0
4102.1999999998825  1.2349520908694247e-18 2.3054054271788897e-17                 1.0
 4102.899999999882 -6.4733259264809105e-18 2.3085039186266605e-17                 1.0
 4103.599999999882 -3.5239820160373375e-18  2.294486373920025e-17                 1.0
 4104.299999999882 -5.8767799262655424e-18  2.307526600281625e-17                 1.0
 4104.999999999882   6.874420852159735e-18  2.312560814293946e-17                 1.0
 4105.699999999882  1.5502217586262837e-17 2.3104291582246103e-17                 1.0
 4106.399999999881  1.2480669837113365e-17 2.3227465342442902e-17                 1.0
 4107.099999999881  1.2559326146208456e-17 2.3430388796667625e-17                 1.0
 4107.799999999881    4.35881221916049e-19 2.3085508475301226e-17                 1.0
 4108.499999999881   2.259524318298486e-18  2.309893838345526e-17                 1.0
 4109.199999999881   1.753155458256422e-18  2.308109561102749e-17                 1.0
4109.8999999998805   5.366928389878128e-18 2.3327981514679792e-17                 1.0
  4110.59999999988  1.1984974852992249e-17 2.3004765521447476e-17                 1.0
  4111.29999999988    1.81915219807733e-17 2.3493719363365124e-17                 1.0
  4111.99999999988  1.6440495431000025e-17 2.3090859628526896e-17                 1.0
  4112.69999999988  1.8402340994639945e-17 2.3002489554659545e-17                 1.0
  4113.39999999988  1.6029359037929864e-17 2.3137916994763406e-17                 1.0
 4114.099999999879   2.076696377578744e-17 2.3676062282094392e-17                 1.0
 4114.799999999879  3.6129706550092085e-18 2.3317362598276328e-17                 1.0
 4115.499999999879   1.573511198801578e-17 2.3478199993364905e-17                 1.0
 4116.199999999879   5.456369447942528e-18 2.3213601541442647e-17                 1.0
 4116.899999999879   6.642411347602661e-18  2.318841461682647e-17                 1.0
4117.5999999998785  2.4614673196610932e-17  2.338314225724414e-17                 1.0
 4118.299999999878   3.818610219641688e-18 2.2955977873798003e-17                 1.0
 4118.999999999878   6.368458362313337e-18   2.32275729595862e-17                 1.0
 4119.699999999878  1.4304669161669707e-17 2.2789952454059846e-17                 1.0
 4120.399999999878  -5.479806501029723e-18  2.287642560034318e-17                 1.0
 4121.099999999878  2.1435039354256258e-17 2.3474480427403954e-17                 1.0
 4121.799999999877   5.624112803998767e-18 2.3199865750420246e-17                 1.0
 4122.499999999877  2.2013625021851388e-17   2.38165545670811e-17                 1.0
 4123.199999999877  1.5895027220785214e-17 2.3581025857703295e-17                 1.0
 4123.899999999877 -3.3357383187553783e-18 2.3294214993917738e-17                 1.0
 4124.599999999877 -1.0677470875191598e-18 2.3219733571230366e-17                 1.0
4125.2999999998765   1.865200682783334e-17 2.3370237389021173e-17                 1.0
 4125.999999999876    9.04501914892532e-18  2.324660663627688e-17                 1.0
 4126.699999999876  3.0902275721579852e-18 2.3544826392478263e-17                 1.0
 4127.399999999876    5.51401940944506e-18 2.3426494001562485e-17                 1.0
 4128.099999999876  -1.014444064791985e-18 2.3507440066848564e-17                 1.0
 4128.799999999876   1.237370072978894e-17 2.3749598336710375e-17                 1.0
 4129.499999999875   2.950964229626646e-17  2.362798169298312e-17                 1.0
 4130.199999999875    2.78927922568581e-17  2.356437318313527e-17                 1.0
 4130.899999999875  1.8398554850227382e-17 2.3690206498875132e-17                 1.0
 4131.599999999875  1.6533471867620716e-17  2.346874581287904e-17                 1.0
 4132.299999999875 -2.0797863041824436e-19  2.311853539498746e-17                 1.0
4132.9999999998745 -4.3745345357586275e-18 2.3235361299182802e-17                 1.0
 4133.699999999874   1.832970761915439e-17 2.4329218332385124e-17                 1.0
 4134.399999999874   8.439660832898869e-18 2.4016723226997276e-17                 1.0
 4135.099999999874   1.104233371644515e-17   2.38581108233122e-17                 1.0
 4135.799999999874   2.021381425763179e-17  2.434791001029631e-17                 1.0
 4136.499999999874  1.3113330981987772e-17 2.4269364406366883e-17                 1.0
 4137.199999999873   -7.84424656153721e-18 2.4160433846521215e-17                 1.0
 4137.899999999873  2.8743471274032317e-18   2.43784070840432e-17                 1.0
 4138.599999999873 -3.2807721470246762e-18  2.417321570566056e-17                 1.0
 4139.299999999873    1.50332969122447e-17 2.4724981551904348e-17                 1.0
 4139.999999999873  1.3535070500681788e-17 2.4574669891752104e-17                 1.0
4140.6999999998725   2.739262812420665e-17 2.5155043127614245e-17                 1.0
 4141.399999999872  2.3818742445062574e-18 2.4288595094805217e-17                 1.0
 4142.099999999872   6.144545951582918e-19  2.460523571228274e-17                 1.0
 4142.799999999872  6.8076827197083875e-18  2.446035137166585e-17                 1.0
 4143.499999999872 -1.2712317575604742e-17 2.4030469207082135e-17                 1.0
 4144.199999999872  1.4894414626823226e-17 2.5090481218519345e-17                 1.0
 4144.899999999871   5.561925623509302e-18 2.5165141398038072e-17                 1.0
 4145.599999999871  1.1210110627696812e-17  2.540659425985133e-17                 1.0
 4146.299999999871  1.6237210769976028e-17 2.5348613284856137e-17                 1.0
 4146.999999999871   1.995366387153914e-17 2.5149320990335304e-17                 1.0
 4147.699999999871  2.5458484299491335e-17 2.4307413796550067e-17                 1.0
4148.3999999998705  1.8804156881494706e-17 2.4284743612716795e-17                 1.0
  4149.09999999987  5.0147673827660244e-18  2.420697536817897e-17                 1.0
  4149.79999999987    8.14228010240378e-18 2.4046818010146885e-17                 1.0
  4150.49999999987  -5.974436962043716e-18  2.351225457671239e-17                 1.0
  4151.19999999987   -6.48710588949766e-18 2.3422767624056575e-17                 1.0
  4151.89999999987   8.999191081467341e-18 2.3684828919084548e-17                 1.0
 4152.599999999869  2.2439889859498747e-17   2.39045226849185e-17                 1.0
 4153.299999999869  -7.328644350446426e-18 2.3272951314224447e-17                 1.0
 4153.999999999869  -5.664930879405194e-18 2.3123082490077584e-17                 1.0
 4154.699999999869 -1.1716488254929947e-17 2.3316736945125425e-17                 1.0
 4155.399999999869   6.503381429478378e-18 2.4198485108467434e-17                 1.0
4156.0999999998685   -9.74876897659513e-19 2.4066331163469687e-17                 1.0
 4156.799999999868 -1.9541833857095882e-17 2.2936976246009287e-17                 1.0
 4157.499999999868   9.289074496579097e-18  2.345102820701528e-17                 1.0
 4158.199999999868  -8.925309447630838e-18  2.278416120258044e-17                 1.0
 4158.899999999868   -9.25949091754517e-18 2.2929220516862296e-17                 1.0
 4159.599999999868   7.498433730157267e-18 2.3260238115165756e-17                 1.0
 4160.299999999867   2.632244034125814e-17 2.3437926951750338e-17                 1.0
 4160.999999999867  2.8410117028376826e-17 2.3637676409551765e-17                 1.0
 4161.699999999867   1.274687437529254e-17 2.3363317154777476e-17                 1.0
 4162.399999999867 -1.6741177055730277e-18 2.2761321901988363e-17                 1.0
 4163.099999999867   9.368657546142213e-19 2.2818087153339854e-17                 1.0
4163.7999999998665 -2.6624897234846623e-18  2.329473316983156e-17                 1.0
 4164.499999999866 -1.6200238192881994e-18 2.3566998944902377e-17                 1.0
 4165.199999999866  3.1768757532690245e-18 2.3506377989600932e-17                 1.0
 4165.899999999866  2.1285104733840506e-17  2.362584993937137e-17                 1.0
 4166.599999999866  2.0474247736686682e-17 2.3214628817231805e-17                 1.0
 4167.299999999866  1.6091974605331064e-17  2.342900871599763e-17                 1.0
 4167.999999999865   1.166062349812531e-17 2.2905618585539174e-17                 1.0
 4168.699999999865  1.4368513204245983e-17 2.2881835064510152e-17                 1.0
 4169.399999999865  1.7529211154231126e-17 2.2910275221198356e-17                 1.0
 4170.099999999865  1.3906345532469093e-17 2.2362854120558313e-17                 1.0
 4170.799999999865  1.4939231311463092e-17 2.2621771194337053e-17                 1.0
4171.4999999998645  1.9096638791140948e-17 2.2648538164613748e-17                 1.0
 4172.199999999864   4.088188266070977e-17   2.33779231287503e-17                 1.0
 4172.899999999864   7.697076477320647e-18  2.237854064127401e-17                 1.0
 4173.599999999864    1.69640767154914e-17 2.2133859769853603e-17                 1.0
 4174.299999999864   1.381866845760585e-17 2.1978890768382287e-17                 1.0
 4174.999999999864  4.1107413194455335e-18 2.1944119795863903e-17                 1.0
 4175.699999999863  6.6426557438022825e-18 2.1913123238584812e-17                 1.0
 4176.399999999863  1.1295954238483628e-17 2.2135347406863933e-17                 1.0
 4177.099999999863  3.5677058831216496e-18 2.1919320890949068e-17                 1.0
 4177.799999999863  2.0673098504278184e-17 2.2361834998057036e-17                 1.0
 4178.499999999863  1.9972638106824704e-17 2.2384957084600128e-17                 1.0
4179.1999999998625   8.827350212142294e-18 2.2144950868323887e-17                 1.0
 4179.899999999862  1.3541153653095198e-17   2.19715125411473e-17                 1.0
 4180.599999999862   3.702962528213816e-18 2.1681499508762947e-17                 1.0
 4181.299999999862    4.43474612807513e-18 2.1869032210647897e-17                 1.0
 4181.999999999862  1.6473517422680194e-17 2.1995371661891394e-17                 1.0
 4182.699999999862  -5.484987996400585e-18 2.1323455091005506e-17                 1.0
 4183.399999999861   3.409811867149832e-18   2.14209990529746e-17                 1.0
 4184.099999999861   1.185793158105266e-17  2.165922108343092e-17                 1.0
 4184.799999999861   2.145757516949325e-17 2.1972227585298318e-17                 1.0
 4185.499999999861   1.841415221150563e-17 2.1959165058185086e-17                 1.0
 4186.199999999861  1.6007968257065968e-17  2.192824208814465e-17                 1.0
4186.8999999998605   2.963524680724933e-17  2.207022804894678e-17                 1.0
  4187.59999999986   5.621034446994511e-18 2.0886358759046227e-17                 1.0
  4188.29999999986 -6.1856153636816106e-18 2.0963863408672884e-17                 1.0
  4188.99999999986  3.3811494226099115e-18 2.1419445958151654e-17                 1.0
  4189.69999999986   1.835119429683898e-17 2.2060525324770376e-17                 1.0
  4190.39999999986   1.123049740374382e-17  2.155849386981837e-17                 1.0
 4191.099999999859  1.8205713289843587e-18 2.1386546461613765e-17                 1.0
 4191.799999999859  1.3451480859593271e-17 2.1830120907366972e-17                 1.0
 4192.499999999859   2.831835897685119e-17  2.203149817759485e-17                 1.0
 4193.199999999859   1.564060847185663e-17 2.1811489425336786e-17                 1.0
 4193.899999999859   3.599705131081062e-17 2.2227650784684177e-17                 1.0
4194.5999999998585   9.756165199671971e-18  2.144014527552875e-17                 1.0
 4195.299999999858  2.4627467083171597e-17 2.1712572894840107e-17                 1.0
 4195.999999999858   7.410248349997276e-18 2.1314710236696104e-17                 1.0
 4196.699999999858   1.280878104086618e-17 2.1443502535060542e-17                 1.0
 4197.399999999858  1.7857728788871048e-17  2.165427193235167e-17                 1.0
 4198.099999999858  3.8849086209196114e-18 2.1173809351496172e-17                 1.0
 4198.799999999857   8.446464615585076e-18  2.135107852361084e-17                 1.0
 4199.499999999857  2.0858554497437828e-17 2.1370544359950204e-17                 1.0
 4200.199999999857   3.209153363410287e-17 2.1804321023108997e-17                 1.0
 4200.899999999857   4.032951968235347e-18 2.1510760869954462e-17                 1.0
 4201.599999999857 -2.7791752776520256e-18 2.1194323784638078e-17                 1.0
4202.2999999998565  1.7834319303167405e-17 2.1332613726307577e-17                 1.0
 4202.999999999856   2.850485497582662e-17 2.1620346411800262e-17                 1.0
 4203.699999999856  2.5547701347074337e-17 2.1335304727867045e-17                 1.0
 4204.399999999856  1.3700347833639187e-17 2.1598715993321504e-17                 1.0
 4205.099999999856  1.1446515205891908e-17 2.1329281181918573e-17                 1.0
 4205.799999999856   2.593529787863746e-17 2.1594944330927328e-17                 1.0
 4206.499999999855  3.2524052462088183e-17  2.208360563278318e-17                 1.0
 4207.199999999855    5.10942181654317e-18  2.169440445188852e-17                 1.0
 4207.899999999855   2.004406168419241e-18 2.1823909016815328e-17                 1.0
 4208.599999999855   8.456789024690622e-18 2.1973864365036767e-17                 1.0
 4209.299999999855  2.4277037490015425e-17 2.1642524785558825e-17                 1.0
4209.9999999998545  2.1756570103434076e-17 2.1291160240739312e-17                 1.0
 4210.699999999854  2.1025917577936125e-17 2.1793653282427702e-17                 1.0
 4211.399999999854   8.807515163279548e-18  2.128016458736912e-17                 1.0
 4212.099999999854  1.9787657669494515e-18 2.1384613384250438e-17                 1.0
 4212.799999999854  1.2507544561900368e-17  2.135708934905356e-17                 1.0
 4213.499999999854  2.4549326885777773e-17  2.175622762158011e-17                 1.0
 4214.199999999853   2.915322654799451e-17 2.1766029604725695e-17                 1.0
 4214.899999999853  2.5393098627529663e-17  2.154052654401671e-17                 1.0
 4215.599999999853   4.033275600380047e-18 2.1248687831597517e-17                 1.0
 4216.299999999853  1.4064823096685432e-17  2.175362632434871e-17                 1.0
 4216.999999999853  2.2554246290036655e-17 2.1874874148681688e-17                 1.0
4217.6999999998525   1.206264630791733e-17  2.142493666003591e-17                 1.0
 4218.399999999852   8.582537790319909e-18 2.1286510471407475e-17                 1.0
 4219.099999999852  -3.848816520445548e-18  2.095442954252135e-17                 1.0
 4219.799999999852  1.7674151578466447e-17  2.162808040477645e-17                 1.0
 4220.499999999852   3.468853628707222e-17   2.20184689677746e-17                 1.0
 4221.199999999852  1.4041622127960302e-18 2.1306724011841368e-17                 1.0
 4221.899999999851  -1.756078852019816e-17  2.097407638067761e-17                 1.0
 4222.599999999851  -3.754185775471504e-18  2.160243099484871e-17                 1.0
 4223.299999999851  1.7180298798727838e-17 2.1798424307208463e-17                 1.0
 4223.999999999851   9.892349283646286e-18  2.131632448384359e-17                 1.0
 4224.699999999851  1.2244991462722618e-17 2.1433396658845008e-17                 1.0
4225.3999999998505  1.2086061214811385e-17  2.152966923909756e-17                 1.0
  4226.09999999985   1.693902396383234e-17 2.1600199754899706e-17                 1.0
  4226.79999999985   1.329914912415388e-17 2.1065650412279728e-17                 1.0
  4227.49999999985  2.4684150113392037e-17 2.1354035272279704e-17                 1.0
  4228.19999999985   9.897936861607118e-18 2.1011461511841797e-17                 1.0
  4228.89999999985  1.8776756673458206e-17  2.129780003044384e-17                 1.0
 4229.599999999849   2.275074086538473e-17  2.150433844644832e-17                 1.0
 4230.299999999849  2.2590507597579732e-17  2.160227541002507e-17                 1.0
 4230.999999999849 -2.2326123355554636e-18  2.127676846576118e-17                 1.0
 4231.699999999849  -9.451282057265557e-18  2.133154153604137e-17                 1.0
 4232.399999999849    7.97188610687509e-18  2.169712356622275e-17                 1.0
4233.0999999998485   9.654200256217316e-18  2.138162774015886e-17                 1.0
 4233.799999999848  1.3978019890696348e-17  2.162740924840347e-17                 1.0
 4234.499999999848   3.463950032404998e-17  2.207642428457852e-17                 1.0
 4235.199999999848  1.6229850021822916e-17  2.172779983324373e-17                 1.0
 4235.899999999848  1.2315696272427794e-17  2.174397091379996e-17                 1.0
 4236.599999999848  1.8087408998767206e-17 2.1557481130436377e-17                 1.0
 4237.299999999847  1.7598297981158456e-17 2.1654406128929865e-17                 1.0
 4237.999999999847   1.998476699635699e-17  2.183048637920037e-17                 1.0
 4238.699999999847  1.4675905054973442e-17 2.1455582502917678e-17                 1.0
 4239.399999999847  1.2605599812110458e-17  2.145276248879481e-17                 1.0
 4240.099999999847   2.158747944056603e-17 2.1845350334018445e-17                 1.0
4240.7999999998465  1.1475202568783195e-17 2.1444049900604753e-17                 1.0
 4241.499999999846  1.4813039379585737e-17 2.1755482854437918e-17                 1.0
 4242.199999999846   1.802057724525274e-17 2.1518167055326642e-17                 1.0
 4242.899999999846  2.4414771462101496e-17 2.1705122100638473e-17                 1.0
 4243.599999999846  1.5438563712291054e-17  2.145707610793509e-17                 1.0
 4244.299999999846   9.439831329102219e-18  2.152051811975624e-17                 1.0
 4244.999999999845  1.4132588677550284e-17 2.1683801352524358e-17                 1.0
 4245.699999999845   1.823162700052934e-17 2.1725569871221903e-17                 1.0
 4246.399999999845  1.4169946348730168e-17 2.2108775467550644e-17                 1.0
 4247.099999999845   5.667143087497183e-18 2.2132556307364795e-17                 1.0
 4247.799999999845  1.7611424309208496e-17 2.2203451421177646e-17                 1.0
4248.4999999998445  2.3844238231829945e-17  2.202503245330532e-17                 1.0
 4249.199999999844  1.7097968112245557e-17 2.1920253818567908e-17                 1.0
 4249.899999999844   8.653509698737009e-18  2.192754554011784e-17                 1.0
 4250.599999999844  3.0744570374805465e-17 2.2324092303810522e-17                 1.0
 4251.299999999844   2.614099328420957e-17  2.273197265841992e-17                 1.0
 4251.999999999844   1.948039907767637e-17  2.254593626714915e-17                 1.0
 4252.699999999843  1.1257355531043998e-17 2.2578627950920633e-17                 1.0
 4253.399999999843  3.0296667298870264e-17 2.3133243555983673e-17                 1.0
 4254.099999999843    3.95338370103073e-17  2.298277434695602e-17                 1.0
 4254.799999999843  2.3027402923762514e-17 2.2718358330100636e-17                 1.0
 4255.499999999843    2.14401700978135e-17 2.2586292571130783e-17                 1.0
4256.1999999998425   3.721915885692842e-18 2.2524771686677634e-17                 1.0
 4256.899999999842   3.385785164049102e-17 2.3489118736226848e-17                 1.0
 4257.599999999842  2.0973474768223266e-17 2.2881911700315167e-17                 1.0
 4258.299999999842  -2.379901453134712e-18 2.2608912885850522e-17                 1.0
 4258.999999999842  2.3309124337930776e-18 2.2388187270654295e-17                 1.0
 4259.699999999842  2.5391308579425518e-17 2.2880820156580615e-17                 1.0
 4260.399999999841  1.4581358623596916e-17 2.2490426802995128e-17                 1.0
 4261.099999999841  1.8905653151394496e-17 2.2479167558182368e-17                 1.0
 4261.799999999841    4.22012332265726e-18 2.2355454035007402e-17                 1.0
 4262.499999999841   1.719895589330783e-17 2.2780817161820696e-17                 1.0
 4263.199999999841  2.4005138115030833e-17 2.2750615181314345e-17                 1.0
4263.8999999998405   1.484964992852822e-17  2.250012552471832e-17                 1.0
  4264.59999999984  2.3719074283373658e-17  2.271985691017326e-17                 1.0
  4265.29999999984  2.3611005999458797e-17 2.2923343396256633e-17                 1.0
  4265.99999999984  2.2677025050327812e-17  2.316291453571848e-17                 1.0
  4266.69999999984   1.891163203002439e-17 2.3161370281980712e-17                 1.0
  4267.39999999984   2.061536466654156e-17   2.32028559205891e-17                 1.0
 4268.099999999839   3.466335923439496e-17 2.3503832747055418e-17                 1.0
 4268.799999999839   1.568973492033421e-17  2.313149430479967e-17                 1.0
 4269.499999999839  1.1798558304108805e-17  2.301152746163941e-17                 1.0
 4270.199999999839  2.1832868042491583e-17 2.3444992149115855e-17                 1.0
 4270.899999999839  1.2621921613544832e-17 2.3180102837716695e-17                 1.0
4271.5999999998385  1.6893618572801747e-17 2.2891505878479653e-17                 1.0
 4272.299999999838  1.1963213716610555e-17 2.2822893205834577e-17                 1.0
 4272.999999999838  2.0277130561443784e-17 2.2998128216329812e-17                 1.0
 4273.699999999838  3.6212374556984977e-17 2.3407973043163125e-17                 1.0
 4274.399999999838   3.803663985589655e-17  2.333542828908238e-17                 1.0
 4275.099999999838  2.4363249118580267e-17 2.3375265149415074e-17                 1.0
 4275.799999999837   9.606659694350622e-18 2.2711358826023557e-17                 1.0
 4276.499999999837   3.338279638614295e-18  2.264853525744437e-17                 1.0
 4277.199999999837   2.780433794866292e-17 2.3361274026667288e-17                 1.0
 4277.899999999837  -4.447687698438985e-18  2.241361783912127e-17                 1.0
 4278.599999999837  1.1959096605295814e-17   2.26728089230024e-17                 1.0
4279.2999999998365  2.1902401542601385e-17 2.3009103813383567e-17                 1.0
 4279.999999999836  5.4619358209801836e-18 2.2371404398758685e-17                 1.0
 4280.699999999836  2.6671432971088043e-17 2.2556120712610333e-17                 1.0
 4281.399999999836  1.5383138727022366e-17 2.2413866419036148e-17                 1.0
 4282.099999999836  2.4337888760917163e-17  2.251617727205425e-17                 1.0
 4282.799999999836   7.739359612531464e-18 2.2316444044999568e-17                 1.0
 4283.499999999835   4.545052613245306e-18 2.1904554890277064e-17                 1.0
 4284.199999999835  2.4036767007952803e-17 2.2229328983814847e-17                 1.0
 4284.899999999835  6.7628236506313474e-18 2.2113006415950565e-17                 1.0
 4285.599999999835   1.840690154563093e-17 2.2458589663919222e-17                 1.0
 4286.299999999835   2.542276286249303e-17  2.229191429686988e-17                 1.0
4286.9999999998345  1.3786476436024302e-17  2.225826688282889e-17                 1.0
 4287.699999999834  1.4721304332895425e-17  2.196095187813742e-17                 1.0
 4288.399999999834  1.1070656333452496e-17 2.1949808735307732e-17                 1.0
 4289.099999999834  1.9465750190347542e-17   2.18693805758053e-17                 1.0
 4289.799999999834  1.1233087868680866e-17 2.1425952649471715e-17                 1.0
 4290.499999999834   2.864861152459241e-17 2.2398927015916042e-17                 1.0
 4291.199999999833  1.8345717386422817e-17 2.2168186390096604e-17                 1.0
 4291.899999999833  2.5761979056859518e-17 2.2048169701162725e-17                 1.0
 4292.599999999833   3.384151182262803e-17 2.2573757538655076e-17                 1.0
 4293.299999999833   2.547600441517313e-17 2.2491874230904345e-17                 1.0
 4293.999999999833   3.732783214278352e-18 2.1800975494649066e-17                 1.0
4294.6999999998325  1.7796910596042604e-17 2.2181035469689723e-17                 1.0
 4295.399999999832  1.9555575312749236e-17 2.2069737234069317e-17                 1.0
 4296.099999999832    1.47175329635784e-17 2.1966829987071864e-17                 1.0
 4296.799999999832   7.144297882278254e-18 2.1919260679352052e-17                 1.0
 4297.499999999832   1.569764656664427e-17 2.1942468930373352e-17                 1.0
 4298.199999999832   3.785342275871563e-17 2.2395729726815634e-17                 1.0
 4298.899999999831   9.201768257055538e-18  2.173939593522066e-17                 1.0
 4299.599999999831   8.754865437502681e-18 2.1626892200973243e-17                 1.0
 4300.299999999831  2.3043503178526356e-17 2.1780956147984687e-17                 1.0
 4300.999999999831  1.5965929793776783e-17 2.1622859312278736e-17                 1.0
 4301.699999999831  2.5323226976068094e-17 2.1713738165380358e-17                 1.0
4302.3999999998305  -7.801613564361709e-18 2.1090183877328232e-17                 1.0
  4303.09999999983  2.3302689328090085e-17  2.169531325874746e-17                 1.0
  4303.79999999983  1.8699648936859818e-17 2.1849321318294014e-17                 1.0
  4304.49999999983   -3.70775081032869e-18 2.1464286248580303e-17                 1.0
  4305.19999999983  1.0275959905532643e-17 2.1522011164402162e-17                 1.0
  4305.89999999983   3.910232142121464e-17 2.2329577537504247e-17                 1.0
 4306.599999999829   1.868864077082094e-17  2.192754937119615e-17                 1.0
 4307.299999999829  1.6124754420306585e-17 2.1987713528358497e-17                 1.0
 4307.999999999829   5.640235139231286e-18 2.1853672654647378e-17                 1.0
 4308.699999999829  1.7470484486502404e-17  2.221538104024955e-17                 1.0
 4309.399999999829   2.403761266741212e-17 2.2441916526410178e-17                 1.0
4310.0999999998285 -4.9643881087010045e-18 2.1819875828577137e-17                 1.0
 4310.799999999828   7.368225972561019e-18  2.175196278419581e-17                 1.0
 4311.499999999828  -9.526515150135972e-19  2.153124220146591e-17                 1.0
 4312.199999999828  1.0974783659629072e-17 2.1956564250689064e-17                 1.0
 4312.899999999828   2.932215415366809e-17 2.2463784390518936e-17                 1.0
 4313.599999999828  1.8562032652735148e-17 2.2574822827112487e-17                 1.0
 4314.299999999827   2.537773330315678e-17 2.2951980211561518e-17                 1.0
 4314.999999999827   3.078463925798604e-17 2.2924480035550265e-17                 1.0
 4315.699999999827  2.1224621848903076e-17 2.2422955949206514e-17                 1.0
 4316.399999999827   6.432245574677658e-18 2.2346583543243705e-17                 1.0
 4317.099999999827  1.2523427285488429e-17 2.2831085432105492e-17                 1.0
4317.7999999998265  1.8782724887984127e-17 2.2466454986360332e-17                 1.0
 4318.499999999826  1.9805637108214852e-17 2.2512342393336257e-17                 1.0
 4319.199999999826  1.2455877682575276e-17 2.2260970446508173e-17                 1.0
 4319.899999999826   3.008392567713908e-17 2.2708390439672976e-17                 1.0
 4320.599999999826  2.3219808140929735e-17 2.2780051045286257e-17                 1.0
 4321.299999999826  1.0126005273954654e-17  2.258365320193654e-17                 1.0
 4321.999999999825  1.1325661848714651e-17  2.225194996675538e-17                 1.0
 4322.699999999825  2.6405380215419052e-17 2.2306660955741798e-17                 1.0
 4323.399999999825  1.2989953305015022e-17 2.1679343259988427e-17                 1.0
 4324.099999999825  1.3175216044906268e-17 2.1363779307440585e-17                 1.0
 4324.799999999825  2.2250309430258416e-17  2.175949407338623e-17                 1.0
4325.4999999998245  1.1442137671010496e-17  2.172822919794788e-17                 1.0
 4326.199999999824   5.328248780171592e-18 2.1824036443352624e-17                 1.0
 4326.899999999824   -2.65632965420845e-19 2.1664999135347345e-17                 1.0
 4327.599999999824  1.8008027804641962e-17  2.196763987083993e-17                 1.0
 4328.299999999824   1.110407787934593e-17 2.1789890699979716e-17                 1.0
 4328.999999999824  -3.585479968401152e-18 2.1352762208846665e-17                 1.0
 4329.699999999823   9.793595925114963e-18  2.176234543059671e-17                 1.0
 4330.399999999823   1.420401271109935e-17 2.1897192943567778e-17                 1.0
 4331.099999999823  1.8052218354598093e-17  2.201971990269235e-17                 1.0
 4331.799999999823   3.587865099764399e-17 2.2447335949563244e-17                 1.0
 4332.499999999823  2.8860510499463304e-17 2.2175822758174737e-17                 1.0
4333.1999999998225  1.2020320831678032e-17 2.1683448659050846e-17                 1.0
 4333.899999999822  1.0952002263148776e-17 2.1729351309263774e-17                 1.0
 4334.599999999822  1.0097300881562238e-17 2.1573648867981443e-17                 1.0
 4335.299999999822  3.6100261780134995e-18 2.1155075649243616e-17                 1.0
 4335.999999999822   3.041716704096884e-17  2.185354559574177e-17                 1.0
 4336.699999999822   3.199094480685745e-17 2.1977876063241438e-17                 1.0
 4337.399999999821  1.9504614876139015e-17  2.147562250433107e-17                 1.0
 4338.099999999821  1.0173208340402203e-17  2.106940400635601e-17                 1.0
 4338.799999999821  4.7979338424592375e-17 2.1674372668136742e-17                 1.0
 4339.499999999821   3.258216383699254e-17 2.1512845563365884e-17                 1.0
 4340.199999999821  1.2172765090267744e-17 2.1177157308054177e-17                 1.0
4340.8999999998205   7.110794176396465e-18 2.1210199001476258e-17                 1.0
  4341.59999999982  1.6197149293844614e-17 2.1438910969181787e-17                 1.0
  4342.29999999982  1.3042117068875181e-17 2.1280670088761625e-17                 1.0
  4342.99999999982  1.3600871021602508e-17 2.1203239023075617e-17                 1.0
  4343.69999999982  2.1333061308944855e-17  2.109831153226149e-17                 1.0
  4344.39999999982   2.476236296599747e-17 2.1538105173482112e-17                 1.0
 4345.099999999819  2.6771629321298418e-17 2.1795211827337006e-17                 1.0
 4345.799999999819  1.3269514639491792e-17  2.141760355773663e-17                 1.0
 4346.499999999819   2.162022052461211e-17 2.1454262122043125e-17                 1.0
 4347.199999999819   2.395647355418203e-17 2.1251940108306007e-17                 1.0
 4347.899999999819   2.808771004089965e-18 2.0977319398284832e-17                 1.0
4348.5999999998185  -4.229103940008166e-18  2.104374615645208e-17                 1.0
 4349.299999999818   6.095110749915392e-18  2.127966943782294e-17                 1.0
 4349.999999999818  1.3274298048636014e-17  2.125203758896453e-17                 1.0
 4350.699999999818  1.3648346583977933e-17 2.1001518606198388e-17                 1.0
