@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.701
@SPECTRUM spectrum_05D4cq_946.dat
@SN-NAME 05D4cq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -0.140
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.679            0.00000        0.52022
       4153.129            0.00000        0.60385
       4155.579            0.00000        0.45441
       4158.029            0.00000        0.55931
       4160.480            0.00000        0.73059
       4162.932            0.00000        0.48702
       4165.383            0.00000        0.46040
       4167.835            0.00000        0.46009
       4170.288            0.00000        0.44988
       4172.741            0.00000        0.47281
       4175.194            0.00000        0.53655
       4177.648            0.00000        0.45922
       4180.102            0.00000        0.51872
       4182.557           -0.46180        0.61086
       4185.012           -0.20910        0.37653
       4187.467            0.12570        0.27651
       4189.923           -0.12440        0.22610
       4192.379           -0.01520        0.18498
       4194.836           -0.05570        0.15621
       4197.293           -0.05590        0.13897
       4199.751           -0.14550        0.11832
       4202.209           -0.03080        0.09267
       4204.667            0.02370        0.08350
       4207.126           -0.00800        0.07339
       4209.585           -0.06010        0.06433
       4212.045           -0.00720        0.05657
       4214.505           -0.01920        0.05031
       4216.966           -0.01200        0.04483
       4219.427           -0.02850        0.03827
       4221.888           -0.01930        0.03690
       4224.350           -0.00370        0.02976
       4226.812            0.01330        0.02792
       4229.274           -0.00560        0.02711
       4231.737            0.02480        0.02492
       4234.201            0.00070        0.02228
       4236.665            0.01170        0.02101
       4239.129           -0.02220        0.01977
       4241.594           -0.00650        0.01815
       4244.059           -0.01370        0.01737
       4246.524            0.00260        0.01679
       4248.990           -0.01900        0.01605
       4251.456           -0.00250        0.01500
       4253.923           -0.00960        0.01406
       4256.390           -0.00090        0.01319
       4258.857            0.00300        0.01323
       4261.326           -0.01560        0.01261
       4263.794           -0.01220        0.01200
       4266.262            0.01420        0.01146
       4268.731           -0.00220        0.01076
       4271.201           -0.01840        0.01043
       4273.671           -0.02160        0.01043
       4276.141            0.00990        0.00993
       4278.612           -0.00620        0.00951
       4281.083            0.00930        0.00909
       4283.555           -0.01390        0.00861
       4286.027            0.00550        0.00877
       4288.499           -0.01490        0.00837
       4290.972           -0.00840        0.00823
       4293.445           -0.00380        0.00778
       4295.918           -0.00490        0.00771
       4298.393            0.00180        0.00772
       4300.867           -0.00310        0.00723
       4303.342           -0.00510        0.00712
       4305.817            0.00130        0.00700
       4308.292            0.01050        0.00681
       4310.768           -0.00180        0.00671
       4313.245           -0.01270        0.00674
       4315.721           -0.01860        0.00672
       4318.199           -0.00250        0.00667
       4320.676            0.00530        0.00651
       4323.154           -0.00500        0.00632
       4325.632            0.00350        0.00624
       4328.111            0.00870        0.00595
       4330.590            0.00420        0.00593
       4333.070            0.00360        0.00609
       4335.550           -0.00690        0.00596
       4338.030            0.00040        0.00567
       4340.511           -0.00840        0.00567
       4342.992           -0.00300        0.00562
       4345.473           -0.00360        0.00545
       4347.955           -0.00480        0.00540
       4350.438           -0.00380        0.00543
       4352.920            0.00370        0.00535
       4355.403            0.00620        0.00546
       4357.887            0.00110        0.00518
       4360.370           -0.01210        0.00518
       4362.854           -0.00490        0.00513
       4365.339            0.00330        0.00508
       4367.824           -0.00120        0.00519
       4370.310           -0.00460        0.00505
       4372.795            0.00370        0.00497
       4375.282           -0.00010        0.00477
       4377.768            0.00700        0.00482
       4380.255            0.00290        0.00470
       4382.742            0.00330        0.00464
       4385.230            0.00360        0.00469
       4387.718            0.00080        0.00460
       4390.207            0.00620        0.00457
       4392.695            0.00040        0.00465
       4395.185           -0.00390        0.00457
       4397.674           -0.00260        0.00445
       4400.164           -0.00550        0.00451
       4402.655           -0.00540        0.00449
       4405.146           -0.00070        0.00445
       4407.637            0.00680        0.00452
       4410.128           -0.00540        0.00452
       4412.620            0.00290        0.00452
       4415.112           -0.00330        0.00456
       4417.605           -0.00340        0.00449
       4420.098            0.00170        0.00441
       4422.591           -0.00090        0.00438
       4425.085           -0.00000        0.00444
       4427.580           -0.00350        0.00439
       4430.074            0.00420        0.00427
       4432.569           -0.00080        0.00426
       4435.064           -0.00020        0.00429
       4437.560           -0.00700        0.00432
       4440.056           -0.00140        0.00416
       4442.552            0.00770        0.00419
       4445.049            0.00720        0.00414
       4447.546            0.00270        0.00417
       4450.044           -0.00190        0.00414
       4452.542            0.00080        0.00407
       4455.040            0.00320        0.00403
       4457.539            0.00380        0.00401
       4460.038            0.00310        0.00399
       4462.537           -0.00930        0.00392
       4465.037            0.00250        0.00389
       4467.537            0.00040        0.00395
       4470.038            0.00180        0.00394
       4472.539            0.00230        0.00403
       4475.040            0.00000        0.00399
       4477.542           -0.00760        0.00385
       4480.043           -0.00380        0.00392
       4482.546           -0.00230        0.00396
       4485.049            0.00130        0.00393
       4487.552            0.00340        0.00383
       4490.055            0.00280        0.00394
       4492.559           -0.00230        0.00388
       4495.063           -0.00090        0.00392
       4497.568           -0.00390        0.00397
       4500.073            0.00330        0.00388
       4502.578           -0.00220        0.00384
       4505.084           -0.00230        0.00388
       4507.590           -0.00060        0.00382
       4510.096            0.00190        0.00381
       4512.603           -0.00630        0.00378
       4515.110            0.00030        0.00385
       4517.618            0.00730        0.00382
       4520.125            0.00950        0.00381
       4522.634            0.00090        0.00380
       4525.143            0.00540        0.00369
       4527.651            0.00630        0.00375
       4530.161            0.00720        0.00373
       4532.670           -0.00710        0.00365
       4535.180            0.00780        0.00382
       4537.691           -0.00100        0.00408
       4540.202           -0.00590        0.00400
       4542.712            0.00620        0.00396
       4545.224           -0.00040        0.00396
       4547.736            0.00390        0.00369
       4550.248            0.00410        0.00367
       4552.761            0.00180        0.00368
       4555.273           -0.00200        0.00360
       4557.787            0.00510        0.00366
       4560.300           -0.00120        0.00367
       4562.814            0.00050        0.00371
       4565.329           -0.00110        0.00363
       4567.843           -0.00060        0.00366
       4570.358            0.00340        0.00360
       4572.874            0.00710        0.00369
       4575.389            0.00360        0.00362
       4577.905            0.00300        0.00358
       4580.421            0.00480        0.00352
       4582.938           -0.00570        0.00356
       4585.456            0.00020        0.00357
       4587.973            0.00190        0.00351
       4590.491           -0.00080        0.00353
       4593.009           -0.00550        0.00350
       4595.527            0.00290        0.00352
       4598.046            0.01060        0.00356
       4600.565            0.00100        0.00346
       4603.085           -0.00040        0.00354
       4605.605           -0.00160        0.00350
       4608.125            0.00290        0.00350
       4610.646            0.00400        0.00344
       4613.167           -0.00380        0.00352
       4615.688           -0.00300        0.00349
       4618.210           -0.00100        0.00351
       4620.732            0.00290        0.00348
       4623.254            0.00080        0.00349
       4625.777            0.01400        0.00350
       4628.300            0.00380        0.00346
       4630.823           -0.00050        0.00344
       4633.347            0.00010        0.00342
       4635.871            0.00180        0.00345
       4638.396            0.00230        0.00341
       4640.920            0.00040        0.00339
       4643.445           -0.00330        0.00342
       4645.971            0.00140        0.00344
       4648.496            0.00120        0.00341
       4651.022           -0.00610        0.00337
       4653.549            0.00150        0.00332
       4656.076            0.00570        0.00339
       4658.603           -0.00180        0.00341
       4661.130           -0.00090        0.00334
       4663.658            0.00110        0.00343
       4666.186           -0.00120        0.00334
       4668.714           -0.00210        0.00334
       4671.243            0.00490        0.00333
       4673.772            0.00610        0.00350
       4676.302            0.00410        0.00378
       4678.832            0.00020        0.00337
       4681.362           -0.00130        0.00332
       4683.893            0.00300        0.00329
       4686.423           -0.00190        0.00336
       4688.954           -0.00070        0.00330
       4691.486           -0.00240        0.00333
       4694.018           -0.00290        0.00340
       4696.550            0.00170        0.00329
       4699.083            0.00700        0.00330
       4701.615           -0.00020        0.00325
       4704.148           -0.00210        0.00328
       4706.682           -0.00070        0.00324
       4709.216           -0.00370        0.00324
       4711.750           -0.00770        0.00327
       4714.284            0.00690        0.00328
       4716.819           -0.00280        0.00329
       4719.354            0.00740        0.00327
       4721.890            0.00070        0.00324
       4724.425            0.00200        0.00327
       4726.961            0.00820        0.00328
       4729.498            0.00060        0.00325
       4732.035            0.00340        0.00319
       4734.572            0.00050        0.00321
       4737.109            0.00180        0.00320
       4739.647            0.00140        0.00326
       4742.185           -0.00230        0.00320
       4744.724            0.00590        0.00328
       4747.262           -0.00760        0.00326
       4749.801            0.00460        0.00318
       4752.341            0.00240        0.00322
       4754.880           -0.00410        0.00322
       4757.420           -0.00150        0.00321
       4759.960           -0.00170        0.00319
       4762.501            0.00120        0.00319
       4765.042            0.00640        0.00322
       4767.583            0.00120        0.00321
       4770.125            0.00210        0.00320
       4772.667            0.00140        0.00322
       4775.209            0.00010        0.00321
       4777.752            0.00350        0.00317
       4780.295            0.00830        0.00322
       4782.838           -0.00040        0.00321
       4785.382           -0.00090        0.00317
       4787.926           -0.00160        0.00315
       4790.470            0.00850        0.00319
       4793.014           -0.00170        0.00320
       4795.559           -0.00210        0.00316
       4798.104           -0.00050        0.00317
       4800.650            0.00050        0.00316
       4803.195           -0.00360        0.00325
       4805.742            0.00160        0.00320
       4808.288            0.00190        0.00317
       4810.835            0.00100        0.00320
       4813.382           -0.00040        0.00314
       4815.929            0.00510        0.00323
       4818.477           -0.00340        0.00319
       4821.025            0.00110        0.00324
       4823.573           -0.00010        0.00318
       4826.122            0.00450        0.00322
       4828.670            0.00980        0.00324
       4831.220           -0.00140        0.00317
       4833.770            0.00500        0.00318
       4836.319           -0.00080        0.00315
       4838.869           -0.00070        0.00321
