@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.526
@SPECTRUM spectrum_04D1ak_388.dat
@SN-NAME 04D1ak
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 11.810
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.832            0.00000        1.15034
       4152.279            0.00000        1.23123
       4154.728            0.00000        0.86668
       4157.176            0.00000        0.65738
       4159.625            0.00000        0.62226
       4162.073            0.00000        0.62320
       4164.523            0.00000        1.04151
       4166.973            0.00000        0.68062
       4169.423            0.00000        0.63281
       4171.875            0.00000        0.63477
       4174.326           -0.12320        0.53662
       4176.777           -0.00270        0.42534
       4179.229            0.11460        0.37326
       4181.682            0.06780        0.31601
       4184.135           -0.19360        0.27955
       4186.588           -0.01820        0.24086
       4189.042            0.08940        0.21327
       4191.497           -0.19370        0.18963
       4193.951            0.13230        0.17108
       4196.406           -0.05290        0.14595
       4198.862            0.07270        0.12949
       4201.318            0.01790        0.11284
       4203.774            0.07510        0.10123
       4206.231            0.05540        0.09053
       4208.688           -0.05420        0.07991
       4211.146            0.02990        0.07222
       4213.604            0.12170        0.06687
       4216.062           -0.02160        0.05717
       4218.521           -0.02320        0.05243
       4220.980            0.01150        0.04723
       4223.440           -0.02690        0.04369
       4225.900            0.02970        0.03970
       4228.361           -0.05820        0.03697
       4230.822            0.01630        0.03450
       4233.283           -0.00810        0.03254
       4235.745            0.03320        0.03114
       4238.207           -0.01550        0.02865
       4240.670            0.00660        0.02738
       4243.133            0.00160        0.02637
       4245.596            0.00380        0.02480
       4248.060            0.02440        0.02405
       4250.524            0.00100        0.02262
       4252.989           -0.01000        0.02164
       4255.454           -0.00120        0.02050
       4257.919           -0.00030        0.01970
       4260.385           -0.00610        0.01897
       4262.852           -0.02180        0.01844
       4265.318           -0.02630        0.01760
       4267.786            0.02980        0.01728
       4270.253           -0.00910        0.01652
       4272.721            0.00520        0.01595
       4275.189            0.00830        0.01525
       4277.658           -0.01700        0.01504
       4280.127            0.01580        0.01460
       4282.597            0.00530        0.01426
       4285.067            0.00220        0.01368
       4287.537           -0.00930        0.01326
       4290.008           -0.01820        0.01305
       4292.479           -0.01060        0.01275
       4294.951           -0.00940        0.01212
       4297.423           -0.00370        0.01174
       4299.896           -0.00270        0.01147
       4302.368           -0.00810        0.01112
       4304.841           -0.02210        0.01097
       4307.315            0.02290        0.01032
       4309.789           -0.02110        0.01053
       4312.263            0.00370        0.01053
       4314.738            0.00520        0.01034
       4317.213           -0.00820        0.01025
       4319.689            0.01040        0.01021
       4322.165            0.00260        0.00988
       4324.642            0.00340        0.00959
       4327.118            0.00960        0.00939
       4329.595            0.02490        0.00929
       4332.073           -0.00830        0.00897
       4334.551           -0.00140        0.00888
       4337.029            0.00570        0.00883
       4339.508           -0.00450        0.00870
       4341.987            0.01690        0.00866
       4344.467           -0.00760        0.00840
       4346.947           -0.00520        0.00851
       4349.427            0.01160        0.00835
       4351.908           -0.00030        0.00833
       4354.389           -0.00180        0.00831
       4356.871            0.01030        0.00818
       4359.353            0.00310        0.00817
       4361.835            0.00310        0.00815
       4364.318            0.00470        0.00807
       4366.801            0.00310        0.00798
       4369.284            0.01020        0.00782
       4371.769            0.00680        0.00772
       4374.252           -0.01020        0.00765
       4376.737            0.00450        0.00753
       4379.222            0.00330        0.00745
       4381.708            0.00230        0.00727
       4384.193           -0.00250        0.00718
       4386.680            0.00520        0.00713
       4389.167           -0.00050        0.00695
       4391.653            0.00370        0.00692
       4394.141           -0.00590        0.00697
       4396.628            0.00670        0.00684
       4399.117            0.00610        0.00683
       4401.605           -0.00500        0.00684
       4404.094            0.00810        0.00687
       4406.583           -0.00410        0.00692
       4409.073           -0.00330        0.00686
       4411.563            0.00920        0.00682
       4414.054           -0.00280        0.00673
       4416.544            0.00060        0.00676
       4419.036           -0.00310        0.00669
       4421.527           -0.00860        0.00661
       4424.020            0.00770        0.00666
       4426.512           -0.00460        0.00649
       4429.004            0.00240        0.00642
       4431.498            0.00220        0.00636
       4433.991            0.00490        0.00634
       4436.485           -0.00530        0.00632
       4438.979            0.01120        0.00635
       4441.474            0.01280        0.00630
       4443.969           -0.00810        0.00626
       4446.464            0.00100        0.00631
       4448.960           -0.00130        0.00622
       4451.456           -0.00600        0.00624
       4453.953            0.00680        0.00614
       4456.450            0.00770        0.00609
       4458.947           -0.00490        0.00609
       4461.444           -0.00410        0.00605
       4463.942           -0.00840        0.00601
       4466.441            0.00610        0.00604
       4468.939           -0.00050        0.00601
       4471.439            0.00160        0.00605
       4473.938            0.00420        0.00607
       4476.438           -0.00330        0.00602
       4478.938           -0.00910        0.00605
       4481.439           -0.01050        0.00603
       4483.940           -0.00210        0.00595
       4486.441           -0.00610        0.00594
       4488.943           -0.00190        0.00590
       4491.445           -0.01150        0.00590
       4493.948           -0.00110        0.00590
       4496.451            0.01240        0.00590
       4498.954           -0.00570        0.00583
       4501.458           -0.00020        0.00584
       4503.961            0.00020        0.00578
       4506.465           -0.00350        0.00586
       4508.970            0.00030        0.00579
       4511.475           -0.00150        0.00575
       4513.981           -0.00100        0.00577
       4516.486           -0.00200        0.00573
       4518.993           -0.00410        0.00572
       4521.499           -0.00240        0.00573
       4524.006            0.00610        0.00571
       4526.513           -0.00150        0.00571
       4529.021           -0.01070        0.00573
       4531.529            0.00020        0.00562
       4534.037            0.00110        0.00568
       4536.545            0.00150        0.00565
       4539.055           -0.00090        0.00568
       4541.564            0.00390        0.00565
       4544.074            0.00140        0.00560
       4546.584            0.00860        0.00567
       4549.094            0.00810        0.00554
       4551.605            0.00910        0.00555
       4554.116           -0.00770        0.00550
       4556.628            0.00840        0.00554
       4559.140            0.00450        0.00547
       4561.652           -0.00310        0.00546
       4564.165           -0.00710        0.00550
       4566.678           -0.00220        0.00545
       4569.191            0.00060        0.00535
       4571.705           -0.00600        0.00537
       4574.219            0.00150        0.00546
       4576.733           -0.00940        0.00539
       4579.248           -0.00120        0.00539
       4581.763            0.00290        0.00535
       4584.278           -0.00690        0.00540
       4586.794           -0.00180        0.00527
       4589.311           -0.00570        0.00529
       4591.827            0.00230        0.00531
       4594.344           -0.00360        0.00528
       4596.861           -0.00110        0.00518
       4599.379            0.00040        0.00519
       4601.896           -0.00650        0.00519
       4604.415           -0.00610        0.00519
       4606.934            0.00170        0.00515
       4609.453           -0.00190        0.00518
       4611.972            0.01010        0.00518
       4614.491           -0.01390        0.00522
       4617.012           -0.00340        0.00514
       4619.532            0.00650        0.00510
       4622.053           -0.00390        0.00519
       4624.574           -0.00350        0.00519
       4627.095           -0.00560        0.00516
       4629.617           -0.00430        0.00514
       4632.139            0.00250        0.00508
       4634.661           -0.00340        0.00508
       4637.184            0.00300        0.00504
       4639.707           -0.00730        0.00503
       4642.230           -0.00580        0.00507
       4644.754           -0.00410        0.00501
       4647.279            0.00430        0.00496
       4649.803            0.00180        0.00500
       4652.328           -0.00170        0.00501
       4654.853           -0.00160        0.00511
       4657.379            0.01020        0.00507
       4659.905            0.00420        0.00506
       4662.431           -0.00210        0.00504
       4664.958            0.00280        0.00504
       4667.484           -0.00300        0.00497
       4670.011           -0.00040        0.00490
       4672.539            0.00620        0.00498
       4675.067            0.00350        0.00498
       4677.595           -0.00390        0.00494
       4680.124            0.00360        0.00494
       4682.653            0.00090        0.00490
       4685.182            0.00400        0.00491
       4687.711           -0.00210        0.00491
       4690.242           -0.00060        0.00488
       4692.771           -0.00780        0.00487
       4695.302           -0.00580        0.00486
       4697.833            0.00040        0.00477
       4700.365           -0.00310        0.00481
       4702.896           -0.00280        0.00478
       4705.428            0.00270        0.00471
       4707.960           -0.00620        0.00476
       4710.493            0.01040        0.00478
       4713.026           -0.00420        0.00479
       4715.559            0.00030        0.00480
       4718.093            0.00190        0.00476
       4720.626           -0.01040        0.00481
       4723.161            0.00530        0.00478
       4725.695           -0.00150        0.00473
       4728.230           -0.00240        0.00467
       4730.766            0.00440        0.00473
       4733.301           -0.01200        0.00469
       4735.837            0.00530        0.00462
       4738.374            0.00380        0.00465
       4740.910            0.00450        0.00462
       4743.447           -0.00330        0.00465
       4745.984            0.00060        0.00464
       4748.521            0.00330        0.00463
       4751.060            0.00240        0.00462
       4753.598           -0.00230        0.00458
       4756.136           -0.00460        0.00456
       4758.675            0.00190        0.00455
       4761.214           -0.00600        0.00457
       4763.754           -0.00170        0.00453
       4766.293            0.00550        0.00454
       4768.834            0.00010        0.00455
       4771.374           -0.00170        0.00459
       4773.915           -0.00320        0.00457
       4776.456           -0.00690        0.00457
       4778.998            0.00660        0.00458
       4781.540           -0.00140        0.00459
       4784.082            0.00780        0.00448
       4786.624            0.00220        0.00449
       4789.167           -0.00930        0.00449
       4791.709           -0.00590        0.00451
       4794.253            0.00380        0.00453
       4796.796           -0.00360        0.00447
       4799.341            0.00200        0.00462
       4801.885            0.00220        0.00476
       4804.430           -0.00780        0.00464
       4806.975            0.00620        0.00450
       4809.520           -0.00000        0.00448
       4812.065            0.00310        0.00449
       4814.611           -0.00490        0.00448
       4817.158            0.00210        0.00454
       4819.704            0.00030        0.00456
       4822.251           -0.00130        0.00452
       4824.798           -0.01040        0.00457
       4827.346           -0.00050        0.00454
       4829.894           -0.00470        0.00452
       4832.441            0.00230        0.00454
       4834.990            0.00150        0.00452
       4837.539           -0.00100        0.00443
