# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.7  '           / Python version                                 
# VERSNPY = '1.26.4  '           / Numpy version                                  
# VERSSCI = '1.12.0  '           / Scipy version                                  
# VERSAST = '6.0.0   '           / Astropy version                                
# VERSSKL = '1.4.1.post1'        / Scikit-learn version                           
# VERSPYP = '0.1.dev17388+g655c380' / PypeIt version                              
# DATE    = '2025-04-15'         / UTC date created                               
# RA      =   161.02999999999997                                                  
# DEC     =  -16.469230555555555                                                  
# TARGET  = 'GOTO104407.20-162809.23'                                             
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60779.929336                                                  
# DATETIME= '2025-04-14T22:18:14.630' / Date and time of the observation in ISOT f
# AIRMASS =             1.422339                                                  
# EXPTIME =                900.0                                                  
# FILENAME= 'v_e_20250414_25_1_0_9.fits.gz'                                       
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-04-14T22:18:14.654'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/LT&'
# CONTINUE  '/20250414/reduced/Calibrations'                                      
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0127-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4000.958  1.718e-15  4.053e-16
  4005.199  1.051e-15  3.684e-16
  4009.442  2.128e-15  3.615e-16
  4013.687  1.826e-15  3.513e-16
  4017.934  2.018e-15  3.461e-16
  4022.183  1.707e-15  3.415e-16
  4026.434  1.957e-15  3.519e-16
  4030.689  2.173e-15  3.446e-16
  4034.943  1.691e-15  3.460e-16
  4039.199  2.971e-15  3.761e-16
  4043.458  2.533e-15  3.768e-16
  4047.716  1.492e-15  3.796e-16
  4051.978  3.241e-15  4.085e-16
  4056.242  2.273e-15  3.853e-16
  4060.507  2.505e-15  3.824e-16
  4064.775  1.696e-15  3.610e-16
  4069.045  1.589e-15  3.415e-16
  4073.316  2.379e-15  3.411e-16
  4077.589  2.424e-15  3.320e-16
  4081.864  1.470e-15  3.035e-16
  4086.141  2.087e-15  3.017e-16
  4090.420  1.696e-15  2.851e-16
  4094.700  2.263e-15  2.870e-16
  4098.983  2.604e-15  2.876e-16
  4103.267  1.734e-15  2.709e-16
  4107.553  1.818e-15  2.743e-16
  4111.841  1.700e-15  2.714e-16
  4116.131  1.854e-15  2.695e-16
  4120.422  1.735e-15  2.667e-16
  4124.715  2.020e-15  2.668e-16
  4129.010  2.192e-15  2.643e-16
  4133.307  2.624e-15  2.649e-16
  4137.606  2.079e-15  2.557e-16
  4141.907  1.961e-15  2.481e-16
  4146.209  2.099e-15  2.451e-16
  4150.513  2.700e-15  2.486e-16
  4154.819  2.392e-15  2.418e-16
  4159.127  2.322e-15  2.379e-16
  4163.436  2.333e-15  2.337e-16
  4167.747  2.220e-15  2.277e-16
  4172.060  2.273e-15  2.226e-16
  4176.375  2.224e-15  2.187e-16
  4180.691  2.103e-15  2.141e-16
  4185.010  2.686e-15  2.193e-16
  4189.330  2.530e-15  2.127e-16
  4193.651  2.011e-15  2.040e-16
  4197.975  2.889e-15  2.151e-16
  4202.300  2.166e-15  2.038e-16
  4206.627  2.477e-15  2.060e-16
  4210.956  2.392e-15  2.043e-16
  4215.287  2.341e-15  1.986e-16
  4219.619  2.186e-15  1.928e-16
  4223.953  2.093e-15  1.908e-16
  4228.288  2.468e-15  1.919e-16
  4232.626  2.300e-15  1.893e-16
  4236.965  2.224e-15  1.879e-16
  4241.306  2.389e-15  1.872e-16
  4245.648  2.119e-15  1.844e-16
  4249.992  2.279e-15  1.836e-16
  4254.338  2.290e-15  1.826e-16
  4258.686  2.151e-15  1.805e-16
  4263.035  2.458e-15  1.811e-16
  4267.386  1.901e-15  1.725e-16
  4271.739  2.262e-15  1.764e-16
  4276.093  1.936e-15  1.711e-16
  4280.450  1.959e-15  1.708e-16
