@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.408
@SPECTRUM spectrum_03D1ar_270.dat
@SN-NAME 03D1ar
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 5.305
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.871            0.00000        0.58504
       4153.345            0.00000        0.77762
       4155.819            0.00000        0.56942
       4158.294            0.00000        1.01251
       4160.770            0.00000        0.62394
       4163.246            0.00000        0.79905
       4165.722            0.00000        0.56884
       4168.199            0.00000        0.64997
       4170.676            0.00000        1.27027
       4173.154            0.00330        0.57286
       4175.632           -0.10600        0.43863
       4178.110            0.22680        0.39882
       4180.589            0.02250        0.34042
       4183.068           -0.56660        0.34925
       4185.548           -0.02140        0.26088
       4188.028            0.20310        0.22628
       4190.509           -0.14180        0.19956
       4192.990            0.34030        0.18711
       4195.471            0.16640        0.15898
       4197.953            0.08010        0.13442
       4200.435           -0.24900        0.12054
       4202.917            0.12260        0.09977
       4205.400           -0.03020        0.08643
       4207.884           -0.01700        0.08203
       4210.368           -0.01020        0.07325
       4212.852            0.05260        0.06555
       4215.337            0.09010        0.06016
       4217.822            0.05340        0.05500
       4220.308           -0.05450        0.04925
       4222.793            0.06060        0.04283
       4225.280            0.01900        0.04178
       4227.767           -0.01560        0.03822
       4230.254           -0.00350        0.03514
       4232.742           -0.01400        0.03299
       4235.229            0.01330        0.03016
       4237.718           -0.04270        0.02877
       4240.207            0.00330        0.02695
       4242.696            0.00480        0.02585
       4245.186           -0.00330        0.02415
       4247.676           -0.01080        0.02372
       4250.167            0.00890        0.02293
       4252.657            0.02950        0.02220
       4255.148           -0.01880        0.02105
       4257.640            0.01710        0.02006
       4260.132            0.01100        0.01986
       4262.625            0.00460        0.01934
       4265.118           -0.02800        0.01777
       4267.611            0.00620        0.01734
       4270.105            0.00330        0.01714
       4272.599           -0.00570        0.01608
       4275.094           -0.00100        0.01555
       4277.588           -0.00330        0.01515
       4280.084            0.00150        0.01477
       4282.580            0.01060        0.01438
       4285.076            0.01100        0.01376
       4287.572           -0.00790        0.01346
       4290.069            0.00020        0.01324
       4292.566           -0.01360        0.01270
       4295.064            0.01740        0.01271
       4297.562           -0.02990        0.01223
       4300.061           -0.01200        0.01153
       4302.560           -0.00570        0.01164
       4305.059           -0.00770        0.01135
       4307.559            0.00510        0.01089
       4310.059            0.00830        0.01118
       4312.560            0.01620        0.01093
       4315.061           -0.00410        0.01069
       4317.562            0.01150        0.01058
       4320.063            0.01440        0.01029
       4322.565            0.02060        0.01017
       4325.068            0.00300        0.00995
       4327.571            0.00660        0.00991
       4330.074            0.00610        0.00950
       4332.578           -0.01350        0.00951
       4335.082            0.00050        0.00919
       4337.586           -0.00060        0.00899
       4340.091           -0.00410        0.00889
       4342.597            0.00130        0.00883
       4345.102            0.00380        0.00880
       4347.608            0.00990        0.00861
       4350.115           -0.00160        0.00853
       4352.622           -0.00520        0.00861
       4355.128           -0.00290        0.00855
       4357.636            0.00190        0.00835
       4360.144            0.01080        0.00842
       4362.652            0.00210        0.00829
       4365.161            0.00170        0.00807
       4367.670           -0.01320        0.00800
       4370.180            0.00250        0.00807
       4372.689           -0.00200        0.00802
       4375.200            0.00010        0.00776
       4377.710            0.00200        0.00774
       4380.222            0.00710        0.00755
       4382.733            0.00580        0.00760
       4385.245            0.01420        0.00773
       4387.757            0.00650        0.00751
       4390.270           -0.00140        0.00737
       4392.782           -0.00580        0.00714
       4395.295            0.00440        0.00736
       4397.809            0.01500        0.00727
       4400.323           -0.00080        0.00723
       4402.838           -0.01040        0.00735
       4405.353           -0.00130        0.00727
       4407.868            0.00500        0.00728
       4410.383            0.00280        0.00740
       4412.899            0.00250        0.00733
       4415.416            0.01470        0.00735
       4417.932           -0.00060        0.00715
       4420.449            0.00870        0.00705
       4422.967           -0.00060        0.00718
       4425.485           -0.00040        0.00691
       4428.003            0.01550        0.00697
       4430.521            0.00850        0.00683
       4433.041            0.00380        0.00687
       4435.560            0.00160        0.00670
       4438.079           -0.01470        0.00674
       4440.599            0.00180        0.00672
       4443.120            0.00900        0.00666
       4445.641           -0.00340        0.00668
       4448.162            0.01070        0.00661
       4450.683            0.00130        0.00653
       4453.205           -0.00320        0.00653
       4455.728           -0.00920        0.00645
       4458.250           -0.00660        0.00637
       4460.773            0.00060        0.00628
       4463.296            0.00560        0.00639
       4465.820            0.00320        0.00639
       4468.344           -0.00120        0.00645
       4470.869           -0.00020        0.00633
       4473.394            0.00900        0.00635
       4475.918           -0.00530        0.00633
       4478.444            0.00130        0.00629
       4480.970            0.01090        0.00642
       4483.496            0.00680        0.00630
       4486.023            0.01510        0.00634
       4488.550           -0.00400        0.00630
       4491.077            0.01160        0.00629
       4493.605            0.01020        0.00613
       4496.133           -0.00950        0.00621
       4498.662            0.01660        0.00623
       4501.190            0.00170        0.00627
       4503.719           -0.00030        0.00620
       4506.249            0.00570        0.00613
       4508.779            0.00390        0.00606
       4511.309           -0.00030        0.00616
       4513.839           -0.00010        0.00611
       4516.371           -0.00110        0.00604
       4518.902            0.00560        0.00604
       4521.434            0.00290        0.00607
       4523.965            0.00510        0.00608
       4526.498            0.00390        0.00617
       4529.030           -0.00090        0.00616
       4531.563            0.00440        0.00620
       4534.097            0.00660        0.00623
       4536.631            0.00370        0.00618
       4539.165           -0.01260        0.00627
       4541.699            0.00220        0.00621
       4544.234           -0.00020        0.00618
       4546.770            0.00490        0.00617
       4549.305           -0.00040        0.00613
       4551.841            0.00420        0.00607
       4554.377            0.00600        0.00608
       4556.914           -0.00420        0.00594
       4559.450           -0.00250        0.00582
       4561.988            0.01230        0.00595
       4564.525           -0.00230        0.00577
       4567.063           -0.00640        0.00582
       4569.602           -0.00160        0.00576
       4572.140           -0.00470        0.00589
       4574.679            0.00050        0.00588
       4577.218           -0.01070        0.00584
       4579.758            0.00180        0.00584
       4582.298            0.00090        0.00583
       4584.838           -0.00090        0.00583
       4587.379            0.01230        0.00589
       4589.920           -0.00040        0.00577
       4592.461           -0.00090        0.00575
       4595.003            0.00810        0.00561
       4597.545            0.00090        0.00570
       4600.088           -0.01150        0.00561
       4602.630            0.00500        0.00564
       4605.174            0.00600        0.00562
       4607.717           -0.00060        0.00554
       4610.261            0.01170        0.00561
       4612.805            0.00670        0.00557
       4615.350            0.00070        0.00559
       4617.894            0.00330        0.00558
       4620.439           -0.00000        0.00553
       4622.985            0.01640        0.00565
       4625.531           -0.00320        0.00550
       4628.077            0.00630        0.00549
       4630.623            0.00480        0.00544
       4633.170            0.01090        0.00550
       4635.717            0.00050        0.00553
       4638.265            0.01130        0.00547
       4640.812            0.00300        0.00545
       4643.360            0.00530        0.00530
       4645.909            0.00580        0.00541
       4648.458            0.00790        0.00537
       4651.007           -0.00880        0.00538
       4653.556            0.00830        0.00535
       4656.106           -0.00280        0.00545
       4658.656            0.00300        0.00541
       4661.207            0.00100        0.00551
       4663.757            0.00210        0.00547
       4666.309           -0.00340        0.00546
       4668.860            0.01080        0.00544
       4671.412           -0.00250        0.00542
       4673.964           -0.00210        0.00542
       4676.516           -0.00150        0.00545
       4679.069            0.00730        0.00540
       4681.622            0.00610        0.00539
       4684.175            0.00750        0.00544
       4686.729            0.00270        0.00538
       4689.283            0.00890        0.00535
       4691.837           -0.00320        0.00537
       4694.392            0.00670        0.00525
       4696.947            0.00130        0.00525
       4699.502           -0.00100        0.00523
       4702.058            0.01180        0.00524
       4704.614            0.00110        0.00521
       4707.170            0.00170        0.00516
       4709.727           -0.00220        0.00520
       4712.284            0.00700        0.00523
       4714.841            0.00510        0.00527
       4717.399            0.00990        0.00527
       4719.957           -0.00440        0.00517
       4722.515            0.01460        0.00519
       4725.073            0.00190        0.00505
       4727.632           -0.00050        0.00515
       4730.191            0.00590        0.00520
       4732.751            0.01060        0.00514
       4735.311            0.00020        0.00510
       4737.871           -0.00580        0.00509
       4740.431           -0.00160        0.00502
       4742.992            0.00280        0.00511
       4745.553           -0.00420        0.00505
       4748.114            0.00530        0.00499
       4750.676            0.00750        0.00496
       4753.238            0.01050        0.00503
       4755.800            0.00600        0.00502
       4758.363            0.00580        0.00500
       4760.926            0.00870        0.00500
       4763.489           -0.00240        0.00494
       4766.053            0.01440        0.00495
       4768.617           -0.00130        0.00487
       4771.181            0.00940        0.00499
       4773.745            0.00720        0.00497
       4776.310            0.00240        0.00493
       4778.875            0.00250        0.00491
       4781.440            0.00350        0.00493
       4784.006            0.00450        0.00488
       4786.572            0.00730        0.00487
       4789.139            0.00300        0.00492
       4791.705            0.00120        0.00485
       4794.272            0.00080        0.00501
       4796.839            0.01610        0.00502
       4799.407            0.00920        0.00490
       4801.975            0.00010        0.00493
       4804.543           -0.00100        0.00481
       4807.111            0.00150        0.00488
       4809.680            0.00090        0.00495
       4812.249            0.00560        0.00493
       4814.819            0.00360        0.00496
       4817.388            0.01010        0.00503
       4819.958            0.00320        0.00504
       4822.528            0.00320        0.00507
       4825.099            0.00540        0.00509
       4827.670            0.00830        0.00503
       4830.241            0.00170        0.00515
       4832.812            0.01090        0.00511
       4835.384            0.00390        0.00508
       4837.957            0.00510        0.00512
       4840.529            0.00020        0.00500
       4843.102            0.00180        0.00500
       4845.674            0.01710        0.00500
       4848.248           -0.00260        0.00498
       4850.821            0.00100        0.00482
       4853.395            0.00600        0.00477
