@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.574
@SPECTRUM spectrum_05D2dt_807.dat
@SN-NAME 05D2dt
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -1.694
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.809            0.00000        0.64838
       4152.283            0.00000        0.54509
       4154.758            0.00000        0.92135
       4157.234            0.00000        0.51305
       4159.710            0.00000        0.53039
       4162.187            0.00000        0.51274
       4164.664            0.00000        0.51516
       4167.141            0.00000        0.53303
       4169.618            0.00000        0.71409
       4172.096            0.00000        0.53090
       4174.575            0.00000        0.59748
       4177.054            0.00000        0.72757
       4179.533            0.00000        0.49714
       4182.013            0.00000        0.60748
       4184.493           -0.03510        0.40588
       4186.974           -0.43080        0.45994
       4189.455           -0.19030        0.31528
       4191.937            0.14880        0.25462
       4194.418           -0.05550        0.19601
       4196.901            0.07320        0.16893
       4199.384            0.04940        0.13907
       4201.867            0.16480        0.13941
       4204.351           -0.11000        0.11478
       4206.834            0.01740        0.09439
       4209.319            0.13680        0.09180
       4211.804            0.05040        0.07312
       4214.289            0.00360        0.06348
       4216.774            0.03260        0.05599
       4219.261           -0.00140        0.04984
       4221.747           -0.03190        0.04582
       4224.234           -0.02590        0.04159
       4226.721           -0.02150        0.03679
       4229.209            0.06530        0.03620
       4231.697           -0.01980        0.03161
       4234.186           -0.01000        0.02856
       4236.675            0.01010        0.02639
       4239.164           -0.00340        0.02396
       4241.654           -0.02480        0.02389
       4244.144           -0.01950        0.02230
       4246.635            0.02220        0.02104
       4249.125            0.02720        0.01963
       4251.617           -0.00440        0.01875
       4254.109            0.01830        0.01846
       4256.601           -0.00880        0.01792
       4259.094            0.02160        0.01683
       4261.587           -0.00700        0.01570
       4264.080           -0.00830        0.01571
       4266.574           -0.01060        0.01482
       4269.068            0.01470        0.01468
       4271.563            0.01840        0.01401
       4274.058           -0.00380        0.01333
       4276.554           -0.00370        0.01278
       4279.049           -0.00820        0.01258
       4281.545           -0.00510        0.01190
       4284.042           -0.00400        0.01164
       4286.540           -0.00520        0.01133
       4289.037            0.01210        0.01123
       4291.535            0.01690        0.01091
       4294.033           -0.00020        0.01043
       4296.531            0.01050        0.01015
       4299.031            0.01740        0.01005
       4301.530            0.00860        0.00958
       4304.030            0.01920        0.00948
       4306.530           -0.01610        0.00934
       4309.031            0.01700        0.00916
       4311.532            0.00650        0.00904
       4314.033            0.01490        0.00917
       4316.535           -0.00160        0.00899
       4319.037           -0.00130        0.00870
       4321.540           -0.00550        0.00877
       4324.043           -0.00850        0.00839
       4326.546           -0.00420        0.00833
       4329.050           -0.00290        0.00811
       4331.554           -0.00560        0.00793
       4334.059           -0.00340        0.00769
       4336.563           -0.00130        0.00769
       4339.069            0.00150        0.00764
       4341.575           -0.00370        0.00744
       4344.081            0.00640        0.00743
       4346.587           -0.00690        0.00730
       4349.094            0.01670        0.00731
       4351.602           -0.00190        0.00726
       4354.109            0.00970        0.00731
       4356.617           -0.01350        0.00704
       4359.126            0.01130        0.00692
       4361.635            0.00010        0.00690
       4364.144            0.00820        0.00683
       4366.653           -0.00360        0.00687
       4369.163            0.00340        0.00674
       4371.674           -0.00520        0.00677
       4374.185            0.00810        0.00673
       4376.695           -0.00910        0.00662
       4379.207            0.00420        0.00640
       4381.719            0.00900        0.00624
       4384.231            0.00040        0.00620
       4386.744            0.00080        0.00602
       4389.257            0.00230        0.00620
       4391.771            0.01040        0.00615
       4394.284            0.00980        0.00613
       4396.798            0.00660        0.00619
       4399.312           -0.01820        0.00629
       4401.828            0.00050        0.00619
       4404.343           -0.00100        0.00627
       4406.858            0.00150        0.00634
       4409.375           -0.00220        0.00629
       4411.891           -0.00210        0.00634
       4414.408           -0.00500        0.00627
       4416.925            0.00320        0.00620
       4419.442           -0.00140        0.00629
       4421.960           -0.00200        0.00613
       4424.479           -0.00550        0.00608
       4426.998           -0.00440        0.00607
       4429.517            0.00780        0.00600
       4432.036            0.00950        0.00589
       4434.556           -0.00240        0.00585
       4437.076            0.00170        0.00571
       4439.596            0.00620        0.00574
       4442.117            0.00450        0.00572
       4444.639           -0.00140        0.00573
       4447.160           -0.00570        0.00575
       4449.682            0.00430        0.00561
       4452.205            0.00140        0.00553
       4454.727           -0.00250        0.00545
       4457.250            0.00780        0.00545
       4459.774           -0.00850        0.00541
       4462.297           -0.00190        0.00532
       4464.822            0.00720        0.00537
       4467.346            0.00040        0.00530
       4469.871           -0.00460        0.00531
       4472.396            0.00340        0.00533
       4474.922            0.00860        0.00526
       4477.448            0.01070        0.00520
       4479.975            0.01650        0.00532
       4482.501            0.00130        0.00536
       4485.028            0.02170        0.00522
       4487.556            0.00600        0.00523
       4490.083            0.00150        0.00524
       4492.612            0.00370        0.00522
       4495.140           -0.00100        0.00513
       4497.669            0.00320        0.00516
       4500.198            0.01060        0.00517
       4502.728            0.00960        0.00518
       4505.258            0.00900        0.00511
       4507.788            0.00970        0.00520
       4510.319            0.00940        0.00517
       4512.850            0.00280        0.00516
       4515.381            0.00480        0.00509
       4517.913            0.00300        0.00510
       4520.445            0.00430        0.00514
       4522.978            0.00940        0.00512
       4525.510            0.00050        0.00509
       4528.043            0.00550        0.00519
       4530.577            0.00940        0.00521
       4533.111            0.01120        0.00518
       4535.645            0.00360        0.00527
       4538.180            0.00650        0.00516
       4540.714           -0.00060        0.00518
       4543.250            0.00280        0.00527
       4545.785            0.00370        0.00509
       4548.321            0.01060        0.00515
       4550.857            0.00790        0.00510
       4553.394            0.00740        0.00502
       4555.931           -0.00320        0.00498
       4558.469            0.00650        0.00495
       4561.006            0.00320        0.00496
       4563.544            0.01920        0.00490
       4566.083            0.00460        0.00496
       4568.622            0.00940        0.00492
       4571.161            0.01150        0.00492
       4573.700           -0.00000        0.00485
       4576.240            0.00470        0.00489
       4578.780            0.00790        0.00503
       4581.320            0.00580        0.00491
       4583.861            0.01260        0.00495
       4586.402            0.00890        0.00488
       4588.944            0.01120        0.00481
       4591.485            0.00940        0.00481
       4594.028            0.01220        0.00479
       4596.570            0.01190        0.00474
       4599.113            0.00930        0.00473
       4601.656            0.00070        0.00474
       4604.200            0.01150        0.00473
       4606.744            0.00670        0.00475
       4609.288            0.00740        0.00475
       4611.833            0.01460        0.00471
       4614.377            0.00330        0.00476
       4616.922            0.00670        0.00466
       4619.468            0.00530        0.00464
       4622.014            0.00920        0.00465
       4624.560            0.00610        0.00461
       4627.106            0.00950        0.00467
       4629.653            0.00340        0.00461
       4632.201            0.01230        0.00460
       4634.748            0.00880        0.00459
       4637.296            0.00730        0.00453
       4639.844            0.01170        0.00455
       4642.393            0.01060        0.00446
       4644.942            0.01310        0.00443
       4647.491            0.00970        0.00453
       4650.041            0.00370        0.00452
       4652.590            0.00750        0.00451
       4655.141            0.00520        0.00460
       4657.691            0.01710        0.00465
       4660.242            0.01870        0.00458
       4662.793            0.00840        0.00461
       4665.345            0.00730        0.00457
       4667.896            0.01070        0.00454
       4670.449            0.00980        0.00457
       4673.001            0.01390        0.00457
       4675.554            0.02210        0.00454
       4678.107            0.00870        0.00459
       4680.661            0.01430        0.00457
       4683.214            0.00400        0.00449
       4685.769            0.00780        0.00450
       4688.323            0.00970        0.00448
       4690.877            0.01590        0.00447
       4693.433           -0.00040        0.00448
       4695.988            0.00970        0.00448
       4698.544            0.01940        0.00443
       4701.100            0.01000        0.00438
       4703.656            0.00810        0.00441
       4706.213            0.01230        0.00439
       4708.770            0.01100        0.00442
       4711.327           -0.00080        0.00433
       4713.885            0.00620        0.00438
       4716.443            0.00480        0.00444
       4719.001            0.01700        0.00441
       4721.560            0.00440        0.00438
       4724.119            0.00460        0.00435
       4726.678            0.00940        0.00434
       4729.238            0.01430        0.00430
       4731.797            0.00740        0.00433
       4734.357            0.00680        0.00432
       4736.918            0.00440        0.00427
       4739.479            0.01470        0.00424
       4742.040            0.00670        0.00431
       4744.602            0.01040        0.00426
       4747.163            0.01060        0.00430
       4749.726            0.00950        0.00431
       4752.288            0.00850        0.00427
       4754.851            0.01110        0.00426
       4757.414            0.00990        0.00425
       4759.977            0.01540        0.00420
       4762.541            0.00690        0.00417
       4765.104            0.01350        0.00424
       4767.668            0.00930        0.00425
       4770.233            0.00420        0.00430
       4772.798            0.01230        0.00428
       4775.363            0.00170        0.00427
       4777.929            0.01380        0.00433
       4780.495            0.00400        0.00425
       4783.061            0.00680        0.00427
       4785.627            0.00320        0.00424
       4788.194            0.00860        0.00423
       4790.761            0.01180        0.00427
       4793.328            0.01220        0.00428
       4795.896            0.01440        0.00421
       4798.463            0.00860        0.00429
       4801.032            0.00660        0.00420
       4803.601            0.00870        0.00425
       4806.169            0.02610        0.00426
       4808.738            0.00650        0.00424
       4811.308            0.00670        0.00463
       4813.877            0.01090        0.00463
       4816.448            0.01010        0.00434
       4819.018            0.00710        0.00436
       4821.589            0.00750        0.00442
       4824.160            0.00860        0.00442
       4826.731            0.01050        0.00438
       4829.302            0.00770        0.00439
       4831.874            0.01110        0.00436
       4834.446            0.01160        0.00435
       4837.019            0.01110        0.00436
       4839.592           -0.00350        0.00429
       4842.165            0.00930        0.00428
       4844.738            0.00720        0.00429
       4847.312            0.01750        0.00424
       4849.886            0.00860        0.00420
       4852.460            0.00830        0.00419
       4855.034            0.00390        0.00410
