@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.830
@SPECTRUM spectrum_05D1cl_999.dat
@SN-NAME 05D1cl
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 8.730
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.272            0.00000        1.45956
       4153.722            0.00000        0.98539
       4156.172            0.00000        0.75627
       4158.622            0.00000        1.22952
       4161.073            0.00000        1.16038
       4163.523            0.00000        0.74347
       4165.975            0.00000        1.10984
       4168.427            0.00000        0.74864
       4170.879            0.00000        1.40329
       4173.332            0.00000        0.79339
       4175.785            0.00000        0.93994
       4178.239            0.00000        0.73511
       4180.692            0.00000        1.74151
       4183.147            0.00740        0.69338
       4185.602           -0.00340        0.56223
       4188.057           -0.28060        0.49026
       4190.513            0.36240        0.42249
       4192.969            0.15120        0.31948
       4195.425            0.57520        0.34500
       4197.882            0.13830        0.23813
       4200.340            0.15690        0.19530
       4202.797            0.20250        0.18172
       4205.256            0.08900        0.14685
       4207.714           -0.12990        0.13068
       4210.173           -0.02930        0.10969
       4212.633           -0.07020        0.09815
       4215.093            0.02680        0.08693
       4217.553           -0.06480        0.07851
       4220.014            0.02110        0.06919
       4222.475           -0.07140        0.06582
       4224.937           -0.08340        0.05805
       4227.398            0.00140        0.05191
       4229.861            0.03240        0.04549
       4232.324           -0.01430        0.04379
       4234.787           -0.00830        0.04057
       4237.250           -0.01110        0.03719
       4239.714            0.01340        0.03435
       4242.179           -0.00380        0.03141
       4244.644           -0.09120        0.03184
       4247.109           -0.00550        0.02819
       4249.575            0.03000        0.02745
       4252.041            0.00230        0.02671
       4254.507           -0.03190        0.02467
       4256.974            0.01520        0.02384
       4259.441           -0.01360        0.02269
       4261.909           -0.00600        0.02233
       4264.377            0.03200        0.02085
       4266.846            0.01580        0.01990
       4269.315            0.00660        0.01918
       4271.784            0.00660        0.01872
       4274.254           -0.00390        0.01803
       4276.724           -0.03080        0.01758
       4279.195            0.00530        0.01675
       4281.666           -0.00690        0.01636
       4284.137            0.01560        0.01552
       4286.609            0.00730        0.01504
       4289.081            0.02890        0.01470
       4291.554            0.01850        0.01461
       4294.027           -0.00940        0.01405
       4296.500           -0.00250        0.01378
       4298.974            0.00250        0.01301
       4301.448            0.02100        0.01260
       4303.923            0.00940        0.01251
       4306.397           -0.00530        0.01214
       4308.873            0.01590        0.01199
       4311.349            0.00270        0.01200
       4313.825           -0.01570        0.01213
       4316.302            0.02920        0.01213
       4318.778            0.01010        0.01176
       4321.256            0.00160        0.01117
       4323.734            0.00550        0.01105
       4326.212            0.00900        0.01100
       4328.690            0.00280        0.01096
       4331.169           -0.00950        0.01053
       4333.649            0.00070        0.01046
       4336.128           -0.00980        0.01028
       4338.609           -0.00540        0.00985
       4341.089           -0.00710        0.00996
       4343.570            0.00730        0.00970
       4346.052            0.01080        0.00970
       4348.533           -0.03220        0.00955
       4351.016            0.01890        0.00950
       4353.498            0.00960        0.00957
       4355.981            0.00240        0.00938
       4358.464            0.01220        0.00926
       4360.948           -0.00050        0.00922
       4363.432            0.00170        0.00915
       4365.917            0.01290        0.00898
       4368.401            0.01130        0.00891
       4370.887           -0.00300        0.00864
       4373.372            0.01430        0.00882
       4375.858            0.00660        0.00857
       4378.345            0.00670        0.00873
       4380.832            0.01330        0.00842
       4383.319            0.00830        0.00840
       4385.806           -0.00880        0.00819
       4388.294            0.01640        0.00801
       4390.783            0.00250        0.00812
       4393.271            0.00530        0.00799
       4395.760            0.00560        0.00817
       4398.250            0.01110        0.00799
       4400.740           -0.00070        0.00800
       4403.230           -0.00240        0.00803
       4405.721           -0.00410        0.00806
       4408.211            0.01120        0.00823
       4410.703            0.00190        0.00802
       4413.195            0.00980        0.00806
       4415.687           -0.00990        0.00802
       4418.180            0.00850        0.00809
       4420.672           -0.01010        0.00792
       4423.166            0.00500        0.00787
       4425.660           -0.00070        0.00785
       4428.154            0.00800        0.00772
       4430.648            0.00890        0.00759
       4433.143            0.00670        0.00757
       4435.638            0.00960        0.00742
       4438.134           -0.00960        0.00743
       4440.630            0.00520        0.00746
       4443.126            0.01060        0.00731
       4445.623            0.00640        0.00734
       4448.120            0.00840        0.00722
       4450.617            0.00520        0.00717
       4453.115            0.01660        0.00713
       4455.613            0.00650        0.00700
       4458.112            0.01090        0.00693
       4460.611            0.00330        0.00692
       4463.110            0.00230        0.00679
       4465.610            0.02060        0.00697
       4468.110            0.00290        0.00685
       4470.610           -0.00020        0.00683
       4473.111            0.00400        0.00696
       4475.612            0.00610        0.00684
       4478.114            0.00610        0.00682
       4480.616            0.01030        0.00672
       4483.118           -0.00090        0.00678
       4485.621            0.00920        0.00673
       4488.124           -0.00120        0.00679
       4490.627            0.00410        0.00674
       4493.131            0.01920        0.00660
       4495.635            0.00500        0.00667
       4498.140           -0.00330        0.00674
       4500.645            0.00200        0.00670
       4503.150           -0.00570        0.00665
       4505.655           -0.01470        0.00665
       4508.161            0.00700        0.00667
       4510.667            0.00390        0.00658
       4513.174            0.00960        0.00671
       4515.681           -0.00130        0.00661
       4518.189           -0.00600        0.00660
       4520.696            0.00810        0.00658
       4523.205            0.00870        0.00657
       4525.713            0.00030        0.00650
       4528.222           -0.00920        0.00656
       4530.731            0.01320        0.00662
       4533.241           -0.01000        0.00653
       4535.751            0.01240        0.00646
       4538.261           -0.00620        0.00661
       4540.772            0.00730        0.00664
       4543.283            0.01220        0.00654
       4545.794            0.00060        0.00652
       4548.306            0.00760        0.00650
       4550.818            0.00690        0.00645
       4553.331            0.01090        0.00642
       4555.843            0.00880        0.00635
       4558.356            0.00090        0.00629
       4560.870           -0.00370        0.00620
       4563.384            0.00420        0.00627
       4565.898            0.00800        0.00616
       4568.413           -0.00040        0.00620
       4570.928           -0.00330        0.00618
       4573.443            0.00310        0.00627
       4575.958            0.01300        0.00621
       4578.475            0.00050        0.00628
       4580.991           -0.00520        0.00616
       4583.508            0.01340        0.00622
       4586.025            0.00550        0.00624
       4588.542           -0.00030        0.00611
       4591.060            0.00200        0.00618
       4593.578            0.00860        0.00612
       4596.097            0.00020        0.00612
       4598.615            0.00870        0.00599
       4601.135            0.00180        0.00599
       4603.654           -0.00410        0.00600
       4606.174            0.00250        0.00600
       4608.694            0.00060        0.00596
       4611.215            0.01390        0.00599
       4613.735            0.00560        0.00599
       4616.257            0.00380        0.00594
       4618.778            0.00020        0.00597
       4621.300           -0.00200        0.00594
       4623.823           -0.00050        0.00617
       4626.345           -0.00060        0.00607
       4628.868           -0.00080        0.00598
       4631.392           -0.00500        0.00591
       4633.916           -0.00380        0.00581
       4636.439           -0.00140        0.00578
       4638.964            0.00760        0.00585
       4641.488            0.00270        0.00585
       4644.014            0.00470        0.00575
       4646.539            0.00440        0.00569
       4649.064            0.01260        0.00574
       4651.591           -0.00900        0.00572
       4654.117            0.00990        0.00577
       4656.644            0.00850        0.00583
       4659.171            0.00130        0.00586
       4661.698           -0.00330        0.00580
       4664.226            0.00500        0.00577
       4666.754            0.00290        0.00575
       4669.283            0.01400        0.00575
       4671.812            0.00310        0.00579
       4674.340           -0.00070        0.00579
       4676.870           -0.00260        0.00579
       4679.400           -0.01080        0.00568
       4681.930           -0.00300        0.00578
       4684.460            0.00310        0.00569
       4686.991           -0.00010        0.00572
       4689.522            0.00490        0.00570
       4692.054           -0.00510        0.00566
       4694.585            0.00250        0.00570
       4697.118           -0.00170        0.00562
       4699.650            0.00360        0.00553
       4702.183            0.00130        0.00554
       4704.716            0.00050        0.00561
       4707.250            0.00540        0.00549
       4709.783            0.00840        0.00557
       4712.317           -0.00000        0.00559
       4714.852            0.00590        0.00559
       4717.387            0.00440        0.00570
       4719.922           -0.00160        0.00556
       4722.458           -0.00080        0.00554
       4724.993            0.00630        0.00552
       4727.529            0.00960        0.00554
       4730.065            0.00290        0.00550
       4732.603            0.00310        0.00552
       4735.140            0.00640        0.00549
       4737.677            0.00800        0.00552
       4740.215           -0.00030        0.00547
       4742.753            0.00900        0.00554
       4745.291            0.00440        0.00550
       4747.830            0.00860        0.00541
       4750.369            0.00810        0.00545
       4752.908            0.00860        0.00537
       4755.448            0.01000        0.00541
       4757.988            0.00680        0.00542
       4760.528           -0.00430        0.00541
       4763.069            0.00470        0.00537
       4765.610            0.00140        0.00524
       4768.151           -0.00390        0.00542
       4770.693            0.00910        0.00537
       4773.235            0.00780        0.00537
       4775.777            0.01140        0.00544
       4778.320            0.00070        0.00539
       4780.863            0.01500        0.00544
       4783.406            0.00090        0.00534
       4785.950           -0.00140        0.00533
       4788.494            0.00620        0.00540
       4791.038           -0.00080        0.00553
       4793.582           -0.00370        0.00549
       4796.127            0.00340        0.00540
       4798.672            0.00300        0.00539
       4801.217           -0.01810        0.00540
       4803.763            0.00580        0.00537
       4806.310            0.01370        0.00544
       4808.856            0.00580        0.00538
       4811.403            0.00130        0.00540
       4813.950            0.00390        0.00539
       4816.497           -0.00180        0.00548
       4819.045           -0.00070        0.00550
       4821.593           -0.00580        0.00556
       4824.141            0.00740        0.00554
       4826.689           -0.00390        0.00550
       4829.239            0.00970        0.00553
       4831.788            0.00980        0.00557
       4834.337           -0.00040        0.00551
       4836.887            0.00190        0.00541
       4839.438            0.00530        0.00542
       4841.988           -0.01010        0.00542
       4844.539            0.00300        0.00542
       4847.090            0.00020        0.00535
