@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.568
@SPECTRUM spectrum_04D2cw_445.dat
@SN-NAME 04D2cw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 19.280
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.953            0.00000        0.40782
       4152.426            0.00000        0.47046
       4154.900            0.00000        0.61425
       4157.374            0.00000        0.57492
       4159.849            0.00000        0.47155
       4162.324            0.00000        0.51323
       4164.799            0.00000        0.94467
       4167.275            0.00000        1.03699
       4169.752            0.00000        0.75277
       4172.229            0.00000        0.65676
       4174.706           -0.12940        0.37484
       4177.184            0.37570        0.34710
       4179.662           -0.11260        0.24151
       4182.140            0.38650        0.25847
       4184.619            0.16690        0.19650
       4187.098            0.06460        0.17056
       4189.578            0.19940        0.15529
       4192.059            0.01590        0.13215
       4194.539           -0.02270        0.11152
       4197.020            0.03640        0.10273
       4199.501            0.09220        0.08892
       4201.983            0.05540        0.07790
       4204.466           -0.06550        0.07048
       4206.949            0.05560        0.06430
       4209.432            0.01560        0.05454
       4211.916           -0.01260        0.04928
       4214.399           -0.01780        0.04416
       4216.884            0.04930        0.04004
       4219.369            0.00360        0.03701
       4221.854           -0.03210        0.03310
       4224.339            0.01080        0.03068
       4226.826           -0.02050        0.02848
       4229.312           -0.00620        0.02549
       4231.799           -0.01250        0.02450
       4234.286            0.01350        0.02274
       4236.774           -0.01060        0.02106
       4239.262            0.03380        0.02038
       4241.750            0.02770        0.01904
       4244.240           -0.01250        0.01843
       4246.729            0.00410        0.01696
       4249.219           -0.00110        0.01635
       4251.709            0.00510        0.01610
       4254.200            0.00340        0.01560
       4256.690           -0.00870        0.01455
       4259.182            0.01180        0.01412
       4261.674            0.00480        0.01357
       4264.167           -0.01450        0.01293
       4266.659           -0.00030        0.01230
       4269.152           -0.00810        0.01214
       4271.646           -0.00160        0.01187
       4274.139            0.00020        0.01100
       4276.633            0.02590        0.01098
       4279.128            0.00160        0.01054
       4281.624           -0.01460        0.01019
       4284.119           -0.01480        0.00998
       4286.615           -0.00080        0.00979
       4289.111            0.00000        0.00929
       4291.608            0.00740        0.00910
       4294.105           -0.00850        0.00876
       4296.602            0.00940        0.00862
       4299.100           -0.00050        0.00842
       4301.599           -0.00830        0.00821
       4304.097            0.00490        0.00817
       4306.596            0.01110        0.00772
       4309.096            0.01080        0.00761
       4311.596           -0.00910        0.00754
       4314.096           -0.00020        0.00761
       4316.597            0.00640        0.00753
       4319.098            0.00390        0.00750
       4321.599            0.00790        0.00718
       4324.101           -0.00140        0.00711
       4326.604            0.00100        0.00699
       4329.106           -0.00490        0.00673
       4331.609            0.01230        0.00673
       4334.113            0.00370        0.00661
       4336.616            0.00530        0.00642
       4339.121           -0.00970        0.00642
       4341.625           -0.00330        0.00627
       4344.130            0.00590        0.00620
       4346.636            0.00860        0.00610
       4349.142           -0.00650        0.00596
       4351.648            0.00910        0.00605
       4354.154           -0.00830        0.00595
       4356.661           -0.00490        0.00589
       4359.168           -0.00380        0.00578
       4361.676           -0.00700        0.00589
       4364.185           -0.00310        0.00588
       4366.693           -0.00150        0.00584
       4369.202           -0.00420        0.00573
       4371.711           -0.01300        0.00576
       4374.221            0.00640        0.00558
       4376.731            0.00130        0.00547
       4379.241            0.00250        0.00536
       4381.752            0.00330        0.00530
       4384.263            0.00570        0.00532
       4386.775            0.00620        0.00516
       4389.287           -0.00240        0.00521
       4391.799           -0.00130        0.00515
       4394.312            0.00530        0.00509
       4396.825            0.00060        0.00505
       4399.339            0.00210        0.00509
       4401.853           -0.00200        0.00502
       4404.367           -0.00240        0.00498
       4406.881            0.00060        0.00496
       4409.396           -0.00340        0.00495
       4411.912            0.00690        0.00496
       4414.428           -0.00360        0.00487
       4416.944            0.00390        0.00494
       4419.460            0.00570        0.00490
       4421.977            0.00360        0.00488
       4424.495           -0.00100        0.00477
       4427.012            0.00840        0.00474
       4429.530            0.00290        0.00470
       4432.048           -0.00630        0.00467
       4434.567            0.00710        0.00463
       4437.086            0.00060        0.00467
       4439.606           -0.00010        0.00466
       4442.126            0.00130        0.00460
       4444.646           -0.00100        0.00467
       4447.167            0.00330        0.00462
       4449.688           -0.00090        0.00447
       4452.209            0.00770        0.00452
       4454.731            0.00840        0.00453
       4457.253            0.00410        0.00450
       4459.775            0.01230        0.00453
       4462.298           -0.00280        0.00448
       4464.821           -0.00450        0.00444
       4467.345            0.00280        0.00439
       4469.869           -0.00160        0.00445
       4472.393           -0.00420        0.00450
       4474.918            0.00200        0.00443
       4477.443            0.00290        0.00443
       4479.968            0.00970        0.00454
       4482.494            0.00380        0.00455
       4485.021           -0.00490        0.00436
       4487.547            0.01060        0.00442
       4490.074            0.00040        0.00443
       4492.601            0.00440        0.00440
       4495.128           -0.00390        0.00432
       4497.656           -0.00260        0.00434
       4500.185            0.00010        0.00438
       4502.713            0.00030        0.00440
       4505.242           -0.00010        0.00433
       4507.772           -0.00810        0.00438
       4510.302           -0.00340        0.00431
       4512.832            0.00740        0.00432
       4515.362            0.00770        0.00427
       4517.893           -0.00240        0.00428
       4520.424           -0.00060        0.00429
       4522.956            0.00380        0.00429
       4525.487            0.01460        0.00429
       4528.020            0.00280        0.00420
       4530.552            0.00020        0.00418
       4533.085            0.00580        0.00425
       4535.619           -0.00250        0.00424
       4538.152           -0.00420        0.00420
       4540.686           -0.00170        0.00422
       4543.221           -0.00270        0.00422
       4545.755            0.00690        0.00420
       4548.291            0.00070        0.00416
       4550.826           -0.00320        0.00414
       4553.361            0.00250        0.00412
       4555.897            0.00510        0.00418
       4558.434           -0.00000        0.00410
       4560.971            0.00000        0.00414
       4563.508            0.00490        0.00406
       4566.045            0.00520        0.00409
       4568.583            0.00190        0.00408
       4571.122           -0.00280        0.00406
       4573.660            0.00830        0.00405
       4576.199            0.00060        0.00404
       4578.738            0.00970        0.00407
       4581.278           -0.00470        0.00402
       4583.818            0.00600        0.00407
       4586.358            0.00100        0.00397
       4588.899            0.00580        0.00405
       4591.439           -0.00180        0.00399
       4593.981            0.00160        0.00397
       4596.522           -0.00380        0.00396
       4599.064            0.00960        0.00412
       4601.607            0.00540        0.00390
       4604.149           -0.00190        0.00399
       4606.692            0.00150        0.00391
       4609.236           -0.00080        0.00393
       4611.780            0.00420        0.00391
       4614.324            0.00090        0.00389
       4616.868            0.00280        0.00386
       4619.413            0.00240        0.00392
       4621.958            0.00000        0.00384
       4624.503            0.00370        0.00388
       4627.049           -0.00200        0.00385
       4629.595            0.00100        0.00384
       4632.142           -0.00200        0.00383
       4634.688            0.00430        0.00379
       4637.235            0.00080        0.00381
       4639.783            0.01010        0.00378
       4642.330            0.00620        0.00378
       4644.878            0.01010        0.00380
       4647.427            0.00340        0.00381
       4649.976            0.00260        0.00379
       4652.524            0.00570        0.00379
       4655.074            0.00490        0.00380
       4657.624           -0.00350        0.00383
       4660.174            0.00380        0.00379
       4662.724           -0.00070        0.00379
       4665.275            0.00200        0.00373
       4667.826            0.00660        0.00379
       4670.377            0.00220        0.00378
       4672.929            0.00230        0.00376
       4675.481            0.00210        0.00372
       4678.033            0.00140        0.00375
       4680.586            0.00390        0.00375
       4683.139           -0.00230        0.00373
       4685.692            0.00650        0.00369
       4688.246           -0.00830        0.00369
       4690.800           -0.00450        0.00368
       4693.354            0.00080        0.00367
       4695.909            0.00060        0.00364
       4698.464            0.00670        0.00368
       4701.019            0.00110        0.00363
       4703.575           -0.00010        0.00365
       4706.131           -0.00290        0.00366
       4708.687           -0.00150        0.00355
       4711.244            0.00350        0.00361
       4713.800            0.00190        0.00364
       4716.357           -0.00110        0.00364
       4718.915            0.00190        0.00361
       4721.473           -0.00030        0.00366
       4724.031            0.00020        0.00364
       4726.590            0.00140        0.00358
       4729.148            0.00020        0.00355
       4731.708            0.00900        0.00357
       4734.267            0.00490        0.00354
       4736.827           -0.00630        0.00351
       4739.387            0.00430        0.00352
       4741.947            0.00480        0.00355
       4744.508            0.00480        0.00354
       4747.069            0.00490        0.00353
       4749.630            0.00320        0.00356
       4752.192           -0.00380        0.00348
       4754.754           -0.00130        0.00349
       4757.316            0.00130        0.00351
       4759.879            0.00530        0.00350
       4762.442           -0.00070        0.00346
       4765.005            0.00170        0.00351
       4767.568           -0.00140        0.00345
       4770.132            0.00340        0.00352
       4772.696            0.00570        0.00354
       4775.261            0.00030        0.00349
       4777.826            0.00040        0.00348
       4780.391           -0.00200        0.00350
       4782.956            0.00540        0.00356
       4785.522            0.00000        0.00354
       4788.088            0.00770        0.00345
       4790.654           -0.00030        0.00345
       4793.221           -0.00480        0.00349
       4795.788            0.00150        0.00343
       4798.355            0.00230        0.00346
       4800.922            0.00200        0.00344
       4803.490            0.00110        0.00343
       4806.059           -0.00170        0.00343
       4808.627            0.00080        0.00343
       4811.196            0.00280        0.00347
       4813.765           -0.00260        0.00347
       4816.334            0.00540        0.00350
       4818.904            0.00750        0.00347
       4821.474           -0.00310        0.00353
       4824.044            0.00040        0.00349
       4826.615           -0.00210        0.00348
       4829.186            0.00140        0.00346
       4831.757           -0.00030        0.00344
       4834.328            0.00500        0.00346
       4836.900            0.00120        0.00347
       4839.472            0.00410        0.00343
       4842.044            0.00930        0.00341
       4844.617            0.00190        0.00343
       4847.190            0.00290        0.00339
       4849.763            0.00420        0.00338
