# SNID ztf24aagpwsh
# OBSERVER='Rich/Caceres/Wise/Hinds'
# RA 100.58212499999999
# OBS_DATE 2024-04-03 04:17:42.00
# DEC 41.95780555555556
# INSTRUMENT KAST
#wavelength flux flux_err
3797.50837510 0.06959409 0.02351421
3798.53277004 0.08094554 0.02465937
3799.55716497 0.09168728 0.02637514
3800.58155990 0.07223082 0.02552430
3801.60595484 0.07523952 0.02574831
3802.63034977 0.07732271 0.02552584
3803.65474471 0.07865979 0.02554562
3804.67913964 0.07848936 0.02547762
3805.70353457 0.08874697 0.02599856
3806.72792951 0.08050999 0.02535216
3807.75232444 0.07737552 0.02525033
3808.77671938 0.09956751 0.02656358
3809.80111431 0.08302879 0.02571785
3810.82550924 0.09055855 0.02611987
3811.84990418 0.10545027 0.02708088
3812.87429911 0.10110892 0.02735757
3813.89869405 0.08131659 0.02575506
3814.92308898 0.08743107 0.02615812
3815.94748392 0.08839092 0.02647077
3816.97187885 0.10223356 0.02665702
3817.99627378 0.12419295 0.02848010
3819.02066872 0.08102260 0.02583465
3820.04506365 0.07778043 0.02542334
3821.06945859 0.09214421 0.02626764
3822.09385352 0.10389890 0.02622323
3823.11824845 0.08786972 0.02469878
3824.14264339 0.07983499 0.02434069
3825.16703832 0.08232307 0.02499687
3826.19143326 0.09872276 0.02674637
3827.21582819 0.07771015 0.02668293
3828.24022312 0.10528041 0.02885170
3829.26461806 0.07843634 0.02833907
3830.28901299 0.07155416 0.02757488
3831.31340793 0.08935113 0.02789447
3832.33780286 0.12960835 0.02932587
3833.36219779 0.09908891 0.02767694
3834.38659273 0.08002099 0.02638080
3835.41098766 0.10422874 0.02807336
3836.43538260 0.08315834 0.02626128
3837.45977753 0.08172958 0.02591338
3838.48417247 0.11212111 0.02754653
3839.50856740 0.10635367 0.02711226
3840.53296233 0.07746227 0.02598319
3841.55735727 0.09547763 0.02715796
3842.58175220 0.11900599 0.02805326
3843.60614714 0.08856951 0.02689992
3844.63054207 0.07541690 0.02573139
3845.65493700 0.09511372 0.02679049
3846.67933194 0.08735390 0.02522888
3847.70372687 0.09246969 0.02549520
3848.72812181 0.07203441 0.02501632
3849.75251674 0.07225370 0.02517933
3850.77691167 0.09828937 0.02619429
3851.80130661 0.08606157 0.02523687
3852.82570154 0.08566862 0.02459218
3853.85009648 0.10202851 0.02599715
3854.87449141 0.08979890 0.02520028
3855.89888635 0.09737992 0.02559690
3856.92328128 0.10387757 0.02534267
3857.94767621 0.11574309 0.02534293
3858.97207115 0.12100533 0.02574084
3859.99646608 0.11592790 0.02654798
3861.02086102 0.13693483 0.02774432
3862.04525595 0.12427850 0.02733706
3863.06965088 0.05781536 0.02341751
3864.09404582 0.09484955 0.02506664
3865.11844075 0.11885345 0.02612530
3866.14283569 0.10790939 0.02597543
3867.16723062 0.06105048 0.02332376
3868.19162555 0.06812867 0.02313213
3869.21602049 0.07670797 0.02368075
3870.24041542 0.08685914 0.02302757
3871.26481036 0.12632990 0.02563781
3872.28920529 0.09284869 0.02515746
3873.31360023 0.08085904 0.02477832
3874.33799516 0.09980521 0.02631895
3875.36239009 0.11177631 0.02653758
3876.38678503 0.06666740 0.02324033
3877.41117996 0.09552004 0.02439408
3878.43557490 0.11767114 0.02551638
3879.45996983 0.10303307 0.02468920
3880.48436476 0.07444742 0.02297265
3881.50875970 0.07781296 0.02304224
3882.53315463 0.05009822 0.02168729
3883.55754957 0.09173009 0.02359286
3884.58194450 0.13070181 0.02530351
3885.60633943 0.13390329 0.02582187
3886.63073437 0.16514878 0.02795112
3887.65512930 0.21109104 0.02997530
3888.67952424 0.23892890 0.03107832
3889.70391917 0.18478759 0.02833457
3890.72831410 0.16151720 0.02734223
3891.75270904 0.12687261 0.02542075
3892.77710397 0.07346813 0.02294299
3893.80149891 0.05432612 0.02224191
3894.82589384 0.07458277 0.02340784
3895.85028878 0.06962837 0.02310075
3896.87468371 0.06922467 0.02320865
3897.89907864 0.06723185 0.02281212
3898.92347358 0.05403643 0.02209440
3899.94786851 0.04603028 0.02180287
3900.97226345 0.09126611 0.02440114
3901.99665838 0.08727232 0.02422910
3903.02105331 0.05200985 0.02305414
3904.04544825 0.06273986 0.02502784
3905.06984318 0.09031143 0.02722126
3906.09423812 0.11384096 0.02911635
3907.11863305 0.10904782 0.02925613
3908.14302798 0.06798840 0.02676670
3909.16742292 0.06889579 0.02721422
3910.19181785 0.06436322 0.02728821
3911.21621279 0.04355047 0.02694600
3912.24060772 0.06115961 0.02739693
3913.26500266 0.07328242 0.02697953
3914.28939759 0.06231135 0.02483900
3915.31379252 0.07143597 0.02453048
3916.33818746 0.06266469 0.02330390
3917.36258239 0.07340041 0.02328578
3918.38697733 0.07313009 0.02331217
3919.41137226 0.06820029 0.02252658
3920.43576719 0.05373124 0.02114766
3921.46016213 0.06318916 0.02184776
3922.48455706 0.08262774 0.02239478
3923.50895200 0.06894521 0.02162881
3924.53334693 0.06220215 0.02150053
3925.55774186 0.05699336 0.02108260
3926.58213680 0.05964336 0.02013280
3927.60653173 0.06169886 0.02014491
3928.63092667 0.05640738 0.01957195
3929.65532160 0.05485250 0.01995713
3930.67971654 0.04772450 0.02010462
3931.70411147 0.06185348 0.02071799
3932.72850640 0.07434767 0.02122942
3933.75290134 0.03997815 0.01882748
3934.77729627 0.06827467 0.02022889
3935.80169121 0.07494781 0.02093427
3936.82608614 0.05015600 0.01985906
3937.85048107 0.06363037 0.02141565
3938.87487601 0.08653176 0.02314633
3939.89927094 0.08676136 0.02332564
3940.92366588 0.06755252 0.02286004
3941.94806081 0.07224573 0.02315270
3942.97245574 0.07379685 0.02401268
3943.99685068 0.06145441 0.02305026
3945.02124561 0.05501531 0.02195481
3946.04564055 0.04144876 0.02153910
3947.07003548 0.06451873 0.02236464
3948.09443041 0.04973406 0.02136924
3949.11882535 0.06369442 0.02174799
3950.14322028 0.10712765 0.02368194
3951.16761522 0.09544392 0.02311794
3952.19201015 0.06833004 0.02155058
3953.21640509 0.07623565 0.02154588
3954.24080002 0.09778286 0.02239982
3955.26519495 0.09631568 0.02256108
3956.28958989 0.06782722 0.02087906
3957.31398482 0.06609780 0.02075482
3958.33837976 0.06680088 0.02085500
3959.36277469 0.05516518 0.02081238
3960.38716962 0.06166408 0.02145879
3961.41156456 0.05546916 0.02047171
3962.43595949 0.07231840 0.02033162
3963.46035443 0.07361162 0.01988358
3964.48474936 0.05483367 0.01850249
3965.50914429 0.06883028 0.01924789
3966.53353923 0.08173202 0.01925906
3967.55793416 0.06887881 0.01847376
3968.58232910 0.07955212 0.01903715
3969.60672403 0.08172388 0.01958204
3970.63111897 0.06274389 0.01912335
3971.65551390 0.07430560 0.01999269
3972.67990883 0.08061142 0.02081633
3973.70430377 0.09814052 0.02144726
3974.72869870 0.09498428 0.02178231
3975.75309364 0.07933237 0.02125436
3976.77748857 0.07754380 0.02111340
3977.80188350 0.05747744 0.01956019
3978.82627844 0.08105462 0.02077777
3979.85067337 0.11049394 0.02315438
3980.87506831 0.09251672 0.02204011
3981.89946324 0.06936032 0.02089836
3982.92385817 0.08189516 0.02087801
3983.94825311 0.08427494 0.02066424
3984.97264804 0.06659554 0.02007355
3985.99704298 0.08772697 0.02124623
3987.02143791 0.07684070 0.02082326
3988.04583285 0.08516321 0.02135066
3989.07022778 0.07476700 0.02090624
3990.09462271 0.10595539 0.02227845
3991.11901765 0.08760071 0.02112700
3992.14341258 0.09285615 0.02143640
3993.16780752 0.08770111 0.02124209
3994.19220245 0.07781609 0.02133254
3995.21659738 0.07795979 0.02156320
3996.24099232 0.08613463 0.02227437
3997.26538725 0.07765016 0.02150202
3998.28978219 0.08847384 0.02183538
3999.31417712 0.09759636 0.02216700
4000.33857205 0.08698974 0.02149810
4001.36296699 0.09959003 0.02186595
4002.38736192 0.08207443 0.02088689
4003.41175686 0.08207165 0.02085261
4004.43615179 0.07168092 0.02039205
4005.46054672 0.07676570 0.02125323
4006.48494166 0.08877492 0.02232436
4007.50933659 0.09271155 0.02259700
4008.53373153 0.11318918 0.02309935
4009.55812646 0.10704922 0.02301726
4010.58252140 0.08502015 0.02260524
4011.60691633 0.09595747 0.02277698
4012.63131126 0.11263163 0.02329540
4013.65570620 0.11429733 0.02304902
4014.68010113 0.09976088 0.02191110
4015.70449607 0.11016223 0.02252377
4016.72889100 0.12442661 0.02372602
4017.75328593 0.11305032 0.02406592
4018.77768087 0.12022899 0.02524885
4019.80207580 0.09771148 0.02498326
4020.82647074 0.12089463 0.02581176
4021.85086567 0.10406950 0.02509792
4022.87526060 0.08602806 0.02432591
4023.89965554 0.09295680 0.02398788
4024.92405047 0.08504307 0.02306558
4025.94844541 0.11379759 0.02347999
4026.97284034 0.13018140 0.02383552
4027.99723528 0.11647010 0.02326752
4029.02163021 0.11397580 0.02313831
4030.04602514 0.11773413 0.02329678
4031.07042008 0.10646273 0.02255521
4032.09481501 0.13937600 0.02354570
4033.11920995 0.12547791 0.02270355
4034.14360488 0.10484373 0.02187595
4035.16799981 0.15346561 0.02388517
4036.19239475 0.14867753 0.02369422
4037.21678968 0.11761758 0.02261501
4038.24118462 0.12319539 0.02266969
4039.26557955 0.13850377 0.02324070
4040.28997448 0.12405174 0.02308531
4041.31436942 0.13622750 0.02394029
4042.33876435 0.13628714 0.02468663
4043.36315929 0.10883357 0.02744019
4044.38755422 0.11814275 0.03475633
4045.41194916 0.15513721 0.03994890
4046.43634409 0.14509188 0.03928913
4047.46073902 0.12491366 0.03303291
4048.48513396 0.13204180 0.02766260
4049.50952889 0.13609748 0.02462155
4050.53392383 0.12699616 0.02352349
4051.55831876 0.13004400 0.02351117
4052.58271369 0.13965432 0.02388695
4053.60710863 0.15192612 0.02426887
4054.63150356 0.15565649 0.02434960
4055.65589850 0.16644968 0.02436977
4056.68029343 0.11845767 0.02232117
4057.70468836 0.12522295 0.02214667
4058.72908330 0.13544749 0.02263621
4059.75347823 0.11969668 0.02209350
4060.77787317 0.11368611 0.02149493
4061.80226810 0.12889318 0.02230044
4062.82666303 0.14040910 0.02334171
4063.85105797 0.12219939 0.02265635
4064.87545290 0.12242290 0.02265492
4065.89984784 0.15387791 0.02367945
4066.92424277 0.11337210 0.02212968
4067.94863771 0.12592681 0.02257062
4068.97303264 0.16220151 0.02371678
4069.99742757 0.14853679 0.02302323
4071.02182251 0.15322167 0.02270691
4072.04621744 0.14126584 0.02216103
4073.07061238 0.13189408 0.02184100
4074.09500731 0.15384652 0.02298712
4075.11940224 0.15401849 0.02434646
4076.14379718 0.15454248 0.02520960
4077.16819211 0.11559703 0.02430214
4078.19258705 0.13475631 0.02437498
4079.21698198 0.15448622 0.02418984
4080.24137691 0.16176338 0.02423186
4081.26577185 0.15831141 0.02422074
4082.29016678 0.14420378 0.02337816
4083.31456172 0.14518586 0.02305552
4084.33895665 0.17746498 0.02411071
4085.36335159 0.17930534 0.02425678
4086.38774652 0.14471391 0.02317255
4087.41214145 0.11988497 0.02192383
4088.43653639 0.16101809 0.02256366
4089.46093132 0.17045078 0.02241301
4090.48532626 0.16799483 0.02237929
4091.50972119 0.15848699 0.02209486
4092.53411612 0.16361238 0.02228071
4093.55851106 0.16490388 0.02227035
4094.58290599 0.15718852 0.02174991
4095.60730093 0.15862533 0.02166017
4096.63169586 0.16754508 0.02203145
4097.65609079 0.15875025 0.02192860
4098.68048573 0.16371326 0.02195265
4099.70488066 0.15308051 0.02122905
4100.72927560 0.14561531 0.02086979
4101.75367053 0.13836902 0.02038519
4102.77806546 0.12567350 0.01978989
4103.80246040 0.09173360 0.01866337
4104.82685533 0.11448944 0.01977680
4105.85125027 0.13970110 0.02088298
4106.87564520 0.17142890 0.02193797
4107.90004014 0.16267261 0.02166251
4108.92443507 0.16782297 0.02163526
4109.94883000 0.14802037 0.02072066
4110.97322494 0.16516480 0.02141130
4111.99761987 0.19404431 0.02246212
4113.02201481 0.19689775 0.02257843
4114.04640974 0.15696809 0.02147129
4115.07080467 0.15604702 0.02144376
4116.09519961 0.15399589 0.02140159
4117.11959454 0.16216612 0.02138323
4118.14398948 0.14977553 0.02067238
4119.16838441 0.15697017 0.02100643
4120.19277934 0.15428452 0.02112028
4121.21717428 0.18549307 0.02196061
4122.24156921 0.16974831 0.02160865
4123.26596415 0.15983824 0.02140145
4124.29035908 0.14571007 0.02100987
4125.31475402 0.17715356 0.02193598
4126.33914895 0.16679665 0.02181983
4127.36354388 0.14819273 0.02118794
4128.38793882 0.16475835 0.02176251
4129.41233375 0.15975788 0.02156762
4130.43672869 0.16702101 0.02209559
4131.46112362 0.17160153 0.02240189
4132.48551855 0.17128357 0.02247799
4133.50991349 0.17176381 0.02251488
4134.53430842 0.17044629 0.02217587
4135.55870336 0.14311886 0.02114785
4136.58309829 0.11375974 0.02023290
4137.60749322 0.13059923 0.02099520
4138.63188816 0.14763702 0.02169192
4139.65628309 0.12114242 0.02089343
4140.68067803 0.12282495 0.02059614
4141.70507296 0.14571711 0.02073167
4142.72946790 0.14147322 0.02043395
4143.75386283 0.13748799 0.02033426
4144.77825776 0.12904148 0.02014430
4145.80265270 0.12448623 0.02008249
4146.82704763 0.14903976 0.02088610
4147.85144257 0.16442694 0.02119441
4148.87583750 0.13181280 0.01987563
4149.90023243 0.13814196 0.02073926
4150.92462737 0.13068849 0.02116080
4151.94902230 0.14547679 0.02175871
4152.97341724 0.15376049 0.02198260
4153.99781217 0.14001794 0.02138166
4155.02220710 0.14905791 0.02161590
4156.04660204 0.16683049 0.02199422
4157.07099697 0.15651365 0.02154999
4158.09539191 0.14848214 0.02148844
4159.11978684 0.13735548 0.02122265
4160.14418177 0.17317551 0.02227855
4161.16857671 0.16083476 0.02206864
4162.19297164 0.16368236 0.02264135
4163.21736658 0.14163028 0.02255911
4164.24176151 0.15218824 0.02323180
4165.26615645 0.14814676 0.02292825
4166.29055138 0.14724615 0.02242942
4167.31494631 0.12978935 0.02161981
4168.33934125 0.12600651 0.02141221
4169.36373618 0.11710063 0.02087862
4170.38813112 0.14092265 0.02171872
4171.41252605 0.15535744 0.02193988
4172.43692098 0.14897957 0.02163931
4173.46131592 0.12082408 0.02047152
4174.48571085 0.13416505 0.02064510
4175.51010579 0.13070841 0.02097427
4176.53450072 0.12142687 0.02087191
4177.55889565 0.15364876 0.02171971
4178.58329059 0.14362478 0.02150134
4179.60768552 0.10385192 0.02008314
4180.63208046 0.11165224 0.02012279
4181.65647539 0.12464489 0.02037684
4182.68087033 0.11672690 0.01994272
4183.70526526 0.12984489 0.02053281
4184.72966019 0.16141039 0.02143879
4185.75405513 0.15632915 0.02122259
4186.77845006 0.12281786 0.02023859
4187.80284500 0.13889578 0.02059809
4188.82723993 0.14975198 0.02104190
4189.85163486 0.14809015 0.02113570
4190.87602980 0.13693553 0.02081659
4191.90042473 0.13915040 0.02082082
4192.92481967 0.15251574 0.02141526
4193.94921460 0.15074123 0.02129905
4194.97360953 0.12370346 0.02030011
4195.99800447 0.12689991 0.02032915
4197.02239940 0.13668069 0.02049054
4198.04679434 0.14704186 0.02076072
4199.07118927 0.13235529 0.02052183
4200.09558421 0.14334980 0.02086414
4201.11997914 0.14124264 0.02073972
4202.14437407 0.12265443 0.02026071
4203.16876901 0.12875283 0.02046946
4204.19316394 0.12219100 0.02048428
4205.21755888 0.12535469 0.02072522
4206.24195381 0.13574786 0.02105518
4207.26634874 0.11190920 0.02064368
4208.29074368 0.12102713 0.02105873
4209.31513861 0.13096230 0.02114494
4210.33953355 0.13660488 0.02141957
4211.36392848 0.12825511 0.02132326
4212.38832341 0.12586273 0.02091059
4213.41271835 0.12131627 0.02069013
4214.43711328 0.14256428 0.02139902
4215.46150822 0.14242348 0.02143975
4216.48590315 0.12945448 0.02111453
4217.51029808 0.13892919 0.02145083
4218.53469302 0.12601534 0.02094608
4219.55908795 0.14545920 0.02139934
4220.58348289 0.13956131 0.02145139
4221.60787782 0.13762024 0.02123481
4222.63227276 0.10878496 0.02052020
4223.65666769 0.12109309 0.02084431
4224.68106262 0.12892558 0.02115073
4225.70545756 0.14930265 0.02145875
4226.72985249 0.12998620 0.02092656
4227.75424743 0.12149733 0.02097344
4228.77864236 0.11404965 0.02087670
4229.80303729 0.12392750 0.02137691
4230.82743223 0.14411379 0.02209861
4231.85182716 0.14369681 0.02218690
4232.87622210 0.13140588 0.02183538
4233.90061703 0.11946002 0.02140476
4234.92501196 0.10921343 0.02120670
4235.94940690 0.11766824 0.02168558
4236.97380183 0.12362316 0.02184523
4237.99819677 0.11277761 0.02126708
4239.02259170 0.10939518 0.02128031
4240.04698664 0.10991737 0.02125112
4241.07138157 0.10521911 0.02102744
4242.09577650 0.11426675 0.02114827
4243.12017144 0.13064033 0.02190884
4244.14456637 0.11261365 0.02209886
4245.16896131 0.13929319 0.02374630
4246.19335624 0.13949342 0.02440927
4247.21775117 0.12884589 0.02376508
4248.24214611 0.12241135 0.02248642
4249.26654104 0.10331552 0.02146885
4250.29093598 0.10776053 0.02153818
4251.31533091 0.12285724 0.02197423
4252.33972584 0.13045175 0.02230423
4253.36412078 0.14475806 0.02266823
4254.38851571 0.12710047 0.02221632
4255.41291065 0.13069978 0.02234761
4256.43730558 0.15102020 0.02303611
4257.46170052 0.14944355 0.02304258
4258.48609545 0.13147964 0.02242253
4259.51049038 0.11993758 0.02197428
4260.53488532 0.11628368 0.02185219
4261.55928025 0.14309858 0.02256423
4262.58367519 0.13212691 0.02230843
4263.60807012 0.10555390 0.02184012
4264.63246505 0.12829892 0.02239935
4265.65685999 0.13651596 0.02265061
4266.68125492 0.13458760 0.02259700
4267.70564986 0.14484926 0.02284629
4268.73004479 0.13332732 0.02262474
4269.75443972 0.13236447 0.02245801
4270.77883466 0.14219172 0.02265073
4271.80322959 0.12586099 0.02253650
4272.82762453 0.11637086 0.02237814
4273.85201946 0.11425035 0.02224583
4274.87641439 0.11699248 0.02245162
4275.90080933 0.12235633 0.02265160
4276.92520426 0.13906260 0.02311870
4277.94959920 0.11539577 0.02262970
4278.97399413 0.11987258 0.02266723
4279.99838907 0.12701237 0.02271612
4281.02278400 0.10519280 0.02222011
4282.04717893 0.09224674 0.02204658
4283.07157387 0.11161840 0.02257641
4284.09596880 0.12021170 0.02280324
4285.12036374 0.11324847 0.02259441
4286.14475867 0.11841760 0.02266604
4287.16915360 0.12446168 0.02271200
4288.19354854 0.11387412 0.02224203
4289.21794347 0.11239622 0.02226306
4290.24233841 0.12353315 0.02263547
4291.26673334 0.11626365 0.02261546
4292.29112827 0.12144953 0.02295022
4293.31552321 0.11317043 0.02278597
4294.33991814 0.14149281 0.02338008
4295.36431308 0.14570354 0.02342646
4296.38870801 0.13160875 0.02312722
4297.41310295 0.13786748 0.02332453
4298.43749788 0.15238293 0.02359986
4299.46189281 0.12283203 0.02293039
4300.48628775 0.13019432 0.02303153
4301.51068268 0.12998542 0.02305064
4302.53507762 0.12437968 0.02296890
4303.55947255 0.12317185 0.02307662
4304.58386748 0.13716209 0.02348259
4305.60826242 0.12097408 0.02320580
4306.63265735 0.12292040 0.02325377
4307.65705229 0.09932675 0.02282913
4308.68144722 0.13237277 0.02369726
4309.70584215 0.13841301 0.02385320
4310.73023709 0.12362787 0.02377151
4311.75463202 0.12372416 0.02425019
4312.77902696 0.10836927 0.02456087
4313.80342189 0.09968792 0.02453882
4314.82781683 0.14421234 0.02514724
4315.85221176 0.12501602 0.02449785
4316.87660669 0.14354104 0.02476490
4317.90100163 0.14411461 0.02487680
4318.92539656 0.12348061 0.02484496
4319.94979150 0.10372031 0.02461891
4320.97418643 0.10232988 0.02445555
