# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022eyw
# RA = 12:43:59.97
# DEC = 62:19:48.30
# DATE-OBS = 2022-03-31T01:51:03.125
# MJD-OBS = 59669.07712
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.202334
# SEEING-OBS = 1.490415
# wl fl
# [A] [Normalised]
4020.000000 1.69543
4029.200000 1.25077
4038.400000 1.61369
4047.600000 1.68169
4056.800000 1.71883
4066.000000 1.4895
4075.200000 1.65359
4084.400000 1.56888
4093.600000 1.61627
4102.800000 1.57581
4112.000000 1.70194
4121.200000 1.82386
4130.400000 1.65723
4139.600000 1.61699
4148.800000 1.59251
4158.000000 1.53016
4167.200000 1.62467
4176.400000 1.49736
4185.600000 1.49546
4194.800000 1.50772
4204.000000 1.65102
4213.200000 1.69576
4222.400000 1.67611
4231.600000 1.64967
4240.800000 1.6138
4250.000000 1.53641
4259.200000 1.47743
4268.400000 1.41013
4277.600000 1.34475
4286.800000 1.29773
4296.000000 1.2007
4305.200000 1.13775
4314.400000 1.10791
4323.600000 1.05309
4332.800000 0.996129
4342.000000 0.995637
4351.200000 1.00011
4360.400000 1.06416
4369.600000 1.15132
4378.800000 1.25395
4388.000000 1.34053
4397.200000 1.33319
4406.400000 1.32456
4415.600000 1.39332
4424.800000 1.43016
4434.000000 1.50933
4443.200000 1.5541
4452.400000 1.56774
4461.600000 1.51334
4470.800000 1.47813
4480.000000 1.39224
4489.200000 1.37566
4498.400000 1.40575
4507.600000 1.42259
4516.800000 1.43943
4526.000000 1.50868
4535.200000 1.51258
4544.400000 1.50316
4553.600000 1.51292
4562.800000 1.46406
4572.000000 1.49988
4581.200000 1.47069
4590.400000 1.45899
4599.600000 1.5216
4608.800000 1.50489
4618.000000 1.57083
4627.200000 1.64498
4636.400000 1.64392
4645.600000 1.69405
4654.800000 1.68222
4664.000000 1.72866
4673.200000 1.73252
4682.400000 1.70815
4691.600000 1.71688
4700.800000 1.72467
4710.000000 1.70081
4719.200000 1.60701
4728.400000 1.58148
4737.600000 1.47883
4746.800000 1.43242
4756.000000 1.41585
4765.200000 1.44626
4774.400000 1.46774
4783.600000 1.45993
4792.800000 1.42528
4802.000000 1.39207
4811.200000 1.32522
4820.400000 1.29284
4829.600000 1.24311
4838.800000 1.27024
4848.000000 1.27968
4857.200000 1.25161
4866.400000 1.2935
4875.600000 1.3017
4884.800000 1.34386
4894.000000 1.35052
4903.200000 1.32338
4912.400000 1.26364
4921.600000 1.21786
4930.800000 1.19187
4940.000000 1.18447
4949.200000 1.16741
4958.400000 1.1459
4967.600000 1.13498
4976.800000 1.0566
4986.000000 0.998121
4995.200000 0.956105
5004.400000 0.943323
5013.600000 0.954942
5022.800000 0.911048
5032.000000 0.958679
5041.200000 0.842495
5050.400000 0.814839
5059.600000 0.785516
5068.800000 0.791746
5078.000000 0.821846
5087.200000 0.871895
5096.400000 0.888159
5105.600000 0.918657
5114.800000 0.94591
5124.000000 0.983666
5133.200000 1.04576
