BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 1919  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '                  '  /                                              
FILENAME= 'LSQ12GPW_NOT_ALFOSC_13DEC2012'  /
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    T / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
DATE    = '2024-04-23T16:24:44' / Date FITS file was generated                  
IRAF-TLM= '2024-04-23T16:24:44' / Time of last modification                     
APNUM1  = '1 1     '                                                            
WCSDIM  =                    1                                                  
CTYPE1  = 'LINEAR  '                                                            
CRVAL1  =             3301.801                                                  
CRPIX1  =                   1.                                                  
CDELT1  =      3.0481272158498                                                  
CD1_1   =      3.0481272158498                                                  
LTM1_1  =                   1.                                                  
WAT0_001= 'system=equispec'                                                     
WAT1_001= 'wtype=linear label=Wavelength units=angstroms units_display=Angstrom'
DC-FLAG =                    0                                                  
WAT1_002= 's       '                                                            
END                                                                             
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
3301.801  -1.340224E-16
3304.84912721585  4.242315E-16
3307.8972544317  9.761286E-17
3310.94538164755  4.282759E-16
3313.9935088634  4.223211E-16
3317.04163607925  6.865441E-16
3320.0897632951  2.026026E-16
3323.13789051095  3.089052E-16
3326.1860177268  1.297903E-16
3329.23414494265  2.775914E-16
3332.2822721585  -5.427241E-17
3335.33039937435  3.123129E-16
3338.3785265902  3.942083E-16
3341.42665380605  2.444518E-16
3344.4747810219  4.212781E-16
3347.52290823775  2.364991E-16
3350.5710354536  3.878799E-16
3353.61916266945  4.832812E-16
3356.6672898853  1.533326E-16
3359.71541710115  2.122143E-16
3362.763544317  4.946921E-16
3365.81167153285  1.063401E-16
3368.8597987487  4.033547E-16
3371.90792596455  2.261706E-16
3374.9560531804  2.674756E-16
3378.00418039625  2.333952E-16
3381.0523076121  2.262003E-16
3384.10043482795  3.195036E-16
3387.1485620438  1.797778E-16
3390.19668925965  3.175587E-16
3393.24481647549  1.845089E-16
3396.29294369134  2.473306E-16
3399.34107090719  1.399351E-16
3402.38919812304  3.686275E-16
3405.43732533889  4.036774E-16
3408.48545255474  2.907483E-16
3411.53357977059  3.161186E-16
3414.58170698644  2.166047E-16
3417.62983420229  2.942483E-16
3420.67796141814  2.133726E-16
3423.72608863399  2.734068E-16
3426.77421584984  3.224352E-16
3429.82234306569  3.952656E-16
3432.87047028154  4.077261E-16
3435.91859749739  4.099083E-16
3438.96672471324  4.628849E-16
3442.01485192909  3.420096E-16
3445.06297914494  3.038833E-16
3448.11110636079  2.512244E-16
3451.15923357664  2.665329E-16
3454.20736079249  2.824251E-16
3457.25548800834  2.211454E-16
3460.30361522419  3.325270E-16
3463.35174244004  3.506660E-16
3466.39986965589  2.979914E-16
3469.44799687174  3.030042E-16
3472.49612408759  2.690949E-16
3475.54425130344  3.151649E-16
3478.59237851929  1.949907E-16
3481.64050573514  3.168929E-16
3484.68863295099  3.454837E-16
3487.73676016684  2.668087E-16
3490.78488738269  2.909601E-16
3493.83301459854  2.819145E-16
3496.88114181439  2.534213E-16
3499.92926903024  2.980765E-16
3502.97739624609  2.828956E-16
3506.02552346194  2.762799E-16
3509.07365067779  2.384698E-16
3512.12177789364  3.238270E-16
3515.16990510949  2.951821E-16
3518.21803232534  3.263375E-16
3521.26615954119  3.410274E-16
3524.31428675704  3.495667E-16
3527.36241397289  3.293743E-16
3530.41054118874  2.910816E-16
3533.45866840459  3.291276E-16
3536.50679562044  2.845109E-16
3539.55492283629  3.674178E-16
3542.60305005213  4.011061E-16
3545.65117726799  4.378374E-16
3548.69930448383  3.853446E-16
3551.74743169968  3.831035E-16
3554.79555891553  3.136055E-16
3557.84368613138  3.297403E-16
3560.89181334723  3.839393E-16
3563.93994056308  3.418555E-16
3566.98806777893  3.658394E-16
3570.03619499478  4.177323E-16
3573.08432221063  4.545920E-16
3576.13244942648  3.621470E-16
3579.18057664233  3.504366E-16
3582.22870385818  4.262496E-16
3585.27683107403  3.802161E-16
