#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457091.87876 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
4205.0 3.0180603e-15 
4206.3 2.9254834e-15 
4207.7 3.028136e-15 
4209.1 2.8870395e-15 
4210.5 3.0931397e-15 
4211.9 3.2286303e-15 
4213.3 2.8743698e-15 
4214.7 2.6968165e-15 
4216.1 2.9261926e-15 
4217.5 3.1388097e-15 
4218.9 2.950584e-15 
4220.3 2.9353393e-15 
4221.7 2.932546e-15 
4223.1 2.9612258e-15 
4224.5 3.0215679e-15 
4225.8 3.1237005e-15 
4227.2 3.032772e-15 
4228.6 2.9982359e-15 
4230.0 2.9840186e-15 
4231.4 2.7964382e-15 
4232.8 2.7222085e-15 
4234.2 3.0530296e-15 
4235.6 2.7739865e-15 
4237.0 2.9556531e-15 
4238.4 2.9730164e-15 
4239.8 3.0839495e-15 
4241.2 2.9283598e-15 
4242.6 2.8276456e-15 
4244.0 2.9992543e-15 
4245.3 2.9174662e-15 
4246.7 2.7971282e-15 
4248.1 2.7574066e-15 
4249.5 3.2034837e-15 
4250.9 2.9169257e-15 
4252.3 2.7711152e-15 
4253.7 2.8051543e-15 
4255.1 2.8601129e-15 
4256.5 2.7438602e-15 
4257.9 2.8208717e-15 
4259.3 2.9527103e-15 
4260.7 2.9168145e-15 
4262.1 2.8332272e-15 
4263.5 2.9253185e-15 
4264.8 3.166397e-15 
4266.2 3.1678678e-15 
4267.6 2.9931948e-15 
4269.0 3.0693643e-15 
4270.4 2.9121874e-15 
4271.8 2.884135e-15 
4273.2 2.7437209e-15 
4274.6 3.2253156e-15 
4276.0 2.9125197e-15 
4277.4 3.0408531e-15 
4278.8 3.227985e-15 
4280.2 3.3881098e-15 
4281.6 3.2867503e-15 
4283.0 3.2219996e-15 
4284.3 3.410127e-15 
4285.7 3.3778577e-15 
4287.1 3.2791063e-15 
4288.5 3.1120658e-15 
4289.9 3.2078897e-15 
4291.3 3.3983888e-15 
4292.7 3.2409794e-15 
4294.1 3.2392019e-15 
4295.5 3.3819903e-15 
4296.9 3.4257064e-15 
4298.3 3.3233706e-15 
4299.7 3.1822026e-15 
4301.1 3.3180254e-15 
4302.5 3.4691773e-15 
4303.8 3.4150352e-15 
4305.2 3.2569664e-15 
4306.6 3.1779423e-15 
4308.0 3.3038274e-15 
4309.4 3.2949298e-15 
4310.8 3.5073655e-15 
4312.2 3.4383085e-15 
4313.6 3.5094675e-15 
4315.0 3.6544205e-15 
4316.4 3.5302107e-15 
4317.8 3.3799904e-15 
4319.2 3.6965765e-15 
4320.6 3.5862146e-15 
4322.0 3.5184916e-15 
4323.3 3.7120255e-15 
4324.7 3.6753618e-15 
4326.1 3.3307399e-15 
4327.5 3.5594017e-15 
4328.9 3.5983183e-15 
4330.3 3.5801793e-15 
4331.7 3.4926512e-15 
4333.1 3.7017262e-15 
4334.5 3.6487661e-15 
4335.9 3.6428855e-15 
4337.3 3.4226268e-15 
4338.7 3.5318118e-15 
4340.1 3.3747884e-15 
4341.5 3.4457315e-15 
4342.8 3.5037978e-15 
4344.2 3.6131042e-15 
4345.6 3.7057948e-15 
4347.0 3.3879245e-15 
4348.4 3.4206372e-15 
4349.8 3.5019896e-15 
4351.2 3.1920675e-15 
4352.6 3.25277e-15 
4354.0 3.2564591e-15 
4355.4 3.2295082e-15 
4356.8 3.08661e-15 
4358.2 3.1156067e-15 
4359.6 3.0327324e-15 
4361.0 3.1117911e-15 
4362.3 3.1338351e-15 
4363.7 3.1180027e-15 
4365.1 2.9894558e-15 
4366.5 3.0589869e-15 
4367.9 2.7251616e-15 
4369.3 2.8226786e-15 
4370.7 2.9413362e-15 
4372.1 2.8339517e-15 
4373.5 2.8673608e-15 
4374.9 2.9486595e-15 
4376.3 2.8398323e-15 
4377.7 2.7090033e-15 
4379.1 2.813712e-15 
4380.5 2.6361996e-15 
4381.8 2.7077395e-15 
4383.2 2.7222161e-15 
4384.6 2.5262083e-15 
4386.0 2.443297e-15 
4387.4 2.6635492e-15 
4388.8 2.3707387e-15 
4390.2 2.3903599e-15 
4391.6 2.4400117e-15 
4393.0 2.2803469e-15 
4394.4 2.2028766e-15 
4395.8 2.1747475e-15 
4397.2 2.237055e-15 
4398.6 2.1327743e-15 
4400.0 2.2297892e-15 
4401.3 2.1623243e-15 
4402.7 2.2772698e-15 
4404.1 2.3242228e-15 
4405.5 2.204056e-15 
4406.9 2.1257717e-15 
4408.3 2.1265704e-15 
4409.7 2.157121e-15 
4411.1 2.0330811e-15 
4412.5 2.1611692e-15 
4413.9 2.1562623e-15 
4415.3 1.9374425e-15 
4416.7 2.0015121e-15 
4418.1 1.8579302e-15 
4419.5 1.9475706e-15 
4420.8 1.8442905e-15 
4422.2 1.8911553e-15 
4423.6 1.9440399e-15 
4425.0 1.9129424e-15 
4426.4 1.7692404e-15 
4427.8 1.9512623e-15 
4429.2 2.1450722e-15 
4430.6 2.1157126e-15 
4432.0 1.9535586e-15 
4433.4 1.8194455e-15 
4434.8 1.9527842e-15 
4436.2 2.2134941e-15 
4437.6 2.1326759e-15 
4439.0 2.1266177e-15 
4440.3 2.0786463e-15 
4441.7 2.323304e-15 
4443.1 2.1885801e-15 
4444.5 2.1743603e-15 
4445.9 2.1417971e-15 
4447.3 2.3057669e-15 
4448.7 2.2085182e-15 
4450.1 2.1714609e-15 
4451.5 2.1722685e-15 
4452.9 2.1558994e-15 
4454.3 2.2309022e-15 
4455.7 2.2582096e-15 
4457.1 2.2980539e-15 
4458.5 2.223414e-15 
4459.9 2.1351434e-15 
4461.2 2.2539914e-15 
4462.6 2.2865955e-15 
4464.0 2.4549087e-15 
4465.4 2.2751563e-15 
4466.8 2.4097792e-15 
4468.2 2.2164472e-15 
4469.6 2.3887537e-15 
4471.0 2.3332673e-15 
4472.4 2.6591049e-15 
4473.8 2.5407489e-15 
4475.2 2.4409573e-15 
4476.6 2.4867997e-15 
4478.0 2.7105009e-15 
4479.4 2.7824318e-15 
4480.7 2.7306358e-15 
4482.1 2.9553618e-15 
4483.5 2.7431701e-15 
4484.9 2.9776294e-15 
4486.3 2.8086249e-15 
4487.7 2.6969417e-15 
4489.1 2.8094402e-15 
4490.5 3.1226195e-15 
4491.9 2.9325779e-15 
4493.3 2.9977925e-15 
4494.7 3.1428349e-15 
4496.1 3.1660136e-15 
4497.5 3.1555456e-15 
4498.9 3.1849218e-15 
4500.2 3.2449113e-15 
4501.6 3.2872206e-15 
4503.0 3.2566035e-15 
4504.4 3.4602337e-15 
4505.8 3.4418839e-15 
4507.2 3.4293802e-15 
4508.6 3.6469094e-15 
4510.0 3.4569317e-15 
4511.4 3.6494306e-15 
4512.8 3.7666506e-15 
4514.2 3.8831372e-15 
4515.6 3.9982207e-15 
4517.0 4.0215221e-15 
4518.4 3.9347095e-15 
4519.7 4.124355e-15 
4521.1 4.150391e-15 
4522.5 4.0917726e-15 
4523.9 4.2171108e-15 
4525.3 4.2382488e-15 
4526.7 4.1631093e-15 
4528.1 4.3372086e-15 
4529.5 4.3805516e-15 
4530.9 4.3886902e-15 
4532.3 4.6430658e-15 
4533.7 4.49494e-15 
4535.1 4.340591e-15 
4536.5 4.5664338e-15 
4537.9 4.5484227e-15 
4539.2 4.7405394e-15 
4540.6 4.7732879e-15 
4542.0 4.6867475e-15 
4543.4 4.8772427e-15 
4544.8 4.8641283e-15 
4546.2 5.0427626e-15 
4547.6 4.8502816e-15 
4549.0 5.1733846e-15 
4550.4 5.1949418e-15 
4551.8 5.1524331e-15 
4553.2 5.1125058e-15 
4554.6 5.2885537e-15 
4556.0 5.0078942e-15 
4557.4 5.4446201e-15 
4558.7 5.5423212e-15 
4560.1 5.5953566e-15 
4561.5 5.6100339e-15 
4562.9 5.8311576e-15 
4564.3 5.5394166e-15 
4565.7 5.8382151e-15 
4567.1 5.7552258e-15 
4568.5 5.930033e-15 
4569.9 6.0616007e-15 
4571.3 5.7801054e-15 
4572.7 6.4148914e-15 
4574.1 6.1921103e-15 
4575.5 6.0560114e-15 
4576.9 6.3890956e-15 
4578.2 6.4575035e-15 
4579.6 6.4049549e-15 
4581.0 6.4307787e-15 
4582.4 6.426788e-15 
4583.8 6.4718766e-15 
4585.2 6.7868078e-15 
4586.6 6.6519485e-15 
4588.0 6.5460041e-15 
4589.4 6.6277526e-15 
4590.8 6.656265e-15 
4592.2 7.101219e-15 
4593.6 6.9481325e-15 
4595.0 7.089252e-15 
4596.4 7.0124398e-15 
4597.7 7.0422786e-15 
4599.1 7.0809231e-15 
4600.5 7.2364387e-15 
4601.9 7.2198332e-15 
4603.3 7.2970083e-15 
4604.7 7.1436599e-15 
4606.1 7.0442963e-15 
4607.5 7.3426719e-15 
4608.9 7.2269239e-15 
4610.3 7.604022e-15 
4611.7 7.4050407e-15 
4613.1 7.6834691e-15 
4614.5 7.5526056e-15 
4615.9 7.8709308e-15 
4617.2 7.6955473e-15 
4618.6 7.688592e-15 
4620.0 7.7993692e-15 
4621.4 7.7640433e-15 
4622.8 7.8197418e-15 
4624.2 7.7292286e-15 
4625.6 7.6629777e-15 
4627.0 7.8446418e-15 
4628.4 8.0758745e-15 
4629.8 8.0780034e-15 
4631.2 8.0171386e-15 
4632.6 8.0294877e-15 
4634.0 7.9656608e-15 
4635.4 7.7157244e-15 
4636.7 8.0973716e-15 
4638.1 7.9460256e-15 
4639.5 8.0830419e-15 
4640.9 8.0131198e-15 
4642.3 8.1019744e-15 
4643.7 8.0151401e-15 
4645.1 7.9479781e-15 
4646.5 7.7043235e-15 
4647.9 7.6944202e-15 
4649.3 7.8772931e-15 
4650.7 7.7594674e-15 
4652.1 7.7326724e-15 
4653.5 7.7281718e-15 
4654.9 7.6170407e-15 
4656.2 7.5355388e-15 
4657.6 7.2733951e-15 
4659.0 7.5027699e-15 
4660.4 7.5347222e-15 
4661.8 7.3759571e-15 
4663.2 7.6450624e-15 
4664.6 7.5136238e-15 
4666.0 7.5360013e-15 
4667.4 7.3777307e-15 
4668.8 7.4864544e-15 
4670.2 7.3941918e-15 
4671.6 7.4549799e-15 
4673.0 7.3695167e-15 
4674.4 7.255329e-15 
4675.7 7.3064426e-15 
4677.1 7.3446717e-15 
4678.5 7.2596915e-15 
4679.9 7.0743754e-15 
4681.3 7.3515375e-15 
4682.7 7.0967964e-15 
4684.1 7.240639e-15 
4685.5 7.1193004e-15 
4686.9 7.090926e-15 
4688.3 6.9176177e-15 
4689.7 6.9150825e-15 
4691.1 6.9172612e-15 
4692.5 6.8661412e-15 
4693.9 6.858809e-15 
4695.2 6.9506869e-15 
4696.6 6.7904867e-15 
4698.0 6.6331962e-15 
4699.4 6.7511012e-15 
4700.8 6.9376811e-15 
4702.2 6.7306941e-15 
4703.6 6.8083215e-15 
4705.0 7.0481478e-15 
4706.4 6.6800673e-15 
4707.8 6.95513e-15 
4709.2 6.7167925e-15 
4710.6 6.883479e-15 
4712.0 6.5189637e-15 
4713.4 6.5456974e-15 
4714.8 6.6020118e-15 
4716.1 6.4633943e-15 
4717.5 6.5810731e-15 
4718.9 6.4636486e-15 
4720.3 6.4256188e-15 
4721.7 6.1565544e-15 
4723.1 6.5144772e-15 
4724.5 6.1026461e-15 
4725.9 6.0367595e-15 
4727.3 5.983448e-15 
4728.7 5.9041389e-15 
4730.1 5.8245589e-15 
4731.5 5.8158874e-15 
4732.9 5.5746352e-15 
4734.3 5.3732796e-15 
4735.6 5.2665941e-15 
4737.0 5.0735662e-15 
4738.4 4.8280472e-15 
4739.8 4.8661485e-15 
4741.2 4.7224005e-15 
4742.6 4.5024703e-15 
4744.0 4.3148464e-15 
4745.4 4.0137746e-15 
4746.8 4.054783e-15 
4748.2 3.8989479e-15 
4749.6 3.711968e-15 
4751.0 3.6104284e-15 
4752.4 3.7491519e-15 
4753.8 3.5755088e-15 
4755.1 3.5255504e-15 
4756.5 3.4597557e-15 
4757.9 3.5222868e-15 
4759.3 3.1791204e-15 
4760.7 3.5506561e-15 
4762.1 3.2987582e-15 
4763.5 3.2618439e-15 
4764.9 3.0595377e-15 
4766.3 3.2133052e-15 
4767.7 3.1330646e-15 
4769.1 3.0078938e-15 
4770.5 3.0178571e-15 
4771.9 2.963908e-15 
4773.3 2.9149629e-15 
4774.6 2.957492e-15 
4776.0 2.8453194e-15 
4777.4 2.9403804e-15 
4778.8 2.7695652e-15 
4780.2 2.7929995e-15 
4781.6 2.8015751e-15 
4783.0 2.7230327e-15 
4784.4 2.8702206e-15 
4785.8 2.6680498e-15 
4787.2 2.7152915e-15 
4788.6 2.7359682e-15 
4790.0 2.7770482e-15 
4791.4 2.6617513e-15 
4792.8 2.6649766e-15 
4794.1 2.7565734e-15 
4795.5 2.6497971e-15 
4796.9 2.7137543e-15 
4798.3 2.8730357e-15 
4799.7 2.8323544e-15 
4801.1 2.7922622e-15 
4802.5 2.6843307e-15 
4803.9 2.7578794e-15 
4805.3 2.7095502e-15 
4806.7 2.7257787e-15 
4808.1 2.7855497e-15 
4809.5 2.8801916e-15 
4810.9 2.9504638e-15 
4812.3 2.8242031e-15 
4813.6 2.8326368e-15 
4815.0 2.8215618e-15 
4816.4 2.7127116e-15 
4817.8 2.8519539e-15 
4819.2 2.9225137e-15 
4820.6 2.740373e-15 
4822.0 2.77271e-15 
4823.4 2.7830375e-15 
4824.8 2.8939527e-15 
4826.2 2.7378927e-15 
4827.6 2.8065932e-15 
4829.0 2.8210826e-15 
4830.4 2.7304288e-15 
4831.8 2.7273019e-15 
4833.1 2.6443126e-15 
4834.5 2.6362904e-15 
4835.9 2.6649012e-15 
4837.3 2.5733695e-15 
4838.7 2.5451203e-15 
4840.1 2.5693456e-15 
4841.5 2.6372871e-15 
4842.9 2.5321848e-15 
4844.3 2.6134247e-15 
4845.7 2.7036849e-15 
4847.1 2.7121071e-15 
4848.5 2.7709095e-15 
4849.9 2.6924399e-15 
4851.3 2.7678222e-15 
4852.6 2.7647912e-15 
4854.0 2.8227169e-15 
4855.4 2.6752606e-15 
4856.8 2.9780626e-15 
4858.2 3.211276e-15 
4859.6 2.7825634e-15 
4861.0 2.5887202e-15 
4862.4 2.7095553e-15 
4863.8 2.9055593e-15 
4865.2 2.7152992e-15 
4866.6 2.7009989e-15 
4868.0 2.7428264e-15 
4869.4 2.8249468e-15 
4870.8 2.7814133e-15 
4872.1 3.0021767e-15 
4873.5 2.8184553e-15 
4874.9 2.8550603e-15 
4876.3 2.7549953e-15 
4877.7 2.8375514e-15 
4879.1 2.8686182e-15 
4880.5 2.9687063e-15 
4881.9 2.9554576e-15 
4883.3 3.006055e-15 
4884.7 2.8826834e-15 
4886.1 2.9416225e-15 
4887.5 3.044463e-15 
4888.9 2.9736413e-15 
4890.3 3.0416441e-15 
4891.6 3.0121004e-15 
4893.0 3.0133272e-15 
4894.4 3.1952033e-15 
4895.8 3.1652687e-15 
4897.2 3.2426086e-15 
4898.6 3.3182465e-15 
4900.0 3.2727286e-15 
4901.4 3.1770542e-15 
4902.8 3.291109e-15 
4904.2 3.3987938e-15 
4905.6 3.5217131e-15 
4907.0 3.4070321e-15 
4908.4 3.4131287e-15 
4909.8 3.516318e-15 
4911.1 3.596698e-15 
4912.5 3.5571885e-15 
4913.9 3.6418824e-15 
4915.3 3.6347559e-15 
4916.7 3.6734655e-15 
4918.1 3.6665549e-15 
4919.5 3.6904505e-15 
4920.9 3.9181347e-15 
4922.3 3.8360539e-15 
4923.7 4.0214314e-15 
4925.1 4.1533875e-15 
4926.5 4.1817351e-15 
4927.9 4.1594074e-15 
4929.3 4.3274676e-15 
4930.6 4.2162317e-15 
4932.0 4.3006393e-15 
4933.4 4.4302928e-15 
4934.8 4.2065789e-15 
4936.2 4.3506502e-15 
4937.6 4.4315502e-15 
4939.0 4.6312535e-15 
4940.4 4.6237832e-15 
4941.8 4.6579067e-15 
4943.2 4.5458631e-15 
4944.6 4.59833e-15 
4946.0 4.6212391e-15 
4947.4 4.7432983e-15 
4948.8 4.6667161e-15 
4950.1 4.7626077e-15 
4951.5 5.0397392e-15 
4952.9 4.9040314e-15 
4954.3 4.8097472e-15 
4955.7 4.8415872e-15 
4957.1 4.8194218e-15 
4958.5 4.765456e-15 
4959.9 4.8757873e-15 
4961.3 4.7587333e-15 
4962.7 4.6573253e-15 
4964.1 4.7263235e-15 
4965.5 4.6481849e-15 
4966.9 4.582173e-15 
4968.3 4.4910617e-15 
4969.6 4.4180894e-15 
4971.0 4.4104147e-15 
4972.4 4.3158852e-15 
4973.8 4.1658068e-15 
4975.2 4.3116875e-15 
4976.6 4.0222198e-15 
4978.0 4.0417018e-15 
4979.4 3.9929369e-15 
4980.8 3.808197e-15 
4982.2 3.8197449e-15 
4983.6 3.7581594e-15 
4985.0 3.7000803e-15 
4986.4 3.5712664e-15 
4987.8 3.5884214e-15 
4989.2 3.635727e-15 
4990.5 3.6122825e-15 
4991.9 3.5604342e-15 
4993.3 3.5441519e-15 
4994.7 3.5509871e-15 
4996.1 3.5059995e-15 
4997.5 3.4366166e-15 
4998.9 3.4546853e-15 
5000.3 3.5043255e-15 
5001.7 3.3568884e-15 
5003.1 3.0738482e-15 
5004.5 3.4225719e-15 
5005.9 3.3756305e-15 
5007.3 3.2972286e-15 
5008.7 3.29075e-15 
5010.0 3.1558024e-15 
5011.4 3.3062169e-15 
5012.8 3.0708887e-15 
5014.2 3.1720387e-15 
5015.6 3.1506681e-15 
5017.0 3.1370489e-15 
5018.4 3.0001424e-15 
5019.8 3.1317957e-15 
5021.2 3.1153115e-15 
5022.6 2.8401109e-15 
5024.0 2.8516293e-15 
5025.4 3.0701616e-15 
5026.8 2.9880208e-15 
5028.2 2.9110974e-15 
5029.5 2.7629396e-15 
5030.9 2.8999636e-15 
5032.3 2.9383486e-15 
5033.7 2.9536137e-15 
5035.1 2.9478864e-15 
5036.5 2.7765626e-15 
5037.9 2.7708763e-15 
5039.3 2.8879161e-15 
5040.7 2.8200756e-15 
5042.1 2.9760705e-15 
5043.5 2.9338046e-15 
5044.9 2.9660471e-15 
5046.3 2.7994551e-15 
5047.7 2.7278246e-15 
5049.0 2.7928206e-15 
5050.4 2.6644412e-15 
5051.8 2.7713031e-15 
5053.2 2.8106567e-15 
5054.6 2.8228779e-15 
5056.0 2.8080946e-15 
5057.4 2.8564608e-15 
5058.8 2.8503681e-15 
5060.2 2.9656931e-15 
5061.6 2.9143687e-15 
5063.0 2.9298932e-15 
5064.4 2.9463965e-15 
5065.8 3.049927e-15 
5067.2 3.0455862e-15 
5068.5 3.1229952e-15 
5069.9 3.0195809e-15 
5071.3 3.0863531e-15 
5072.7 3.0771821e-15 
5074.1 3.1654923e-15 
5075.5 3.1520584e-15 
5076.9 3.0522591e-15 
5078.3 3.0561527e-15 
5079.7 3.0824366e-15 
5081.1 3.0798936e-15 
5082.5 3.1363652e-15 
5083.9 3.0420236e-15 
5085.3 3.1128287e-15 
5086.7 3.0861078e-15 
5088.0 3.077982e-15 
5089.4 3.1184065e-15 
5090.8 3.2587401e-15 
5092.2 3.2421831e-15 
5093.6 3.1513377e-15 
5095.0 3.166843e-15 
5096.4 3.3207524e-15 
5097.8 3.2908599e-15 
5099.2 3.2564668e-15 
5100.6 3.332649e-15 
5102.0 3.3887091e-15 
5103.4 3.4067331e-15 
5104.8 3.3124835e-15 
5106.2 3.3799649e-15 
5107.5 3.3914475e-15 
5108.9 3.4262981e-15 
5110.3 3.4442338e-15 
5111.7 3.4235124e-15 
5113.1 3.3381092e-15 
5114.5 3.3873035e-15 
5115.9 3.515798e-15 
5117.3 3.4443833e-15 
5118.7 3.4133689e-15 
5120.1 3.4295706e-15 
5121.5 3.3911907e-15 
5122.9 3.3507126e-15 
5124.3 3.3118075e-15 
5125.7 3.3629351e-15 
5127.0 3.2565e-15 
5128.4 3.4730593e-15 
5129.8 3.4718147e-15 
5131.2 3.369953e-15 
5132.6 3.3640801e-15 
5134.0 3.556639e-15 
5135.4 3.5506165e-15 
5136.8 3.5789513e-15 
5138.2 3.687822e-15 
5139.6 3.6738475e-15 
5141.0 3.5615075e-15 
5142.4 3.5856127e-15 
5143.8 3.614267e-15 
5145.2 3.5304011e-15 
5146.5 3.5784031e-15 
5147.9 3.6876124e-15 
5149.3 3.7852266e-15 
5150.7 3.6989481e-15 
5152.1 3.7216847e-15 
5153.5 3.6813932e-15 
5154.9 3.7980075e-15 
5156.3 3.7833073e-15 
5157.7 3.6454514e-15 
5159.1 3.736008e-15 
5160.5 3.58279e-15 
5161.9 3.7205947e-15 
5163.3 3.5933513e-15 
5164.7 3.7438361e-15 
5166.0 3.7836229e-15 
5167.4 3.7021466e-15 
5168.8 3.6964615e-15 
5170.2 3.6145724e-15 
5171.6 3.8156532e-15 
5173.0 3.7862719e-15 
5174.4 3.7224412e-15 
5175.8 3.763387e-15 
5177.2 3.7387222e-15 
5178.6 3.7431678e-15 
5180.0 3.8473666e-15 
5181.4 3.7972063e-15 
5182.8 3.8728123e-15 
5184.2 3.9578423e-15 
5185.5 3.8640335e-15 
5186.9 3.9630789e-15 
5188.3 3.9723445e-15 
5189.7 3.9342457e-15 
5191.1 3.8279997e-15 
5192.5 3.9018691e-15 
5193.9 3.9178203e-15 
5195.3 3.9874651e-15 
5196.7 3.9609014e-15 
5198.1 4.1229481e-15 
5199.5 4.074656e-15 
5200.9 4.0830322e-15 
5202.3 3.971956e-15 
5203.7 4.1345317e-15 
5205.0 4.1147916e-15 
5206.4 4.2126269e-15 
5207.8 4.1683651e-15 
5209.2 4.2430101e-15 
5210.6 4.1942873e-15 
5212.0 4.2243677e-15 
5213.4 4.1956891e-15 
5214.8 4.3102883e-15 
5216.2 4.374395e-15 
5217.6 4.310848e-15 
5219.0 4.3347308e-15 
5220.4 4.3830664e-15 
5221.8 4.5582211e-15 
5223.2 4.3796124e-15 
5224.5 4.4116414e-15 
5225.9 4.4558189e-15 
5227.3 4.5572308e-15 
5228.7 4.6217477e-15 
5230.1 4.5655227e-15 
5231.5 4.5821142e-15 
5232.9 4.695332e-15 
5234.3 4.6037787e-15 
5235.7 4.6711643e-15 
5237.1 4.7213974e-15 
5238.5 4.8646343e-15 
5239.9 4.7367059e-15 
5241.3 4.6237986e-15 
5242.7 4.7337758e-15 
5244.1 4.734986e-15 
5245.4 4.7171972e-15 
5246.8 4.8502663e-15 
5248.2 4.751787e-15 
5249.6 4.8382686e-15 
5251.0 4.7252003e-15 
5252.4 4.9376462e-15 
