   Wavelength                Flux           Variance
3820.80717489   1.27546165375e-16  8.61740272197e-34
3823.17887394   1.16353660917e-16  8.14062207016e-34
3825.55057299   1.05127247927e-16  7.73252202555e-34
3827.92227205   1.21669683574e-16  8.24471715069e-34
 3830.2939711   8.84851000899e-17  8.08344809893e-34
3832.66567015   1.25878860711e-16  8.31921468113e-34
3835.03736921   1.50805784246e-16  8.39574209355e-34
3837.40906826   1.08174450822e-16  7.89473066567e-34
3839.78076731   1.07329488609e-16  7.99187515034e-34
3842.15246637   1.08110302727e-16  8.31610828022e-34
3844.52416542   1.46810219611e-16  8.59786274827e-34
3846.89586447   1.77988102576e-16  8.85156528633e-34
3849.26756353   1.53369986151e-16  8.77204471994e-34
3851.63926258   1.79156118183e-16  8.95671262973e-34
3854.01096163   1.98588707383e-16  8.96159950677e-34
3856.38266069   1.86161050967e-16  9.14258238988e-34
3858.75435974   1.73968453273e-16  8.93079184044e-34
3861.12605879   1.71066962856e-16   9.0940150975e-34
3863.49775785    1.5881136457e-16  9.07357566027e-34
 3865.8694569   1.95435924362e-16  9.48118001136e-34
3868.24115595   1.85910915823e-16  9.40286325171e-34
3870.61285501   1.68967114186e-16  9.19713679078e-34
3872.98455406   1.36481257606e-16    8.862370512e-34
3875.35625311   1.10901342697e-16  8.55772351345e-34
3877.72795217   1.62826360477e-16  8.90609108231e-34
3880.09965122    1.5904928133e-16  8.78601792483e-34
3882.47135027   1.35393192659e-16  8.41218069731e-34
3884.84304933   1.86582163711e-16  8.96587652586e-34
3887.21474838   1.71690655322e-16  8.82208671047e-34
3889.58644743   1.89395590718e-16  8.85331383939e-34
3891.95814649   1.97404264273e-16  8.68939824335e-34
3894.32984554    1.6010525039e-16  8.62088410143e-34
3896.70154459   1.54049994837e-16  8.48271069041e-34
3899.07324365   1.91124254584e-16  8.63337834379e-34
 3901.4449427    2.1861438101e-16  8.89190833136e-34
3903.81664175   2.70173552551e-16  9.36051251558e-34
3906.18834081   2.47104720691e-16  8.90646094568e-34
3908.56003986   2.38292445555e-16  8.85645252083e-34
3910.93173891   2.23229102041e-16   8.6021974277e-34
3913.30343797   2.42944647363e-16  8.54030847248e-34
3915.67513702   2.81808463978e-16  8.58200617292e-34
3918.04683607   2.29295914779e-16  8.14753294137e-34
3920.41853513   1.97326111288e-16  7.98187312139e-34
3922.79023418    1.8556933438e-16  7.83241137914e-34
3925.16193323    1.9991061433e-16  7.91195414588e-34
3927.53363229    2.1139053318e-16  8.11547383475e-34
3929.90533134   2.30176695955e-16  8.53768684219e-34
3932.27703039   2.47174165296e-16  8.77553112904e-34
3934.64872945   2.49111810693e-16   8.7245736127e-34
 3937.0204285   2.40832233664e-16  8.64657874129e-34
3939.39212755   2.20584927375e-16  8.62710906444e-34
3941.76382661   2.48422636702e-16  8.72981394527e-34
3944.13552566   2.92049770351e-16  9.20338353122e-34
3946.50722471   2.94063133496e-16  9.12106758062e-34
3948.87892377    3.1895541912e-16  9.11054404491e-34
3951.25062282   2.62921455489e-16  8.58787523227e-34
3953.62232187   2.07150985942e-16  8.05319933101e-34
3955.99402093    2.3836149141e-16  8.22348647032e-34
3958.36571998   2.77054114747e-16  8.55318057646e-34
3960.73741903   2.75566263243e-16  8.59712569079e-34
3963.10911809   2.90441505121e-16   8.8678822713e-34
3965.48081714   2.50050915737e-16  8.62414350387e-34
3967.85251619   2.66813179683e-16  8.87677900605e-34
3970.22421525   2.72485263012e-16  9.27585405029e-34
 3972.5959143   3.10046579264e-16  9.79031041376e-34
3974.96761335   2.90238783399e-16  9.63129681111e-34
3977.33931241   2.76963578953e-16  9.97136609702e-34
3979.71101146   3.57626280556e-16  1.10277487107e-33
3982.08271051   3.57010529445e-16  1.11858714434e-33
3984.45440957    3.3314910271e-16  1.09845252298e-33
3986.82610862   2.92813443311e-16  1.07482780729e-33
3989.19780767   3.03409115853e-16  1.07264498555e-33
3991.56950673   2.66858931721e-16  1.01413809228e-33
3993.94120578   2.35057751676e-16  9.50968603634e-34
3996.31290483   2.44649173192e-16  9.21647212079e-34
3998.68460389   2.70669148657e-16  9.21844473372e-34
4001.05630294    2.2182795055e-16  8.46183001547e-34
4003.42800199   2.20477714297e-16  8.24585565309e-34
4005.79970105   1.97852275735e-16   7.7912755096e-34
 4008.1714001   1.78030142141e-16  7.42069173582e-34
4010.54309915   1.90803511966e-16   7.4255821545e-34
4012.91479821   2.11539321178e-16  7.56864117652e-34
4015.28649726   2.14110112793e-16  7.44522179196e-34
4017.65819631   2.17062876755e-16  7.30591772395e-34
4020.02989537   2.37501874529e-16  7.25950058151e-34
4022.40159442   2.44137285073e-16  7.44081800819e-34
4024.77329347    2.2796805275e-16  7.35640081915e-34
4027.14499253   2.27091416856e-16  7.32585860076e-34
4029.51669158   2.40010688945e-16  7.33966894182e-34
4031.88839063   2.67001434517e-16  7.49037009387e-34
4034.26008969   2.91252637814e-16  7.64215279129e-34
4036.63178874   2.68499411812e-16  7.52567776101e-34
4039.00348779   2.42550682729e-16  7.22367326452e-34
4041.37518685   2.39950910567e-16  7.24659349386e-34
 4043.7468859   1.99606110862e-16  6.90469318987e-34
4046.11858495   2.00737972115e-16  6.84569609051e-34
4048.49028401   2.16828828572e-16  7.04633830983e-34
4050.86198306    2.6521090744e-16  7.50189648532e-34
4053.23368211   2.49858203655e-16   7.3090660269e-34
4055.60538117   2.24797457389e-16  6.95030728663e-34
4057.97708022   2.51942917478e-16  7.28872363406e-34
4060.34877927    1.9828466983e-16  6.82296857141e-34
4062.72047833   1.99888820282e-16  6.99275728524e-34
4065.09217738   2.09904088051e-16  7.14395187378e-34
4067.46387643   2.59021442233e-16  7.52357904643e-34
4069.83557549   2.89755359724e-16  8.09900602057e-34
4072.20727454   2.71540303097e-16  8.08165379444e-34
4074.57897359   2.58687073021e-16  7.84729411241e-34
4076.95067265   2.10947918176e-16  7.54508705004e-34
 4079.3223717    2.4614077789e-16  7.91057382194e-34
4081.69407075   2.13070552536e-16  7.64239770205e-34
4084.06576981   2.25166516783e-16   7.7913332846e-34
4086.43746886   2.45598712882e-16  8.00130251942e-34
4088.80916791   2.44286669469e-16  7.95382824631e-34
4091.18086697   2.20658081682e-16  7.96142936729e-34
4093.55256602   1.62337143845e-16  7.32818894616e-34
4095.92426507   1.86752365472e-16  7.42673713575e-34
4098.29596413    2.0741131077e-16  7.45694300598e-34
4100.66766318   1.91217364171e-16  6.95232801022e-34
4103.03936223   2.39557182969e-16  7.43404464217e-34
4105.41106129   2.21111031098e-16  7.28700574367e-34
4107.78276034   1.86545742515e-16  6.81258020988e-34
4110.15445939   1.39938288074e-16  6.27171852943e-34
4112.52615845    2.1844764492e-16  6.74724630765e-34
 4114.8978575   2.04092099994e-16  6.81043274609e-34
4117.26955655   2.13068721567e-16  6.78891643787e-34
4119.64125561   1.90511124329e-16  6.47403396674e-34
4122.01295466   2.14521226355e-16  6.48933015537e-34
4124.38465371   1.79869993089e-16  6.27049582175e-34
4126.75635277   1.75721341993e-16  6.35923001614e-34
4129.12805182   1.93814093662e-16  6.31257829137e-34
4131.49975087   2.23908474101e-16  6.46760427395e-34
4133.87144993   1.90522437724e-16  6.22131188667e-34
4136.24314898   1.82277200473e-16  5.92388405483e-34
4138.61484803   2.20383306139e-16  6.34742615816e-34
4140.98654709   2.44532640983e-16  6.53644424448e-34
4143.35824614   2.25967891826e-16  6.23737314255e-34
4145.72994519   2.00669619179e-16  5.97200215598e-34
4148.10164425    2.2114350883e-16  6.37301310012e-34
 4150.4733433   2.10964602292e-16  6.33195355618e-34
4152.84504235    1.9311384616e-16  5.94824720683e-34
4155.21674141   2.13515307562e-16  6.37250941127e-34
4157.58844046   1.77249250393e-16  5.85356201299e-34
4159.96013951   2.29772650152e-16  6.29947099704e-34
4162.33183857   1.76405612717e-16  5.77545757567e-34
4164.70353762   2.09426802596e-16  6.04081094842e-34
4167.07523667    2.0622074375e-16  5.85932890085e-34
4169.44693572   2.19898390654e-16  6.06278002377e-34
4171.81863478   2.05466369469e-16  6.03486747629e-34
4174.19033383   1.99609700363e-16   5.9170366561e-34
4176.56203288   2.30019327579e-16  6.19449398544e-34
4178.93373194   2.24752550793e-16  6.09103674208e-34
4181.30543099   2.08447197141e-16  5.99997966615e-34
4183.67713004   2.09402357081e-16  6.05767126335e-34
 4186.0488291   2.04230616739e-16  5.97248192246e-34
4188.42052815   2.25014660053e-16  6.05202024728e-34
 4190.7922272   2.23040473576e-16   6.0805787017e-34
4193.16392626   2.40604101503e-16  6.29958210976e-34
4195.53562531   2.38162370171e-16  6.20387367486e-34
4197.90732436   2.80667972495e-16  6.53024708848e-34
4200.27902342   2.85310100409e-16  6.46823494072e-34
4202.65072247    2.2065590106e-16  5.93898704714e-34
4205.02242152   2.54532756429e-16  6.14268584097e-34
4207.39412058   2.51879987042e-16  6.05866913656e-34
4209.76581963   2.49973190749e-16  5.93713853554e-34
4212.13751868    2.6525929728e-16  6.07686943537e-34
4214.50921774   2.54255202549e-16  6.02708245243e-34
4216.88091679   2.23238954065e-16  5.85383859698e-34
4219.25261584   2.32654854126e-16  6.05110053579e-34
 4221.6243149   2.44465747435e-16  6.04339518667e-34
4223.99601395   2.81344385688e-16  6.36206689675e-34
  4226.367713   2.10624091358e-16  5.79197436972e-34
4228.73941206   2.11628805613e-16  5.82614448956e-34
4231.11111111   2.10110744171e-16  5.71559633382e-34
4233.48281016   2.33973752569e-16  5.91455490746e-34
4235.85450922    2.2453795871e-16  5.76887742145e-34
4238.22620827   2.34193236892e-16  5.71418354772e-34
4240.59790732   2.86241983501e-16  6.16742860853e-34
4242.96960638   2.68846440076e-16  6.02443601031e-34
4245.34130543   2.85984251592e-16  6.15453314316e-34
4247.71300448   2.71966549591e-16  6.10005245028e-34
4250.08470354   2.72111515885e-16  6.20994985279e-34
4252.45640259   2.68882259389e-16  6.07143296068e-34
4254.82810164   2.66850919591e-16  5.92028032746e-34
 4257.1998007   2.50151964623e-16  5.79828755219e-34
4259.57149975   2.39535512943e-16  5.74473487281e-34
 4261.9431988   2.25270979984e-16  5.69795525307e-34
4264.31489786   2.66318411634e-16  6.07116984868e-34
4266.68659691   2.63070730475e-16  6.06955962563e-34
4269.05829596   2.45815156502e-16  5.80549322804e-34
4271.42999502   2.52102095583e-16  5.80825687803e-34
4273.80169407   2.49516617515e-16  5.76473104639e-34
4276.17339312   2.75744601099e-16  5.96570988595e-34
4278.54509218   2.70964066557e-16   5.9309653355e-34
4280.91679123   2.51475570854e-16  5.66233408277e-34
4283.28849028   2.73080728479e-16  5.70141384314e-34
4285.66018934   2.75629443984e-16  5.62100574607e-34
4288.03188839   2.79223807877e-16  5.65694083036e-34
4290.40358744   2.63522806407e-16  5.64185254689e-34
 4292.7752865   2.64064980862e-16  5.61016797707e-34
4295.14698555   2.66760071906e-16  5.77737810478e-34
 4297.5186846   2.67058505082e-16  5.71736522484e-34
4299.89038366   2.59609289236e-16  5.74104985569e-34
4302.26208271   2.69984050197e-16  5.92036297482e-34
4304.63378176    3.2188021027e-16  6.24808330295e-34
4307.00548082   3.19467942839e-16  6.09995407415e-34
4309.37717987   2.86834646458e-16  5.76333393947e-34
4311.74887892   2.97969926806e-16  5.91517409934e-34
4314.12057798   3.14887191242e-16  6.09756959138e-34
4316.49227703   3.17940984868e-16  6.17751724679e-34
4318.86397608    3.0399288261e-16  6.11403598659e-34
4321.23567514   3.32241131072e-16  6.30226522254e-34
4323.60737419   3.25762366481e-16  6.07563693865e-34
4325.97907324   3.10889848404e-16  5.96936336884e-34
 4328.3507723   2.84890034234e-16  5.88640110265e-34
4330.72247135   2.84100207965e-16  5.89836159086e-34
 4333.0941704    2.6345516499e-16  5.86576246105e-34
4335.46586946    2.6245479501e-16  5.74474328864e-34
4337.83756851   2.61464395793e-16  5.59736513169e-34
4340.20926756   3.09603926443e-16  5.95513045446e-34
4342.58096662   2.99078869067e-16  6.16501555103e-34
4344.95266567    2.6073245353e-16  5.89448319747e-34
4347.32436472    2.4822133541e-16  5.69471370749e-34
4349.69606378   2.52710559172e-16  5.61450388359e-34
4352.06776283   2.45533391753e-16  5.59402269129e-34
4354.43946188   2.83707951844e-16   5.8133172171e-34
4356.81116094   2.95666091725e-16  5.79659562235e-34
4359.18285999   2.57274448183e-16  5.56315859865e-34
4361.55455904   2.47536648312e-16  5.61177721387e-34
 4363.9262581    2.2764547892e-16  5.43999585626e-34
4366.29795715   2.33448932637e-16  5.46067350856e-34
 4368.6696562   2.81969570783e-16  5.78911306599e-34
4371.04135526   2.61835534728e-16  5.67969374508e-34
4373.41305431   2.15030517638e-16  5.32551250042e-34
4375.78475336   2.31335194606e-16  5.41410478051e-34
4378.15645242   2.38649492071e-16  5.42496877779e-34
4380.52815147   2.27033348706e-16   5.3694155828e-34
4382.89985052   2.10189482104e-16  5.24451346034e-34
4385.27154958   1.86246274591e-16  5.01249314113e-34
4387.64324863   1.96269838717e-16  5.08823407757e-34
4390.01494768   2.20841637668e-16  5.29433788079e-34
4392.38664674   1.98817966186e-16  5.16241151965e-34
4394.75834579    1.7415733757e-16  5.01229408856e-34
4397.13004484   1.74794959114e-16  5.07459922531e-34
 4399.5017439   1.69653222547e-16  4.94026374994e-34
4401.87344295   1.90779427299e-16  5.05920145676e-34
  4404.245142   2.18711533595e-16  5.27216948422e-34
4406.61684106   2.14696527499e-16  5.22677929212e-34
4408.98854011   1.99455392562e-16  5.20668124182e-34
4411.36023916    1.7160467585e-16  5.05020200883e-34
4413.73193822   1.62855207377e-16  4.90072357411e-34
4416.10363727   1.70027067211e-16  4.91554822311e-34
4418.47533632   1.86200340814e-16  4.91550509792e-34
4420.84703538   1.92230123216e-16  4.96827928758e-34
4423.21873443   1.90078178733e-16  4.98141967688e-34
4425.59043348   1.78423439744e-16  4.89507479073e-34
4427.96213254   1.71618887114e-16  4.87229019902e-34
4430.33383159   1.80651688916e-16  4.99088759506e-34
4432.70553064   1.81528750433e-16   4.9709279955e-34
 4435.0772297    1.5573278672e-16  4.74092387188e-34
4437.44892875   1.70298939418e-16  4.83819843765e-34
 4439.8206278   1.87715802747e-16  4.99749625756e-34
4442.19232686   2.24168454637e-16  5.19458383564e-34
4444.56402591    2.2558229269e-16  5.22560655095e-34
4446.93572496   2.23379852929e-16  5.18645033413e-34
4449.30742402   2.02115016669e-16  5.05960926234e-34
4451.67912307   1.92027978145e-16  5.02492115083e-34
4454.05082212   2.08640509985e-16   5.1749985823e-34
4456.42252118   2.25759947785e-16  5.28320531557e-34
4458.79422023   2.27924567599e-16  5.25024919139e-34
4461.16591928   2.19777613814e-16  5.15495334984e-34
4463.53761834   2.37810454195e-16  5.35532689896e-34
4465.90931739   2.18029755287e-16  5.19015220269e-34
4468.28101644   2.15357972351e-16  5.07775903731e-34
 4470.6527155   2.24870806907e-16  5.26718710289e-34
4473.02441455   2.14385622826e-16  5.20850915395e-34
 4475.3961136   2.50263027061e-16  5.28516814342e-34
4477.76781266   2.66013046176e-16  5.43014401053e-34
4480.13951171    2.5626805083e-16   5.4300831723e-34
4482.51121076   2.52050730158e-16  5.37890629989e-34
4484.88290982   2.58040170765e-16  5.37111451814e-34
4487.25460887   2.55182082902e-16  5.33152355179e-34
4489.62630792   2.56964175017e-16  5.44618845342e-34
4491.99800698    2.7473849377e-16  5.53918313241e-34
4494.36970603   2.78795544201e-16  5.60075226111e-34
4496.74140508   3.09770582773e-16    5.821411237e-34
4499.11310414    2.9300866429e-16   5.7198206677e-34
4501.48480319   2.78220995115e-16  5.53514004184e-34
4503.85650224   3.04331151341e-16  5.67782269116e-34
