@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.930
@SPECTRUM spectrum_06D2cd_1157.dat
@SN-NAME 06D2cd
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 4.150
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       5674.556            0.00000        0.06167
       5677.419            0.00000        0.04708
       5680.283            0.00000        0.04080
       5683.147            0.00000        0.10310
       5686.013            0.00000        0.04441
       5688.878            0.00000        0.08134
       5691.745            0.00000        0.03644
       5694.612            0.00000        0.06242
       5697.479            0.00000        0.09270
       5700.347            0.00000        0.04148
       5703.216            0.00000        0.03641
       5706.085            0.00000        0.06474
       5708.956            0.00000        0.03929
       5711.826            0.00000        0.03415
       5714.697            0.00000        0.05572
       5717.569            0.00000        0.03837
       5720.442            0.00000        0.05140
       5723.315            0.00000        0.03588
       5726.188            0.00000        0.03839
       5729.062            0.00000        0.04166
       5731.938            0.00000        0.04224
       5734.813            0.00000        0.03450
       5737.689            0.00000        0.06049
       5740.566            0.00000        0.11755
       5743.443            0.00000        0.06515
       5746.321            0.00000        0.03081
       5749.200            0.00000        0.08979
       5752.079            0.00000        0.03685
       5754.958            0.00000        0.03904
       5757.839            0.00000        0.04555
       5760.720            0.00000        0.04230
       5763.602            0.00000        0.05490
       5766.483            0.00000        0.03348
       5769.367            0.00000        0.03465
       5772.250            0.00000        0.03487
       5775.133            0.00000        0.07070
       5778.018            0.00000        0.03498
       5780.903            0.00000        0.04315
       5783.789            0.00000        0.04116
       5786.675            0.00000        0.04724
       5789.562            0.00000        0.12699
       5792.450            0.00000        0.03379
       5795.338            0.00000        0.10318
       5798.227            0.00000        0.07796
       5801.116            0.00000        0.30205
       5804.005            0.00000        0.28425
       5806.896            0.00000        0.17980
       5809.787            0.00000        0.16161
       5812.679            0.00000        0.08775
       5815.571            0.00000        0.17740
       5818.464            0.00000        0.08331
       5821.357            0.00000        0.09321
       5824.251            0.00000        0.16104
       5827.146            0.00000        0.08212
       5830.041            0.00000        0.07537
       5832.937            0.00000        0.10667
       5835.833            0.00000        0.11160
       5838.730            0.00000        0.10714
       5841.628            0.00000        0.16737
       5844.526            0.00000        0.08004
       5847.425            0.00000        0.09859
       5850.324            0.00000        0.35504
       5853.224            0.00000        0.17251
       5856.124            0.00000        0.23406
       5859.025            0.00000        0.24465
       5861.927            0.00000        0.61704
       5864.829            0.00000        0.17014
       5867.732            0.00000        0.22282
       5870.635            0.00000        0.16253
       5873.540            0.00000        0.33266
       5876.444            0.00000        0.44328
       5879.349            0.00000        0.34062
       5882.254            0.00000        0.39698
       5885.161            0.00000        0.40457
       5888.067            0.00000        0.18605
       5890.975            0.00000        0.20124
       5893.883            0.00000        2.32591
       5896.792            0.18010        3.47094
       5899.701            0.18900        2.28202
       5902.610            0.10700        1.03869
       5905.521            0.06660        0.82155
       5908.431            0.02520        0.17752
       5911.343           -0.04590        0.14488
       5914.255            0.03650        0.07562
       5917.167            0.04900        0.06964
       5920.081            0.00740        0.02328
       5922.995            0.02520        0.02497
       5925.909            0.00560        0.01605
       5928.823            0.00160        0.01347
       5931.739            0.02360        0.01276
       5934.655            0.02090        0.01115
       5937.571            0.01030        0.00972
       5940.488            0.00970        0.00915
       5943.406           -0.00990        0.00829
       5946.325            0.01720        0.00748
       5949.244           -0.00590        0.00666
       5952.163            0.01150        0.00611
       5955.083           -0.00000        0.00567
       5958.003            0.00360        0.00524
       5960.924            0.00490        0.00511
       5963.846            0.00590        0.00472
       5966.768            0.00870        0.00460
       5969.691            0.01150        0.00449
       5972.615            0.00170        0.00417
       5975.539            0.00030        0.00402
       5978.463            0.00040        0.00376
       5981.388            0.00560        0.00359
       5984.313            0.01010        0.00347
       5987.239            0.00920        0.00342
       5990.166           -0.00060        0.00331
       5993.094            0.00440        0.00321
       5996.021            0.00150        0.00315
       5998.950            0.00710        0.00308
       6001.879            0.00590        0.00301
       6004.809            0.00340        0.00290
       6007.738            0.00250        0.00278
       6010.668            0.00890        0.00278
       6013.600            0.00380        0.00266
       6016.532            0.00430        0.00270
       6019.464            0.00750        0.00260
       6022.397            0.00210        0.00256
       6025.330           -0.00180        0.00255
       6028.264            0.00200        0.00250
       6031.199            0.00350        0.00249
       6034.133            0.00460        0.00242
       6037.069            0.00030        0.00242
       6040.005            0.00320        0.00235
       6042.941            0.00230        0.00229
       6045.879            0.00170        0.00227
       6048.817            0.00170        0.00222
       6051.755            0.00160        0.00219
       6054.694            0.00160        0.00219
       6057.634            0.00270        0.00213
       6060.573            0.00120        0.00212
       6063.514            0.00730        0.00218
       6066.455            0.00370        0.00212
       6069.396           -0.00250        0.00212
       6072.338            0.00380        0.00209
       6075.281            0.00160        0.00206
       6078.224            0.00510        0.00206
       6081.168            0.00280        0.00202
       6084.113            0.00530        0.00195
       6087.057            0.00340        0.00195
       6090.002            0.00490        0.00196
       6092.948            0.00240        0.00191
       6095.895            0.00270        0.00194
       6098.842            0.00640        0.00196
       6101.790            0.00390        0.00196
       6104.737            0.00460        0.00196
       6107.687            0.00700        0.00200
       6110.635            0.00370        0.00201
       6113.584            0.00350        0.00194
       6116.535            0.00440        0.00190
       6119.486            0.00440        0.00187
       6122.437            0.00390        0.00186
       6125.389            0.00430        0.00183
       6128.341            0.00550        0.00181
       6131.294            0.00320        0.00178
       6134.248            0.00600        0.00187
       6137.201            0.00220        0.00189
       6140.156            0.00440        0.00192
       6143.111            0.00280        0.00186
       6146.066            0.00250        0.00181
       6149.022            0.00440        0.00177
       6151.979            0.00240        0.00176
       6154.937            0.00380        0.00176
       6157.894            0.00350        0.00175
       6160.853            0.00020        0.00171
       6163.811            0.00410        0.00176
       6166.770            0.00130        0.00179
       6169.730            0.00140        0.00179
       6172.690            0.00330        0.00178
       6175.651            0.00150        0.00178
       6178.612            0.00330        0.00173
       6181.575            0.00420        0.00187
       6184.537            0.00320        0.00186
       6187.500            0.00260        0.00180
       6190.463            0.00370        0.00177
       6193.427            0.00280        0.00174
       6196.391           -0.00110        0.00173
       6199.356            0.00660        0.00202
       6202.322            0.00230        0.00215
       6205.288            0.00380        0.00223
       6208.255            0.00040        0.00210
       6211.222            0.00380        0.00191
       6214.189            0.00450        0.00179
       6217.157            0.00440        0.00170
       6220.126            0.00440        0.00180
       6223.095            0.00070        0.00203
       6226.065            0.00240        0.00204
       6229.035            0.00240        0.00212
       6232.006            0.00210        0.00190
       6234.977           -0.00200        0.00179
       6237.949            0.00300        0.00177
       6240.921            0.00070        0.00170
       6243.894            0.00440        0.00167
       6246.867            0.00290        0.00167
       6249.841            0.00090        0.00177
       6252.815            0.00050        0.00190
       6255.790            0.00040        0.00192
       6258.766            0.00070        0.00192
       6261.741           -0.00010        0.00204
       6264.718            0.00030        0.00270
       6267.694            0.00710        0.00282
       6270.671            0.00030        0.00295
       6273.650            0.00620        0.00255
       6276.628            0.00530        0.00202
       6279.607            0.00220        0.00188
       6282.586            0.00160        0.00165
       6285.566            0.00280        0.00169
       6288.547            0.00150        0.00169
       6291.528           -0.00030        0.00178
       6294.509            0.00340        0.00194
       6297.491            0.00440        0.00189
       6300.474           -0.00140        0.00187
       6303.456           -0.00150        0.00173
       6306.439           -0.00070        0.00158
       6309.424            0.00170        0.00158
       6312.408           -0.00140        0.00164
       6315.394            0.00130        0.00163
       6318.379            0.00190        0.00170
       6321.365            0.00230        0.00176
       6324.351            0.00110        0.00177
       6327.338            0.00110        0.00200
       6330.325            0.00180        0.00203
       6333.313            0.00480        0.00196
       6336.302           -0.00040        0.00186
       6339.291            0.00210        0.00154
       6342.281            0.00270        0.00151
       6345.271            0.00030        0.00153
       6348.261            0.00210        0.00159
       6351.251            0.00480        0.00164
       6354.243            0.00230        0.00159
       6357.235            0.00090        0.00158
       6360.228            0.00050        0.00153
       6363.220            0.00120        0.00148
       6366.214           -0.00180        0.00145
       6369.208            0.00210        0.00144
       6372.202            0.00200        0.00144
       6375.197            0.00020        0.00143
       6378.192           -0.00010        0.00148
       6381.188            0.00280        0.00146
       6384.185            0.00410        0.00148
       6387.181            0.00450        0.00149
       6390.179            0.00160        0.00148
       6393.177            0.00390        0.00147
       6396.175            0.00410        0.00142
       6399.174            0.00420        0.00140
       6402.173            0.00320        0.00141
       6405.173            0.00330        0.00139
       6408.173            0.00510        0.00143
       6411.174            0.00420        0.00138
       6414.175            0.00010        0.00140
       6417.177            0.00050        0.00144
       6420.179            0.00200        0.00144
       6423.182            0.00400        0.00144
       6426.185            0.00340        0.00148
       6429.188            0.00520        0.00162
       6432.193            0.00400        0.00167
       6435.198            0.00260        0.00177
       6438.203            0.00070        0.00174
       6441.208            0.00440        0.00163
       6444.214            0.00370        0.00156
       6447.221            0.00470        0.00143
       6450.228            0.00440        0.00142
       6453.235            0.00270        0.00138
       6456.243            0.00340        0.00134
       6459.252            0.00090        0.00137
       6462.261            0.00280        0.00162
       6465.270            0.00070        0.00175
       6468.280            0.00330        0.00180
       6471.291           -0.00010        0.00177
       6474.302            0.00420        0.00152
       6477.312            0.00270        0.00147
       6480.324            0.00160        0.00140
       6483.336            0.00250        0.00138
       6486.349            0.00250        0.00144
       6489.363            0.00320        0.00143
       6492.376            0.00100        0.00145
       6495.391            0.00080        0.00151
       6498.405            0.00260        0.00164
       6501.420            0.00240        0.00163
       6504.436            0.00440        0.00163
