BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 4368  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '                  '  /                                              
FILENAME= 'SN2011IV_20DEC2011_ISIS'  /
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    T / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
DATE    = '2024-04-23T18:22:44' / Date FITS file was generated                  
IRAF-TLM= '2024-04-23T18:22:44' / Time of last modification                     
APNUM1  = '1 1     '                                                            
WCSDIM  =                    1                                                  
CTYPE1  = 'LINEAR  '                                                            
CRVAL1  =             3293.073                                                  
CRPIX1  =                   1.                                                  
CDELT1  =      1.3155578200137                                                  
CD1_1   =      1.3155578200137                                                  
LTM1_1  =                   1.                                                  
WAT0_001= 'system=equispec'                                                     
WAT1_001= 'wtype=linear label=Wavelength units=angstroms units_display=Angstrom'
DC-FLAG =                    0                                                  
WAT1_002= 's       '                                                            
END                                                                             
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
3293.073  8.975230E-15
3294.38855782002  7.370088E-15
3295.70411564003  6.316964E-15
3297.01967346004  8.039583E-15
3298.33523128006  7.893253E-15
3299.65078910007  7.580999E-15
3300.96634692008  6.919649E-15
3302.2819047401  7.640228E-15
3303.59746256011  7.560666E-15
3304.91302038012  8.041126E-15
3306.22857820014  8.132049E-15
3307.54413602015  7.776717E-15
3308.85969384016  7.423894E-15
3310.17525166018  7.071006E-15
3311.49080948019  6.718183E-15
3312.80636730021  6.365295E-15
3314.12192512022  8.059568E-15
3315.43748294023  6.624713E-15
3316.75304076025  6.437498E-15
3318.06859858026  6.991470E-15
3319.38415640028  7.044181E-15
3320.69971422029  7.589795E-15
3322.0152720403  6.762639E-15
3323.33082986032  7.832430E-15
3324.64638768033  7.844758E-15
3325.96194550034  6.076382E-15
3327.27750332036  7.840177E-15
3328.59306114037  6.889146E-15
3329.90861896038  7.264472E-15
3331.2241767804  8.255888E-15
3332.53973460041  6.860174E-15
3333.85529242043  6.942922E-15
3335.17085024044  6.437443E-15
3336.48640806045  6.769573E-15
3337.80196588047  5.684237E-15
3339.11752370048  6.904401E-15
3340.43308152049  6.945055E-15
3341.74863934051  6.902521E-15
3343.06419716052  7.280851E-15
3344.37975498054  8.027681E-15
3345.69531280055  6.858427E-15
3347.01087062056  7.060206E-15
3348.32642844058  6.719398E-15
3349.64198626059  7.684783E-15
3350.9575440806  7.555489E-15
3352.27310190062  6.747108E-15
3353.58865972063  6.503940E-15
3354.90421754065  8.965038E-15
3356.21977536066  8.235724E-15
3357.53533318067  6.617127E-15
3358.85089100069  7.437510E-15
3360.1664488207  8.473520E-15
3361.48200664071  6.862049E-15
3362.79756446073  5.291465E-15
3364.11312228074  6.520074E-15
3365.42868010075  6.540339E-15
3366.74423792077  7.753105E-15
3368.05979574078  8.015608E-15
3369.3753535608  4.809151E-15
3370.69091138081  5.765749E-15
3372.00646920082  8.673008E-15
3373.32202702084  7.040886E-15
3374.63758484085  6.092309E-15
3375.95314266086  5.158505E-15
3377.26870048088  5.217020E-15
3378.58425830089  6.069465E-15
3379.8998161209  6.615120E-15
3381.21537394092  6.325889E-15
3382.53093176093  6.315823E-15
3383.84648958095  6.992611E-15
3385.16204740096  5.599814E-15
3386.47760522097  5.302418E-15
3387.79316304099  5.954460E-15
3389.108720861  7.885714E-15
3390.42427868101  6.165275E-15
3391.73983650103  5.946165E-15
3393.05539432104  5.954241E-15
3394.37095214106  6.282344E-15
3395.68650996107  5.674167E-15
3397.00206778108  6.274015E-15
3398.3176256011  6.774510E-15
3399.63318342111  8.312869E-15
3400.94874124112  6.055478E-15
3402.26429906114  7.243265E-15
3403.57985688115  6.721835E-15
3404.89541470117  7.045942E-15
3406.21097252118  7.377047E-15
3407.52653034119  7.390918E-15
3408.84208816121  7.035767E-15
3410.15764598122  6.423713E-15
3411.47320380123  6.409177E-15
3412.78876162125  7.037666E-15
3414.10431944126  8.425341E-15
3415.41987726128  7.634313E-15
