@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.580
@SPECTRUM spectrum_03D4gf_329.dat
@SN-NAME 03D4gf
       4840.140            0.00060        0.00379
       4842.689            0.00140        0.00377
       4845.239            0.00660        0.00375
       4847.789           -0.00090        0.00369
       4850.340            0.00460        0.00372
       4852.890            0.00570        0.00363
       4855.441           -0.00060        0.00361
       4857.993            0.00450        0.00361
       4860.544           -0.00120        0.00356
       4863.096           -0.00070        0.00356
       4865.648           -0.00030        0.00354
       4868.201            0.00490        0.00360
       4870.754           -0.00010        0.00354
       4873.307            0.00310        0.00360
       4875.861            0.00280        0.00361
       4878.415            0.00650        0.00361
       4880.969            0.00010        0.00364
       4883.523           -0.00030        0.00365
       4886.078            0.00300        0.00363
       4888.633            0.00200        0.00363
       4891.188           -0.00150        0.00363
       4893.744            0.00340        0.00363
       4896.300            0.00890        0.00364
       4898.856            0.00400        0.00365
       4901.413           -0.00510        0.00364
       4903.969           -0.00160        0.00360
       4906.526            0.00070        0.00362
       4909.084            0.00050        0.00360
       4911.642            0.00470        0.00360
       4914.200           -0.00030        0.00355
       4916.758           -0.00490        0.00354
       4919.316            0.00540        0.00353
       4921.875            0.00110        0.00350
       4924.435            0.00800        0.00350
       4926.994            0.00030        0.00354
       4929.554           -0.00320        0.00356
       4932.114            0.00290        0.00358
       4934.675            0.00060        0.00357
       4937.235           -0.00140        0.00359
       4939.796           -0.00300        0.00356
       4942.358            0.00350        0.00358
       4944.919            0.01260        0.00358
       4947.481            0.00380        0.00355
       4950.044           -0.00020        0.00359
       4952.606            0.00320        0.00356
       4955.169            0.00800        0.00357
       4957.732            0.00240        0.00356
       4960.295            0.00450        0.00355
       4962.859            0.00170        0.00358
       4965.423            0.00590        0.00367
       4967.987            0.00070        0.00366
       4970.552           -0.00040        0.00367
       4973.117            0.00100        0.00364
       4975.682            0.00360        0.00364
       4978.248           -0.00010        0.00358
       4980.813            0.00460        0.00352
       4983.379            0.00050        0.00349
       4985.946            0.00010        0.00349
       4988.512           -0.00450        0.00354
       4991.079           -0.00880        0.00349
       4993.646            0.00230        0.00357
       4996.214           -0.00350        0.00355
       4998.781           -0.00490        0.00352
       5001.350            0.00510        0.00348
       5003.918           -0.00130        0.00346
       5006.486            0.00530        0.00347
       5009.056           -0.00310        0.00346
       5011.625           -0.00220        0.00343
       5014.194           -0.00360        0.00345
       5016.764            0.00170        0.00343
       5019.334            0.00270        0.00343
       5021.904            0.00250        0.00344
       5024.475            0.00250        0.00343
       5027.046           -0.00060        0.00341
       5029.617           -0.00050        0.00342
       5032.188            0.00180        0.00343
       5034.760            0.01110        0.00342
       5037.333            0.00590        0.00339
       5039.905            0.00310        0.00338
       5042.477           -0.00350        0.00335
       5045.050            0.00110        0.00335
       5047.624           -0.00150        0.00338
       5050.197            0.00190        0.00340
       5052.771            0.00090        0.00339
       5055.345            0.00200        0.00337
       5057.919            0.00160        0.00339
       5060.494            0.00120        0.00339
       5063.068           -0.00380        0.00341
       5065.644            0.00400        0.00337
       5068.219           -0.00410        0.00336
       5070.794           -0.00120        0.00331
       5073.371           -0.00000        0.00334
       5075.947            0.00040        0.00333
       5078.523            0.00110        0.00332
       5081.100            0.00510        0.00331
       5083.677           -0.00130        0.00330
       5086.254            0.00270        0.00330
       5088.832            0.00800        0.00335
       5091.410            0.00340        0.00335
       5093.988            0.00270        0.00334
       5096.566            0.00540        0.00334
       5099.146            0.00480        0.00333
       5101.724            0.00350        0.00330
       5104.304           -0.00370        0.00330
       5106.883           -0.00520        0.00330
       5109.463            0.00550        0.00331
       5112.043           -0.00170        0.00327
       5114.624            0.00830        0.00336
       5117.204           -0.00550        0.00335
       5119.785           -0.00070        0.00330
       5122.366           -0.00000        0.00329
       5124.947            0.00160        0.00327
       5127.529           -0.00150        0.00328
       5130.111           -0.00010        0.00329
       5132.693            0.00150        0.00333
       5135.276            0.00390        0.00330
       5137.859           -0.00030        0.00333
       5140.442            0.00150        0.00333
       5143.025            0.00630        0.00333
       5145.609           -0.00070        0.00332
       5148.192            0.00770        0.00334
       5150.777            0.00260        0.00332
       5153.361           -0.00160        0.00332
       5155.946            0.00310        0.00332
       5158.531            0.00000        0.00332
       5161.116            0.00180        0.00328
       5163.701            0.00050        0.00326
       5166.287            0.00050        0.00320
       5168.873            0.00290        0.00314
       5171.459           -0.00320        0.00314
       5174.046            0.00370        0.00314
       5176.632            0.00640        0.00318
       5179.220           -0.00380        0.00314
       5181.807            0.00840        0.00321
       5184.395            0.00600        0.00323
       5186.982           -0.00200        0.00324
       5189.570            0.00070        0.00325
       5192.159           -0.00070        0.00333
       5194.747            0.00180        0.00343
       5197.336           -0.00420        0.00342
       5199.925           -0.00280        0.00345
       5202.515           -0.00290        0.00344
       5205.104           -0.00330        0.00342
       5207.694            0.00150        0.00337
       5210.284           -0.00270        0.00326
       5212.875           -0.00150        0.00326
       5215.465           -0.00230        0.00324
       5218.056           -0.00250        0.00327
       5220.647           -0.00330        0.00333
       5223.239            0.00240        0.00328
       5225.831            0.00240        0.00330
       5228.422            0.00270        0.00328
       5231.015            0.00810        0.00326
       5233.607           -0.00390        0.00328
       5236.200            0.00180        0.00333
       5238.793           -0.00500        0.00332
       5241.386            0.00520        0.00331
       5243.979           -0.00150        0.00333
       5246.573            0.00510        0.00328
       5249.167            0.00500        0.00324
       5251.762           -0.00220        0.00331
       5254.356            0.00230        0.00333
       5256.951            0.00370        0.00332
       5259.546           -0.00520        0.00328
       5262.141            0.00170        0.00323
       5264.737           -0.00210        0.00314
       5267.333            0.00080        0.00309
       5269.928            0.00400        0.00312
       5272.525           -0.00050        0.00319
       5275.121            0.00360        0.00322
       5277.718           -0.00420        0.00325
       5280.315            0.00570        0.00324
       5282.912            0.00300        0.00323
       5285.510           -0.00210        0.00321
       5288.107           -0.00710        0.00321
       5290.706            0.00250        0.00325
       5293.304           -0.00270        0.00326
       5295.902            0.00330        0.00327
       5298.501           -0.00290        0.00327
       5301.100            0.00220        0.00325
       5303.699           -0.00350        0.00326
       5306.298           -0.00420        0.00325
       5308.898            0.00040        0.00325
       5311.498            0.00230        0.00325
       5314.099            0.00170        0.00327
       5316.699            0.00110        0.00326
       5319.300            0.00050        0.00328
       5321.900            0.00250        0.00324
       5324.501           -0.00060        0.00326
       5327.103            0.00370        0.00333
       5329.705            0.00100        0.00337
       5332.307            0.00500        0.00333
       5334.909            0.00450        0.00334
       5337.511           -0.00010        0.00326
       5340.114           -0.00160        0.00321
       5342.717            0.00260        0.00318
       5345.320            0.00100        0.00319
       5347.923            0.00100        0.00320
       5350.527           -0.00150        0.00321
       5353.131           -0.00400        0.00324
       5355.735            0.00020        0.00323
       5358.339            0.00420        0.00320
       5360.943            0.00030        0.00319
       5363.548            0.00410        0.00317
       5366.153            0.00630        0.00316
       5368.759            0.00230        0.00313
       5371.364            0.00350        0.00313
       5373.970            0.00310        0.00316
       5376.576            0.00090        0.00317
       5379.182           -0.00240        0.00317
       5381.789            0.01110        0.00317
       5384.395            0.00120        0.00314
       5387.002           -0.00320        0.00315
       5389.609            0.00590        0.00315
       5392.217            0.00180        0.00312
       5394.824            0.00150        0.00309
       5397.432            0.00190        0.00309
       5400.040            0.00190        0.00308
       5402.648           -0.00040        0.00304
       5405.257           -0.00110        0.00308
       5407.866            0.00510        0.00320
       5410.475            0.00290        0.00309
       5413.084           -0.00220        0.00305
       5415.693            0.00140        0.00310
       5418.303            0.00690        0.00312
       5420.913            0.00130        0.00311
       5423.523           -0.00140        0.00311
       5426.134            0.00420        0.00310
       5428.744           -0.00170        0.00311
       5431.355            0.00480        0.00311
       5433.966            0.00240        0.00315
       5436.578            0.00140        0.00315
       5439.189            0.00030        0.00317
       5441.801            0.00120        0.00316
       5444.413           -0.00120        0.00312
       5447.025            0.00020        0.00312
       5449.638           -0.00110        0.00311
       5452.250           -0.00330        0.00310
       5454.863            0.00010        0.00314
       5457.476           -0.00000        0.00312
       5460.089            0.00410        0.00312
       5462.703            0.00330        0.00312
       5465.317            0.00370        0.00311
       5467.931            0.00240        0.00312
       5470.545           -0.00010        0.00312
       5473.160            0.00430        0.00309
       5475.774           -0.00040        0.00309
       5478.389            0.00170        0.00310
       5481.004           -0.00110        0.00309
       5483.620           -0.00160        0.00309
       5486.235            0.00130        0.00309
       5488.851            0.00550        0.00309
       5491.467            0.00360        0.00311
       5494.083            0.00030        0.00310
       5496.700            0.00230        0.00310
       5499.316            0.00280        0.00314
       5501.934            0.00240        0.00312
       5504.551            0.00140        0.00311
       5507.168            0.00360        0.00313
       5509.786           -0.00410        0.00313
       5512.403            0.00060        0.00313
       5515.021            0.00260        0.00311
       5517.640            0.00070        0.00312
       5520.258            0.00270        0.00310
       5522.877            0.00410        0.00312
       5525.496           -0.00130        0.00326
       5528.115            0.00510        0.00313
       5530.734            0.00230        0.00309
       5533.354            0.00250        0.00310
       5535.973            0.00550        0.00314
       5538.593            0.00330        0.00318
       5541.213            0.00490        0.00326
       5543.834            0.00530        0.00326
       5546.455           -0.00160        0.00326
       5549.075            0.00210        0.00325
       5551.696            0.00180        0.00320
       5554.317            0.00420        0.00315
       5556.939           -0.00000        0.00315
       5559.561            0.00160        0.00321
       5562.183           -0.00090        0.00325
       5564.805           -0.00350        0.00325
       5567.427            0.00160        0.00325
       5570.049            0.00320        0.00437
       5572.672           -0.00540        0.00785
       5575.295            0.01030        0.00851
       5577.918            0.00080        0.00853
       5580.542            0.00030        0.00853
       5583.166            0.00190        0.00811
       5585.789           -0.00800        0.00479
       5588.413            0.00710        0.00321
       5591.037            0.00350        0.00313
       5593.662            0.00240        0.00319
       5596.287            0.00550        0.00315
       5598.911            0.00180        0.00316
       5601.536            0.00180        0.00322
       5604.162            0.00290        0.00321
       5606.787            0.00310        0.00322
       5609.413            0.00080        0.00322
       5612.039            0.00170        0.00319
       5614.665            0.00390        0.00312
       5617.291            0.00310        0.00312
       5619.917            0.00290        0.00318
       5622.544            0.00600        0.00320
       5625.171            0.00380        0.00318
       5627.798           -0.00040        0.00319
       5630.425            0.00510        0.00317
       5633.053            0.00750        0.00311
       5635.681            0.00300        0.00309
       5638.309            0.00310        0.00311
       5640.937           -0.00190        0.00314
       5643.565           -0.00080        0.00316
       5646.193            0.00110        0.00315
       5648.822            0.00400        0.00314
       5651.451            0.00230        0.00311
       5654.081           -0.00240        0.00305
       5656.709            0.00480        0.00307
       5659.339            0.00170        0.00306
       5661.969           -0.00170        0.00307
       5664.599            0.00190        0.00309
       5667.229           -0.00120        0.00310
       5669.859           -0.00590        0.00313
       5672.490            0.00290        0.00314
       5675.121            0.00700        0.00313
       5677.751            0.00570        0.00311
       5680.383            0.00260        0.00309
       5683.014            0.00010        0.00311
       5685.646            0.00180        0.00309
       5688.277            0.00180        0.00312
       5690.909            0.00180        0.00313
       5693.542            0.00500        0.00310
       5696.174           -0.00200        0.00315
       5698.806            0.00030        0.00314
       5701.439            0.00190        0.00314
       5704.072            0.00190        0.00311
       5706.705           -0.00360        0.00312
       5709.338            0.00690        0.00310
       5711.972            0.00280        0.00310
       5714.605            0.00740        0.00310
       5717.239            0.00290        0.00310
       5719.874            0.00850        0.00310
       5722.508            0.00280        0.00312
       5725.142            0.00130        0.00314
       5727.777           -0.00060        0.00312
       5730.412           -0.00010        0.00312
       5733.047           -0.00220        0.00311
       5735.682            0.00660        0.00309
       5738.317            0.00050        0.00311
       5740.953            0.00150        0.00311
       5743.589            0.00270        0.00308
       5746.225           -0.00000        0.00308
       5748.861            0.00040        0.00308
       5751.498            0.00070        0.00309
       5754.134            0.00640        0.00306
       5756.771           -0.00150        0.00307
       5759.408           -0.00050        0.00309
       5762.045            0.00560        0.00308
       5764.682           -0.00580        0.00309
       5767.320            0.01010        0.00308
       5769.958            0.00240        0.00311
       5772.595            0.00470        0.00310
       5775.233            0.00270        0.00309
       5777.872            0.00310        0.00304
       5780.510            0.00100        0.00305
       5783.149            0.00440        0.00305
       5785.788           -0.00050        0.00305
       5788.427            0.00150        0.00304
       5791.066            0.00700        0.00305
       5793.706           -0.00490        0.00308
       5796.345            0.00410        0.00310
       5798.985           -0.00600        0.00306
       5801.625            0.00240        0.00309
       5804.265            0.00360        0.00309
       5806.905           -0.00290        0.00309
       5809.545            0.00180        0.00309
       5812.186            0.00830        0.00308
       5814.827            0.00200        0.00310
       5817.468           -0.00330        0.00310
       5820.109            0.00550        0.00311
       5822.751            0.00480        0.00310
       5825.393            0.00090        0.00312
       5828.034           -0.00040        0.00311
       5830.676            0.00570        0.00313
       5833.318            0.00220        0.00312
       5835.960            0.00120        0.00313
       5838.603            0.00080        0.00315
       5841.246            0.00310        0.00317
       5843.889            0.00090        0.00311
       5846.532            0.00330        0.00312
       5849.175            0.00310        0.00331
       5851.818            0.00800        0.00332
       5854.462            0.00310        0.00309
       5857.105           -0.00460        0.00310
       5859.750            0.00530        0.00323
       5862.394           -0.00680        0.00345
       5865.038            0.00560        0.00358
       5867.683           -0.00110        0.00366
       5870.327           -0.00080        0.00369
       5872.972            0.00010        0.00360
       5875.617           -0.00050        0.00337
       5878.262            0.00550        0.00332
       5880.907            0.00200        0.00336
       5883.553            0.01100        0.00401
       5886.199            0.00390        0.00474
       5888.845            0.00340        0.00494
       5891.491            0.00840        0.00539
       5894.137            0.00800        0.00543
       5896.783           -0.00160        0.00492
       5899.430            0.00250        0.00420
       5902.077            0.00380        0.00404
       5904.724            0.00340        0.00342
       5907.371            0.00450        0.00329
       5910.018            0.00330        0.00350
       5912.665            0.00790        0.00355
       5915.313           -0.00060        0.00349
       5917.960            0.00280        0.00352
       5920.608            0.00250        0.00359
       5923.257            0.00460        0.00340
       5925.905            0.00620        0.00338
       5928.553           -0.00070        0.00362
       5931.202           -0.00040        0.00359
       5933.851            0.00150        0.00352
       5936.500            0.00030        0.00351
       5939.149           -0.00180        0.00347
       5941.798            0.00130        0.00329
       5944.448            0.00340        0.00327
       5947.098            0.00380        0.00338
       5949.747            0.00410        0.00355
       5952.397            0.00150        0.00353
       5955.047            0.00320        0.00347
       5957.698            0.00630        0.00344
       5960.348            0.00090        0.00336
       5962.999           -0.00020        0.00320
       5965.650            0.00750        0.00322
       5968.301            0.00000        0.00322
       5970.952           -0.00120        0.00332
       5973.603            0.00480        0.00338
       5976.255           -0.00510        0.00338
       5978.906           -0.00100        0.00332
       5981.558            0.00460        0.00330
       5984.210            0.00130        0.00322
       5986.862            0.00210        0.00313
       5989.515            0.00150        0.00308
       5992.167            0.00450        0.00312
       5994.820           -0.00080        0.00313
       5997.473            0.00410        0.00318
       6000.125            0.00280        0.00321
       6002.779           -0.00160        0.00322
       6005.432           -0.00750        0.00318
       6008.085            0.00170        0.00316
       6010.739           -0.00230        0.00311
       6013.393            0.00540        0.00305
       6016.047            0.00090        0.00304
       6018.701            0.00060        0.00305
       6021.355           -0.00170        0.00302
       6024.010           -0.00210        0.00305
       6026.664            0.00130        0.00304
       6029.319            0.00290        0.00310
       6031.974            0.00670        0.00311
       6034.629            0.00190        0.00312
       6037.284            0.00500        0.00310
       6039.939           -0.00020        0.00306
       6042.595            0.00030        0.00303
       6045.250           -0.00120        0.00301
       6047.907           -0.00070        0.00300
       6050.562            0.00070        0.00301
       6053.219            0.00430        0.00301
       6055.875            0.00070        0.00301
       6058.532            0.00170        0.00302
       6061.188            0.00470        0.00300
       6063.845            0.00380        0.00302
       6066.502            0.00450        0.00304
       6069.159            0.00260        0.00303
       6071.816            0.00080        0.00300
       6074.474            0.00540        0.00298
       6077.131            0.00440        0.00297
       6079.789            0.00930        0.00297
       6082.447            0.00290        0.00296
       6085.105           -0.00070        0.00296
       6087.763            0.00450        0.00292
       6090.421            0.00030        0.00296
       6093.080            0.00390        0.00294
       6095.739           -0.00010        0.00299
       6098.397            0.00040        0.00297
       6101.057           -0.00230        0.00298
       6103.716            0.00550        0.00297
       6106.375            0.00480        0.00298
       6109.034            0.00920        0.00297
       6111.694            0.00160        0.00294
       6114.354            0.00470        0.00294
       6117.014            0.00840        0.00294
       6119.673           -0.00070        0.00291
       6122.333           -0.00150        0.00290
       6124.994            0.00350        0.00293
       6127.654            0.00170        0.00291
       6130.315            0.00370        0.00294
       6132.976           -0.00240        0.00299
       6135.637            0.00180        0.00307
       6138.298            0.00010        0.00313
       6140.959            0.00460        0.00315
       6143.621            0.00140        0.00313
       6146.282            0.01180        0.00313
       6148.943           -0.00100        0.00310
       6151.605            0.00440        0.00320
       6154.268            0.00680        0.00330
       6156.930            0.00700        0.00325
       6159.592            0.00650        0.00323
       6162.254            0.00010        0.00318
       6164.917           -0.00130        0.00314
       6167.580            0.00360        0.00312
       6170.242            0.00670        0.00312
       6172.905            0.00420        0.00316
       6175.568            0.00170        0.00315
       6178.231            0.00250        0.00309
       6180.895            0.00610        0.00300
       6183.559            0.00620        0.00299
       6186.222            0.00710        0.00296
       6188.886            0.00180        0.00298
       6191.550            0.00720        0.00299
       6194.214            0.00050        0.00296
       6196.878            0.00410        0.00303
       6199.543            0.00410        0.00309
       6202.208            0.00020        0.00307
       6204.872            0.01020        0.00311
       6207.537            0.00900        0.00314
       6210.202            0.00440        0.00306
       6212.867            0.00560        0.00299
       6215.533            0.00650        0.00306
       6218.198            0.00790        0.00314
       6220.863            0.00670        0.00311
       6223.529            0.00630        0.00307
       6226.195            0.00530        0.00310
       6228.861            0.00750        0.00326
       6231.527            0.01400        0.00362
       6234.193            0.00230        0.00374
       6236.860            0.00950        0.00388
       6239.526            0.01150        0.00394
       6242.193            0.00630        0.00379
       6244.860            0.00680        0.00336
       6247.527            0.00890        0.00323
       6250.194           -0.00040        0.00311
       6252.861            0.00180        0.00344
       6255.528            0.00340        0.00357
       6258.196            0.00720        0.00364
       6260.864            0.01010        0.00380
       6263.531            0.00830        0.00381
       6266.199            0.00570        0.00343
       6268.867            0.00620        0.00331
       6271.536            0.00430        0.00330
       6274.204            0.00710        0.00323
       6276.873            0.00120        0.00319
       6279.541            0.00280        0.00320
       6282.209            0.00840        0.00354
       6284.878            0.00420        0.00357
       6287.547           -0.00630        0.00349
       6290.217           -0.00300        0.00355
       6292.886            0.00920        0.00387
       6295.555            0.00850        0.00475
       6298.225            0.00260        0.00482
       6300.895            0.01550        0.00505
       6303.564            0.00320        0.00521
       6306.234            0.00320        0.00499
       6308.904           -0.00480        0.00387
       6311.575            0.00020        0.00356
       6314.245           -0.00240        0.00332
       6316.916           -0.00110        0.00312
