# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022ktl
# RA = 20:17:59.167
# DEC = -6:17:59.79
# DATE-OBS = 2022-06-05T02:36:10.947
# MJD-OBS = 59735.10846
# EXPTIME-OBS = 2100.0s
# AIRMASS-OBS = 1.424395
# SEEING-OBS = 1.185993
# wl fl
# [A] [Normalised]
5280.400000 0.930289
5289.600000 0.917057
5298.800000 0.912927
5308.000000 0.960636
5317.200000 0.873089
5326.400000 0.931435
5335.600000 0.961513
5344.800000 0.901021
5354.000000 0.929624
5363.200000 0.966709
5372.400000 0.918336
5381.600000 0.929953
5390.800000 0.894726
5400.000000 0.969945
5409.200000 1.00159
5418.400000 0.977343
5427.600000 0.851553
5436.800000 0.938528
5446.000000 0.914819
5455.200000 0.937329
5464.400000 1.02197
5473.600000 0.98608
5482.800000 1.03882
5492.000000 1.04815
5501.200000 0.996463
5510.400000 1.03777
5519.600000 1.08725
5528.800000 1.07258
5538.000000 1.05311
5547.200000 1.00791
5556.400000 1.0482
5565.600000 0.996054
5574.800000 1.00673
5584.000000 0.9456
5593.200000 0.939405
5602.400000 0.964885
5611.600000 1.04664
5620.800000 1.04365
5630.000000 1.00871
5639.200000 1.04159
5648.400000 1.00906
5657.600000 1.03875
5666.800000 1.00986
5676.000000 1.02892
5685.200000 0.992623
5694.400000 0.915122
5703.600000 0.916298
5712.800000 1.03208
5722.000000 1.00606
5731.200000 1.00088
5740.400000 1.02785
5749.600000 1.05102
5758.800000 1.02993
5768.000000 1.03649
5777.200000 0.996416
5786.400000 1.02811
5795.600000 1.08633
5804.800000 1.08366
5814.000000 1.05604
5823.200000 1.09388
5832.400000 1.00441
5841.600000 0.992503
5850.800000 1.01028
5860.000000 1.00764
5869.200000 1.06643
5878.400000 0.999054
5887.600000 1.02429
5896.800000 0.995181
5906.000000 0.989325
5915.200000 0.995454
5924.400000 1.00099
5933.600000 1.04544
5942.800000 0.998843
5952.000000 1.08218
5961.200000 1.0884
5970.400000 1.0833
5979.600000 1.08779
5988.800000 1.10894
5998.000000 1.1264
6007.200000 1.17812
6016.400000 1.17538
6025.600000 1.17339
6034.800000 1.10286
6044.000000 1.11372
6053.200000 1.08568
6062.400000 1.1472
6071.600000 1.12824
6080.800000 1.1391
6090.000000 1.21029
6099.200000 1.16549
6108.400000 1.13781
6117.600000 1.19121
6126.800000 1.15805
6136.000000 1.14534
6145.200000 1.1442
6154.400000 1.18461
6163.600000 1.10804
6172.800000 1.12016
6182.000000 1.1041
6191.200000 1.15867
6200.400000 1.19808
6209.600000 1.13219
6218.800000 1.14321
6228.000000 1.18214
6237.200000 1.15274
6246.400000 1.14207
6255.600000 1.09265
6264.800000 1.125
6274.000000 1.16575
6283.200000 1.09679
6292.400000 1.23165
6301.600000 1.1219
6310.800000 1.09904
6320.000000 1.20712
6329.200000 1.16964
6338.400000 1.14919
6347.600000 1.19437
6356.800000 1.15152
6366.000000 1.04054
6375.200000 1.09486
6384.400000 1.09373
6393.600000 1.12502
6402.800000 1.21022
6412.000000 1.19867
6421.200000 1.1823
6430.400000 1.19251
6439.600000 1.18091
6448.800000 1.15601
6458.000000 1.2063
6467.200000 1.15357
6476.400000 1.13546
6485.600000 1.12551
6494.800000 1.13818
6504.000000 1.1386
6513.200000 1.13354
6522.400000 1.13452
6531.600000 1.15823
6540.800000 1.09698
6550.000000 1.12056
6559.200000 1.10501
6568.400000 1.06651
6577.600000 1.02706
6586.800000 1.00421
6596.000000 0.984787
6605.200000 1.02081
6614.400000 0.947449
6623.600000 0.920138
6632.800000 0.922042
6642.000000 1.01278
6651.200000 0.998241
6660.400000 0.932158
6669.600000 0.989062
6678.800000 0.961062
6688.000000 1.00724
6697.200000 1.03074
6706.400000 1.0118
6715.600000 1.08691
6724.800000 1.07496
6734.000000 0.989345
6743.200000 1.03746
6752.400000 1.02845
6761.600000 1.07176
6770.800000 0.99783
6780.000000 1.10699
6789.200000 1.10815
6798.400000 1.09654
6807.600000 1.1858
6816.800000 1.16967
6826.000000 1.08694
6835.200000 1.15078
6844.400000 1.14793
6853.600000 1.08138
6862.800000 1.00039
6872.000000 0.906566
6881.200000 0.912458
6890.400000 0.965952
6899.600000 0.988597
6908.800000 0.984451
6918.000000 1.02788
6927.200000 1.09138
6936.400000 0.960235
6945.600000 1.07228
6954.800000 1.11206
6964.000000 1.12671
6973.200000 1.11369
6982.400000 1.06917
6991.600000 1.15195
7000.800000 1.05549
7010.000000 1.12757
7019.200000 1.03987
7028.400000 1.06494
7037.600000 1.07965
7046.800000 1.10195
7056.000000 1.11382
7065.200000 1.0873
7074.400000 1.17456
7083.600000 1.14115
7092.800000 1.1164
7102.000000 1.07873
7111.200000 1.33515
7120.400000 1.24312
7129.600000 1.15144
7138.800000 1.07712
7148.000000 0.977887
7157.200000 1.01394
7166.400000 0.949528
7175.600000 1.04942
7184.800000 0.965654
7194.000000 1.00451
7203.200000 0.991574
7212.400000 1.10017
7221.600000 0.982413
7230.800000 0.990097
7240.000000 1.08779
7249.200000 1.11754
7258.400000 1.03399
7267.600000 1.07334
7276.800000 1.13449
7286.000000 0.95484
7295.200000 1.00982
7304.400000 1.02743
7313.600000 1.03242
7322.800000 1.03408
7332.000000 1.01015
7341.200000 1.02339
7350.400000 1.06058
7359.600000 1.0142
7368.800000 1.07175
7378.000000 0.992709
7387.200000 0.991001
7396.400000 0.97973
7405.600000 1.01498
7414.800000 0.98766
7424.000000 1.0533
7433.200000 1.03362
7442.400000 1.07524
7451.600000 1.13112
7460.800000 1.01744
7470.000000 1.02895
7479.200000 1.05889
7488.400000 0.933551
7497.600000 1.01884
7506.800000 1.03098
7516.000000 0.982201
7525.200000 1.08666
7534.400000 0.963107
7543.600000 1.0279
7552.800000 0.9866
7562.000000 0.981924
7571.200000 0.990361
7580.400000 0.930733
7589.600000 0.829204
7598.800000 0.492458
7608.000000 0.369734
7617.200000 0.47783
7626.400000 0.545863
7635.600000 0.552364
7644.800000 0.653445
7654.000000 0.891304
7663.200000 0.836369
7672.400000 0.840399
7681.600000 1.02569
7690.800000 0.760853
7700.000000 1.17236
7709.200000 1.0711
7718.400000 0.979495
7727.600000 0.868289
7736.800000 1.01443
7746.000000 1.01676
7755.200000 0.896977
7764.400000 0.858559
7773.600000 0.997285
7782.800000 1.07509
7792.000000 0.859896
7801.200000 0.945299
7810.400000 1.09865
7819.600000 1.14362
7828.800000 1.02224
7838.000000 0.952588
7847.200000 1.0496
7856.400000 0.909979
7865.600000 0.969673
7874.800000 1.02583
7884.000000 1.16918
7893.200000 1.06738
7902.400000 1.1438
7911.600000 1.1061
7920.800000 0.99528
7930.000000 1.27743
7939.200000 0.985999
7948.400000 0.325637
7957.600000 0.931668
7966.800000 1.16872
7976.000000 1.15824
7985.200000 1.39357
7994.400000 1.05434
