@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.899
@SPECTRUM spectrum_03D4di_245.dat
@SN-NAME 03D4di
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -8.640
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.110           -0.00070        0.00855
       4273.110           -0.01430        0.00743
       4288.110            0.00329        0.00613
       4303.110            0.00647        0.00506
       4318.110           -0.00072        0.00466
       4333.110           -0.00301        0.00419
       4348.110            0.00109        0.00389
       4363.110            0.00264        0.00370
       4378.110           -0.01095        0.00346
       4393.110           -0.00399        0.00359
       4408.110           -0.00311        0.00312
       4423.110            0.00303        0.00300
       4438.110            0.00085        0.00288
       4453.110            0.00200        0.00284
       4468.110           -0.00013        0.00281
       4483.110            0.00052        0.00273
       4498.110           -0.00010        0.00274
       4513.110            0.00409        0.00267
       4528.110            0.00197        0.00263
       4543.110           -0.00102        0.00263
       4558.110            0.00030        0.00252
       4573.110            0.00169        0.00250
       4588.110           -0.00327        0.00244
       4603.110           -0.00405        0.00243
       4618.110           -0.00040        0.00239
       4633.110            0.00366        0.00264
       4648.110            0.00170        0.00231
       4663.110            0.00315        0.00231
       4678.110            0.00132        0.00233
       4693.110            0.00355        0.00231
       4708.110           -0.00129        0.00222
       4723.110            0.00192        0.00225
       4738.110            0.00471        0.00220
       4753.110            0.00037        0.00239
       4768.110           -0.00459        0.00215
       4783.110            0.00189        0.00214
       4798.110            0.00403        0.00212
       4813.110           -0.00009        0.00212
       4828.110           -0.00025        0.00210
       4843.110            0.00270        0.00208
       4858.110           -0.00129        0.00220
       4873.110            0.00113        0.00199
       4888.110           -0.00204        0.00203
       4903.110           -0.00035        0.00204
       4918.110            0.00131        0.00197
       4933.110           -0.00312        0.00218
       4948.110            0.00084        0.00199
       4963.110            0.00269        0.00199
       4978.110            0.00041        0.00200
       4993.110           -0.00113        0.00199
       5008.110            0.00050        0.00214
       5023.110            0.00113        0.00192
       5038.110           -0.00003        0.00191
       5053.110           -0.00027        0.00192
       5068.110           -0.00146        0.00191
       5083.110           -0.00036        0.00210
       5098.110            0.00141        0.00187
       5113.110           -0.00216        0.00188
       5128.110           -0.00242        0.00187
       5143.110            0.00144        0.00186
       5158.110            0.00247        0.00204
       5173.110            0.00071        0.00180
       5188.110           -0.00127        0.00186
       5203.110            0.00112        0.00203
       5218.110           -0.00117        0.00201
       5233.110           -0.00014        0.00183
       5248.110            0.00185        0.00183
       5263.110           -0.00035        0.00178
       5278.110            0.00354        0.00195
       5293.110            0.00295        0.00182
       5308.110            0.00319        0.00181
       5323.110            0.00365        0.00195
       5338.110            0.00226        0.00181
       5353.110            0.00206        0.00178
       5368.110           -0.00144        0.00177
       5383.110           -0.00159        0.00194
       5398.110           -0.00005        0.00174
       5413.110            0.00216        0.00176
       5428.110            0.00088        0.00177
       5443.110            0.00047        0.00194
       5458.110            0.00494        0.00175
       5473.110            0.00180        0.00174
       5488.110            0.00134        0.00192
       5503.110            0.00568        0.00175
       5518.110            0.00348        0.00176
       5533.110            0.00179        0.00191
       5548.110            0.00339        0.00179
       5563.110            0.00438        0.00179
       5578.110            0.00102        0.00335
       5593.110            0.00519        0.00191
       5608.110            0.00263        0.00176
       5623.110            0.00139        0.00176
       5638.110           -0.00042        0.00190
       5653.110            0.00121        0.00171
       5668.110            0.00421        0.00175
       5683.110            0.00285        0.00191
       5698.110            0.00349        0.00173
       5713.110            0.00507        0.00173
       5728.110            0.00033        0.00190
       5743.110            0.00328        0.00173
       5758.110            0.00437        0.00175
       5773.110            0.00127        0.00191
       5788.110            0.00243        0.00172
       5803.110            0.00597        0.00174
       5818.110            0.00365        0.00195
       5833.110            0.00449        0.00174
       5848.110            0.00389        0.00191
       5863.110            0.00349        0.00180
       5878.110            0.00383        0.00184
       5893.110            0.00085        0.00270
       5908.110            0.00661        0.00186
       5923.110            0.00418        0.00184
       5938.110            0.00395        0.00198
       5953.110            0.00343        0.00181
       5968.110            0.00466        0.00177
       5983.110            0.00513        0.00192
       5998.110            0.00358        0.00174
       6013.110            0.00182        0.00185
       6028.110            0.00343        0.00170
       6043.110            0.00185        0.00166
       6058.110           -0.00246        0.00185
       6073.110            0.00325        0.00168
       6088.110            0.00319        0.00166
       6103.110            0.00213        0.00181
       6118.110            0.00244        0.00165
       6133.110           -0.00006        0.00180
       6148.110            0.00026        0.00168
       6163.110            0.00325        0.00169
       6178.110            0.00348        0.00183
       6193.110            0.00649        0.00168
       6208.110            0.00412        0.00167
       6223.110            0.00304        0.00186
       6238.110            0.00240        0.00180
       6253.110            0.00654        0.00191
       6268.110            0.00230        0.00176
       6283.110            0.00616        0.00178
       6298.110            0.00136        0.00435
       6313.110            0.00436        0.00190
       6328.110            0.00525        0.00194
       6343.110            0.00604        0.00167
       6358.110            0.00338        0.00229
       6373.110            0.00519        0.00210
       6388.110            0.00233        0.00167
       6403.110            0.00528        0.00175
       6418.110            0.00413        0.00178
       6433.110            0.00518        0.00173
       6448.110            0.00657        0.00162
       6463.110            0.00386        0.00171
       6478.110            0.00143        0.00179
       6493.110            0.00323        0.00165
       6508.110            0.00468        0.00185
       6523.110            0.00636        0.00165
       6538.110            0.00719        0.00171
       6553.110            0.00499        0.00192
       6568.110            0.00499        0.00162
       6583.110            0.00720        0.00181
       6598.110            0.00373        0.00163
       6613.110            0.00594        0.00173
       6628.110            0.00291        0.00160
       6643.110            0.00336        0.00158
       6658.110            0.00570        0.00177
       6673.110            0.00597        0.00159
       6688.110            0.00563        0.00172
       6703.110            0.00523        0.00158
       6718.110            0.00155        0.00173
       6733.110            0.00877        0.00163
       6748.110            0.00798        0.00155
       6763.110            0.00653        0.00168
       6778.110            0.00502        0.00156
       6793.110            0.00828        0.00170
       6808.110            0.00666        0.00155
       6823.110            0.00997        0.00183
       6838.110            0.00601        0.00181
       6853.110            0.00618        0.00163
       6868.110            0.00362        0.00232
       6883.110            0.00750        0.00177
       6898.110            0.00597        0.00197
       6913.110            0.00789        0.00174
       6928.110            0.00502        0.00193
       6943.110            0.00777        0.00176
       6958.110            0.00255        0.00184
       6973.110            0.00416        0.00168
       6988.110            0.00504        0.00160
       7003.110            0.00614        0.00180
       7018.110            0.00395        0.00161
       7033.110            0.00346        0.00170
       7048.110            0.00177        0.00163
       7063.110            0.00105        0.00175
       7078.110            0.00517        0.00160
       7093.110            0.00246        0.00175
       7108.110            0.00849        0.00159
       7123.110            0.00394        0.00159
       7138.110            0.00685        0.00174
       7153.110            0.00587        0.00161
       7168.110            0.00772        0.00188
       7183.110            0.00469        0.00175
       7198.110            0.00184        0.00185
       7213.110            0.00448        0.00165
       7228.110            0.00403        0.00184
       7243.110            0.00328        0.00243
       7258.110            0.00753        0.00209
       7273.110            0.00172        0.00213
       7288.110            0.00278        0.00208
       7303.110            0.00965        0.00214
       7318.110            0.00328        0.00214
       7333.110            0.00745        0.00227
       7348.110            0.00747        0.00203
       7363.110            0.00679        0.00227
       7378.110            0.01020        0.00191
       7393.110            0.00453        0.00207
       7408.110            0.00669        0.00191
       7423.110            0.00880        0.00193
       7438.110            0.00656        0.00187
       7453.110            0.00634        0.00191
       7468.110            0.00603        0.00191
       7483.110            0.00749        0.00203
       7498.110            0.00666        0.00195
       7513.110            0.00710        0.00184
       7528.110            0.01126        0.00249
       7543.110            0.00898        0.00182
       7558.110            0.00539        0.00208
       7573.110            0.00806        0.00212
       7588.110            0.00887        0.00244
       7603.110            0.01570        0.00486
       7618.110            0.00474        0.00328
       7633.110           -0.00351        0.00311
       7648.110            0.00668        0.00272
       7663.110            0.00763        0.00226
       7678.110            0.00446        0.00200
       7693.110            0.00995        0.00235
       7708.110            0.00950        0.00237
       7723.110            0.00758        0.00281
       7738.110            0.00760        0.00212
       7753.110            0.00387        0.00320
       7768.110            0.00911        0.00260
       7783.110            0.00677        0.00273
       7798.110            0.00672        0.00253
       7813.110            0.00261        0.00268
       7828.110            0.00301        0.00246
       7843.110            0.00831        0.00256
       7858.110            0.00781        0.00298
       7873.110            0.00364        0.00269
       7888.110            0.00659        0.00289
       7903.110            0.00532        0.00231
       7918.110            0.01444        0.00370
       7933.110            0.00337        0.00248
       7948.110            0.00621        0.00265
       7963.110            0.01049        0.00286
       7978.110            0.00247        0.00285
       7993.110            0.00780        0.00295
       8008.110            0.00627        0.00256
       8023.110            0.00113        0.00282
       8038.110            0.00539        0.00256
       8053.110            0.00676        0.00242
       8068.110            0.00362        0.00270
       8083.110            0.00086        0.00230
       8098.110            0.00025        0.00261
       8113.110            0.00524        0.00237
       8128.110            0.00151        0.00240
       8143.110            0.00288        0.00280
       8158.110            0.00604        0.00249
       8173.110            0.00362        0.00277
       8188.110            0.00917        0.00255
       8203.110            0.00679        0.00268
       8218.110            0.00669        0.00253
       8233.110            0.00882        0.00290
       8248.110            0.00351        0.00250
       8263.110            0.00247        0.00276
       8278.110            0.00617        0.00302
       8293.110            0.00338        0.00414
       8308.110            0.00301        0.00318
