@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.552
@SPECTRUM spectrum_06D2ck_1162.dat
@SN-NAME 06D2ck
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 7.720
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.520           -0.00409        0.02620
       4272.520           -0.00119        0.02397
       4287.520           -0.00629        0.02088
       4302.520            0.00724        0.01763
       4317.520           -0.04772        0.01781
       4332.520            0.00202        0.01656
       4347.520           -0.01179        0.01555
       4362.520            0.00843        0.01677
       4377.520           -0.01095        0.01419
       4392.520            0.01242        0.01345
       4407.520           -0.00753        0.01332
       4422.520           -0.02698        0.01335
       4437.520           -0.03052        0.01297
       4452.520           -0.01145        0.01255
       4467.520            0.00989        0.01227
       4482.520           -0.00548        0.01225
       4497.520           -0.01161        0.01215
       4512.520           -0.01143        0.01207
       4527.520           -0.01045        0.01154
       4542.520           -0.01221        0.01147
       4557.520           -0.02567        0.01137
       4572.520           -0.01365        0.01125
       4587.520           -0.00065        0.01098
       4602.520           -0.00161        0.01189
       4617.520           -0.01681        0.01085
       4632.520            0.02344        0.01067
       4647.520            0.00118        0.01037
       4662.520           -0.00444        0.01029
       4677.520           -0.01552        0.01012
       4692.520           -0.00401        0.01002
       4707.520            0.00809        0.00990
       4722.520           -0.03859        0.01096
       4737.520            0.00550        0.00983
       4752.520           -0.02375        0.00975
       4767.520           -0.00504        0.00959
       4782.520           -0.02623        0.00961
       4797.520           -0.00078        0.00950
       4812.520           -0.00621        0.00946
       4827.520            0.00169        0.01028
       4842.520            0.00533        0.00920
       4857.520           -0.00354        0.00863
       4872.520           -0.01340        0.00858
       4887.520            0.00464        0.00875
       4902.520            0.00283        0.00964
       4917.520           -0.00286        0.00854
       4932.520            0.00896        0.00851
       4947.520            0.02643        0.00855
       4962.520            0.00429        0.00845
       4977.520           -0.01026        0.00830
       4992.520            0.00617        0.00897
       5007.520           -0.00665        0.00800
       5022.520            0.00766        0.00791
       5037.520           -0.00026        0.00786
       5052.520            0.01361        0.00863
       5067.520           -0.00025        0.00785
       5082.520            0.00378        0.00770
       5097.520            0.00919        0.00770
       5112.520            0.00272        0.00766
       5127.520           -0.00310        0.00828
       5142.520           -0.00312        0.00747
       5157.520            0.00167        0.00738
       5172.520           -0.00605        0.00701
       5187.520           -0.00572        0.00788
       5202.520            0.00332        0.00748
       5217.520            0.02260        0.00728
       5232.520            0.00588        0.00724
       5247.520            0.00133        0.00798
       5262.520            0.01361        0.00702
       5277.520            0.00626        0.00700
       5292.520            0.01645        0.00783
       5307.520            0.00552        0.00714
       5322.520            0.02708        0.00702
       5337.520           -0.00304        0.00697
       5352.520           -0.01140        0.00768
       5367.520            0.01630        0.00689
       5382.520           -0.00615        0.00686
       5397.520            0.00604        0.00735
       5412.520            0.01910        0.00666
       5427.520           -0.00056        0.00668
       5442.520           -0.00686        0.00670
       5457.520            0.00098        0.00729
       5472.520            0.01326        0.00661
       5487.520           -0.00170        0.00659
       5502.520            0.01931        0.00720
       5517.520            0.00575        0.00655
       5532.520            0.00311        0.00653
       5547.520           -0.00236        0.00722
       5562.520            0.02038        0.00668
       5577.520           -0.00070        0.01123
       5592.520            0.01716        0.00728
       5607.520            0.00840        0.00643
       5622.520            0.00776        0.00636
       5637.520            0.00890        0.00632
       5652.520            0.00842        0.00684
       5667.520            0.00837        0.00625
       5682.520            0.01131        0.00624
       5697.520            0.01593        0.00680
       5712.520            0.01883        0.00616
       5727.520            0.01431        0.00681
       5742.520            0.00919        0.00617
       5757.520            0.02012        0.00610
       5772.520            0.00362        0.00669
       5787.520            0.01199        0.00605
       5802.520            0.00123        0.00611
       5817.520            0.01199        0.00670
       5832.520            0.00337        0.00613
       5847.520            0.01155        0.00609
       5862.520            0.00627        0.00681
       5877.520            0.00418        0.00641
       5892.520            0.01086        0.00711
       5907.520           -0.00317        0.00689
       5922.520           -0.01394        0.00625
       5937.520            0.01002        0.00617
       5952.520            0.01345        0.00674
       5967.520            0.01034        0.00604
       5982.520            0.01964        0.00652
       5997.520            0.00234        0.00585
       6012.520            0.01937        0.00573
       6027.520            0.01137        0.00625
       6042.520            0.02110        0.00569
       6057.520            0.01685        0.00564
       6072.520            0.01356        0.00613
       6087.520            0.01750        0.00554
       6102.520            0.01393        0.00604
       6117.520            0.00932        0.00548
       6132.520            0.01067        0.00549
       6147.520            0.01947        0.00608
       6162.520            0.02396        0.00547
       6177.520            0.01471        0.00602
       6192.520            0.01857        0.00543
       6207.520            0.01513        0.00549
       6222.520            0.00866        0.00602
       6237.520            0.01371        0.00638
       6252.520            0.00571        0.00617
       6267.520            0.02493        0.00567
       6282.520            0.01447        0.00564
       6297.520            0.01919        0.01085
       6312.520            0.02605        0.00641
       6327.520            0.02094        0.00609
       6342.520            0.01903        0.00534
       6357.520            0.02161        0.00645
       6372.520            0.01548        0.00662
       6387.520            0.02698        0.00523
       6402.520            0.02186        0.00553
       6417.520            0.01799        0.00516
       6432.520            0.01876        0.00502
       6447.520            0.01493        0.00549
       6462.520            0.02401        0.00530
       6477.520            0.01803        0.00566
       6492.520            0.02116        0.00514
       6507.520            0.01424        0.00577
       6522.520            0.02269        0.00511
       6537.520            0.01895        0.00524
       6552.520            0.00588        0.00577
       6567.520            0.01052        0.00503
       6582.520            0.00586        0.00554
       6597.520            0.00969        0.00493
       6612.520            0.00918        0.00487
       6627.520            0.00925        0.00530
       6642.520            0.01307        0.00479
       6657.520            0.00877        0.00523
       6672.520            0.00842        0.00475
       6687.520            0.00829        0.00517
       6702.520            0.01672        0.00481
       6717.520            0.01682        0.00470
       6732.520            0.01051        0.00515
       6747.520            0.01501        0.00467
       6762.520            0.01411        0.00508
       6777.520            0.01696        0.00463
       6792.520            0.01056        0.00507
       6807.520            0.01058        0.00461
       6822.520            0.02314        0.00552
       6837.520            0.00773        0.00555
       6852.520            0.02052        0.00495
       6867.520            0.03026        0.00666
       6882.520            0.01321        0.00519
       6897.520            0.01739        0.00564
       6912.520            0.01162        0.00523
       6927.520            0.01213        0.00563
       6942.520            0.02340        0.00506
       6957.520            0.01893        0.00486
       6972.520            0.01574        0.00541
       6987.520            0.00485        0.00467
       7002.520            0.01857        0.00507
       7017.520            0.02837        0.00452
       7032.520            0.02282        0.00485
       7047.520            0.01551        0.00462
       7062.520            0.01942        0.00495
       7077.520            0.02295        0.00455
       7092.520            0.01740        0.00449
       7107.520            0.00771        0.00483
       7122.520            0.02038        0.00443
       7137.520            0.02896        0.00495
       7152.520            0.01181        0.00452
       7167.520            0.02205        0.00496
       7182.520            0.01889        0.00466
       7197.520            0.01843        0.00500
       7212.520            0.02542        0.00448
       7227.520            0.03199        0.00514
       7242.520            0.01446        0.00711
       7257.520            0.00609        0.00521
       7272.520            0.00854        0.00712
       7287.520            0.00978        0.00604
       7302.520            0.01112        0.00592
       7317.520            0.00711        0.00647
       7332.520            0.02356        0.00656
       7347.520            0.00698        0.00600
       7362.520            0.01557        0.00640
       7377.520            0.01740        0.00538
       7392.520            0.01169        0.00583
       7407.520            0.01032        0.00530
       7422.520            0.00682        0.00474
       7437.520            0.02481        0.00570
       7452.520            0.00467        0.00474
       7467.520            0.02366        0.00590
       7482.520            0.02167        0.00572
       7497.520            0.01211        0.00530
       7512.520            0.01726        0.00498
       7527.520            0.02145        0.00700
       7542.520            0.00484        0.00498
       7557.520            0.01353        0.00554
       7572.520            0.00699        0.00593
       7587.520            0.01569        0.00607
       7602.520            0.00095        0.00910
       7617.520            0.01860        0.00787
       7632.520            0.00900        0.00830
       7647.520            0.00817        0.00607
       7662.520            0.01175        0.00625
       7677.520            0.01304        0.00503
       7692.520            0.01998        0.00566
       7707.520            0.00837        0.00654
       7722.520            0.00894        0.00815
       7737.520            0.01005        0.00574
       7752.520            0.01560        0.00890
       7767.520            0.01306        0.00673
       7782.520            0.01985        0.00744
       7797.520            0.01725        0.00722
       7812.520            0.02011        0.00692
       7827.520            0.00296        0.00759
       7842.520            0.01518        0.00683
       7857.520            0.01837        0.00966
       7872.520            0.01320        0.00776
       7887.520            0.00844        0.00802
       7902.520            0.01378        0.00672
       7917.520           -0.00067        0.01058
       7932.520            0.01628        0.00698
       7947.520            0.02168        0.00698
       7962.520            0.02387        0.00798
       7977.520            0.00428        0.00809
       7992.520            0.01849        0.00855
       8007.520            0.00934        0.00713
       8022.520            0.00346        0.00767
       8037.520            0.02101        0.00619
       8052.520            0.00780        0.00708
       8067.520            0.01956        0.00640
       8082.520            0.01282        0.00621
       8097.520            0.01118        0.00611
       8112.520            0.00966        0.00633
       8127.520            0.01433        0.00572
